NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISENO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MERCADOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
580;36.53333333333333;38.70588235294117;41.0;35.22222222222222;28.0;34.0;50;35.70588235294117;30.0;41.0;30.0;36.0;41.0;35.64705882352941;8;20.0;28.5;46.0;38.0;43;42.33333333333334;0;15;15;0;8;8;0;2;40.0;1;2;42.0;1;2;45.0;1;2;45.0;1;2;40.0;1;2;43.0;1;1;42.0;1;2;42.0;1;2;2;33.85714285714285
581;28.05769230769231;31.02222222222222;0.0;33.38461538461539;31.5;0.0;0;31.21428571428572;34.0;22.5;0.0;38.0;39.0;25.22222222222222;4;15.0;16.0;44.0;0.0;0;38.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;38.0;1;1;0.0;0;2;0.0;0;2;0;0.0
585;36.66666666666666;36.52941176470588;46.0;36.69444444444444;31.5;36.0;44;37.0;31.0;33.0;42.0;32.0;44.0;39.58823529411764;8;33.0;42.0;44.0;36.0;45;41.06666666666667;0;15;15;0;8;8;0;2;31.0;1;2;45.0;1;2;46.0;1;2;34.0;1;2;45.0;1;2;44.0;1;1;47.0;1;2;38.0;1;2;2;37.17857142857143
587;35.56666666666667;36.64705882352941;49.0;38.88888888888889;35.0;33.0;50;39.14705882352941;38.0;43.0;47.0;43.0;44.0;37.76470588235294;8;30.0;31.0;48.0;35.0;47;39.66666666666666;1;15;15;0;8;8;0;2;45.0;1;2;40.0;1;2;37.5;2;2;32.0;1;2;42.0;1;2;44.0;1;1;43.0;1;2;36.0;1;2;2;39.64285714285715
589;32.7;34.05882352941177;30.0;34.88888888888889;25.0;32.0;0;35.35294117647059;32.0;33.0;45.0;35.0;38.0;37.70588235294117;8;36.0;33.0;38.0;38.0;44;39.6;1;15;13;2;8;7;1;2;26.5;2;2;40.0;1;2;47.0;1;2;42.0;1;2;43.0;1;2;41.0;1;1;37.0;1;2;41.0;1;2;2;37.14285714285715
593;35.53333333333333;33.76470588235294;39.0;36.61111111111111;36.0;34.0;50;41.29411764705883;44.0;41.0;46.0;40.0;46.0;37.29411764705883;8;29.0;36.0;38.0;40.0;41;40.53333333333333;0;15;15;0;8;8;0;2;46.0;1;2;43.0;1;2;38.0;1;2;39.0;1;2;37.0;1;2;40.0;1;1;36.0;1;2;45.0;1;2;3;43.71428571428572
605;33.73333333333333;31.35294117647059;47.0;30.97222222222222;22.33333333333333;37.0;50;35.76470588235294;34.0;36.0;36.0;43.0;48.0;39.02941176470588;8;29.5;41.0;46.0;35.0;40;39.26666666666667;0;15;15;0;8;8;0;2;42.0;1;2;41.0;1;2;39.0;1;2;36.0;1;2;41.0;1;2;41.0;1;1;43.0;1;2;32.0;1;2;2;39.10714285714285
607;35.26666666666667;34.73529411764706;36.0;38.05555555555556;35.0;39.0;48;41.6764705882353;38.0;41.0;50.0;45.0;50.0;38.41176470588236;8;24.0;44.0;44.0;37.0;37;43.46666666666667;0;15;15;0;8;8;0;2;43.0;1;2;41.0;1;2;48.0;1;2;36.0;1;2;43.0;1;2;44.0;1;1;48.0;1;2;45.0;1;2;3;42.64285714285715
608;33.93333333333333;32.76470588235294;34.0;38.77777777777778;41.0;42.0;50;39.64705882352941;35.0;40.0;35.0;43.0;46.0;38.76470588235294;8;34.0;35.0;37.0;38.0;47;43.13333333333333;0;15;15;0;8;8;0;2;31.0;1;2;49.0;1;2;47.0;1;2;40.0;1;2;44.0;1;2;45.0;1;1;46.0;1;2;44.0;1;2;3;42.21428571428572
609;34.66666666666666;35.1764705882353;44.0;34.41666666666666;28.5;35.0;50;37.35294117647059;34.0;43.0;42.0;43.0;34.0;35.58823529411764;8;26.33333333333333;36.0;32.0;39.0;37;37.46666666666667;0;15;15;0;8;8;0;2;37.0;1;2;44.0;1;2;41.0;1;2;35.0;1;2;38.0;1;2;40.0;1;1;34.0;1;2;32.0;1;2;3;41.14285714285715
614;37.73333333333333;34.88235294117647;41.0;36.61111111111111;35.0;35.0;40;40.0;39.0;44.0;46.0;41.0;37.0;38.23529411764706;8;37.0;36.0;41.0;37.0;35;39.33333333333334;0;15;15;0;8;8;0;2;39.0;1;2;40.0;1;2;42.0;1;2;36.0;1;2;38.0;1;2;40.0;1;1;36.0;1;2;44.0;1;2;2;39.5
617;31.76923076923077;30.85333333333334;0.0;34.625;33.0;0.0;0;36.58333333333334;0.0;35.0;0.0;44.0;33.0;37.85714285714285;4;0.0;0.0;0.0;0.0;44;32.0;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;31.0;1;2;33.0;1;2;0;0.0
619;38.0;35.64705882352941;38.0;36.16666666666666;30.0;39.0;43;36.35294117647059;33.0;39.0;40.0;46.0;32.0;38.29411764705883;8;31.0;39.0;45.0;40.0;40;36.2;0;15;15;0;8;8;0;2;31.0;1;2;38.0;1;2;39.0;1;2;35.0;1;2;43.0;1;2;41.0;1;1;31.0;1;2;34.0;1;2;2;38.10714285714285
622;35.53333333333333;36.0;41.0;36.0;33.0;44.0;47;38.58823529411764;33.0;38.0;50.0;42.0;47.0;41.52941176470588;8;38.0;31.0;48.0;42.0;46;42.86666666666667;0;15;15;0;8;8;0;2;32.0;1;2;50.0;1;2;44.0;1;2;45.0;1;2;43.0;1;2;45.0;1;1;42.0;1;2;43.0;1;2;3;41.57142857142857
624;35.73333333333333;38.26470588235294;47.0;39.0;32.0;38.0;38;40.47058823529412;33.0;41.0;46.0;40.0;50.0;41.52941176470588;8;38.0;40.0;43.0;43.0;48;44.33333333333334;0;15;15;0;8;8;0;2;43.0;1;2;49.0;1;2;45.0;1;2;41.0;1;2;40.0;1;2;43.0;1;1;48.0;1;2;45.0;1;2;3;42.0
625;30.77777777777778;28.91176470588235;33.0;35.94444444444444;33.0;34.0;43;36.02941176470588;30.0;31.0;50.0;47.0;44.0;34.8235294117647;8;32.0;30.0;40.0;31.0;41;35.66666666666666;0;15;15;0;8;8;0;2;30.0;1;2;35.0;1;2;36.0;1;2;38.0;1;2;42.0;1;2;39.0;1;1;31.0;1;2;36.0;1;2;2;37.35714285714285
627;33.8;37.94117647058823;50.0;38.83333333333334;41.0;34.0;0;39.41176470588236;38.0;46.0;47.0;44.0;34.0;39.11764705882353;8;25.66666666666667;46.0;42.0;38.0;48;42.6;0;15;15;0;8;8;0;2;43.0;1;2;43.0;1;2;43.0;1;2;33.0;1;2;44.0;1;2;45.0;1;1;41.0;1;2;50.0;1;2;3;43.28571428571428
632;33.66666666666666;35.35294117647059;40.0;38.5;36.0;41.0;46;40.35294117647059;34.0;36.0;47.0;46.0;46.0;39.1764705882353;8;37.0;39.0;40.0;38.0;45;36.8;0;15;15;0;8;8;0;2;39.0;1;2;38.0;1;2;39.0;1;2;36.0;1;2;40.0;1;2;42.0;1;1;31.0;1;2;32.0;1;2;2;38.21428571428572
635;35.2;30.41176470588235;35.0;32.5625;30.0;30.0;0;34.58823529411764;30.0;34.0;37.0;42.0;38.0;38.1764705882353;8;39.0;24.0;39.0;39.0;44;41.8;0;15;15;0;8;8;0;2;39.0;1;2;44.0;1;2;35.0;1;2;46.0;1;2;43.0;1;2;41.0;1;1;43.0;1;2;43.0;1;2;3;40.5
637;38.2;36.23529411764706;38.0;34.63888888888889;30.0;34.0;42;36.1764705882353;32.0;36.0;50.0;42.0;31.0;40.64705882352941;8;39.0;36.0;39.0;39.0;48;38.13333333333333;0;15;15;0;8;8;0;2;31.0;1;2;44.0;1;2;38.0;1;2;33.0;1;2;41.0;1;2;38.0;1;1;33.0;1;2;47.0;1;2;2;36.78571428571428
639;33.53333333333333;35.3235294117647;45.0;37.83333333333334;33.0;33.0;43;37.08823529411764;38.0;39.0;30.0;44.0;37.0;39.58823529411764;8;38.0;33.0;47.0;35.0;42;41.06666666666667;0;15;15;0;8;8;0;2;39.0;1;2;41.0;1;2;40.0;1;2;35.0;1;2;42.0;1;2;44.0;1;1;41.0;1;2;48.0;1;2;2;39.42857142857143
641;37.0;38.58823529411764;43.0;39.88888888888889;40.0;46.0;0;40.94117647058823;39.0;48.0;46.0;44.0;34.0;39.23529411764706;8;30.0;34.0;45.0;37.0;41;44.13333333333333;0;15;15;0;8;8;0;2;46.0;1;2;45.0;1;2;41.0;1;2;45.0;1;2;40.0;1;2;46.0;1;1;47.0;1;2;44.0;1;2;3;41.64285714285715
648;36.2;36.29411764705883;45.0;36.47222222222222;33.0;40.0;43;40.41176470588236;32.0;41.0;46.0;46.0;44.0;40.05882352941177;8;36.0;43.0;43.0;35.0;38;41.06666666666667;0;15;15;0;8;8;0;2;42.0;1;2;41.0;1;2;48.0;1;2;35.0;1;2;43.0;1;2;42.0;1;1;36.0;1;2;42.0;1;2;3;42.92857142857143
650;34.67777777777778;33.85294117647059;46.0;39.33333333333334;44.0;46.0;48;34.1764705882353;30.0;39.0;41.0;37.0;33.5;39.29411764705883;8;32.0;38.0;41.0;38.0;50;41.06666666666667;0;15;15;0;8;8;0;2;42.0;1;2;38.0;1;2;46.0;1;2;35.0;1;2;37.0;1;2;42.0;1;1;44.0;1;2;45.0;1;2;2;39.57142857142857
652;35.86666666666667;35.3235294117647;46.0;36.72222222222222;26.33333333333333;38.0;50;40.29411764705883;32.0;49.0;44.0;44.0;47.0;38.8235294117647;8;32.0;36.0;42.0;37.0;47;39.2;0;15;15;0;8;8;0;2;41.0;1;2;41.0;1;2;43.0;1;2;39.0;1;2;41.0;1;2;42.0;1;1;31.0;1;2;37.0;1;2;3;42.92857142857143
662;32.46666666666667;30.17647058823529;48.0;30.63888888888889;28.0;30.0;0;35.47058823529412;28.33333333333333;38.0;35.5;39.0;50.0;34.58823529411764;8;34.0;30.5;35.0;35.0;33;36.46666666666667;1;15;15;0;8;8;0;2;30.0;2;2;36.0;1;2;38.0;1;2;34.0;1;2;45.0;1;2;41.0;1;1;36.0;1;2;34.0;1;2;2;39.78571428571428
668;34.43333333333333;34.6078431372549;40.0;34.44444444444444;36.0;33.0;48;35.38235294117647;30.5;36.0;46.0;32.0;40.0;35.76470588235294;8;26.0;31.0;43.0;39.0;45;35.8;2;15;11;4;8;6;2;2;29.5;2;2;47.0;1;2;34.0;1;2;29.0;2;2;38.0;1;2;38.0;1;1;42.0;1;2;30.0;1;2;2;37.28571428571428
683;35.13333333333333;36.88235294117647;41.0;31.33333333333333;30.0;34.0;40;36.70588235294117;34.0;41.0;50.0;36.0;35.0;34.88235294117647;8;30.0;35.0;43.0;30.0;45;35.73333333333333;1;15;13;2;8;7;1;2;26.5;2;2;42.0;1;2;33.0;1;2;36.0;1;2;40.0;1;2;39.0;1;1;37.0;1;2;34.0;1;2;1;30.0
685;35.66666666666666;35.8235294117647;45.0;33.0;30.0;27.66666666666667;0;37.88235294117647;33.0;45.0;40.0;38.0;46.0;37.94117647058823;8;35.0;40.0;50.0;37.0;31;40.2;0;15;15;0;8;8;0;2;41.0;1;2;32.0;1;2;44.0;1;2;36.0;1;2;48.0;1;2;41.0;1;1;40.0;1;2;40.0;1;2;2;36.64285714285715
704;36.06666666666667;39.52941176470588;43.0;36.16666666666666;35.0;35.0;50;37.94117647058823;37.0;46.0;39.0;39.0;40.0;37.11764705882353;8;25.0;42.0;46.0;38.0;40;38.46666666666667;0;15;15;0;8;8;0;2;34.0;1;2;50.0;1;2;42.0;1;2;32.0;1;2;37.0;1;2;41.0;1;1;36.0;1;2;37.0;1;2;2;37.71428571428572
749;36.56410256410256;33.83333333333334;0.0;33.75;31.0;33.0;0;28.78888888888889;20.5;34.0;0.0;17.66666666666667;46.0;12.43055555555556;6;17.0;22.5;10.0;0.0;0;9.4;0;5;1;4;3;1;2;1;0.0;0;2;0.0;1;2;2.0;1;2;0.0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;1;3.2
751;36.53333333333333;39.70588235294117;41.0;41.0;44.0;44.0;42;39.94117647058823;32.0;41.0;40.0;42.0;49.0;42.76470588235294;8;42.0;45.0;46.0;38.0;46;41.2;0;15;15;0;8;8;0;2;30.0;1;2;50.0;1;2;45.0;1;2;40.0;1;2;42.0;1;2;44.0;1;1;36.0;1;2;44.0;1;2;2;39.14285714285715
803;37.8;35.58823529411764;42.0;37.88888888888889;41.0;36.0;41;38.88235294117647;33.0;39.0;46.0;41.0;48.0;35.76470588235294;8;26.0;34.0;40.0;37.0;39;39.4;0;15;15;0;8;8;0;2;38.0;1;2;40.0;1;2;45.0;1;2;34.0;1;2;43.0;1;2;41.0;1;1;39.0;1;2;36.0;1;2;3;40.92857142857143
807;35.6;35.79411764705883;42.0;36.52777777777778;28.5;37.0;50;38.23529411764706;39.0;42.0;40.0;34.0;45.0;37.52941176470588;8;37.0;27.0;42.0;36.0;33;36.66666666666666;1;15;13;2;8;7;1;2;22.0;2;2;42.0;1;2;38.0;1;2;34.0;1;2;44.0;1;2;42.0;1;1;33.0;1;2;41.0;1;2;2;37.28571428571428
809;38.0;36.41176470588236;46.0;38.0;39.0;45.0;50;40.64705882352941;41.0;44.0;35.0;39.0;46.0;38.58823529411764;8;35.0;33.0;41.0;38.0;42;44.33333333333334;0;15;15;0;8;8;0;2;45.0;1;2;45.0;1;2;45.0;1;2;49.0;1;2;44.0;1;2;43.0;1;1;44.0;1;2;39.0;1;2;3;43.07142857142857
810;39.46666666666667;38.70588235294117;41.0;37.11111111111111;36.0;35.0;38;36.08823529411764;34.0;39.0;38.0;38.0;45.0;36.8235294117647;8;31.0;31.5;39.0;33.0;37;38.13333333333333;1;15;13;2;8;7;1;2;28.5;2;2;40.0;1;2;33.0;1;2;42.0;1;2;42.0;1;2;43.0;1;1;36.0;1;2;43.0;1;2;2;38.67857142857143
813;39.93333333333333;37.58823529411764;41.0;37.38888888888889;30.0;44.0;46;41.05882352941177;39.0;47.0;37.0;37.0;46.0;39.94117647058823;8;40.0;38.0;41.0;38.0;40;43.73333333333333;0;15;15;0;8;8;0;2;44.0;1;2;45.0;1;2;43.0;1;2;49.0;1;2;44.0;1;2;42.0;1;1;44.0;1;2;38.0;1;2;3;44.85714285714285
821;40.73333333333333;36.1764705882353;46.0;38.94444444444444;31.0;42.0;39;40.1764705882353;44.0;43.0;42.0;43.0;43.0;41.58823529411764;8;37.0;41.0;43.0;40.0;45;41.73333333333333;0;15;15;0;8;8;0;2;40.0;1;2;39.0;1;2;45.0;1;2;46.0;1;2;44.0;1;2;42.0;1;1;43.0;1;2;35.0;1;2;3;42.35714285714285
825;36.13333333333333;36.1764705882353;47.0;36.80555555555556;29.5;37.0;50;34.8235294117647;33.0;42.0;46.0;41.0;11.0;36.20588235294117;8;32.5;30.0;39.0;37.0;48;41.26666666666667;0;15;15;0;8;8;0;2;38.0;1;2;42.0;1;2;40.0;1;2;40.0;1;2;42.0;1;2;39.0;1;1;44.0;1;2;44.0;1;2;2;37.32142857142857
829;38.6;32.86666666666667;0.0;36.03125;23.5;23.0;0;33.58333333333334;0.0;30.0;0.0;35.0;39.0;34.2;2;27.0;0.0;0.0;0.0;0;35.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;35.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
832;38.2;35.52941176470588;45.0;35.05555555555556;28.0;44.0;45;38.0;34.0;40.0;41.0;42.0;48.0;38.76470588235294;8;33.0;36.0;47.0;36.0;34;42.4;0;15;15;0;8;8;0;2;44.0;1;2;33.0;1;2;45.0;1;2;45.0;1;2;42.0;1;2;44.0;1;1;43.0;1;2;44.0;1;2;3;40.78571428571428
840;34.86666666666667;35.85294117647059;43.0;38.88888888888889;30.0;37.0;0;39.8235294117647;33.0;41.0;40.0;46.0;42.0;36.26470588235294;8;32.5;32.5;39.0;36.0;43;41.93333333333333;0;15;15;0;8;8;0;2;43.0;1;2;40.0;1;2;41.0;1;2;44.0;1;2;40.0;1;2;41.0;1;1;46.0;1;2;40.0;1;2;3;41.85714285714285
841;34.03333333333333;33.94117647058823;46.0;38.0625;35.0;39.0;0;32.76470588235294;36.0;43.0;15.5;26.0;39.0;38.23529411764706;8;40.0;27.0;40.0;39.0;32;38.66666666666666;1;9;9;0;5;5;0;2;0.0;0;2;41.0;1;2;34.0;1;2;39.0;1;2;44.0;1;2;32.0;2;1;0.0;0;2;0.0;0;2;1;26.75
842;38.93333333333333;37.70588235294117;44.0;35.44444444444444;38.0;40.0;47;40.5;33.5;44.0;43.0;45.0;45.0;39.70588235294117;8;35.0;39.0;46.0;36.0;40;41.86666666666667;1;15;13;2;8;7;1;2;28.5;2;2;48.0;1;2;48.0;1;2;38.0;1;2;44.0;1;2;43.0;1;1;42.0;1;2;44.0;1;2;2;39.92857142857143
844;38.73333333333333;40.41176470588236;46.0;38.63888888888889;32.5;44.0;48;40.41176470588236;37.0;43.0;43.0;43.0;45.0;41.47058823529412;8;32.0;43.0;41.0;41.0;48;42.66666666666666;0;15;15;0;8;8;0;2;45.0;1;2;47.0;1;2;45.0;1;2;46.0;1;2;43.0;1;2;38.0;1;1;35.0;1;2;40.0;1;2;3;42.14285714285715
846;32.95;32.0;27.0;33.30555555555556;31.5;39.0;37;35.70588235294117;34.0;37.0;39.0;41.0;39.0;37.94117647058823;8;32.0;31.0;39.0;40.0;38;38.06666666666667;1;15;13;2;8;7;1;2;27.0;2;2;38.0;1;2;40.0;1;2;40.0;1;2;41.0;1;2;39.0;1;1;37.0;1;2;43.0;1;2;2;34.78571428571428
847;36.75555555555555;34.47058823529412;46.0;41.61111111111111;32.0;41.0;48;41.05882352941177;40.0;43.0;47.0;41.0;45.0;41.47058823529412;8;42.0;32.0;44.0;35.0;49;42.53333333333333;0;15;15;0;8;8;0;2;41.0;1;2;46.0;1;2;42.0;1;2;46.0;1;2;42.0;1;2;42.0;1;1;43.0;1;2;38.0;1;2;2;39.35714285714285
850;37.13333333333333;34.41176470588236;39.0;38.33333333333334;36.0;37.0;0;37.88235294117647;41.0;40.0;44.0;34.0;42.0;38.35294117647059;8;37.0;38.0;43.0;39.0;41;40.0;0;13;13;0;7;7;0;2;0.0;0;2;43.0;1;2;39.0;1;2;43.0;1;2;43.0;1;2;40.0;1;1;34.0;1;2;38.0;1;2;2;33.08333333333334
879;39.86666666666667;42.88235294117647;49.0;42.11111111111111;50.0;50.0;50;42.05882352941177;36.0;43.0;44.0;50.0;50.0;43.47058823529412;8;41.0;46.0;41.0;41.0;47;46.53333333333333;0;15;15;0;8;8;0;2;43.0;1;2;50.0;1;2;47.0;1;2;44.0;1;2;48.0;1;2;46.0;1;1;44.0;1;2;50.0;1;2;3;42.92857142857143
883;36.0;38.29411764705883;47.0;36.33333333333334;31.0;42.0;46;40.52941176470588;36.0;45.0;49.0;38.0;45.0;37.85294117647059;8;28.5;39.0;41.0;35.0;40;40.6;1;15;15;0;8;8;0;2;32.5;2;2;44.0;1;2;45.0;1;2;39.0;1;2;46.0;1;2;42.0;1;1;37.0;1;2;40.0;1;2;3;41.78571428571428
898;30.6;34.29411764705883;42.0;33.33333333333334;26.33333333333333;34.0;46;32.64705882352941;29.66666666666667;37.0;39.0;31.0;35.0;34.8235294117647;8;33.0;45.0;39.0;31.0;34;32.8;1;15;13;2;8;7;1;2;18.5;2;2;36.0;1;2;30.0;1;2;34.0;1;2;32.0;1;2;39.0;1;1;43.0;1;2;33.0;1;2;2;30.92857142857143
913;34.33333333333334;41.26666666666667;0.0;38.0;40.0;36.0;0;35.57142857142857;0.0;40.0;34.0;35.0;44.0;31.66666666666667;2;0.0;24.5;0.0;0.0;0;35.2;1;5;3;2;3;2;1;2;28.5;2;2;0.0;0;2;38.0;1;2;0.0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;2;36.83333333333334
914;35.86666666666667;37.58823529411764;35.0;33.83333333333334;40.0;28.5;49;38.35294117647059;30.0;38.0;45.0;40.0;41.0;35.58823529411764;8;30.0;33.0;39.0;38.0;40;36.4;1;15;15;0;8;8;0;2;34.0;1;2;34.5;2;2;35.0;1;2;38.0;1;2;33.0;1;2;41.0;1;1;42.0;1;2;36.0;1;2;2;37.98809523809524
915;36.86666666666667;39.64705882352941;46.0;37.25;40.0;33.0;47;38.44117647058823;36.0;44.0;42.0;41.0;46.0;36.52941176470588;8;31.0;30.0;41.0;35.0;42;40.93333333333333;0;15;15;0;8;8;0;2;44.0;1;2;35.0;1;2;39.0;1;2;34.0;1;2;44.0;1;2;42.0;1;1;47.0;1;2;43.0;1;2;2;39.92857142857143
985;38.46666666666667;43.05882352941177;50.0;40.25;42.0;40.0;0;41.8235294117647;38.0;46.0;43.5;38.0;44.0;37.0;8;30.0;30.0;46.0;38.0;43;41.66666666666666;0;15;15;0;8;8;0;2;44.0;1;2;46.0;1;2;39.0;1;2;44.0;1;2;42.0;1;2;43.0;1;1;42.0;1;2;34.0;1;2;2;37.60714285714285
1044;38.2;40.11764705882353;41.0;39.83333333333334;38.0;34.0;41;38.41176470588236;36.0;38.0;41.0;35.0;42.0;36.79411764705883;8;30.5;34.0;42.0;41.0;39;40.4;1;15;15;0;8;8;0;2;31.5;2;2;46.0;1;2;39.0;1;2;42.0;1;2;41.0;1;2;41.0;1;1;41.0;1;2;42.0;1;2;2;36.78571428571428
1046;32.63333333333333;32.79411764705883;43.0;35.33333333333334;41.0;32.0;47;33.35294117647059;30.0;39.0;46.0;30.0;33.0;37.0;8;34.0;40.0;42.0;33.0;37;36.13333333333333;0;15;15;0;8;8;0;2;31.0;1;2;41.0;1;2;39.0;1;2;35.0;1;2;39.0;1;2;36.0;1;1;37.0;1;2;31.0;1;2;2;35.0
1047;33.9;37.85294117647059;43.0;39.33333333333334;33.0;35.0;48;33.64705882352941;30.0;39.0;44.0;37.0;31.0;37.52941176470588;8;34.0;31.0;44.0;36.0;45;42.4;0;15;15;0;8;8;0;2;32.0;1;2;42.0;1;2;45.0;1;2;43.0;1;2;42.0;1;2;42.0;1;1;47.0;1;2;46.0;1;2;4;45.07142857142857
1050;34.63333333333333;33.02941176470588;32.0;37.5;36.0;43.0;48;34.41176470588236;31.0;37.0;43.0;32.0;39.0;38.0;8;36.0;33.0;36.0;36.0;45;40.73333333333333;0;15;15;0;8;8;0;2;39.0;1;2;43.0;1;2;36.0;1;2;42.0;1;2;42.0;1;2;39.0;1;1;41.0;1;2;43.0;1;2;2;37.96428571428572
