EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_HIST;LITERATURA_ICFES;NOTA_INT;VECES_TOP;NCA_UNO;IDIOMA_ICFES;NAP_UNO;VECES_HIST;NOTA_EYB;NOTA_DIF;BIOLOGIA_ICFES;NCP_UNO;NOTA_DITO;NAA_DOS;NCA_DOS;CAR_DOS;NOTA_SEM;VECES_PROGB;VECES_INT;CON_MAT_ICFES;VECES_ALGEBRA;NAC_DOS;NAA_UNO;NAP_DOS;NOTA_ALGEBRA;NOTA_CD&C;NCP_DOS;NOTA_ASES;NCC_DOS;VECES_FIS_UNO;NOTA_TEXTOS;QUIMICA_ICFES;FILOSOFIA_ICFES;VECES_ASES;GENERO;VECES_EYB;CREDITOS_ASES;CREDITOS_EYB;CREDITOS_FIS_UNO;CREDITOS_PROGB;CREDITOS_TOP;PROMEDIO_DOS;PROMEDIO_UNO;CREDITOS_INT;RENDIMIENTO_TRES;PROMEDIO_TRES
2;44;40;39;43;65.0;31;1;15.0;65.0;0;1;42;42;71.0;0.0;41;6;17.0;0;45;1;1;71.0;1;6;7;0;32;39;0.0;42;17.0;1;42;0.0;0.0;1;1;1;3;2;3;3;3;39.529411764705884;40.0;3;2.0;37.44444444444444
2;39;44;37;43;63.0;37;1;15.0;60.0;0;1;44;41;77.0;0.0;32;6;17.0;1;46;1;1;79.0;1;6;7;0;44;37;0.0;39;17.0;2;46;0.0;0.0;1;1;1;3;2;3;3;3;39.76470588235294;41.4;3;3.0;40.611111111111114
2;32;34;38;32;65.0;32;1;15.0;80.0;0;1;40;30;67.0;0.0;30;6;17.0;2;34;2;2;67.0;1;6;7;0;39;33;0.0;31;17.0;1;34;0.0;0.0;1;1;1;3;2;3;3;3;34.1764705882353;33.06666666666667;3;2.0;30.75
2;31;32;36;43;69.0;37;1;15.0;76.0;0;1;42;41;71.0;0.0;32;6;17.0;1;32;1;2;76.0;1;6;7;0;32;38;0.0;33;17.0;1;45;0.0;0.0;1;1;1;3;2;3;3;3;34.76470588235294;38.0;3;2.0;36.27777777777778
2;39;33;35;44;55.0;31;1;15.0;47.0;0;1;47;31;63.0;0.0;45;6;17.0;0;37;1;1;68.0;1;6;7;0;35;38;0.0;44;17.0;1;44;0.0;0.0;1;0;1;3;2;3;3;3;37.64705882352941;38.0;3;2.0;36.27777777777778
2;0;0;0;39;65.0;0;0;6.0;55.0;2;1;36;10;53.0;6.0;3;2;5.0;1;34;0;0;48.0;0;2;4;0;0;32;0.0;35;5.0;0;35;0.0;0.0;1;1;2;3;2;3;3;3;35.4;21.666666666666668;3;1.0;24.0
2;32;21;0;41;57.0;0;1;11.0;49.0;1;1;36;23;67.0;4.0;36;3;8.0;2;33;1;0;70.0;2;4;6;1;33;37;3.0;40;11.0;0;30;0.0;0.0;2;0;2;3;2;3;3;3;31.90909090909091;31.666666666666668;3;1.0;27.666666666666668
2;30;31;33;41;56.0;33;1;15.0;52.0;0;1;38;32;63.0;0.0;33;6;17.0;2;40;1;3;80.0;3;6;7;0;31;37;0.0;33;17.0;1;39;0.0;0.0;2;0;1;3;2;3;3;3;32.705882352941174;34.93333333333333;3;2.0;33.55555555555556
2;35;46;30;32;60.0;35;1;15.0;53.0;0;1;33;33;68.0;0.0;34;6;17.0;2;41;2;1;72.0;1;6;7;0;36;37;0.0;39;17.0;2;36;0.0;0.0;1;0;1;3;2;3;3;3;36.529411764705884;34.8;3;2.0;31.666666666666668
2;37;38;30;42;52.0;35;1;15.0;58.0;0;1;45;30;65.0;0.0;36;6;17.0;2;45;1;2;74.0;2;6;7;0;30;37;0.0;30;17.0;3;46;0.0;0.0;1;1;1;3;2;3;3;3;35.294117647058826;36.0;3;3.0;40.8
2;30;30;37;42;65.0;30;1;15.0;60.0;0;1;40;31;70.0;0.0;30;6;17.0;1;38;1;1;62.0;2;6;7;0;31;37;0.0;44;17.0;1;45;0.0;0.0;2;0;1;3;2;3;3;3;34.88235294117647;35.06666666666667;3;2.0;32.611111111111114
2;33;34;37;43;67.0;37;1;15.0;77.0;0;1;39;36;64.0;0.0;34;6;17.0;3;42;1;2;65.0;2;6;7;0;32;35;0.0;39;17.0;2;38;0.0;0.0;2;0;1;3;2;3;3;3;36.35294117647059;36.46666666666667;3;2.0;36.294117647058826
2;30;30;40;39;62.0;35;1;15.0;68.0;0;1;31;42;67.0;0.0;40;6;17.0;1;36;1;1;70.0;1;6;7;0;32;35;0.0;42;17.0;2;46;0.0;0.0;1;0;1;3;2;3;3;3;34.88235294117647;39.0;3;2.0;35.666666666666664
2;37;34;35;43;60.0;33;2;15.0;63.0;0;1;42;39;73.0;0.0;38;6;17.0;1;45;1;1;67.0;1;6;7;0;38;37;0.0;43;17.0;1;42;0.0;0.0;1;1;1;3;2;3;3;3;37.05882352941177;39.86666666666667;3;2.0;39.166666666666664
2;30;32;0;41;55.0;0;2;12.0;58.0;1;1;36;33;59.0;3.0;32;4;11.0;4;35;3;0;79.0;4;4;6;0;29;36;0.0;30;11.0;0;45;0.0;0.0;3;0;3;3;2;3;3;3;31.636363636363637;35.06666666666667;3;1.0;27.833333333333332
2;0;0;0;36;67.0;0;0;6.0;65.0;3;1;35;9;66.0;9.0;27;1;2.0;0;30;0;0;64.0;2;1;4;0;14;36;0.0;0;2.0;0;37;0.0;0.0;0;0;1;3;2;3;3;3;35.0;22.933333333333334;3;1.0;11.0
2;32;33;33;42;76.0;30;2;15.0;60.0;0;1;38;38;65.0;0.0;38;6;17.0;2;40;1;2;61.0;1;6;7;0;40;38;0.0;34;17.0;1;42;0.0;0.0;1;1;1;3;2;3;3;3;33.05882352941177;39.6;3;1.0;28.166666666666668
2;33;32;31;42;60.0;31;1;15.0;59.0;0;1;42;42;65.0;0.0;39;6;17.0;1;41;1;1;72.0;1;6;7;0;37;43;0.0;37;17.0;2;44;0.0;0.0;1;1;1;3;2;3;3;3;33.88235294117647;40.86666666666667;3;2.0;36.4
2;34;34;40;43;57.0;31;2;15.0;53.0;0;1;37;42;71.0;0.0;38;6;17.0;2;41;1;1;70.0;3;6;7;0;44;35;0.0;44;17.0;1;40;0.0;0.0;2;0;1;3;2;3;3;3;36.64705882352941;41.2;3;2.0;33.111111111111114
2;30;34;28;38;65.0;32;1;15.0;65.0;0;1;35;35;61.0;0.0;34;5;14.0;2;30;1;2;72.0;3;6;7;1;34;38;3.0;38;17.0;2;40;0.0;0.0;1;0;1;3;2;3;3;3;32.705882352941174;35.6;3;1.0;29.583333333333332
2;40;41;45;37;59.0;34;1;15.0;55.0;0;1;42;32;60.0;0.0;35;6;17.0;0;33;1;1;77.0;1;6;7;0;39;37;0.0;36;17.0;1;32;56.0;40.0;1;0;1;3;2;3;3;3;39.529411764705884;34.86666666666667;3;2.0;39.05555555555556
2;39;45;36;36;56.0;33;1;15.0;60.0;0;1;39;42;48.0;0.0;44;6;17.0;1;40;1;1;59.0;1;6;7;0;46;36;0.0;35;17.0;3;40;62.0;45.0;1;0;1;3;2;3;3;3;37.76470588235294;41.46666666666667;3;2.0;35.05555555555556
2;30;30;30;34;60.0;34;1;15.0;53.0;0;1;44;30;55.0;0.0;32;6;17.0;2;34;1;2;65.0;1;6;7;0;41;38;0.0;38;17.0;2;31;62.0;59.0;1;0;1;3;2;3;3;3;33.76470588235294;33.93333333333333;3;2.0;32.55555555555556
2;30;48;40;41;54.0;36;1;15.0;62.0;0;1;41;31;62.0;0.0;37;6;17.0;4;44;2;2;76.0;2;6;7;0;37;37;0.0;35;17.0;2;49;0.0;0.0;2;1;1;3;2;3;3;3;38.1764705882353;38.0;3;2.0;35.2
2;30;42;34;42;57.0;37;2;15.0;57.0;0;1;0;43;67.0;0.0;44;5;15.0;2;39;2;1;70.0;2;5;7;0;30;35;0.0;35;15.0;1;36;0.0;0.0;1;0;0;3;2;3;3;3;35.6;38.666666666666664;3;2.0;37.111111111111114
2;30;30;35;43;57.0;30;1;15.0;59.0;0;1;38;30;66.0;0.0;41;6;17.0;1;38;1;1;68.0;1;6;7;0;31;44;0.0;37;17.0;3;37;0.0;0.0;1;1;1;3;2;3;3;3;33.05882352941177;35.8;3;2.0;31.933333333333334
2;40;40;40;47;64.0;38;1;15.0;76.0;0;1;32;39;69.0;0.0;40;6;17.0;0;42;1;1;97.0;2;6;7;0;40;43;0.0;47;17.0;1;37;0.0;0.0;1;0;1;3;2;3;3;3;39.94117647058823;40.6;3;2.0;35.0
2;32;49;32;40;53.0;35;1;15.0;45.0;0;1;44;40;53.0;0.0;30;6;17.0;3;43;2;1;64.0;2;6;7;0;31;38;0.0;37;17.0;2;43;49.0;37.0;2;0;1;3;2;3;3;3;37.8235294117647;37.333333333333336;3;2.0;39.0
2;31;36;30;43;64.0;30;1;15.0;73.0;0;1;37;41;69.0;0.0;45;6;17.0;2;40;1;3;80.0;1;6;7;0;31;38;0.0;35;17.0;1;37;0.0;0.0;2;0;1;3;2;3;3;3;32.94117647058823;39.0;3;2.0;31.333333333333332
2;30;47;0;45;57.0;0;1;11.0;67.0;1;1;40;21;59.0;4.0;43;3;8.0;0;48;1;0;72.0;2;3;6;0;33;41;0.0;0;8.0;0;42;0.0;0.0;0;1;1;3;2;3;3;3;38.875;35.46666666666667;3;2.0;37.0
2;30;30;39;43;65.0;33;1;15.0;76.0;0;1;38;39;73.0;0.0;42;6;17.0;0;44;1;1;75.0;2;6;7;0;37;43;0.0;42;17.0;1;37;0.0;0.0;1;1;1;3;2;3;3;3;35.1764705882353;39.86666666666667;3;2.0;36.27777777777778
2;30;38;42;38;67.0;33;2;15.0;65.0;0;1;31;30;67.0;0.0;40;6;17.0;3;41;1;1;63.0;2;6;7;0;32;33;0.0;39;17.0;3;31;0.0;0.0;3;1;1;3;2;3;3;3;35.76470588235294;33.86666666666667;3;2.0;33.63636363636363
2;35;42;33;41;50.0;34;1;15.0;70.0;0;1;42;31;66.0;0.0;42;6;17.0;0;39;1;1;67.0;2;6;7;0;40;42;0.0;32;17.0;1;36;0.0;0.0;1;0;1;3;2;3;3;3;36.0;37.53333333333333;3;2.0;36.083333333333336
2;34;39;44;49;57.0;42;1;15.0;49.0;0;1;41;44;57.0;0.0;39;6;17.0;0;44;1;1;76.0;1;6;7;0;34;42;0.0;38;17.0;1;45;0.0;0.0;1;0;1;3;2;3;3;3;39.588235294117645;42.0;3;3.0;40.611111111111114
2;31;37;39;40;56.0;30;1;15.0;57.0;0;1;41;32;62.0;0.0;39;6;17.0;2;42;1;1;72.0;2;6;7;0;43;40;0.0;38;17.0;2;35;0.0;0.0;2;0;1;3;2;3;3;3;35.705882352941174;37.8;3;2.0;33.75
2;32;48;37;44;63.0;43;1;15.0;82.0;0;1;36;35;63.0;0.0;42;6;17.0;2;42;1;2;82.0;2;6;7;0;34;43;0.0;30;17.0;2;40;0.0;0.0;1;0;1;3;2;3;3;3;37.76470588235294;38.6;3;2.0;34.2
2;38;50;32;40;60.0;40;1;15.0;59.0;0;1;45;31;71.0;0.0;43;6;17.0;1;43;1;3;79.0;2;6;7;0;37;41;0.0;33;17.0;1;39;0.0;0.0;1;0;1;3;2;3;3;3;39.35294117647059;37.53333333333333;3;2.0;32.13333333333333
2;20;45;0;40;57.0;24;2;15.0;53.0;0;1;30;33;58.0;0.0;41;3;8.0;2;41;1;2;73.0;3;5;7;2;33;40;6.0;38;14.0;0;40;0.0;0.0;1;0;1;3;2;3;3;3;31.5;36.93333333333333;3;2.0;40.0
2;34;46;39;39;58.0;37;1;15.0;54.0;0;1;36;44;76.0;0.0;44;6;17.0;0;42;1;1;70.0;1;6;7;0;36;40;0.0;47;17.0;1;40;0.0;0.0;1;0;1;3;2;3;3;3;40.05882352941177;40.8;3;2.0;35.388888888888886
1;11;0;0;42;66.0;36;1;13.0;58.0;0;1;0;43;60.0;0.0;31;1;3.0;0;30;0;1;80.0;1;4;6;3;30;31;9.0;2;12.0;1;0;0.0;0.0;1;0;0;3;2;3;3;3;12.25;36.07692307692308;3;1.0;30.0
2;37;36;39;37;60.0;43;1;15.0;55.0;0;1;49;31;67.0;0.0;41;6;17.0;2;42;2;2;80.0;2;6;7;0;42;44;0.0;50;17.0;1;40;0.0;0.0;1;1;1;3;2;3;3;3;41.94117647058823;38.13333333333333;3;2.0;36.94117647058823
2;39;34;38;30;67.0;30;3;15.0;50.0;0;1;32;33;65.0;0.0;42;6;17.0;2;45;1;2;81.0;2;6;7;0;38;43;0.0;39;17.0;1;44;0.0;0.0;1;1;1;3;2;3;3;3;35.529411764705884;37.733333333333334;3;2.0;33.888888888888886
2;31;44;24;31;60.0;31;1;15.0;57.0;0;1;34;31;72.0;0.0;36;5;14.0;3;42;1;2;70.0;2;6;7;1;33;39;3.0;42;17.0;2;35;0.0;0.0;2;0;1;3;2;3;3;3;34.35294117647059;33.86666666666667;3;2.0;39.25
2;36;31;33;43;58.0;30;1;15.0;46.0;0;1;39;39;71.0;0.0;44;6;17.0;2;33;1;2;70.0;2;6;7;0;37;30;0.0;41;17.0;3;41;0.0;0.0;1;0;1;3;2;3;3;3;34.76470588235294;39.06666666666667;3;2.0;34.0
2;31;38;30;43;69.0;32;1;15.0;57.0;0;1;38;41;61.0;0.0;48;6;17.0;0;41;1;1;72.0;1;6;7;0;41;37;0.0;33;17.0;1;38;0.0;0.0;1;1;1;3;2;3;3;3;33.411764705882355;41.53333333333333;3;2.0;36.166666666666664
2;31;30;30;43;69.0;37;1;15.0;71.0;0;1;47;30;63.0;0.0;42;6;17.0;2;32;1;2;67.0;1;6;7;0;31;36;0.0;32;17.0;2;39;0.0;0.0;1;1;1;3;2;3;3;3;33.76470588235294;35.266666666666666;3;2.0;33.833333333333336
2;41;38;30;43;65.0;32;2;15.0;70.0;0;1;45;43;66.0;0.0;47;6;17.0;1;41;1;1;68.0;1;6;7;0;45;37;0.0;35;17.0;1;38;0.0;0.0;1;1;1;3;2;3;3;3;36.35294117647059;42.733333333333334;3;2.0;37.44444444444444
2;30;35;36;44;57.0;30;1;15.0;52.0;0;1;49;39;68.0;0.0;42;6;17.0;1;37;1;1;68.0;1;6;7;0;38;34;0.0;31;17.0;3;39;0.0;0.0;1;1;1;3;2;3;3;3;34.35294117647059;39.4;3;2.0;36.0
2;35;30;39;43;58.0;35;1;15.0;62.0;0;1;40;41;63.0;0.0;39;6;17.0;1;42;1;1;72.0;1;6;7;0;41;32;0.0;32;17.0;2;39;0.0;0.0;1;1;1;3;2;3;3;3;34.88235294117647;40.2;3;2.0;37.5
1;27;30;26;44;73.0;25;2;15.0;53.0;0;1;39;30;57.0;0.0;41;3;8.0;4;35;2;2;74.0;2;6;7;3;30;39;9.0;39;17.0;2;37;0.0;0.0;1;0;1;3;2;3;3;3;30.529411764705884;35.2;3;2.0;37.0
2;30;34;37;43;69.0;33;1;15.0;58.0;0;1;40;30;70.0;0.0;41;6;17.0;1;42;1;1;62.0;1;6;7;0;36;31;0.0;35;17.0;2;40;0.0;0.0;1;1;1;3;2;3;3;3;34.529411764705884;36.6;3;2.0;35.94444444444444
2;35;36;23;34;63.0;30;2;15.0;77.0;0;1;38;30;65.0;0.0;35;5;14.0;4;33;2;1;64.0;3;6;7;1;32;30;3.0;30;17.0;2;30;0.0;0.0;2;0;1;3;2;3;3;3;31.647058823529413;31.8;3;2.0;30.583333333333332
2;41;36;32;43;62.0;31;1;15.0;56.0;0;1;41;42;61.0;0.0;43;6;17.0;0;43;1;1;73.0;1;6;7;0;35;37;0.0;31;17.0;1;38;0.0;0.0;1;1;1;3;2;3;3;3;35.0;40.06666666666667;3;2.0;38.22222222222222
2;0;26;0;43;63.0;0;0;8.0;62.0;2;1;43;23;64.0;7.0;37;2;5.0;0;39;1;0;63.0;2;3;5;1;29;33;3.0;41;8.0;0;40;0.0;0.0;1;0;1;3;2;3;3;3;35.875;32.733333333333334;3;2.0;33.0
2;40;30;36;42;52.0;30;2;15.0;50.0;0;1;41;32;70.0;0.0;42;6;17.0;3;35;2;1;67.0;1;6;7;0;30;36;0.0;40;17.0;2;37;0.0;0.0;1;0;1;3;2;3;3;3;35.88235294117647;35.4;3;2.0;34.166666666666664
2;33;34;0;43;59.0;0;1;11.0;63.0;1;1;40;28;62.0;4.0;42;4;11.0;1;38;1;0;70.0;3;4;6;0;41;33;0.0;35;11.0;0;39;0.0;0.0;2;1;1;3;2;3;3;3;35.09090909090909;36.93333333333333;3;2.0;37.875
2;34;47;32;42;65.0;30;1;15.0;62.0;0;1;35;30;59.0;0.0;42;6;17.0;1;40;1;1;67.0;1;6;7;0;30;32;0.0;36;17.0;2;37;0.0;0.0;1;1;1;3;2;3;3;3;35.705882352941174;34.93333333333333;3;2.0;36.666666666666664
2;35;45;32;42;58.0;30;1;15.0;51.0;0;1;36;42;60.0;0.0;43;6;17.0;0;36;1;1;73.0;1;6;7;0;31;33;0.0;30;17.0;1;39;0.0;0.0;1;1;1;3;2;3;3;3;34.588235294117645;38.53333333333333;3;1.0;29.666666666666668
2;32;40;37;32;57.0;32;1;15.0;49.0;0;1;37;36;47.0;0.0;36;6;17.0;0;35;1;1;65.0;1;6;7;0;33;38;0.0;30;17.0;1;37;51.0;53.0;1;0;1;3;2;3;3;3;34.529411764705884;35.06666666666667;3;2.0;30.6
2;41;37;30;44;71.0;37;1;15.0;46.0;0;1;33;30;58.0;0.0;45;6;17.0;0;38;1;1;62.0;1;6;7;0;39;34;0.0;35;17.0;1;41;53.0;54.0;1;0;1;3;2;3;3;3;35.64705882352941;37.93333333333333;3;2.0;35.0
2;40;33;30;30;64.0;32;2;15.0;63.0;0;1;40;42;45.0;0.0;31;6;17.0;2;32;1;2;52.0;1;6;7;0;31;30;0.0;34;17.0;1;30;59.0;48.0;1;1;1;3;2;3;3;3;34.529411764705884;33.666666666666664;3;1.0;29.933333333333334
1;30;0;0;36;58.0;0;1;6.0;51.0;3;2;0;26;55.0;9.0;35;1;3.0;1;33;0;0;60.0;3;2;4;1;21;36;3.0;26;6.0;0;24;54.0;48.0;2;0;0;3;2;3;3;3;28.0;28.4;3;1.0;24.166666666666668
2;43;48;33;43;60.0;40;1;15.0;56.0;0;1;39;50;56.0;0.0;42;6;17.0;0;45;1;1;73.0;1;6;7;0;50;39;0.0;33;17.0;1;39;58.0;48.0;1;0;1;3;2;3;3;3;39.35294117647059;45.46666666666667;3;2.0;39.0
1;31;25;27;41;62.0;15;1;15.0;66.0;0;1;32;30;55.0;0.0;46;3;8.0;3;38;2;3;59.0;1;6;7;3;44;38;9.0;36;17.0;2;38;69.0;59.0;1;1;1;3;2;3;3;3;27.41176470588235;38.53333333333333;3;2.0;38.666666666666664
2;30;50;33;42;56.0;32;1;15.0;45.0;0;1;40;32;71.0;0.0;40;6;17.0;0;30;1;1;58.0;2;6;7;0;31;30;0.0;39;17.0;1;33;69.0;50.0;1;0;1;3;2;3;3;3;37.1764705882353;34.06666666666667;3;1.0;29.933333333333334
1;32;27;20;45;62.0;22;1;15.0;70.0;0;1;27;36;59.0;0.0;43;2;6.0;3;38;3;2;64.0;1;6;7;4;31;31;11.0;33;17.0;1;36;64.0;53.0;1;0;3;3;2;3;3;3;26.823529411764707;36.93333333333333;3;2.0;34.0
2;30;40;18;44;58.0;36;1;15.0;53.0;0;1;50;30;61.0;0.0;45;5;14.0;1;38;1;2;73.0;1;6;7;1;30;36;3.0;36;17.0;1;39;0.0;0.0;1;0;1;3;2;3;3;3;34.11764705882353;36.0;3;2.0;33.583333333333336
2;32;38;31;45;63.0;31;1;15.0;64.0;0;1;48;46;69.0;0.0;40;6;17.0;0;41;1;1;73.0;1;6;7;0;43;34;0.0;35;17.0;1;42;0.0;0.0;1;1;1;3;2;3;3;3;35.11764705882353;42.8;3;2.0;39.888888888888886
2;41;34;32;45;59.0;35;1;15.0;52.0;0;1;41;39;66.0;0.0;41;6;17.0;0;42;1;1;68.0;1;6;7;0;38;35;0.0;36;17.0;1;42;0.0;0.0;1;1;1;3;2;3;3;3;36.23529411764706;40.2;3;2.0;39.94444444444444
2;50;43;36;45;71.0;32;2;15.0;82.0;0;1;48;40;68.0;0.0;41;6;17.0;1;40;1;1;74.0;1;6;7;0;43;38;0.0;38;17.0;1;37;0.0;0.0;1;0;1;3;2;3;3;3;40.76470588235294;40.86666666666667;3;2.0;36.27777777777778
2;30;32;35;44;64.0;36;1;15.0;49.0;0;1;40;31;65.0;0.0;38;6;17.0;2;40;1;2;70.0;2;6;7;0;31;36;0.0;40;17.0;1;37;0.0;0.0;2;0;1;3;2;3;3;3;35.23529411764706;35.4;3;2.0;31.133333333333333
1;31;27;22;46;65.0;24;1;15.0;63.0;0;1;38;30;65.0;0.0;42;2;5.0;0;34;1;1;62.0;1;6;7;4;32;34;12.0;29;17.0;1;41;0.0;0.0;1;1;1;3;2;3;3;3;27.941176470588236;36.13333333333333;3;2.0;35.0
2;50;35;37;44;64.0;30;2;15.0;53.0;0;1;45;30;67.0;0.0;41;6;17.0;2;38;1;1;74.0;1;6;7;0;31;36;0.0;30;17.0;3;40;0.0;0.0;1;1;1;3;2;3;3;3;37.411764705882355;35.8;3;3.0;40.266666666666666
2;32;45;31;43;68.0;31;1;15.0;85.0;0;1;39;31;78.0;0.0;43;6;17.0;2;39;2;2;91.0;1;6;7;0;31;33;0.0;44;17.0;1;46;0.0;0.0;1;1;1;3;2;3;3;3;36.88235294117647;36.86666666666667;3;2.0;36.22222222222222
2;30;33;0;41;63.0;0;1;11.0;59.0;1;1;32;24;69.0;4.0;47;4;11.0;0;39;1;0;70.0;1;4;6;0;36;34;0.0;38;11.0;0;33;0.0;0.0;1;0;1;3;2;3;3;3;33.36363636363637;34.6;3;1.0;28.11111111111111
2;34;35;30;44;66.0;30;2;15.0;56.0;0;1;38;36;67.0;0.0;30;6;17.0;4;37;2;1;70.0;2;6;7;0;40;36;0.0;30;17.0;2;45;0.0;0.0;2;0;1;3;2;3;3;3;32.529411764705884;38.333333333333336;3;2.0;32.833333333333336
1;0;0;0;44;64.0;1;0;15.0;51.0;0;1;38;33;62.0;0.0;32;1;2.0;0;38;0;1;68.0;2;2;7;1;32;35;3.0;0;5.0;0;45;0.0;0.0;0;1;1;3;2;3;3;3;15.8;36.2;3;2.0;32.0
2;39;34;31;43;69.0;37;1;15.0;65.0;0;1;34;34;65.0;0.0;34;6;17.0;2;33;2;3;78.0;1;6;7;0;30;38;0.0;30;17.0;1;40;0.0;0.0;1;1;1;3;2;3;3;3;34.1764705882353;35.4;3;2.0;36.333333333333336
2;37;38;38;46;58.0;33;1;15.0;54.0;0;1;39;40;64.0;0.0;37;6;17.0;0;42;1;1;87.0;1;6;7;0;39;37;0.0;42;17.0;1;44;0.0;0.0;1;1;1;3;2;3;3;3;37.76470588235294;40.666666666666664;3;2.0;37.666666666666664
2;43;35;45;45;62.0;30;2;15.0;66.0;0;1;37;33;62.0;0.0;36;6;17.0;3;39;1;1;73.0;1;6;7;0;30;34;0.0;43;17.0;2;41;0.0;0.0;2;0;1;3;2;3;3;3;38.94117647058823;35.93333333333333;3;3.0;40.166666666666664
2;30;40;30;30;60.0;30;1;15.0;66.0;0;1;40;35;66.0;0.0;34;6;17.0;0;31;1;1;73.0;2;6;7;0;35;35;0.0;41;17.0;1;32;0.0;0.0;1;1;1;3;2;3;3;3;34.88235294117647;33.53333333333333;3;2.0;31.916666666666668
2;30;45;39;43;60.0;34;1;15.0;76.0;0;1;42;41;57.0;0.0;35;6;17.0;3;34;1;3;76.0;2;6;7;0;40;38;0.0;44;17.0;2;33;0.0;0.0;3;0;1;3;2;3;3;3;38.8235294117647;38.53333333333333;3;2.0;34.111111111111114
2;33;43;36;41;59.0;31;2;15.0;62.0;0;1;45;36;69.0;0.0;39;6;17.0;2;36;1;1;67.0;2;6;7;0;34;30;0.0;34;17.0;2;40;0.0;0.0;1;1;1;3;2;3;3;3;36.529411764705884;36.8;3;2.0;35.86666666666667
2;36;35;31;42;57.0;34;1;15.0;85.0;0;1;42;39;62.0;0.0;42;6;17.0;1;40;1;2;76.0;1;6;7;0;30;37;0.0;31;17.0;1;44;0.0;0.0;1;1;1;3;2;3;3;3;34.411764705882355;38.6;3;2.0;32.94444444444444
1;10;6;3;42;64.0;0;1;12.0;74.0;1;1;0;31;72.0;3.0;31;0;0.0;0;34;1;0;74.0;2;4;6;4;24;31;12.0;11;12.0;1;30;0.0;0.0;1;0;0;3;2;3;3;3;7.5;31.133333333333333;3;1.0;7.0
2;37;35;23;41;64.0;33;2;15.0;62.0;0;1;41;32;67.0;0.0;33;5;14.0;2;34;1;2;84.0;2;6;7;1;34;35;3.0;37;17.0;1;30;0.0;0.0;1;0;1;3;2;3;3;3;33.94117647058823;33.8;3;2.0;36.75
2;36;35;30;44;65.0;30;1;15.0;55.0;0;1;42;36;65.0;0.0;40;6;17.0;0;44;1;1;69.0;1;6;7;0;35;30;0.0;41;17.0;1;42;0.0;0.0;1;1;1;3;2;3;3;3;35.294117647058826;38.333333333333336;3;2.0;35.77777777777778
2;33;39;30;44;68.0;31;1;15.0;58.0;0;1;0;34;65.0;0.0;33;5;15.0;2;34;1;3;65.0;2;5;7;0;31;35;0.0;38;15.0;1;44;0.0;0.0;2;1;0;3;2;3;3;3;34.2;36.0;3;2.0;34.44444444444444
2;32;40;34;43;63.0;30;1;15.0;57.0;0;1;37;35;69.0;0.0;32;6;17.0;4;39;2;3;69.0;2;6;7;0;31;33;0.0;42;17.0;3;35;0.0;0.0;2;0;1;3;2;3;3;3;35.76470588235294;35.0;3;2.0;35.77777777777778
2;31;30;30;42;58.0;30;1;15.0;51.0;0;1;42;34;57.0;0.0;30;6;17.0;1;39;1;2;68.0;3;6;7;0;34;38;0.0;33;17.0;1;38;0.0;0.0;1;0;1;3;2;3;3;3;32.11764705882353;35.666666666666664;3;2.0;33.833333333333336
2;37;35;39;42;52.0;32;1;15.0;43.0;0;1;40;33;53.0;0.0;37;6;17.0;1;31;1;1;74.0;2;6;7;0;39;33;0.0;38;17.0;2;38;65.0;55.0;1;0;1;3;2;3;3;3;36.64705882352941;36.46666666666667;3;2.0;33.611111111111114
1;16;8;0;0;58.0;0;2;9.0;53.0;2;3;0;22;53.0;6.0;32;0;0.0;3;45;2;0;59.0;1;3;5;3;30;33;9.0;9;9.0;0;37;62.0;62.0;2;0;0;3;2;3;3;3;11.0;26.266666666666666;3;1.0;11.0
2;31;30;33;42;50.0;39;1;15.0;47.0;0;1;35;38;64.0;0.0;35;6;17.0;2;31;1;2;57.0;2;6;7;0;43;44;0.0;40;17.0;2;30;65.0;47.0;1;0;1;3;2;3;3;3;34.64705882352941;38.0;3;2.0;33.76470588235294
2;31;30;37;41;55.0;28;1;15.0;58.0;0;1;39;31;74.0;0.0;30;5;14.0;3;37;2;2;65.0;2;6;7;1;30;33;3.0;31;17.0;2;38;0.0;0.0;1;1;1;3;2;3;3;3;32.294117647058826;33.46666666666667;3;2.0;35.0
2;41;31;32;42;50.0;34;2;15.0;63.0;0;1;41;38;65.0;0.0;41;6;17.0;2;42;1;2;70.0;2;6;7;0;30;36;0.0;36;17.0;1;43;0.0;0.0;1;1;1;3;2;3;3;3;35.529411764705884;38.13333333333333;3;2.0;36.388888888888886
2;31;30;37;43;59.0;30;1;15.0;59.0;0;1;43;31;66.0;0.0;44;6;17.0;1;37;1;2;65.0;2;6;7;0;30;34;0.0;34;17.0;1;41;0.0;0.0;1;1;1;3;2;3;3;3;33.64705882352941;36.06666666666667;3;2.0;33.75
2;34;39;30;41;55.0;31;2;15.0;56.0;0;1;36;30;66.0;0.0;40;6;17.0;2;33;1;2;70.0;2;6;7;0;30;33;0.0;34;17.0;1;30;0.0;0.0;1;0;1;3;2;3;3;3;33.88235294117647;33.2;3;2.0;30.166666666666668
