NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;BIOLOGIA_ICFES;NOTA_HIST;QUIMICA_ICFES;NOTA_SEM;FILOSOFIA_ICFES;IDIOMA_ICFES;LITERATURA_ICFES;NOTA_DIF;CON_MAT_ICFES;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;GENERO;EPA_UNO;VECES_DIF;VECES_DITO;VECES_SEM;VECES_CD&C;VECES_TEXTOS;CAR_UNO;LOCALIDAD;NAC_UNO;CREDITOS_DIF;NCC_UNO;CREDITOS_TEXTOS;CREDITOS_SEM;CREDITOS_ALGEBRA;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
31;30;41;38;15.0;7;53.0;40;59.0;36;59.0;51.0;65.0;37;71.0;0;1;1;0.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;35.8;2.0;32.88235294117647
35;48;42;41;15.0;7;51.0;42;62.0;43;62.0;54.0;58.0;30;71.0;0;1;2;0.0;1;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;38.2;2.0;36.470588235294116
32;41;42;41;15.0;7;61.0;43;59.0;40;41.0;100.0;60.0;30;71.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;36.6;2.0;37.88235294117647
42;35;41;40;15.0;7;56.0;38;67.0;43;46.0;65.0;55.0;33;71.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;37.93333333333333;2.0;32.05882352941177
30;40;41;41;15.0;7;60.0;41;59.0;41;50.0;53.0;66.0;33;63.0;0;1;2;0.0;1;2;1;1;1;1;1;1;7;7;4;15.0;2;1;3;36.53333333333333;2.0;35.11764705882353
30;43;45;37;15.0;7;47.0;45;61.0;41;42.0;46.0;57.0;40;68.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;39.6;2.0;36.294117647058826
41;39;45;41;15.0;7;59.89;41;66.12;38;48.75;79.4;60.29;31;60.6;0;1;1;0.0;0;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;38.4;2.0;36.470588235294116
36;34;43;39;15.0;7;53.0;41;61.0;39;61.0;66.0;58.0;42;65.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;39.333333333333336;2.0;36.588235294117645
30;30;47;42;15.0;7;48.0;30;55.0;36;61.0;54.0;66.0;37;68.0;0;1;3;0.0;0;2;2;1;1;1;2;3;11;7;4;15.0;2;1;3;35.333333333333336;1.0;28.235294117647058
34;43;43;39;15.0;7;54.0;41;59.0;37;50.0;69.0;59.0;37;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;38.666666666666664;2.0;38.529411764705884
31;43;32;31;15.0;7;53.0;40;61.0;30;46.0;51.0;54.0;34;68.0;0;1;2;0.0;0;2;1;1;2;1;1;2;20;7;4;15.0;2;1;3;34.666666666666664;1.0;18.470588235294116
32;40;41;38;15.0;7;48.0;41;64.0;36;40.0;69.0;53.0;30;68.0;0;1;1;0.0;0;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;35.6;2.0;32.0
23;25;46;35;5.0;3;55.0;31;54.0;28;56.0;50.0;56.0;18;75.0;4;1;2;10.0;0;1;2;2;2;1;1;4;20;7;4;15.0;2;1;3;27.2;1.0;7.0
35;39;48;39;15.0;7;53.0;44;56.0;39;48.0;66.0;64.0;32;54.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;38.2;2.0;33.23529411764706
35;36;37;35;15.0;7;63.0;32;50.0;39;53.0;53.0;63.0;30;68.0;0;1;1;0.0;0;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;33.93333333333333;2.0;32.529411764705884
34;40;45;37;15.0;7;50.0;40;59.0;37;42.0;61.0;51.0;30;71.0;0;1;1;0.0;1;2;2;1;1;1;1;1;3;7;4;15.0;2;1;3;36.4;2.0;33.23529411764706
32;37;32;39;15.0;7;68.0;30;49.0;33;53.0;56.0;69.0;38;69.0;0;3;2;0.0;0;2;2;2;1;1;1;4;16;7;4;15.0;2;1;3;34.53333333333333;2.0;38.05882352941177
31;45;43;35;15.0;7;67.79;43;58.69;39;57.15;70.18;56.37;35;68.62;0;1;3;0.0;0;2;1;1;1;1;1;1;4;7;4;15.0;2;1;3;37.93333333333333;2.0;35.4
30;41;42;41;15.0;7;48.0;41;66.0;41;49.0;52.0;62.0;30;65.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;36.0;2.0;35.64705882352941
30;42;44;30;15.0;7;47.86;45;48.57;31;58.95;52.09;67.22;30;65.19;0;1;1;0.0;1;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;35.53333333333333;1.0;6.75
30;33;37;37;15.0;7;63.0;44;41.0;32;60.0;47.0;45.0;35;75.0;0;1;1;0.0;0;2;2;2;1;1;1;2;20;7;4;15.0;2;1;3;35.13333333333333;2.0;38.88235294117647
31;34;45;43;15.0;7;57.0;35;52.0;39;50.0;46.0;62.0;34;68.0;0;1;1;0.0;0;2;3;1;1;1;1;1;8;7;4;15.0;2;1;3;35.93333333333333;2.0;35.94117647058823
31;40;41;41;15.0;7;49.0;43;60.0;39;56.0;47.0;54.0;35;69.0;0;1;1;0.0;1;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;37.4;2.0;32.588235294117645
39;43;40;42;15.0;7;59.0;46;61.0;41;41.0;57.0;56.0;32;65.0;0;1;2;0.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;39.06666666666667;2.0;34.11764705882353
34;35;41;43;15.0;7;56.0;45;53.0;39;55.0;47.0;57.0;39;64.0;0;1;1;0.0;0;2;2;1;2;1;1;2;10;7;4;15.0;2;1;3;38.8;2.0;34.470588235294116
38;30;47;30;15.0;7;59.0;30;54.0;32;50.0;59.0;58.0;40;75.0;0;1;1;0.0;1;2;3;3;2;1;1;3;14;7;4;15.0;2;1;3;36.666666666666664;2.0;36.05882352941177
31;40;43;40;15.0;7;56.0;45;55.0;41;53.0;58.0;63.0;30;61.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;36.666666666666664;2.0;33.294117647058826
33;41;41;40;15.0;7;54.0;44;61.0;42;48.0;46.0;53.0;33;63.0;0;1;2;0.0;0;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;37.666666666666664;2.0;37.705882352941174
30;47;43;37;15.0;7;62.0;44;59.0;38;45.0;70.0;53.0;36;67.0;0;1;1;0.0;0;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;38.46666666666667;2.0;35.23529411764706
32;33;35;37;15.0;7;54.0;37;53.0;39;55.0;71.0;51.0;42;71.0;0;1;1;0.0;0;2;3;1;1;1;1;1;10;7;4;15.0;2;1;3;36.666666666666664;2.0;34.705882352941174
33;35;37;30;15.0;7;51.3;42;51.9;30;61.84;88.85;60.38;41;64.12;0;1;1;0.0;0;2;1;1;2;1;2;2;11;7;4;15.0;2;1;3;36.733333333333334;2.0;34.294117647058826
31;32;38;40;15.0;7;51.0;43;53.0;33;51.0;48.0;52.0;33;68.0;0;1;1;0.0;0;2;2;2;1;1;1;2;11;7;4;15.0;2;1;3;34.93333333333333;2.0;35.705882352941174
35;49;43;38;15.0;7;55.0;46;53.0;32;56.0;54.0;58.0;31;68.0;0;1;2;0.0;1;2;3;1;1;1;1;2;1;7;4;15.0;2;1;3;38.333333333333336;2.0;35.8235294117647
36;41;32;39;15.0;7;49.0;42;54.0;41;51.0;58.0;58.0;32;74.0;0;1;1;0.0;1;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;36.4;2.0;32.588235294117645
43;42;45;43;15.0;7;49.0;43;58.0;42;48.0;43.0;54.0;36;66.0;0;1;1;0.0;0;2;1;1;1;1;1;0;5;7;4;15.0;2;1;3;41.2;2.0;34.0
34;41;44;41;15.0;7;54.0;41;59.0;40;61.0;49.0;57.0;30;61.0;0;1;2;0.0;0;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;37.0;2.0;33.1764705882353
32;40;36;36;15.0;7;57.0;40;59.0;36;58.0;47.0;67.0;30;54.0;0;1;3;0.0;1;2;3;1;1;1;1;2;10;7;4;15.0;2;1;3;34.666666666666664;2.0;35.11764705882353
34;40;41;32;15.0;7;51.0;43;54.0;39;41.0;47.0;67.0;30;62.0;0;1;3;0.0;0;2;1;1;1;1;1;1;19;7;4;15.0;2;1;3;36.06666666666667;2.0;37.588235294117645
34;37;38;32;15.0;7;47.0;37;57.0;33;55.0;61.0;63.0;30;65.0;0;1;1;0.0;1;2;2;2;1;1;1;2;10;7;4;15.0;2;1;3;34.06666666666667;2.0;34.23529411764706
30;39;38;38;15.0;7;60.0;43;61.0;37;46.0;40.0;57.0;31;58.0;0;1;1;0.0;0;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;35.266666666666666;2.0;33.88235294117647
30;34;36;35;15.0;7;51.0;42;65.0;37;62.0;56.0;56.0;37;55.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;35.6;2.0;34.88235294117647
35;43;42;41;15.0;7;59.0;40;54.0;39;59.0;89.0;60.0;30;63.0;0;1;2;0.0;1;2;1;1;1;1;1;1;16;7;4;15.0;2;1;3;37.0;2.0;36.1764705882353
35;40;43;35;15.0;7;55.21;30;59.17;36;47.31;59.21;54.35;30;70.78;0;1;1;0.0;0;2;2;1;2;1;1;2;8;7;4;15.0;2;1;3;34.8;2.0;36.76470588235294
30;29;34;11;9.0;3;51.0;29;65.0;28;51.0;66.0;54.0;30;71.0;4;3;1;6.0;0;1;2;3;3;3;1;5;9;7;4;15.0;2;1;3;28.866666666666667;1.0;3.3333333333333335
34;39;45;37;15.0;7;51.0;46;59.0;36;49.0;50.0;58.0;33;57.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;37.8;2.0;34.470588235294116
31;42;41;42;15.0;7;52.0;40;55.0;40;58.0;77.0;55.0;37;71.0;0;1;1;0.0;1;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;37.93333333333333;2.0;38.76470588235294
30;43;43;42;15.0;7;51.0;40;57.0;38;49.0;52.0;49.0;35;68.0;0;1;1;0.0;0;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;37.46666666666667;2.0;36.11764705882353
32;40;42;37;15.0;7;60.0;42;55.0;38;63.0;42.0;58.0;31;54.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;36.2;2.0;32.05882352941177
31;31;41;38;15.0;7;49.0;38;56.0;38;53.0;74.0;60.0;42;63.0;0;1;1;0.0;0;2;3;1;1;1;1;1;2;7;4;15.0;2;1;3;37.13333333333333;2.0;34.76470588235294
35;30;34;41;15.0;7;45.0;41;49.0;33;53.0;52.0;63.0;32;76.0;0;1;3;0.0;1;2;3;2;1;3;1;4;6;7;4;15.0;2;1;3;34.46666666666667;2.0;36.705882352941174
33;41;40;37;15.0;7;41.0;40;62.0;38;49.0;47.0;67.0;31;62.0;0;1;2;0.0;1;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;36.0;2.0;34.05882352941177
27;31;43;34;8.0;5;63.0;41;59.0;30;60.0;55.0;62.0;21;63.0;2;1;2;7.0;0;2;2;2;1;2;1;4;20;7;4;15.0;2;1;3;30.6;1.0;12.6
30;32;35;31;15.0;7;51.0;42;56.0;35;59.0;43.0;60.0;37;46.0;0;1;2;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;34.8;2.0;36.529411764705884
36;41;45;35;15.0;7;55.0;49;57.0;43;59.0;57.0;56.0;38;65.0;0;1;3;0.0;0;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;40.53333333333333;2.0;35.88235294117647
33;43;42;38;15.0;7;51.0;42;52.0;38;44.0;43.0;58.0;37;60.0;0;1;1;0.0;0;2;1;1;1;1;1;0;5;7;4;15.0;2;1;3;38.46666666666667;2.0;32.94117647058823
34;37;42;33;15.0;7;59.0;43;52.0;30;48.0;71.0;54.0;34;65.0;0;1;1;0.0;0;2;1;1;1;1;1;0;18;7;4;15.0;2;1;3;36.333333333333336;2.0;32.411764705882355
30;33;39;34;15.0;7;47.62;42;50.78;42;46.79;33.81;52.42;33;72.11;0;1;2;0.0;0;2;1;1;1;1;1;1;19;7;4;15.0;2;1;3;35.06666666666667;2.0;33.76470588235294
30;32;35;30;15.0;7;67.0;42;57.0;35;42.0;57.0;53.0;36;67.0;0;1;2;0.0;1;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;34.46666666666667;2.0;33.35294117647059
39;41;45;35;15.0;7;52.0;43;53.0;43;48.0;60.0;59.0;31;61.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;38.46666666666667;2.0;33.8235294117647
33;39;42;40;15.0;7;51.0;42;52.0;42;43.0;43.0;60.0;30;74.0;0;1;3;0.0;1;2;1;1;1;1;1;1;1;7;4;15.0;2;1;3;36.46666666666667;2.0;34.23529411764706
30;31;36;39;15.0;7;51.0;42;57.0;34;66.0;47.0;58.0;37;62.0;0;1;2;0.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;35.266666666666666;2.0;35.35294117647059
30;32;35;31;15.0;7;55.0;39;59.0;35;51.0;46.0;52.0;39;68.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;34.93333333333333;2.0;33.35294117647059
40;40;47;39;15.0;7;51.0;42;57.0;41;56.0;59.0;60.0;40;65.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;41.2;2.0;36.23529411764706
30;37;43;35;15.0;7;57.0;45;62.0;30;46.0;53.0;54.0;37;71.0;0;1;3;0.0;0;2;3;2;1;1;1;3;4;7;4;15.0;2;1;3;36.86666666666667;2.0;33.35294117647059
30;37;41;41;15.0;7;51.0;41;65.0;39;53.0;54.0;65.0;30;62.0;0;1;2;0.0;0;2;3;1;1;1;1;2;19;7;4;15.0;2;1;3;35.2;1.0;24.58823529411765
36;34;48;39;15.0;7;55.0;42;66.0;38;43.0;56.0;62.0;36;52.0;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;38.46666666666667;2.0;36.0
34;33;42;40;15.0;7;52.0;42;57.0;35;46.0;50.0;55.0;40;61.0;0;1;1;0.0;1;2;2;1;1;1;1;1;7;7;4;15.0;2;1;3;38.06666666666667;2.0;33.76470588235294
39;40;42;41;15.0;7;62.0;42;59.0;39;54.0;43.0;60.0;30;57.0;0;1;2;0.0;1;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;37.666666666666664;2.0;35.588235294117645
30;37;43;35;15.0;7;48.0;38;57.0;38;50.0;69.0;47.0;30;65.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;34.6;2.0;36.35294117647059
34;34;43;37;15.0;7;55.0;32;59.0;30;44.0;43.0;58.0;30;52.0;0;1;2;0.0;0;2;1;2;1;1;1;2;10;7;4;15.0;2;1;3;33.8;2.0;32.11764705882353
25;38;41;30;12.0;6;56.0;32;56.0;31;60.0;60.0;63.0;30;63.0;1;1;3;3.0;1;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;31.866666666666667;1.0;23.352941176470587
30;34;37;38;11.0;6;47.0;42;51.0;30;53.0;49.0;57.0;20;65.0;1;1;1;4.0;0;2;2;1;1;1;1;1;16;7;4;15.0;2;1;3;30.933333333333334;1.0;27.818181818181817
21;39;42;30;12.0;6;55.0;35;69.0;36;59.0;66.0;62.0;30;59.0;1;1;2;3.0;1;2;2;1;1;1;1;2;4;7;4;15.0;2;1;3;32.06666666666667;1.0;27.545454545454547
30;35;35;38;15.0;7;55.0;44;54.0;32;48.0;51.0;58.0;30;60.0;0;1;2;0.0;0;2;2;1;1;1;1;2;6;7;4;15.0;2;1;3;33.86666666666667;1.0;26.454545454545453
31;31;35;31;15.0;7;59.0;44;65.0;35;44.0;43.0;56.0;30;62.0;0;1;1;0.0;0;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;33.266666666666666;2.0;31.529411764705884
32;33;44;37;15.0;7;55.0;41;54.0;36;51.0;43.0;56.0;38;57.0;0;1;1;0.0;1;2;3;1;1;1;1;1;5;7;4;15.0;2;1;3;37.13333333333333;2.0;35.35294117647059
34;45;42;40;15.0;7;53.0;42;57.0;41;49.0;52.0;64.0;30;57.0;0;1;3;0.0;1;2;1;1;1;1;1;1;19;7;4;15.0;2;1;3;37.4;2.0;35.588235294117645
37;37;45;36;15.0;7;55.09;44;54.59;41;51.14;50.86;58.84;30;67.13;0;2;1;0.0;0;2;2;1;1;1;1;2;7;7;4;15.0;2;1;3;37.333333333333336;2.0;37.76470588235294
21;16;43;40;6.0;4;55.0;40;59.0;30;38.0;50.0;62.0;16;62.0;3;1;2;9.0;1;1;2;2;1;1;1;3;5;7;4;15.0;2;1;3;26.333333333333332;1.0;4.0
30;33;43;39;15.0;7;55.0;41;52.0;34;53.0;52.0;60.0;33;57.0;0;1;1;0.0;0;2;2;1;1;1;1;1;19;7;4;15.0;2;1;3;35.266666666666666;2.0;33.588235294117645
32;38;45;34;15.0;7;59.0;38;56.0;39;53.0;60.0;54.0;32;57.0;0;1;1;0.0;1;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;35.93333333333333;2.0;32.35294117647059
32;44;40;40;15.0;7;60.0;41;57.0;37;48.0;57.0;54.0;31;63.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;36.46666666666667;2.0;34.94117647058823
27;26;35;37;7.0;3;52.77;26;57.93;17;39.79;49.63;48.26;39;64.16;4;3;3;8.0;1;1;1;3;3;1;1;4;7;7;4;15.0;2;1;3;31.0;1.0;17.0
42;39;31;31;15.0;7;58.0;42;50.0;30;60.0;34.0;54.0;30;63.0;0;1;2;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;35.4;2.0;34.05882352941177
30;39;43;38;15.0;7;57.0;35;56.0;34;47.0;57.0;62.0;31;59.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;34.666666666666664;1.0;28.176470588235293
28;30;42;31;12.0;6;57.0;34;65.0;34;47.0;59.0;62.0;30;65.0;1;1;2;3.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;32.06666666666667;1.0;27.4
30;39;40;40;15.0;7;53.0;42;56.0;42;66.0;42.0;50.0;30;60.0;0;1;1;0.0;0;2;1;1;1;1;1;0;6;7;4;15.0;2;1;3;35.6;2.0;36.470588235294116
31;30;45;39;15.0;7;52.0;43;57.0;35;46.0;40.0;51.0;34;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;35.93333333333333;2.0;33.1764705882353
30;30;44;33;15.0;7;41.0;43;53.0;34;48.0;63.0;59.0;33;51.0;0;1;1;0.0;1;2;2;1;1;1;1;1;5;7;4;15.0;2;1;3;34.86666666666667;2.0;33.0
39;38;42;33;15.0;7;55.0;38;57.0;38;48.0;77.0;58.0;37;62.0;0;1;2;0.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;38.13333333333333;2.0;35.294117647058826
30;44;40;41;15.0;7;49.0;42;62.0;36;48.0;48.0;56.0;32;59.0;0;1;3;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;36.46666666666667;2.0;34.64705882352941
41;40;42;38;15.0;7;59.0;40;59.0;40;58.0;54.0;54.0;36;55.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;39.266666666666666;2.0;34.23529411764706
30;45;43;35;15.0;7;57.0;42;61.0;41;44.0;46.0;56.0;37;57.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;38.266666666666666;2.0;36.1764705882353
30;30;47;38;15.0;7;58.0;39;65.0;37;55.0;53.0;57.0;30;64.0;0;1;2;0.0;0;2;2;2;1;1;1;3;9;7;4;15.0;2;1;3;34.46666666666667;2.0;36.8235294117647
37;42;41;39;15.0;7;47.0;49;48.0;37;50.0;45.0;50.0;34;75.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;39.13333333333333;2.0;35.8235294117647
30;31;32;40;15.0;7;55.0;45;53.0;36;59.0;66.0;56.0;32;57.0;0;1;2;0.0;1;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;34.0;2.0;32.705882352941174
31;40;40;33;15.0;7;49.0;43;52.0;40;52.0;48.0;50.0;45;60.0;0;1;2;0.0;0;2;3;1;1;1;1;2;10;7;4;15.0;2;1;3;39.46666666666667;2.0;33.11764705882353
30;35;39;34;11.0;6;60.0;40;53.0;38;55.0;56.0;57.0;20;68.0;1;1;2;4.0;0;2;3;1;1;1;1;2;5;7;4;15.0;2;1;3;31.333333333333332;1.0;24.625
30;38;41;36;15.0;7;48.0;40;57.0;34;55.0;51.0;59.0;35;68.0;0;1;2;0.0;1;2;2;1;1;1;1;2;7;7;4;15.0;2;1;3;35.86666666666667;2.0;35.11764705882353
30;35;38;36;15.0;7;47.0;40;56.0;30;50.0;57.0;56.0;30;60.0;0;1;2;0.0;0;2;2;2;1;1;1;3;11;7;4;15.0;2;1;3;33.46666666666667;2.0;35.529411764705884
32;35;39;39;15.0;7;53.82;42;57.63;36;53.3;50.87;46.16;31;63.47;0;1;1;0.0;0;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;35.13333333333333;2.0;35.35294117647059
32;32;43;39;15.0;7;55.0;36;56.0;35;55.0;56.0;54.0;33;60.0;0;1;1;0.0;0;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;34.93333333333333;2.0;33.294117647058826
40;35;44;40;15.0;7;49.0;40;60.0;38;44.0;70.0;58.0;33;58.0;0;1;3;0.0;0;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;37.86666666666667;2.0;34.0
47;46;43;45;15.0;7;57.0;49;59.0;45;56.0;53.0;67.0;38;61.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;43.93333333333333;3.0;42.705882352941174
32;33;43;32;15.0;7;54.0;37;59.0;36;43.0;60.0;52.0;31;54.0;0;1;2;0.0;1;2;2;1;1;1;1;2;9;7;4;15.0;2;1;3;34.266666666666666;2.0;34.294117647058826
33;36;46;38;15.0;7;52.0;37;64.0;30;44.0;58.0;55.0;33;63.0;0;1;1;0.0;0;2;2;1;1;1;1;1;19;7;4;15.0;2;1;3;35.8;2.0;32.94117647058823
14;24;36;36;6.0;4;51.0;39;61.0;33;50.0;43.0;56.0;13;60.0;3;1;2;9.0;0;1;2;2;1;1;1;3;10;7;4;15.0;2;1;3;24.066666666666666;1.0;1.0
36;32;45;32;15.0;7;58.0;37;41.0;37;49.0;55.0;53.0;30;68.0;0;1;2;0.0;0;2;2;1;1;1;1;2;4;7;4;15.0;2;1;3;35.0;2.0;36.0
30;37;40;37;15.0;7;59.0;42;56.0;36;50.0;58.0;47.0;31;62.0;0;1;2;0.0;0;2;2;1;1;1;1;2;1;7;4;15.0;2;1;3;35.0;2.0;32.23529411764706
31;39;41;39;15.0;7;54.0;41;47.0;41;48.0;61.0;59.0;35;51.0;0;1;3;0.0;1;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;37.0;2.0;34.294117647058826
33;38;39;41;15.0;7;60.0;41;59.0;40;51.0;74.0;65.0;30;65.0;0;1;2;0.0;1;2;1;1;1;1;1;1;9;7;4;15.0;2;1;3;35.733333333333334;2.0;31.823529411764707
30;46;46;42;15.0;7;46.0;47;51.0;40;51.0;43.0;46.0;38;52.0;0;1;2;0.0;1;2;2;1;1;1;1;2;18;7;4;15.0;2;1;3;40.13333333333333;2.0;37.76470588235294
0;0;0;0;1.0;1;0.0;0;0.0;35;0.0;0.0;0.0;0;0.0;0;0;0;0.0;2;2;0;0;1;0;0;0;0;1;4;1.0;2;1;3;35.0;2.0;37.2
40;44;38;39;15.0;7;79.0;40;0.0;40;0.0;88.0;69.0;36;100.0;0;1;1;0.0;1;2;1;1;1;1;1;0;15;7;4;15.0;2;1;3;39.13333333333333;2.0;37.1764705882353
35;42;47;42;15.0;7;78.0;49;0.0;38;0.0;100.0;78.0;39;79.0;0;1;1;0.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;41.13333333333333;2.0;38.8235294117647
36;42;42;41;15.0;7;79.0;42;0.0;40;0.0;84.0;70.0;39;81.0;0;1;1;0.0;1;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;39.8;2.0;36.470588235294116
32;40;34;31;15.0;7;75.0;41;0.0;32;0.0;85.0;75.0;30;77.0;0;1;2;0.0;0;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;33.93333333333333;2.0;33.0
34;36;31;34;15.0;7;73.0;36;0.0;37;0.0;79.0;63.0;33;79.0;0;1;1;0.0;0;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;34.06666666666667;2.0;36.1764705882353
34;39;40;37;15.0;7;76.0;40;0.0;37;0.0;93.0;67.0;35;77.0;0;1;2;0.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;36.93333333333333;2.0;35.857142857142854
41;39;44;39;15.0;7;74.0;38;0.0;39;0.0;67.0;63.0;32;81.0;0;1;1;0.0;0;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;38.06666666666667;2.0;33.94117647058823
30;35;43;37;15.0;7;76.0;40;0.0;34;0.0;82.0;75.0;32;70.0;0;1;1;0.0;1;2;1;1;1;1;1;0;18;7;4;15.0;2;1;3;35.0;2.0;33.76470588235294
31;32;40;36;11.0;6;72.0;31;0.0;37;0.0;93.0;61.0;27;75.0;1;1;3;4.0;1;2;3;1;1;1;1;2;16;7;4;15.0;2;1;3;32.0;2.0;36.27272727272727
35;48;41;38;15.0;7;64.0;42;0.0;36;0.0;93.0;75.0;30;77.0;0;1;1;0.0;1;2;1;1;1;1;1;0;6;7;4;15.0;2;1;3;37.4;2.0;35.35294117647059
30;30;38;39;15.0;7;78.0;40;0.0;33;0.0;65.0;65.0;35;72.0;0;1;2;0.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;34.53333333333333;2.0;34.705882352941174
31;38;40;43;15.0;7;64.0;43;0.0;37;0.0;84.0;75.0;30;75.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;35.666666666666664;2.0;32.35294117647059
36;39;47;40;15.0;7;74.0;49;0.0;32;0.0;60.0;75.0;30;72.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;38.0;2.0;35.705882352941174
31;32;36;42;15.0;7;76.0;39;0.0;35;0.0;71.0;65.0;34;72.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;34.666666666666664;2.0;39.05882352941177
30;38;40;32;15.0;7;75.0;37;0.0;34;0.0;57.0;65.0;31;74.0;0;1;1;0.0;0;2;2;1;1;1;1;1;4;7;4;15.0;2;1;3;34.0;2.0;33.0
31;37;35;37;15.0;7;68.0;34;0.0;34;0.0;64.0;60.0;30;83.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;33.06666666666667;2.0;31.176470588235293
40;44;43;37;15.0;7;69.0;43;0.0;35;0.0;73.0;69.0;44;72.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;41.86666666666667;2.0;39.88235294117647
