NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_TERMODINAMICA;NOTA_ECONOMIA_UNO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;NOTA_EE_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NOTA_METODOLOGIA;VECES_METODOLOGIA;CREDITOS_METODOLOGIA;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_CONTABILIDAD;VECES_CONTABILIDAD;CREDITOS_CONTABILIDAD;NOTA_PROCESOSM;VECES_PROCESOSM;CREDITOS_PROCESOSM;NOTA_ADMINISTRACION;VECES_ADMINISTRACION;CREDITOS_ADMINISTRACION;NOTA_LENGUA_UNO;VECES_LENGUA_UNO;CREDITOS_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS
2190;44.73333333333333;50.0;36.97058823529412;25.5;36.0;33.0;40.0;40.38888888888889;7;34.0;39.0;34.0;41.0;30.0;0.0;30.0;42.0;0;37.11111111111111;0;9;9;0;4;4;0;2;39.0;1;1;36.0;1;3;38.0;1;2;37.0;1;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2191;33.41111111111111;50.0;30.33333333333333;33.0;22.0;30.0;0.0;31.71428571428572;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34.875;1;8;8;0;4;4;0;2;40.0;1;1;35.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;34.0;1;2;33.0;2;2;0.0;0;2;0;0.0
2192;41.4;48.0;38.02941176470588;31.0;29.5;30.0;50.0;42.6875;6;38.0;45.0;41.0;40.0;34.0;39.0;30.0;48.0;0;35.11111111111111;1;9;9;0;4;4;0;2;0.0;0;1;30.0;2;3;0.0;0;2;0.0;0;3;41.0;1;2;0.0;0;2;37.0;1;2;35.0;1;2;3;43.0
2193;38.2;47.0;30.9;30.5;23.66666666666667;28.5;0.0;38.14285714285715;3;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0;33.41666666666666;0;12;9;3;6;5;1;2;31.0;1;1;26.0;1;3;31.0;1;2;0.0;0;3;42.0;1;2;37.0;1;2;36.0;1;2;0.0;0;2;3;43.0
2196;39.76923076923077;0.0;32.56666666666667;31.0;32.0;30.0;0.0;35.15625;5;37.0;40.0;37.0;39.0;30.0;0.0;26.0;38.0;0;39.33333333333334;0;9;9;0;4;4;0;2;0.0;0;1;36.0;1;3;35.0;1;2;0.0;0;3;38.0;1;2;50.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2198;36.83333333333334;50.0;36.96666666666667;47.0;30.0;31.0;0.0;33.97619047619047;3;31.0;39.0;0.0;0.0;0.0;0.0;29.0;0.0;0;33.0;0;3;3;0;1;1;0;2;0.0;0;1;33.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2207;38.53333333333333;48.0;33.53333333333333;30.0;32.0;45.0;0.0;35.69230769230769;5;36.0;33.0;35.0;33.0;30.0;0.0;30.5;0.0;0;39.3125;0;16;16;0;7;7;0;2;0.0;0;1;46.0;1;3;41.0;1;2;35.0;1;3;34.0;1;2;45.0;1;2;32.0;1;2;41.0;1;2;2;36.69230769230769
2208;44.13333333333333;50.0;40.88235294117647;40.0;32.0;39.0;46.0;42.88888888888889;7;45.0;35.0;35.0;43.0;30.0;40.0;36.0;41.0;50;40.05882352941177;0;17;17;0;8;8;0;2;46.0;1;1;40.0;1;3;46.0;1;2;39.0;1;3;30.0;1;2;38.0;1;2;43.0;1;2;42.0;1;2;2;38.0
2209;38.26666666666667;42.0;38.73333333333333;40.0;33.0;45.0;0.0;37.0625;6;41.0;32.0;39.0;41.0;31.0;35.0;29.5;44.0;0;40.41176470588236;0;17;17;0;8;8;0;2;44.0;1;1;49.0;1;3;35.0;1;2;34.0;1;3;38.0;1;2;35.0;1;2;45.0;1;2;44.0;1;2;2;38.8235294117647
2210;33.53846153846154;0.0;34.0;36.0;30.0;21.0;0.0;33.14285714285715;3;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0;31.88888888888889;0;9;7;2;4;3;1;2;0.0;0;1;35.0;1;3;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;27.0;1;2;34.0;1;2;0;0.0
2213;37.53333333333333;45.0;31.76666666666667;34.0;26.0;33.0;0.0;35.15384615384615;5;31.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2214;39.69230769230769;0.0;33.56666666666667;41.0;16.5;34.0;0.0;38.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0;34.66666666666666;0;3;3;0;2;2;0;2;34.0;1;1;0.0;0;3;35.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2215;38.07692307692308;0.0;33.30769230769231;32.0;30.0;0.0;0.0;35.0;2;27.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2218;35.13333333333333;43.0;35.86666666666667;38.0;31.0;34.0;0.0;36.9375;6;38.0;37.0;0.0;0.0;0.0;35.0;0.0;0.0;0;37.0;0;3;3;0;1;1;0;2;0.0;0;1;37.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2221;32.03846153846154;0.0;36.8;38.0;33.0;32.0;0.0;35.30769230769231;4;25.0;44.0;0.0;0.0;0.0;33.0;0.0;0.0;0;34.2;0;5;5;0;2;2;0;2;0.0;0;1;31.0;1;3;0.0;0;2;0.0;0;3;39.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2222;31.30769230769231;0.0;36.6;30.0;35.0;32.0;0.0;36.84375;5;29.5;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39.66666666666666;0;6;6;0;3;3;0;2;0.0;0;1;0.0;0;3;36.0;1;2;0.0;0;3;0.0;0;2;47.0;1;2;36.0;1;2;0.0;0;2;0;0.0
2223;32.19230769230769;0.0;34.93333333333333;30.0;33.0;31.0;0.0;29.92307692307692;3;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37.25;0;8;8;0;4;4;0;2;46.0;1;1;32.0;1;3;36.0;1;2;0.0;0;3;0.0;0;2;42.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2224;30.15384615384615;0.0;27.56666666666667;28.0;20.5;32.0;0.0;34.0;4;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;38.5;0;4;4;0;2;2;0;2;0.0;0;1;0.0;0;3;32.0;1;2;0.0;0;3;0.0;0;2;45.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2225;39.4;44.0;38.86666666666667;42.0;34.0;35.0;0.0;41.07142857142857;5;39.0;43.0;45.0;39.0;34.0;0.0;33.0;47.0;0;41.0;0;3;3;0;1;1;0;2;0.0;0;1;41.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2226;34.15384615384615;0.0;35.73333333333333;40.0;34.0;21.0;0.0;33.27272727272727;4;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33.16666666666666;0;6;6;0;3;3;0;2;37.0;1;1;30.0;1;3;36.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2227;33.19230769230769;0.0;36.3;35.0;30.5;36.0;0.0;36.61538461538461;5;33.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37.58333333333334;1;6;6;0;3;3;0;2;46.0;1;1;34.5;2;3;0.0;0;2;0.0;0;3;38.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2228;32.84615384615385;0.0;36.8;36.0;30.0;33.0;0.0;39.84615384615385;5;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34.8;0;10;10;0;5;5;0;2;37.0;1;1;31.0;1;3;32.0;1;2;0.0;0;3;33.0;1;2;0.0;0;2;44.0;1;2;0.0;0;2;0;0.0
2229;34.03846153846154;0.0;35.43333333333333;34.0;29.5;35.0;0.0;33.85714285714285;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;31.33333333333333;0;9;9;0;4;4;0;2;0.0;0;1;30.0;1;3;33.0;1;2;0.0;0;3;33.0;1;2;0.0;0;2;30.0;1;2;0.0;0;2;0;0.0
2230;31.69230769230769;0.0;31.0;30.0;15.0;31.0;0.0;39.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0;33.4;0;10;7;3;5;4;1;2;50.0;1;1;22.0;1;3;30.0;1;2;0.0;0;3;37.0;1;2;0.0;0;2;42.0;1;2;0.0;0;2;2;36.0
2232;30.30769230769231;0.0;32.23333333333333;32.5;23.0;30.0;0.0;32.4;2;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;38.8;0;5;5;0;3;3;0;2;44.0;1;1;0.0;0;3;33.0;1;2;0.0;0;3;0.0;0;2;42.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2234;36.53333333333333;50.0;41.05882352941177;42.0;31.0;35.0;48.0;42.9375;6;40.0;44.0;43.0;42.0;33.0;0.0;30.0;46.0;0;35.0;0;3;3;0;1;1;0;2;0.0;0;1;35.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2235;35.15384615384615;0.0;39.73333333333333;46.0;31.0;36.0;0.0;39.07692307692308;5;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39.125;0;8;8;0;4;4;0;2;41.0;1;1;36.0;1;3;36.0;1;2;0.0;0;3;46.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2236;34.53846153846154;0.0;37.46666666666667;31.0;39.0;35.0;0.0;35.5625;5;32.0;39.0;0.0;0.0;0.0;0.0;30.0;0.0;0;37.4;1;10;10;0;5;5;0;2;46.0;1;1;40.0;1;3;33.0;2;2;0.0;0;3;0.0;0;2;0.0;0;2;38.0;1;2;33.0;1;2;0;0.0
2237;31.76923076923077;0.0;31.46666666666667;20.0;28.0;32.0;0.0;39.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39.57142857142857;0;7;7;0;4;4;0;2;33.0;1;1;0.0;0;3;39.0;1;2;0.0;0;3;0.0;0;2;48.0;1;2;35.0;1;2;0.0;0;2;0;0.0
2238;31.03846153846154;0.0;32.4;32.0;31.0;34.0;0.0;33.0;3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0;33.0;1;8;5;3;4;3;1;2;40.0;1;1;28.0;2;3;0.0;0;2;0.0;0;3;38.0;1;2;32.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2239;35.30769230769231;0.0;33.8;30.0;32.0;34.0;0.0;40.3;4;0.0;42.0;0.0;0.0;0.0;0.0;23.0;0.0;0;28.83333333333333;0;6;3;3;3;2;1;1;32.0;1;1;27.0;1;3;30.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;2;34.0
2240;34.61538461538461;0.0;37.46666666666667;40.0;34.0;31.0;0.0;36.875;6;31.0;41.0;0.0;0.0;0.0;0.0;26.0;0.0;0;32.8;2;10;7;3;5;4;1;2;33.0;2;1;27.0;1;3;31.0;2;2;0.0;0;3;0.0;0;2;44.0;1;2;32.0;1;2;0.0;0;2;0;0.0
2241;31.83333333333333;46.0;31.76470588235294;30.0;12.0;33.0;50.0;37.14285714285715;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35.16666666666666;0;6;6;0;3;3;0;2;45.0;1;1;30.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;38.0;1;2;0.0;0;2;0;0.0
2242;33.9;30.0;35.86666666666667;36.0;30.0;33.0;0.0;34.78571428571428;5;34.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29.0;1;3;0;3;1;0;1;1;0.0;0;1;29.0;2;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2244;35.46153846153846;0.0;35.73333333333333;38.0;29.0;33.0;0.0;39.42857142857143;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40.125;0;8;8;0;4;4;0;2;45.0;1;1;32.0;1;3;0.0;0;2;0.0;0;3;44.0;1;2;46.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2245;31.73076923076923;0.0;31.06666666666667;30.0;19.0;30.0;0.0;36.57142857142857;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36.0;0;6;6;0;3;3;0;2;46.0;1;1;32.0;1;3;37.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2246;27.61538461538462;0.0;25.93333333333333;30.0;0.0;33.0;0.0;35.14285714285715;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;28.66666666666667;0;6;3;3;3;2;1;1;31.0;1;1;27.0;1;3;30.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2248;31.80769230769231;0.0;36.96666666666667;38.0;33.5;31.0;0.0;36.25;6;40.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34.75;0;4;4;0;2;2;0;2;46.0;1;1;31.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2250;38.0;50.0;34.03333333333333;35.0;30.5;34.0;0.0;38.14285714285715;3;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0;39.41666666666666;0;12;12;0;6;6;0;2;42.0;1;1;33.0;1;3;33.0;1;2;0.0;0;3;39.0;1;2;50.0;1;2;44.0;1;2;0.0;0;2;4;50.0
2251;29.6025641025641;0.0;34.26666666666667;34.0;32.0;32.0;0.0;39.42857142857143;3;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0;34.4375;1;8;8;0;4;4;0;2;37.5;2;1;34.0;1;3;30.0;1;2;0.0;0;3;38.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1;30.0
2252;35.88461538461539;0.0;31.73333333333333;30.0;19.0;29.0;0.0;33.28571428571428;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;30.25;1;8;3;5;4;2;2;2;47.0;1;1;27.0;2;3;0.0;0;2;0.0;0;3;26.0;1;2;0.0;0;2;31.0;1;2;0.0;0;2;4;46.0
2253;30.38461538461538;0.0;29.53333333333333;28.5;12.5;32.0;0.0;36.28571428571428;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39.33333333333334;0;3;3;0;2;2;0;2;32.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;43.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2255;32.0;0.0;33.1;33.0;28.5;27.0;0.0;35.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35.66666666666666;0;3;3;0;2;2;0;2;45.0;1;1;0.0;0;3;31.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2256;40.42307692307692;0.0;36.33333333333334;36.0;30.0;33.0;0.0;37.78125;6;31.5;40.0;43.0;0.0;34.0;0.0;30.0;47.0;0;38.0;0;3;3;0;1;1;0;2;0.0;0;1;38.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2258;39.06666666666667;44.0;37.53333333333333;45.0;30.0;38.0;0.0;37.375;6;40.0;36.0;44.0;38.0;34.0;0.0;30.0;47.0;0;37.0;0;3;3;0;1;1;0;2;0.0;0;1;37.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2259;39.07692307692308;0.0;35.13333333333333;28.66666666666667;35.0;34.0;0.0;36.3125;6;36.0;45.0;39.0;28.0;0.0;0.0;29.0;0.0;0;35.0;0;3;3;0;1;1;0;2;0.0;0;1;35.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2263;39.46666666666667;44.0;41.1764705882353;46.0;40.0;33.0;42.0;40.8125;6;36.0;48.0;45.0;41.0;34.0;0.0;33.0;48.0;0;44.0;0;3;3;0;1;1;0;2;0.0;0;1;44.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2264;33.19230769230769;0.0;30.93333333333333;35.0;14.0;32.0;0.0;35.71428571428572;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;28.83333333333333;0;6;2;4;3;1;2;1;21.0;1;1;22.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;43.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2265;31.69230769230769;0.0;32.66666666666666;30.0;23.0;31.0;0.0;38.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;30.88888888888889;0;9;6;3;4;3;1;2;0.0;0;1;28.0;1;3;32.0;1;2;0.0;0;3;32.0;1;2;0.0;0;2;33.0;1;2;0.0;0;2;2;34.0
2267;36.69230769230769;0.0;36.6;35.0;30.0;34.0;0.0;38.875;6;30.0;47.0;0.0;44.0;30.0;0.0;30.0;47.0;0;41.6;0;5;5;0;2;2;0;2;0.0;0;1;40.0;1;3;0.0;0;2;0.0;0;3;44.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2268;33.43333333333333;37.0;25.13333333333333;20.33333333333333;11.0;26.5;0.0;37.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;34.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2269;35.26666666666667;48.0;41.0;42.0;37.0;35.0;47.0;40.4375;6;36.0;41.0;41.0;40.0;35.0;0.0;32.0;42.0;0;39.0;0;3;3;0;1;1;0;2;0.0;0;1;39.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2270;31.28205128205128;0.0;30.7;25.5;25.0;32.0;0.0;40.28571428571428;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35.71428571428572;0;7;7;0;3;3;0;2;0.0;0;1;30.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;42.0;1;2;38.0;1;2;0.0;0;2;0;0.0
2274;41.4;50.0;39.0;42.0;36.0;35.0;42.0;40.77777777777778;7;33.0;40.0;43.0;36.0;35.0;0.0;30.0;45.0;0;36.0;0;3;3;0;1;1;0;2;0.0;0;1;36.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2277;32.76666666666667;43.0;32.33333333333334;32.0;25.66666666666667;33.0;0.0;34.85714285714285;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35.125;0;8;5;3;4;3;1;2;48.0;1;1;23.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;49.0;1;2;33.0;1;2;0.0;0;2;0;0.0
2279;31.4;42.0;28.63333333333333;22.5;16.0;33.0;0.0;34.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24.33333333333333;0;6;2;4;3;1;2;1;17.0;1;1;23.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;30.0;1;2;0.0;0;2;0;0.0
2280;34.07692307692308;0.0;32.33333333333334;31.0;17.0;36.0;0.0;41.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35.7;0;10;10;0;5;5;0;2;47.0;1;1;30.0;1;3;36.0;1;2;0.0;0;3;0.0;0;2;38.0;1;2;36.0;1;2;0.0;0;2;0;0.0
2282;32.93333333333333;40.0;35.26666666666667;35.0;34.0;35.0;0.0;36.38461538461539;5;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39.71428571428572;0;7;7;0;3;3;0;2;0.0;0;1;32.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;50.0;1;2;41.0;1;2;0.0;0;2;0;0.0
2284;34.4;39.0;30.0;34.0;23.0;30.0;0.0;32.7;4;30.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24.5;1;3;0;3;1;0;1;1;0.0;0;1;24.5;2;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2286;34.69230769230769;0.0;38.33333333333334;44.0;33.0;33.0;0.0;34.84375;5;34.0;38.0;0.0;35.0;0.0;0.0;0.0;40.0;0;36.21428571428572;1;7;7;0;3;3;0;2;0.0;0;1;30.5;2;3;0.0;0;2;0.0;0;3;33.0;1;2;48.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2288;33.06666666666667;44.0;34.56666666666667;34.0;29.5;34.0;0.0;38.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33.6;0;5;2;3;2;1;1;2;0.0;0;1;28.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;42.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2292;39.15384615384615;0.0;36.33333333333334;37.0;30.0;34.0;0.0;41.0625;6;36.0;47.0;42.0;34.0;30.0;0.0;0.0;48.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2295;35.4;46.0;28.4;34.0;16.0;29.0;0.0;38.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34.0;0;1;1;0;1;1;0;2;34.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2297;36.13333333333333;46.0;33.53333333333333;21.0;32.0;30.0;0.0;41.4;4;0.0;35.0;0.0;0.0;0.0;0.0;17.0;0.0;0;38.0;0;5;5;0;2;2;0;2;0.0;0;1;34.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;44.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2299;40.23076923076923;0.0;38.46666666666667;30.33333333333333;37.0;39.0;0.0;39.5;6;31.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0;30.0;0;3;3;0;1;1;0;2;0.0;0;1;30.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2300;42.33333333333334;49.0;38.11764705882353;33.5;33.5;38.0;43.0;38.15384615384615;5;31.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33.5;1;3;3;0;1;1;0;2;0.0;0;1;33.5;2;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2301;36.3;37.0;28.21428571428572;14.66666666666667;19.66666666666667;20.5;49.0;38.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;30.5;1;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;30.5;2;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;2;34.0
2302;35.07692307692308;0.0;31.56666666666667;27.5;25.0;35.0;0.0;35.71428571428572;3;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0;32.0;0;6;3;3;3;2;1;2;48.0;1;1;28.0;1;3;30.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2310;40.76923076923077;0.0;28.4;30.0;17.0;36.0;0.0;33.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;38.0;0;3;3;0;1;1;0;2;0.0;0;1;38.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;2;37.0
2311;34.86666666666667;40.0;32.94117647058823;30.0;23.0;30.0;42.0;36.2;2;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0;37.875;0;8;8;0;4;4;0;2;40.0;1;1;35.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;39.0;1;2;40.0;1;2;0;0.0
2312;37.93333333333333;45.0;32.8;34.0;26.33333333333333;35.0;0.0;35.0;5;33.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0;31.0;0;3;3;0;1;1;0;2;0.0;0;1;31.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2315;40.06666666666667;44.0;28.20588235294118;28.5;18.0;35.0;24.0;24.14285714285714;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2316;38.46666666666667;39.0;27.83333333333333;24.5;22.5;34.0;0.0;30.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35.0;1;1;1;0;1;1;0;2;35.0;2;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2318;42.66666666666666;45.0;40.35294117647059;43.0;33.0;36.0;44.0;40.25;6;38.0;40.0;45.0;38.0;35.0;0.0;30.0;48.0;0;34.0;0;3;3;0;1;1;0;2;0.0;0;1;34.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2319;35.53333333333333;33.0;32.3;31.5;25.0;33.0;0.0;32.38461538461539;4;0.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0;31.5;0;4;4;0;2;2;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;30.0;1;2;33.0;1;2;0.0;0;2;0.0;0;2;0;0.0
2320;34.26666666666667;36.0;31.26470588235294;31.0;23.5;32.0;42.0;30.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33.8;0;5;5;0;3;3;0;2;35.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;31.0;1;2;36.0;1;2;3;42.0
2321;36.13333333333333;38.0;34.33333333333334;32.0;29.0;32.0;0.0;42.57142857142857;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;32.0;1;7;2;5;3;1;2;2;0.0;0;1;28.0;2;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;27.0;1;2;43.0;1;2;0;0.0
