CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_DOS;EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_INT;VECES_TOP;NOTA_EYB;PROMEDIO_TRES;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_ECUA;NCA_TRES;NOTA_FOTO;NOTA_CFJC;VECES_SUELOS;PROMEDIO_CUATRO;NOTA_GEOGEO;NCA_CUATRO;NOTA_PRII;EPA_CUATRO;NOTA_PROB;PROMEDIO_CINCO;NOTAS_SISC;VECES_BD;NOTA_ME;CAR_CINCO;NOTA_CARTO;VECES_CARTO;PROMEDIO_SEIS;NOTA_GEO_FIS;NOTA_L_DOS;NOTA_LEGIC;NOTA_INGECO;VECES_L_DOS;PROMEDIO_SIETE;NOTA_ECONOMET;NOTA_AVAP;NOTA_EI_UNO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
65.0;61.0;47.0;1;55.0;10;63.0;57.0;402.0;34.06666666666667;34;37;38;32;15.0;7;37;33;30;0;1;1;0.0;34.23529411764706;2;34;33;35;38;1;30;32.833333333333336;30;30;31;30;18.0;40;43;1;37.705882352941174;42;17.0;30;2;43;34.166666666666664;35;1;34;1;34;1;38.666666666666664;0;33;33;44;1;36.27272727272727;43;30;40;40.0;2.0
58.0;40.0;60.0;0;46.0;8;57.0;61.0;402.0;35.266666666666666;30;39;38;38;15.0;7;43;37;31;0;1;1;0.0;33.88235294117647;2;32;38;38;30;1;30;35.166666666666664;32;31;41;37;18.0;42;33;1;37.588235294117645;40;17.0;31;2;31;37.22222222222222;33;1;36;2;40;1;34.15384615384615;17;0;39;43;0;35.22222222222222;38;33;0;30.0;1.0
55.0;56.0;51.0;0;62.0;20;56.0;65.0;411.0;35.6;30;34;36;35;15.0;7;42;37;37;0;1;1;0.0;34.88235294117647;2;33;40;35;31;2;31;36.5;44;44;31;33;18.0;38;35;1;32.2;30;15.0;32;2;30;30.181818181818183;0;2;0;2;33;1;31.5;0;0;0;32;0;35.0;0;0;0;43.0;3.0
63.0;89.0;59.0;1;59.0;16;60.0;54.0;414.0;37.0;35;43;42;41;15.0;7;40;39;30;0;1;2;0.0;36.1764705882353;2;34;30;32;33;1;45;36.94444444444444;33;41;36;41;18.0;41;31;1;39.76470588235294;40;17.0;30;2;47;34.77777777777778;39;1;31;1;37;1;38.15384615384615;31;45;40;34;1;35.46153846153846;35;31;40;40.0;2.0
57.0;50.0;51.0;1;49.0;20;58.0;59.0;401.0;37.8;34;39;45;37;15.0;7;46;36;33;0;1;1;0.0;34.470588235294116;2;36;36;33;30;1;44;35.05555555555556;41;35;30;39;18.0;34;38;1;38.294117647058826;44;17.0;30;2;34;36.27777777777778;34;1;41;0;39;1;40.93333333333333;43;34;36;40;1;38.6875;39;34;32;35.72727272727273;2.0
71.0;77.0;52.0;1;58.0;9;55.0;55.0;403.0;37.93333333333333;31;42;41;42;15.0;7;40;40;37;0;1;1;0.0;38.76470588235294;2;34;40;43;31;1;43;38.333333333333336;42;39;36;38;18.0;37;34;1;36.705882352941174;32;17.0;30;2;41;36.05555555555556;43;1;35;0;42;1;41.266666666666666;30;40;40;50;1;38.625;39;32;40;41.6;3.0
68.0;52.0;51.0;0;49.0;7;49.0;57.0;391.0;37.46666666666667;30;43;43;42;15.0;7;40;38;35;0;1;1;0.0;36.11764705882353;2;33;33;38;30;1;40;38.111111111111114;45;39;30;37;18.0;43;30;1;38.05882352941177;30;17.0;31;2;38;36.0;36;1;38;1;42;1;41.6;32;46;42;38;1;37.625;40;33;37;47.0;4.0
54.0;42.0;60.0;0;63.0;20;58.0;55.0;412.0;36.2;32;40;42;37;15.0;7;42;38;31;0;1;1;0.0;32.05882352941177;2;30;32;32;31;1;31;38.77777777777778;37;39;40;35;18.0;42;32;1;40.05882352941177;39;17.0;39;2;48;34.77777777777778;38;1;34;0;38;1;32.733333333333334;30;30;36;32;1;30.928571428571427;20;30;28;36.6;2.0
63.0;74.0;49.0;0;53.0;2;60.0;56.0;399.0;37.13333333333333;31;31;41;38;15.0;7;38;38;42;0;1;1;0.0;34.76470588235294;2;32;37;33;37;1;30;35.611111111111114;32;38;40;33;18.0;42;32;1;36.35294117647059;36;17.0;41;2;38;33.333333333333336;38;1;31;2;36;2;36.0;0;48;33;32;1;34.0;0;0;0;47.0;4.0
62.0;47.0;41.0;1;49.0;20;67.0;62.0;399.0;36.0;33;41;40;37;15.0;7;40;38;31;0;1;2;0.0;34.05882352941177;2;30;30;33;34;1;42;38.77777777777778;37;42;36;40;18.0;35;43;1;39.294117647058826;40;17.0;30;2;44;37.27777777777778;37;1;42;0;39;1;39.333333333333336;37;34;39;49;1;38.9375;38;32;40;39.4;2.0
46.0;43.0;51.0;0;59.0;8;60.0;56.0;405.0;34.8;30;32;35;31;15.0;7;42;35;37;0;1;2;0.0;36.529411764705884;2;37;39;35;34;2;45;34.888888888888886;31;38;33;40;18.0;38;33;1;35.88235294117647;42;17.0;35;2;35;34.0;34;1;32;0;35;1;39.53333333333333;33;42;32;35;1;37.30769230769231;34;36;45;30.0;1.0
65.0;57.0;55.0;0;59.0;7;56.0;57.0;409.0;40.53333333333333;36;41;45;35;15.0;7;49;43;38;0;1;3;0.0;35.88235294117647;2;36;42;37;31;1;38;38.388888888888886;35;42;40;38;18.0;43;35;1;39.470588235294116;30;17.0;43;2;30;38.166666666666664;35;1;44;2;39;1;42.3;0;0;34;39;0;38.44444444444444;34;38;0;40.4;3.0
60.0;43.0;51.0;0;44.0;5;58.0;52.0;391.0;38.46666666666667;33;43;42;38;15.0;7;42;38;37;0;1;1;0.0;32.94117647058823;2;37;30;31;31;1;37;38.05555555555556;34;32;39;45;18.0;42;31;1;37.05882352941177;38;17.0;30;2;36;35.72222222222222;33;1;30;2;35;1;36.4;31;38;35;38;1;34.333333333333336;30;32;0;35.0;2.0
65.0;71.0;59.0;0;48.0;18;54.0;52.0;396.0;36.333333333333336;34;37;42;33;15.0;7;43;30;34;0;1;1;0.0;32.411764705882355;2;33;35;32;30;1;34;37.333333333333336;36;45;32;30;18.0;42;36;1;38.4;43;15.0;30;2;37;37.55555555555556;32;1;38;0;37;1;38.06666666666667;31;41;33;46;1;36.6875;38;30;40;35.333333333333336;2.0
72.11;33.81;47.62;0;46.79;19;52.42;50.78;384.45;35.06666666666667;30;33;39;34;15.0;7;42;42;33;0;1;2;0.0;33.76470588235294;2;30;34;30;32;1;47;38.55555555555556;34;42;35;43;18.0;40;35;1;40.588235294117645;39;17.0;42;2;44;36.611111111111114;37;1;48;1;36;1;38.13333333333333;34;39;34;45;1;36.8125;35;32;37;36.0;2.0
61.0;60.0;52.0;0;48.0;8;59.0;53.0;396.0;38.46666666666667;39;41;45;35;15.0;7;43;43;31;0;1;1;0.0;33.8235294117647;2;36;30;39;35;1;31;40.44444444444444;45;47;40;33;18.0;41;34;1;34.46666666666667;36;15.0;30;2;35;34.388888888888886;35;2;31;1;34;1;41.285714285714285;31;45;39;48;1;40.583333333333336;37;31;0;41.6;3.0
68.0;46.0;55.0;0;51.0;20;52.0;59.0;396.0;34.93333333333333;30;32;35;31;15.0;7;39;35;39;0;1;1;0.0;33.35294117647059;2;36;37;32;30;1;30;37.05555555555556;36;33;38;44;18.0;42;34;1;34.94117647058823;34;17.0;30;2;40;36.5;32;1;35;2;37;1;33.07692307692308;14;0;35;32;0;38.81818181818182;33;30;48;41.0;3.0
65.0;59.0;51.0;1;56.0;20;60.0;57.0;401.0;41.2;40;40;47;39;15.0;7;42;41;40;0;1;1;0.0;36.23529411764706;2;40;38;31;37;1;38;42.166666666666664;41;50;37;45;18.0;45;36;1;43.1764705882353;42;17.0;47;2;47;42.111111111111114;43;1;38;0;45;1;43.733333333333334;41;41;41;49;1;40.8125;40;37;44;41.2;3.0
71.0;53.0;57.0;0;46.0;4;54.0;62.0;396.0;36.86666666666667;30;37;43;35;15.0;7;45;30;37;0;1;3;0.0;33.35294117647059;2;35;34;40;30;1;30;33.94444444444444;31;34;34;36;18.0;43;30;1;38.0;39;17.0;35;2;30;34.94444444444444;33;2;37;3;36;1;37.75;0;41;35;30;1;30.0;0;30;0;23.0;1.0
52.0;56.0;55.0;1;43.0;11;62.0;66.0;402.0;38.46666666666667;36;34;48;39;15.0;7;42;38;36;0;1;1;0.0;36.0;2;41;37;32;33;1;39;41.166666666666664;42;50;38;40;18.0;44;35;1;42.76470588235294;42;17.0;46;2;42;43.27777777777778;44;1;41;1;41;1;41.86666666666667;33;44;42;49;1;40.5625;40;31;44;36.36363636363637;2.0
61.0;50.0;52.0;1;46.0;7;55.0;57.0;387.0;38.06666666666667;34;33;42;40;15.0;7;42;35;40;0;1;1;0.0;33.76470588235294;2;36;30;30;30;1;47;37.22222222222222;40;34;39;35;18.0;40;32;1;35.88235294117647;34;17.0;30;2;33;36.111111111111114;37;1;34;0;43;1;36.0;33;37;39;31;2;33.3125;37;31;39;39.0;2.0
57.0;43.0;62.0;1;54.0;11;60.0;59.0;408.0;37.666666666666664;39;40;42;41;15.0;7;42;39;30;0;1;2;0.0;35.588235294117645;2;31;38;32;38;1;46;34.888888888888886;32;37;34;40;18.0;35;39;1;36.333333333333336;34;15.0;30;2;45;32.77777777777778;32;1;30;1;37;1;32.666666666666664;26;34;35;33;1;35.0;35;34;35;33.6;2.0
52.0;43.0;55.0;0;44.0;10;58.0;59.0;395.0;33.8;34;34;43;37;15.0;7;32;30;30;0;1;2;0.0;32.11764705882353;2;31;32;30;38;1;30;35.111111111111114;38;42;30;34;18.0;40;30;1;36.8235294117647;36;17.0;44;2;36;38.166666666666664;40;2;33;3;39;1;35.333333333333336;0;38;34;34;1;30.0;0;0;0;38.4;2.0
57.0;43.0;55.0;1;51.0;5;56.0;54.0;396.0;37.13333333333333;32;33;44;37;15.0;7;41;36;38;0;1;1;0.0;35.35294117647059;2;35;30;44;30;1;41;35.388888888888886;32;40;36;39;18.0;30;34;1;38.294117647058826;40;17.0;30;2;37;33.94444444444444;38;1;31;2;31;1;37.61538461538461;30;0;40;35;0;36.54545454545455;37;42;33;40.0;2.0
67.13;50.86;55.09;0;51.14;7;58.84;54.59;395.12;37.333333333333336;37;37;45;36;15.0;7;44;41;30;0;2;1;0.0;37.76470588235294;2;36;36;39;33;1;42;37.333333333333336;32;41;33;42;18.0;40;40;1;36.666666666666664;39;15.0;31;2;30;34.388888888888886;35;3;32;1;30;1;34.666666666666664;29;38;34;35;1;35.666666666666664;30;33;0;36.6;2.0
63.0;57.0;60.0;0;48.0;8;54.0;57.0;395.0;36.46666666666667;32;44;40;40;15.0;7;41;37;31;0;1;1;0.0;34.94117647058823;2;33;35;35;34;1;42;36.94444444444444;34;40;39;31;18.0;43;39;1;40.529411764705884;37;17.0;42;2;49;38.111111111111114;37;1;37;1;42;1;38.30769230769231;31;0;39;35;0;38.0;30;33;50;43.6;3.0
63.0;34.0;58.0;0;60.0;8;54.0;50.0;401.0;35.4;42;39;31;31;15.0;7;42;30;30;0;1;2;0.0;34.05882352941177;2;32;31;31;30;1;42;38.888888888888886;36;39;41;45;18.0;40;47;1;34.529411764705884;36;17.0;30;2;30;35.05555555555556;40;1;33;0;32;1;31.357142857142858;16;33;32;36;2;29.636363636363637;35;35;13;34.4;2.0
60.0;42.0;53.0;0;66.0;6;50.0;56.0;405.0;35.6;30;39;40;40;15.0;7;42;42;30;0;1;1;0.0;36.470588235294116;2;35;36;40;37;1;40;34.94444444444444;32;39;32;32;18.0;41;34;1;36.529411764705884;31;17.0;30;2;43;32.77777777777778;33;2;32;1;31;1;34.46666666666667;31;30;37;34;1;31.5;17;30;37;38.0;2.0
68.0;40.0;52.0;1;46.0;16;51.0;57.0;386.0;35.93333333333333;31;30;45;39;15.0;7;43;35;34;0;1;1;0.0;33.1764705882353;2;30;36;33;30;1;39;42.22222222222222;37;50;42;33;18.0;44;36;1;42.35294117647059;42;17.0;46;2;43;36.94444444444444;36;1;32;0;37;1;38.333333333333336;30;40;40;37;1;39.625;37;33;43;44.6;3.0
62.0;77.0;55.0;0;48.0;11;58.0;57.0;391.0;38.13333333333333;39;38;42;33;15.0;7;38;38;37;0;1;2;0.0;35.294117647058826;2;32;38;39;30;1;33;32.5;35;30;30;33;18.0;38;32;1;42.1764705882353;45;17.0;43;2;41;34.94444444444444;30;1;40;1;37;1;38.733333333333334;36;43;31;43;1;32.25;41;32;9;35.0;2.0
55.0;54.0;59.0;0;58.0;20;54.0;59.0;400.0;39.266666666666666;41;40;42;38;15.0;7;40;40;36;0;1;1;0.0;34.23529411764706;2;35;32;32;36;1;30;38.77777777777778;34;40;40;44;18.0;43;33;1;36.705882352941174;41;17.0;32;2;30;35.111111111111114;38;1;41;0;36;1;38.0;33;38;39;40;1;36.6875;34;30;47;43.0;3.0
57.0;46.0;57.0;0;44.0;8;56.0;61.0;393.0;38.266666666666666;30;45;43;35;15.0;7;42;41;37;0;1;1;0.0;36.1764705882353;2;38;34;36;30;1;33;37.166666666666664;35;43;36;39;18.0;37;31;1;38.76470588235294;40;17.0;30;2;43;34.77777777777778;35;1;32;4;38;1;33.6;24;35;32;40;1;33.0;37;30;30;34.2;2.0
64.0;53.0;58.0;0;55.0;9;57.0;65.0;403.0;34.46666666666667;30;30;47;38;15.0;7;39;37;30;0;1;2;0.0;36.8235294117647;2;34;40;30;33;1;43;37.888888888888886;35;40;40;34;18.0;43;32;1;42.23529411764706;39;17.0;48;2;34;38.72222222222222;37;1;42;3;39;1;38.2;0;0;32;30;0;34.22222222222222;37;32;0;30.0;1.0
75.0;45.0;47.0;0;50.0;10;50.0;48.0;375.0;39.13333333333333;37;42;41;39;15.0;7;49;37;34;0;1;1;0.0;35.8235294117647;2;31;35;31;30;1;48;40.44444444444444;46;47;30;38;18.0;42;41;1;38.529411764705884;41;17.0;31;2;43;35.166666666666664;38;1;30;0;37;1;39.2;33;37;34;50;1;38.1875;45;33;38;41.6;3.0
57.0;66.0;55.0;1;59.0;11;56.0;53.0;398.0;34.0;30;31;32;40;15.0;7;45;36;32;0;1;2;0.0;32.705882352941174;2;32;32;34;31;1;38;35.705882352941174;40;38;31;35;17.0;41;0;1;36.23529411764706;31;17.0;31;2;40;37.111111111111114;38;1;30;2;39;1;39.0;0;44;37;32;1;37.0;40;31;0;40.2;3.0
60.0;48.0;49.0;0;52.0;10;50.0;52.0;382.0;39.46666666666667;31;40;40;33;15.0;7;43;40;45;0;1;2;0.0;33.11764705882353;2;38;33;32;33;2;31;33.55555555555556;30;32;32;37;18.0;42;31;1;36.94117647058823;37;17.0;34;2;30;33.77777777777778;31;1;38;1;34;1;34.333333333333336;30;36;30;30;1;33.27272727272727;38;36;29;34.2;2.0
68.0;51.0;48.0;1;55.0;7;59.0;57.0;388.0;35.86666666666667;30;38;41;36;15.0;7;40;34;35;0;1;2;0.0;35.11764705882353;2;32;30;33;30;1;45;33.44444444444444;30;31;38;34;18.0;41;31;1;38.705882352941174;34;17.0;47;2;35;35.888888888888886;41;1;32;3;37;1;36.7;0;0;35;32;0;32.8;37;0;0;44.0;3.0
63.47;50.87;53.82;0;53.3;11;46.16;57.63;391.05;35.13333333333333;32;35;39;39;15.0;7;42;36;31;0;1;1;0.0;35.35294117647059;2;32;39;36;30;1;32;33.0;37;33;30;30;18.0;36;30;1;34.333333333333336;30;15.0;30;2;40;33.888888888888886;31;1;36;2;34;1;38.75;0;39;34;48;1;35.81818181818182;38;33;35;39.0;2.0
61.0;53.0;57.0;0;56.0;20;67.0;59.0;402.0;43.93333333333333;47;46;43;45;15.0;7;49;45;38;0;1;1;0.0;42.705882352941174;2;45;44;37;36;1;48;43.44444444444444;47;48;35;46;18.0;46;42;1;39.705882352941174;32;17.0;36;2;38;42.77777777777778;40;1;43;1;41;1;42.46666666666667;30;47;43;45;1;42.3125;41;39;45;44.2;3.0
54.0;60.0;54.0;1;43.0;9;52.0;59.0;382.0;34.266666666666666;32;33;43;32;15.0;7;37;36;31;0;1;2;0.0;34.294117647058826;2;41;32;35;30;1;38;36.833333333333336;33;38;42;43;18.0;33;39;1;36.11764705882353;39;17.0;30;2;30;35.94444444444444;38;1;30;0;36;1;37.733333333333334;29;42;35;43;1;33.888888888888886;30;33;0;38.0;2.0
63.0;58.0;52.0;0;44.0;19;55.0;64.0;383.0;35.8;33;36;46;38;15.0;7;37;30;33;0;1;1;0.0;32.94117647058823;2;30;35;38;30;1;34;34.333333333333336;33;34;35;32;18.0;39;30;1;34.8235294117647;38;17.0;30;2;31;34.55555555555556;35;2;34;4;36;1;37.8;0;38;30;33;2;35.63636363636363;35;31;30;33.0;2.0
62.0;58.0;59.0;0;50.0;1;47.0;56.0;387.0;35.0;30;37;40;37;15.0;7;42;36;31;0;1;2;0.0;32.23529411764706;2;32;30;30;30;1;40;34.55555555555556;30;41;33;34;18.0;38;30;1;34.470588235294116;30;17.0;30;2;45;34.94444444444444;37;1;35;1;35;1;37.06666666666667;30;34;35;45;1;33.45454545454545;35;36;27;32.8;2.0
65.0;74.0;60.0;1;51.0;9;65.0;59.0;414.0;35.733333333333334;33;38;39;41;15.0;7;41;40;30;0;1;2;0.0;31.823529411764707;2;30;34;31;30;1;35;34.166666666666664;35;40;34;30;18.0;36;36;2;35.666666666666664;30;15.0;30;2;44;33.0;30;1;34;2;34;1;37.30769230769231;31;0;35;36;0;36.38461538461539;38;30;40;40.6;3.0
52.0;43.0;46.0;1;51.0;18;46.0;51.0;365.0;40.13333333333333;30;46;46;42;15.0;7;47;40;38;0;1;2;0.0;37.76470588235294;2;40;30;35;35;1;48;41.666666666666664;43;47;44;36;18.0;48;36;1;42.1764705882353;31;17.0;49;2;39;41.111111111111114;50;1;30;0;44;1;41.30769230769231;35;0;39;40;0;43.888888888888886;40;43;0;50.0;4.0
100.0;88.0;79.0;1;0.0;15;69.0;0.0;402.0;39.13333333333333;40;44;38;39;15.0;7;40;40;36;0;1;1;0.0;37.1764705882353;2;42;37;31;34;1;43;39.55555555555556;39;35;41;34;18.0;46;47;1;38.05882352941177;32;17.0;30;2;48;37.05555555555556;37;1;39;0;37;1;35.333333333333336;30;40;36;39;1;39.642857142857146;40;32;49;47.0;4.0
77.0;85.0;75.0;0;0.0;20;75.0;0.0;388.0;33.93333333333333;32;40;34;31;15.0;7;41;32;30;0;1;2;0.0;33.0;2;32;35;37;31;1;30;38.111111111111114;45;48;41;30;17.0;42;8;1;37.94117647058823;32;17.0;39;2;30;38.5;41;1;36;0;37;1;40.53333333333333;41;48;34;39;1;38.5625;41;29;42;35.0;2.0
81.0;67.0;74.0;0;0.0;16;63.0;0.0;355.0;38.06666666666667;41;39;44;39;15.0;7;38;39;32;0;1;1;0.0;33.94117647058823;2;37;39;31;32;1;32;39.333333333333336;40;40;35;43;18.0;41;38;1;37.294117647058826;36;17.0;31;2;49;35.55555555555556;38;1;30;0;40;1;38.0;36;0;32;49;0;37.666666666666664;34;31;0;47.0;4.0
70.0;82.0;76.0;1;0.0;18;75.0;0.0;368.0;35.0;30;35;43;37;15.0;7;40;34;32;0;1;1;0.0;33.76470588235294;2;33;36;37;32;1;35;35.44444444444444;37;39;32;34;18.0;42;32;1;39.0;40;17.0;35;2;42;40.333333333333336;50;1;34;0;40;1;41.266666666666666;31;46;34;50;1;38.57142857142857;37;35;37;39.6;2.0
75.0;84.0;64.0;1;0.0;8;75.0;0.0;359.0;35.666666666666664;31;38;40;43;15.0;7;43;37;30;0;1;1;0.0;32.35294117647059;2;31;30;34;32;1;35;39.44444444444444;42;42;38;42;18.0;42;44;1;41.11764705882353;38;17.0;45;2;39;39.27777777777778;50;1;31;1;40;1;40.266666666666666;23;47;37;49;1;38.61538461538461;43;35;42;43.0;3.0
72.0;60.0;74.0;0;0.0;10;75.0;0.0;352.0;38.0;36;39;47;40;15.0;7;49;32;30;0;1;1;0.0;35.705882352941174;2;36;40;33;32;2;44;38.72222222222222;37;46;35;41;18.0;42;34;1;38.88235294117647;35;17.0;46;2;37;38.733333333333334;43;2;32;1;44;1;38.166666666666664;0;43;33;32;1;34.2;33;0;0;49.0;4.0
72.0;71.0;76.0;0;0.0;10;65.0;0.0;348.0;34.666666666666664;31;32;36;42;15.0;7;39;35;34;0;1;1;0.0;39.05882352941177;2;40;48;40;35;1;32;42.0;43;45;43;41;18.0;44;38;1;38.94117647058823;40;17.0;36;2;34;40.5;36;1;50;0;36;1;40.714285714285715;40;42;31;43;1;39.625;37;32;45;37.0;2.0
74.0;59.0;67.0;0;0.0;19;60.0;0.0;339.0;36.666666666666664;32;33;40;34;15.0;7;36;34;42;0;1;2;0.0;36.470588235294116;2;40;31;39;31;1;46;38.94444444444444;41;38;41;41;18.0;42;44;1;40.11764705882353;31;17.0;39;2;40;41.72222222222222;50;1;33;0;42;1;41.785714285714285;41;43;30;50;1;36.92857142857143;37;30;34;44.0;3.0
70.0;57.0;70.0;0;0.0;20;65.0;0.0;336.0;34.733333333333334;30;33;39;40;15.0;7;36;35;35;0;1;1;0.0;35.76470588235294;2;35;44;35;30;1;40;35.72222222222222;33;39;35;41;18.0;36;34;1;37.06666666666667;41;15.0;30;2;40;36.22222222222222;39;1;32;0;40;1;36.333333333333336;30;0;35;43;0;38.0;33;30;45;37.0;2.0
74.0;64.0;70.0;1;0.0;8;63.0;0.0;328.0;38.266666666666666;34;43;42;33;15.0;7;37;39;39;0;1;1;0.0;36.76470588235294;2;39;42;31;39;1;35;35.44444444444444;37;35;31;34;18.0;43;39;1;35.2;30;15.0;37;2;34;36.388888888888886;36;1;42;0;38;1;42.0;0;46;33;47;1;39.55555555555556;40;33;0;33.0;2.0
72.0;59.0;65.0;1;0.0;16;70.0;0.0;335.0;36.333333333333336;30;44;41;37;15.0;7;43;34;32;0;1;1;0.0;35.529411764705884;2;37;38;40;30;1;35;39.05555555555556;43;42;40;32;18.0;41;33;1;41.294117647058826;39;17.0;35;2;48;36.166666666666664;39;1;35;1;42;1;37.583333333333336;30;0;35;39;0;33.22222222222222;31;35;0;37.0;2.0
70.0;75.0;67.0;1;0.0;18;61.0;0.0;331.0;36.4;30;39;45;40;15.0;7;42;36;32;0;1;1;0.0;33.88235294117647;2;34;36;34;30;1;39;41.22222222222222;44;43;41;43;18.0;44;45;1;36.733333333333334;38;15.0;31;2;38;39.166666666666664;39;2;36;3;39;1;33.92307692307692;20;0;36;32;0;31.8;30;0;0;41.0;3.0
64.0;50.0;67.0;1;0.0;7;79.0;0.0;335.0;36.4;30;40;41;40;15.0;7;44;38;32;0;1;1;0.0;32.88235294117647;2;32;34;30;30;1;35;39.833333333333336;38;39;37;40;18.0;44;41;1;40.0;39;17.0;44;2;46;38.77777777777778;42;1;41;0;40;1;39.0;30;42;34;40;1;36.3125;41;30;42;43.0;3.0
84.0;58.0;64.0;0;47.0;11;58.0;51.0;416.0;37.266666666666666;38;47;37;40;15.0;7;34;33;34;0;1;1;0.0;34.64705882352941;2;34;35;37;35;1;32;39.72222222222222;40;43;41;40;18.0;43;38;1;35.529411764705884;31;17.0;33;2;39;39.166666666666664;50;2;34;1;42;1;40.266666666666666;36;36;35;43;1;38.8125;39;31;47;34.0;2.0
76.0;49.0;68.0;0;53.0;8;49.0;52.0;421.0;36.93333333333333;32;42;37;31;15.0;7;39;35;39;0;1;1;0.0;34.705882352941174;2;37;34;38;37;2;31;34.888888888888886;30;38;33;40;18.0;41;30;1;33.411764705882355;31;17.0;30;2;31;38.5;41;1;33;0;38;1;37.5;0;33;38;37;1;38.142857142857146;0;34;0;36.0;2.0
60.0;52.0;53.0;1;51.0;20;67.0;59.0;414.0;35.666666666666664;38;30;41;38;15.0;7;40;37;31;0;1;4;0.0;31.529411764705884;2;31;30;33;32;1;34;34.833333333333336;41;30;30;33;18.0;42;36;1;38.0;40;14.0;36;2;37;38.46153846153846;38;1;39;1;41;1;38.9;0;0;32;37;0;32.285714285714285;0;33;0;50.0;4.0
69.96;44.93;59.32;0;60.48;18;54.28;68.57;419.3;42.13333333333333;36;43;43;41;15.0;7;42;39;47;0;1;1;0.0;37.88235294117647;2;40;41;38;37;1;31;40.166666666666664;37;39;44;43;18.0;42;36;1;42.733333333333334;41;15.0;44;2;43;38.5;41;1;41;0;37;1;41.54545454545455;39;0;34;49;0;39.6875;39;33;43;36.0;2.0
65.0;68.0;68.0;0;46.0;4;52.0;59.0;406.0;35.46666666666667;32;40;40;37;15.0;7;43;33;30;0;1;1;0.0;35.8235294117647;2;32;38;36;37;1;39;34.888888888888886;30;34;39;35;18.0;36;34;1;38.8235294117647;31;17.0;38;2;37;34.611111111111114;32;1;37;1;38;1;34.6;0;0;35;30;0;40.666666666666664;38;32;0;42.8;3.0
67.0;70.0;61.0;0;37.0;8;55.0;66.0;401.0;38.13333333333333;31;37;45;38;15.0;7;44;33;39;0;1;1;0.0;33.1764705882353;2;36;30;32;37;1;30;35.166666666666664;40;31;32;34;18.0;36;30;1;36.35294117647059;41;17.0;34;2;30;34.22222222222222;38;1;36;0;36;1;34.53846153846154;30;33;33;48;1;32.36363636363637;20;34;32;38.0;2.0
68.0;43.0;57.0;0;40.0;20;50.0;54.0;385.0;37.333333333333336;31;40;40;40;15.0;7;43;37;36;0;1;1;0.0;35.11764705882353;2;38;42;32;30;1;30;36.166666666666664;32;38;40;35;18.0;42;33;1;41.76470588235294;33;17.0;40;2;47;39.833333333333336;50;1;31;0;47;1;37.30769230769231;32;0;34;34;0;36.625;34;35;46;41.2;3.0
58.0;60.0;54.0;0;0.0;18;62.0;0.0;308.0;36.93333333333333;30;37;46;40;15.0;7;43;40;33;0;1;1;0.0;34.588235294117645;2;36;30;30;45;1;30;39.666666666666664;44;40;40;36;18.0;47;32;1;43.8235294117647;40;17.0;47;2;42;38.05555555555556;40;1;35;0;38;1;41.333333333333336;28;46;40;43;1;39.92307692307692;41;34;47;42.6;3.0
61.0;57.0;77.0;1;0.0;10;57.0;0.0;323.0;35.333333333333336;30;42;39;37;15.0;7;41;39;30;0;1;1;0.0;37.470588235294116;2;37;36;35;34;1;47;35.666666666666664;33;40;31;36;18.0;42;39;1;39.588235294117645;32;17.0;38;2;42;35.27777777777778;33;1;33;0;37;1;37.642857142857146;31;38;35;41;1;32.61538461538461;34;32;42;35.6;2.0
66.0;60.0;70.0;1;0.0;3;65.0;0.0;323.0;36.93333333333333;31;33;46;40;15.0;7;39;33;38;0;1;1;0.0;35.8235294117647;2;41;31;37;32;1;33;38.77777777777778;43;38;34;43;18.0;45;32;1;40.294117647058826;43;17.0;38;2;44;38.55555555555556;36;1;30;0;43;1;40.0;31;43;34;50;1;39.142857142857146;38;34;38;40.2;3.0
63.0;69.0;66.0;0;0.0;8;63.0;0.0;328.0;34.53333333333333;38;30;37;30;15.0;7;39;30;33;0;1;2;0.0;36.588235294117645;2;31;35;43;36;2;41;33.72222222222222;37;32;30;36;18.0;36;40;1;33.416666666666664;37;12.0;34;2;31;34.0;36;2;0;1;38;1;36.25;0;36;33;42;1;37.0;0;0;0;40.0;2.0
79.0;78.0;79.0;0;0.0;8;68.0;0.0;251.5;40.53333333333333;40;41;43;39;15.0;7;39;35;42;0;1;1;0.0;38.8235294117647;2;49;37;35;37;1;45;40.166666666666664;37;37;47;40;18.0;41;47;1;39.294117647058826;33;17.0;33;2;36;36.27777777777778;33;1;30;0;43;1;42.06666666666667;38;50;38;47;1;42.0625;39;42;38;39.7;2.0
