NOTA_L_DOS;NOTA_ECONOMET;NOTA_AVAP;CAR_CINCO;NOTA_POO;NOTA_ECUA;NOTA_FOTO;NOTA_GEOGEO;NOTA_EI_UNO;VECES_ECONOMET;NOTA_PDI;NOTA_INGECO;NOTA_CFJC;NOTA_CARTO;NOTA_SUELOS;NOTA_EI_DOS;NAC_SIETE;NCA_SIETE;NAP_SIETE;NAA_SIETE;VECES_PDI;VECES_EI_UNO;NOTA_LEGIC;NCC_SIETE;VECES_EI_DOS;VECES_GEO_SAL;CAR_SIETE;VECES_AVAP;VECES_L_DOS;NOTA_PROCC;NCP_SIETE;NOTA_GEO_SAL;EPA_SIETE;NOTA_GEO_FIS;PROMEDIO_DOS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;VECES_PROCC;CREDITOS_AVAP;CREDITOS_EI_DOS;CREDITOS_ECONOMET;CREDITOS_EI_UNO;CREDITOS_PDI;CREDITOS_PROCC;CREDITOS_GEO_SAL;RENDIMIENTO_OCHO;PROMEDIO_OCHO
46;36;32;1;35;39;41;39;31;2;35;33;31;39;34;29;6;11.0;1;5;1;1;39;13.0;1;0;2;1;1;46;2.0;0;2;39;35.529411764705884;36.77777777777778;37.46666666666667;34.84615384615385;2;2;2;2;2;3;2;3;2.0;39.0
30;38;32;0;36;42;46;41;39;1;41;39;33;40;35;42;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;46;0.0;46;2;30;38.470588235294116;37.166666666666664;38.13333333333333;40.9375;1;2;2;2;2;3;2;3;2.0;35.36363636363637
46;34;36;0;37;43;43;37;39;1;39;45;35;43;43;41;7;16.0;0;7;1;1;32;16.0;1;1;0;1;1;44;0.0;38;2;35;34.11764705882353;39.666666666666664;40.86666666666667;38.6875;1;2;2;2;2;3;2;3;2.0;37.92857142857143
39;35;30;0;38;36;46;38;41;1;33;45;35;38;34;32;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;35;0.0;38;2;32;34.76470588235294;38.0;35.666666666666664;34.9375;1;2;2;2;2;3;2;3;2.0;35.92857142857143
39;32;31;0;50;39;41;37;31;1;38;39;46;40;32;30;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;46;0.0;34;2;30;37.0;36.72222222222222;37.666666666666664;34.75;1;2;2;2;2;3;2;3;2.0;37.0
0;0;24;3;30;38;30;38;0;0;22;32;33;30;37;0;2;0.0;2;0;1;0;30;5.0;0;0;1;2;0;0;5.0;0;1;0;33.88235294117647;32.84615384615385;20.25;22.8;0;2;2;2;2;3;2;3;1.0;3.0
40;46;32;0;50;44;44;30;47;2;38;39;30;45;39;39;7;16.0;0;7;1;1;39;16.0;1;1;1;1;1;42;0.0;38;2;32;39.470588235294116;37.611111111111114;40.4;40.0;1;2;2;2;2;3;2;3;3.0;42.357142857142854
42;46;32;0;40;39;45;40;40;1;44;50;34;42;44;43;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;33;0.0;36;2;42;36.11764705882353;40.0;43.93333333333333;39.25;1;2;2;2;2;3;2;3;3.0;40.142857142857146
43;40;30;0;37;41;36;39;36;1;35;36;42;44;32;47;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;30;0.0;30;2;40;35.470588235294116;37.94444444444444;41.2;35.0625;1;2;2;2;2;3;2;3;2.0;37.0
32;36;32;1;30;30;36;33;30;1;36;38;31;39;33;0;5;11.0;0;5;1;1;35;11.0;0;0;0;1;1;37;0.0;0;2;0;33.705882352941174;34.166666666666664;37.583333333333336;34.36363636363637;1;2;2;2;2;3;2;3;2.0;37.5
0;19;32;1;32;32;35;31;0;2;39;35;35;35;30;0;4;7.0;1;3;1;0;35;9.0;0;0;1;1;0;37;2.0;0;2;31;34.76470588235294;37.166666666666664;35.84615384615385;32.55555555555556;1;2;2;2;2;3;2;3;2.0;36.5
37;35;35;0;35;35;39;30;47;1;38;39;35;41;40;40;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;46;0.0;34;2;31;36.588235294117645;36.111111111111114;37.13333333333333;38.875;1;2;2;2;2;3;2;3;3.0;40.214285714285715
43;37;30;0;50;44;43;30;41;1;33;40;30;44;40;40;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;33;0.0;46;2;30;34.705882352941174;41.333333333333336;38.733333333333334;37.4375;1;2;2;2;2;3;2;3;2.0;37.54545454545455
45;35;36;0;32;30;35;37;46;1;34;50;37;46;35;41;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;46;0.0;34;2;31;35.529411764705884;39.5;42.06666666666667;38.25;1;2;2;2;2;3;2;3;2.0;38.285714285714285
33;37;33;2;40;36;44;41;38;2;34;34;35;43;32;32;6;13.0;0;6;1;1;35;13.0;1;0;1;1;1;46;0.0;0;2;30;34.470588235294116;35.77777777777778;35.4;36.46153846153846;1;2;2;2;2;3;2;3;2.0;36.18181818181818
0;35;33;2;38;35;36;38;0;2;24;30;33;31;35;0;3;4.0;1;2;2;0;31;7.0;0;0;2;1;0;0;3.0;0;1;14;35.8235294117647;35.72222222222222;29.76923076923077;29.714285714285715;0;2;2;2;2;3;2;3;1.0;27.0
44;15;30;3;30;41;38;41;0;2;38;32;33;30;34;0;4;7.0;1;3;1;0;35;9.0;0;0;2;2;1;41;2.0;0;2;0;33.64705882352941;31.944444444444443;38.0;31.77777777777778;1;2;2;2;2;3;2;3;2.0;34.5
36;35;30;1;40;36;43;37;37;1;33;36;31;38;36;0;5;11.0;0;5;1;1;32;11.0;0;0;0;1;1;46;0.0;0;2;15;32.0;34.0;33.142857142857146;35.90909090909091;1;2;2;2;2;3;2;3;2.0;35.75
42;38;38;0;36;38;43;39;42;1;36;50;45;44;34;34;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;42;0.0;38;2;35;38.588235294117645;38.72222222222222;41.8;38.125;1;2;2;2;2;3;2;3;2.0;37.72727272727273
36;39;30;1;30;36;32;30;31;3;40;37;30;41;37;26;6;11.0;1;5;1;1;36;13.0;1;0;1;1;1;46;2.0;0;2;28;32.529411764705884;32.94444444444444;33.38461538461539;35.69230769230769;1;2;2;2;2;3;2;3;2.0;40.0
30;33;33;1;40;42;43;38;40;1;37;34;33;41;34;30;6;13.0;0;6;1;1;35;13.0;1;0;0;1;1;38;0.0;0;2;11;34.0;35.833333333333336;31.6;35.30769230769231;1;2;2;2;2;3;2;3;2.0;34.25
33;35;33;0;43;33;35;37;35;1;35;46;34;35;38;30;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;40;0.0;36;2;38;35.470588235294116;37.333333333333336;40.53333333333333;34.9375;1;2;2;2;2;3;2;3;3.0;41.333333333333336
45;37;30;1;42;32;36;39;40;1;30;31;33;41;39;35;6;13.0;0;6;1;1;39;13.0;1;0;0;1;1;46;0.0;0;2;0;32.1764705882353;35.333333333333336;40.083333333333336;35.84615384615385;1;2;2;2;2;3;2;3;2.0;39.75
44;40;33;0;40;33;40;43;43;1;37;47;38;41;34;42;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;46;0.0;36;2;37;33.35294117647059;38.0;42.86666666666667;39.1875;1;2;2;2;2;3;2;3;2.0;38.214285714285715
34;32;30;1;30;36;42;30;33;1;41;40;41;40;33;37;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;46;0.0;34;2;41;33.411764705882355;37.0;39.8;36.3125;1;2;2;2;2;3;2;3;2.0;35.714285714285715
33;0;19;0;39;31;42;38;0;0;31;50;30;35;34;0;3;3.0;2;1;1;1;36;7.0;0;0;1;2;1;0;4.0;0;1;0;34.529411764705884;28.77777777777778;35.583333333333336;18.714285714285715;0;2;2;2;2;3;2;3;2.0;33.666666666666664
37;45;42;0;35;41;45;30;43;1;43;39;30;40;35;40;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;36;0.0;36;2;40;40.23529411764706;39.833333333333336;40.733333333333334;40.5625;1;2;2;2;2;3;2;3;2.0;39.5
39;41;30;1;33;37;38;38;32;1;44;47;36;35;31;0;5;11.0;0;5;1;1;42;11.0;0;0;0;1;1;39;0.0;0;2;0;35.1764705882353;38.0;43.25;37.81818181818182;1;2;2;2;2;3;2;3;3.0;41.5
41;43;41;0;47;40;42;40;45;1;43;45;37;42;41;41;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;44;0.0;35;2;32;37.35294117647059;41.44444444444444;39.86666666666667;41.375;1;2;2;2;2;3;2;3;3.0;40.142857142857146
0;19;30;3;45;31;34;37;31;1;31;32;34;33;37;42;6;11.0;1;5;1;1;38;13.0;1;0;0;1;0;39;2.0;0;2;0;34.705882352941174;30.88888888888889;38.125;31.923076923076923;1;2;2;2;2;3;2;3;2.0;34.5
41;40;35;0;33;36;37;31;40;1;33;36;35;49;33;42;7;16.0;0;7;1;1;32;16.0;1;1;0;1;1;46;0.0;38;2;39;34.705882352941174;35.666666666666664;40.333333333333336;38.6875;1;2;2;2;2;3;2;3;2.0;32.92857142857143
46;35;30;3;35;30;39;40;33;1;39;35;33;34;31;34;6;13.0;0;6;1;1;40;13.0;1;0;0;1;1;37;0.0;0;2;22;32.294117647058826;33.05555555555556;37.06666666666667;35.0;1;2;2;2;2;3;2;3;2.0;31.285714285714285
31;4;0;3;30;30;30;33;0;1;31;50;31;30;30;0;2;3.0;1;1;2;0;35;5.0;0;0;1;0;2;0;2.0;0;1;0;34.11764705882353;32.05555555555556;37.0;20.2;0;2;2;2;2;3;2;3;1.0;29.0
36;37;30;1;38;32;39;36;45;2;35;32;30;38;33;34;6;13.0;0;6;1;1;39;13.0;1;0;1;1;1;46;0.0;0;2;14;32.1764705882353;37.27777777777778;32.2;37.61538461538461;1;2;2;2;2;3;2;3;2.0;39.333333333333336
48;37;0;1;39;37;39;40;30;1;32;40;33;35;36;0;4;9.0;0;4;1;1;33;9.0;0;0;0;0;1;31;0.0;0;2;0;33.35294117647059;33.833333333333336;40.75;32.44444444444444;1;2;2;2;2;3;2;3;2.0;34.666666666666664
0;34;37;4;33;39;37;40;33;1;37;39;34;33;45;0;4;9.0;0;4;2;1;30;9.0;0;0;1;1;0;0;0.0;0;2;0;36.35294117647059;34.666666666666664;35.875;35.44444444444444;0;2;2;2;2;3;2;3;2.0;37.0
46;36;35;2;36;32;41;40;17;2;35;43;32;39;35;0;5;9.0;1;4;1;1;34;11.0;0;0;1;1;1;40;2.0;0;2;0;32.64705882352941;36.72222222222222;40.083333333333336;32.81818181818182;1;2;2;2;2;3;2;3;4.0;48.0
45;0;23;4;30;39;42;39;0;0;38;34;30;33;32;0;2;3.0;1;1;1;0;31;5.0;0;0;0;1;2;0;2.0;0;2;30;34.76470588235294;34.05555555555556;35.333333333333336;32.0;0;2;2;2;2;3;2;3;1.0;27.0
33;34;35;1;38;42;42;38;30;1;32;44;33;36;41;0;5;11.0;0;5;1;1;42;11.0;0;0;0;1;1;40;0.0;0;2;0;34.05882352941177;35.22222222222222;37.5;34.0;1;2;2;2;2;3;2;3;2.0;39.0
43;37;34;1;32;42;33;32;43;2;42;43;36;39;36;37;7;16.0;0;7;1;1;32;16.0;1;1;1;1;1;40;0.0;32;2;30;35.1764705882353;35.77777777777778;38.86666666666667;37.75;1;2;2;2;2;3;2;3;2.0;38.27272727272727
0;0;34;4;35;42;43;39;0;0;41;44;44;31;42;0;2;5.0;0;2;1;0;31;5.0;0;0;0;1;0;0;0.0;0;2;0;36.23529411764706;34.0;38.0;38.2;0;2;2;2;2;3;2;3;2.0;40.0
35;40;33;1;41;34;40;30;43;1;32;48;34;31;37;0;5;11.0;0;5;1;1;35;11.0;0;0;0;1;1;37;0.0;0;2;20;32.88235294117647;35.111111111111114;35.61538461538461;36.54545454545455;1;2;2;2;2;3;2;3;2.0;39.333333333333336
38;36;32;0;45;37;39;35;34;2;42;36;34;42;38;0;6;14.0;0;6;1;1;42;14.0;0;1;1;1;1;50;0.0;43;2;30;36.470588235294116;37.94444444444444;37.0;39.92857142857143;1;2;2;2;2;3;2;3;2.0;39.0
39;0;0;0;48;33;42;35;0;0;0;0;0;0;38;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;37.88235294117647;35.8;39.0;0.0;0;2;2;2;2;3;2;3;3.0;45.0
40;35;32;0;39;44;41;41;37;1;34;36;32;39;37;31;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;46;0.0;30;2;30;32.05882352941177;34.22222222222222;38.0;34.625;1;2;2;2;2;3;2;3;3.0;43.714285714285715
33;32;32;0;34;42;31;38;31;1;44;30;30;43;35;0;6;14.0;0;6;1;1;40;14.0;0;1;0;1;1;50;0.0;30;2;32;35.11764705882353;35.5;37.333333333333336;36.57142857142857;1;2;2;2;2;3;2;3;2.0;38.666666666666664
36;37;32;0;38;37;38;38;0;1;38;44;46;40;40;0;4;9.0;0;4;1;0;34;9.0;0;0;0;1;1;40;0.0;0;2;26;36.294117647058826;38.166666666666664;37.0;36.888888888888886;1;2;2;2;2;3;2;3;2.0;35.0
0;36;31;1;37;34;33;37;0;1;32;34;39;38;34;0;4;9.0;0;4;1;0;31;9.0;0;0;1;2;0;36;0.0;0;2;0;36.470588235294116;38.94444444444444;35.625;33.55555555555556;1;2;2;2;2;3;2;3;2.0;34.5
46;43;32;0;50;44;41;41;35;2;46;43;34;39;48;43;7;16.0;0;7;1;1;37;16.0;1;1;1;1;1;46;0.0;38;2;31;36.588235294117645;39.27777777777778;41.13333333333333;40.625;1;2;2;2;2;3;2;3;2.0;37.25
0;40;34;2;38;44;42;37;34;1;33;45;30;36;34;0;5;11.0;0;5;1;1;42;11.0;0;0;0;1;0;45;0.0;0;2;18;32.0;37.666666666666664;35.0;36.81818181818182;1;2;2;2;2;3;2;3;2.0;36.0
42;37;34;0;50;45;45;39;42;1;44;49;39;42;40;47;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;50;0.0;37;2;32;33.23529411764706;38.833333333333336;42.2;41.4375;1;2;2;2;2;3;2;3;2.0;38.285714285714285
36;27;36;2;34;33;33;38;39;1;31;35;31;39;32;0;5;9.0;1;4;1;1;34;11.0;0;0;0;1;1;38;2.0;0;2;30;32.529411764705884;37.333333333333336;35.333333333333336;33.90909090909091;1;2;2;2;2;3;2;3;2.0;35.666666666666664
0;0;0;3;30;40;30;35;0;0;42;46;38;37;41;0;1;3.0;0;1;1;0;35;3.0;0;0;0;0;0;0;0.0;0;2;0;38.05882352941177;34.166666666666664;39.8;42.0;0;2;2;2;2;3;2;3;2.0;35.0
38;42;34;0;50;36;34;41;44;1;46;49;42;41;36;37;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;47;0.0;36;2;30;35.64705882352941;37.111111111111114;41.06666666666667;40.875;1;2;2;2;2;3;2;3;3.0;41.416666666666664
0;0;0;3;38;43;43;36;0;0;33;0;37;35;34;0;1;3.0;0;1;1;0;31;3.0;0;0;0;0;0;0;0.0;0;2;0;35.94117647058823;33.44444444444444;36.25;33.0;0;2;2;2;2;3;2;3;2.0;33.0
43;32;33;1;48;37;39;42;31;2;38;43;37;38;37;44;7;16.0;0;7;1;1;40;16.0;1;1;2;2;1;47;0.0;34;2;30;32.588235294117645;34.388888888888886;40.06666666666667;36.875;1;2;2;2;2;3;2;3;3.0;41.09090909090909
33;36;30;1;34;30;42;38;42;1;36;43;34;42;36;33;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;41;0.0;30;2;30;34.11764705882353;39.55555555555556;38.2;35.125;1;2;2;2;2;3;2;3;2.0;35.666666666666664
0;35;30;0;38;39;39;41;37;1;38;50;30;34;33;31;7;16.0;0;7;1;1;37;16.0;1;1;0;1;0;46;0.0;38;2;35;34.470588235294116;34.666666666666664;41.38461538461539;36.625;1;2;2;2;2;3;2;3;2.0;38.0
0;0;0;1;47;31;39;32;0;0;32;30;36;35;30;0;1;3.0;0;1;1;0;33;3.0;0;0;0;0;0;0;0.0;0;2;0;36.05882352941177;29.72222222222222;31.25;32.0;0;2;2;2;2;3;2;3;2.0;38.0
39;26;37;0;32;33;39;39;33;2;36;30;36;38;34;30;6;11.0;1;5;1;1;40;13.0;1;0;1;1;1;46;2.0;0;2;0;33.294117647058826;33.833333333333336;37.75;34.76923076923077;1;2;2;2;2;3;2;3;3.0;41.0
37;31;30;2;42;37;39;37;0;1;31;30;43;38;39;0;5;12.0;0;5;1;0;38;12.0;0;1;0;1;1;40;0.0;46;2;30;37.705882352941174;35.611111111111114;35.666666666666664;36.083333333333336;1;2;2;2;2;3;2;3;2.0;34.0
32;33;30;1;40;39;44;32;44;1;34;49;36;38;45;30;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;36;0.0;32;2;30;35.23529411764706;39.666666666666664;37.86666666666667;34.0;1;2;2;2;2;3;2;3;2.0;36.54545454545455
38;0;0;3;30;15;38;31;0;0;41;30;42;31;42;0;1;3.0;0;1;1;0;33;3.0;0;0;0;0;1;0;0.0;0;2;0;34.705882352941174;31.23076923076923;33.5;41.0;0;2;2;2;2;3;2;3;2.0;36.333333333333336
36;33;0;1;31;36;39;37;0;1;42;45;42;40;38;0;2;5.0;0;2;1;0;34;5.0;0;0;0;0;1;0;0.0;0;2;21;34.294117647058826;35.05555555555556;35.46666666666667;38.4;0;2;2;2;2;3;2;3;2.0;37.0
0;22;30;1;42;34;41;36;0;1;32;31;30;38;32;0;4;7.0;1;3;1;0;31;9.0;0;0;0;1;0;40;2.0;0;2;0;35.705882352941174;35.22222222222222;35.0;31.11111111111111;1;2;2;2;2;3;2;3;3.0;41.0
42;37;32;2;30;35;41;39;30;1;43;42;38;39;31;30;6;13.0;0;6;1;1;32;13.0;1;0;0;1;1;42;0.0;0;2;0;35.8235294117647;37.388888888888886;37.5;36.23076923076923;1;2;2;2;2;3;2;3;2.0;34.0
42;36;30;2;36;32;41;35;40;1;40;45;33;33;31;0;5;11.0;0;5;1;1;35;11.0;0;0;0;1;1;40;0.0;0;2;14;32.588235294117645;35.388888888888886;37.13333333333333;37.45454545454545;1;2;2;2;2;3;2;3;2.0;37.333333333333336
36;44;30;0;36;44;32;39;0;3;39;43;30;36;44;0;5;12.0;0;5;2;0;40;12.0;0;2;4;2;1;39;0.0;46;2;36;34.0;35.333333333333336;38.2;40.083333333333336;1;2;2;2;2;3;2;3;2.0;35.0
35;32;33;0;32;46;38;39;39;1;42;49;30;34;44;48;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;46;0.0;30;2;36;33.1764705882353;36.77777777777778;40.46666666666667;38.25;1;2;2;2;2;3;2;3;2.0;34.642857142857146
38;35;30;2;37;44;35;36;0;2;38;43;33;35;44;0;4;9.0;0;4;1;0;42;9.0;0;0;1;1;1;37;0.0;0;2;20;37.588235294117645;34.94444444444444;34.06666666666667;35.333333333333336;1;2;2;2;2;3;2;3;2.0;36.75
33;43;30;1;30;30;40;42;40;2;31;44;43;34;30;0;5;11.0;0;5;1;1;33;11.0;0;0;1;1;1;40;0.0;0;2;0;34.23529411764706;34.166666666666664;38.666666666666664;36.27272727272727;1;2;2;2;2;3;2;3;2.0;37.666666666666664
0;38;33;2;31;37;42;40;0;1;31;43;33;40;32;0;4;9.0;0;4;1;0;39;9.0;0;0;0;1;0;41;0.0;0;2;17;33.88235294117647;37.22222222222222;34.15384615384615;35.22222222222222;1;2;2;2;2;3;2;3;2.0;32.0
45;35;31;1;41;41;41;40;40;1;39;34;31;37;33;31;6;13.0;0;6;1;1;40;13.0;1;0;0;1;1;35;0.0;0;2;31;36.1764705882353;34.77777777777778;38.15384615384615;35.46153846153846;1;2;2;2;2;3;2;3;2.0;34.27272727272727
34;39;34;0;35;39;34;44;32;1;44;40;38;39;41;42;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;47;0.0;33;2;43;34.470588235294116;36.27777777777778;40.93333333333333;38.6875;1;2;2;2;2;3;2;3;2.0;37.07142857142857
40;39;32;0;39;38;37;32;40;1;37;50;34;42;42;37;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;37;2;30;38.76470588235294;36.05555555555556;41.266666666666666;38.625;1;2;2;2;2;3;2;3;2.0;38.714285714285715
46;40;33;1;39;37;43;30;37;1;36;38;30;42;45;42;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;47;0.0;32;2;32;36.11764705882353;36.0;41.6;37.625;1;2;2;2;2;3;2;3;2.0;37.0
30;20;30;0;39;35;42;39;28;1;32;32;32;38;37;0;6;10.0;2;4;1;1;36;14.0;0;1;0;1;1;41;4.0;33;2;30;32.05882352941177;34.77777777777778;32.733333333333334;30.928571428571427;1;2;2;2;2;3;2;3;2.0;38.0
48;0;0;2;38;33;42;36;0;0;34;32;32;36;32;0;1;3.0;0;1;1;0;33;3.0;0;0;0;0;1;0;0.0;0;2;0;34.76470588235294;33.333333333333336;36.0;34.0;0;2;2;2;2;3;2;3;1.0;27.0
44;0;0;1;37;32;33;20;0;0;25;0;0;30;39;0;1;0.0;1;0;1;0;0;3.0;0;0;0;0;1;0;3.0;0;1;0;36.705882352941174;32.375;39.6;25.0;0;2;2;2;2;3;2;3;2.0;33.0
34;38;32;0;42;40;35;40;40;1;34;49;43;39;37;48;7;16.0;0;7;1;1;39;16.0;1;2;1;1;1;50;0.0;35;2;37;34.05882352941177;37.27777777777778;39.333333333333336;38.9375;1;2;2;2;2;3;2;3;2.0;32.666666666666664
42;34;36;0;38;40;38;42;45;1;37;35;33;35;31;31;6;13.0;0;6;1;1;32;13.0;1;0;0;1;1;41;0.0;0;2;33;36.529411764705884;34.0;39.53333333333333;37.30769230769231;1;2;2;2;2;3;2;3;2.0;33.0
0;34;38;2;42;38;43;30;0;1;38;39;35;39;35;0;4;9.0;0;4;1;0;34;9.0;0;0;0;1;0;44;0.0;0;2;0;35.88235294117647;38.166666666666664;42.3;38.44444444444444;1;2;2;2;2;3;2;3;4.0;46.0
38;30;32;2;32;45;42;38;0;1;37;38;31;35;34;0;4;9.0;0;4;1;0;35;9.0;0;0;1;2;1;37;0.0;0;2;31;32.94117647058823;35.72222222222222;36.4;34.333333333333336;1;2;2;2;2;3;2;3;2.0;37.5
41;38;30;0;45;30;42;43;40;1;34;46;36;37;36;43;7;16.0;0;7;1;1;33;16.0;1;1;0;1;1;42;0.0;33;2;31;32.411764705882355;37.55555555555556;38.06666666666667;36.6875;1;2;2;2;2;3;2;3;2.0;37.5
39;35;32;1;42;43;40;39;37;1;31;45;35;36;34;49;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;38;0.0;38;2;34;33.76470588235294;36.611111111111114;38.13333333333333;36.8125;1;2;2;2;2;3;2;3;2.0;37.27272727272727
43;31;31;3;35;30;38;33;0;1;30;32;39;32;30;0;3;7.0;0;3;1;0;33;7.0;0;0;0;1;1;0;0.0;0;2;0;33.35294117647059;33.5;36.8;30.571428571428573;0;2;2;2;2;3;2;3;3.0;41.0
45;37;31;1;47;33;41;36;0;1;44;48;34;34;45;0;5;12.0;0;5;1;0;39;12.0;0;1;0;1;1;42;0.0;45;2;31;33.8235294117647;34.388888888888886;41.285714285714285;40.583333333333336;1;2;2;2;2;3;2;3;2.0;40.0
0;35;0;2;42;35;42;34;0;1;30;47;39;34;36;0;2;5.0;0;2;1;0;36;5.0;0;0;0;0;0;0;0.0;0;2;0;34.23529411764706;32.72222222222222;40.25;32.0;0;2;2;2;2;3;2;3;2.0;38.0
31;36;33;1;41;36;41;43;32;1;30;48;31;33;31;0;5;11.0;0;5;1;1;35;11.0;0;0;0;1;1;35;0.0;0;2;26;35.35294117647059;36.44444444444444;35.0;32.90909090909091;1;2;2;2;2;3;2;3;2.0;36.5
0;33;30;2;33;44;42;34;48;1;41;32;34;37;36;0;5;11.0;0;5;1;1;35;11.0;0;0;0;1;0;41;0.0;0;2;14;33.35294117647059;36.5;33.07692307692308;38.81818181818182;1;2;2;2;2;3;2;3;2.0;32.0
41;40;37;0;50;45;45;42;44;1;44;49;36;45;41;31;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;50;0.0;39;2;41;36.23529411764706;42.111111111111114;43.733333333333334;40.8125;1;2;2;2;2;3;2;3;3.0;41.214285714285715
41;0;30;3;34;36;43;39;0;0;30;30;30;36;31;0;2;5.0;0;2;1;0;35;5.0;0;0;0;1;1;0;0.0;0;2;0;33.35294117647059;34.94444444444444;37.75;30.0;0;2;2;2;2;3;2;3;2.0;37.0
44;40;31;1;50;40;44;42;44;1;45;49;35;41;42;42;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;46;0.0;36;2;33;36.0;43.27777777777778;41.86666666666667;40.5625;1;2;2;2;2;3;2;3;3.0;42.857142857142854
37;37;31;0;34;35;40;34;39;1;34;31;32;43;40;32;7;16.0;0;7;1;1;39;16.0;1;1;0;1;2;30;0.0;31;2;33;33.76470588235294;36.111111111111114;36.0;33.3125;1;2;2;2;2;3;2;3;2.0;32.63636363636363
34;35;34;1;37;40;35;34;35;2;33;33;39;37;32;0;5;11.0;0;5;1;1;35;11.0;0;0;1;1;1;39;0.0;0;2;26;35.588235294117645;32.77777777777778;32.666666666666664;35.0;1;2;2;2;2;3;2;3;2.0;37.0
0;0;0;2;39;36;40;33;0;0;31;25;40;30;33;0;2;5.0;0;2;1;0;32;5.0;0;0;0;0;0;39;0.0;0;2;20;36.35294117647059;32.55555555555556;32.53846153846154;34.2;1;2;2;2;2;3;2;3;2.0;32.0
38;0;0;3;42;34;40;36;0;0;30;34;30;39;38;0;1;3.0;0;1;1;0;34;3.0;0;0;0;0;1;0;0.0;0;2;0;32.11764705882353;38.166666666666664;35.333333333333336;30.0;0;2;2;2;2;3;2;3;2.0;37.0
0;37;42;2;40;39;30;40;33;1;34;35;34;31;32;0;5;11.0;0;5;1;1;40;11.0;0;0;0;1;0;38;0.0;0;2;30;35.35294117647059;33.94444444444444;37.61538461538461;36.54545454545455;1;2;2;2;2;3;2;3;3.0;40.5
43;0;32;1;35;37;43;30;0;0;30;31;33;37;31;0;3;7.0;0;3;1;0;34;7.0;0;0;0;1;1;41;0.0;0;2;0;35.588235294117645;34.888888888888886;36.833333333333336;33.714285714285715;1;2;2;2;2;3;2;3;2.0;37.666666666666664
38;30;33;1;41;42;40;39;0;2;39;35;40;30;32;0;4;9.0;0;4;1;0;34;9.0;0;0;1;1;1;39;0.0;0;2;29;37.76470588235294;34.388888888888886;34.666666666666664;35.666666666666664;1;2;2;2;2;3;2;3;2.0;31.0
0;30;33;1;40;31;43;37;50;1;41;35;39;42;34;34;7;16.0;0;7;1;1;39;16.0;1;1;0;1;0;46;0.0;33;2;31;34.94117647058823;38.111111111111114;38.30769230769231;38.0;1;2;2;2;2;3;2;3;2.0;39.0
33;35;35;0;39;45;40;36;13;1;30;36;47;32;36;0;5;9.0;1;4;1;1;32;11.0;0;0;0;1;2;35;2.0;0;1;16;34.05882352941177;35.05555555555556;31.357142857142858;29.636363636363637;1;2;2;2;2;3;2;3;2.0;32.0
30;17;30;1;39;32;41;31;37;2;31;34;34;31;32;18;7;12.0;2;5;2;1;37;16.0;1;1;2;1;1;39;4.0;43;2;31;36.470588235294116;32.77777777777778;34.46666666666667;31.5;1;2;2;2;2;3;2;3;2.0;32.333333333333336
40;37;33;0;50;33;44;42;43;2;45;37;36;37;37;37;7;16.0;0;7;1;1;40;16.0;1;1;1;1;1;50;0.0;33;2;30;33.1764705882353;36.94444444444444;38.333333333333336;39.625;1;2;2;2;2;3;2;3;2.0;37.09090909090909
43;41;32;1;30;33;38;45;9;3;35;43;32;37;35;33;7;14.0;1;6;1;1;31;16.0;1;1;1;1;1;41;2.0;33;2;36;35.294117647058826;34.94444444444444;38.733333333333334;32.25;1;2;2;2;2;3;2;3;2.0;36.44444444444444
