GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_PYE_UNO;VECES_PYE_UNO;CREDITOS_PYE_UNO;NOTA_VARCOM;VECES_VARCOM;CREDITOS_VARCOM;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_PROGAPL;VECES_PROGAPL;CREDITOS_PROGAPL;NOTA_CAMPOS;VECES_CAMPOS;CREDITOS_CAMPOS;NOTA_FCD;VECES_FCD;CREDITOS_FCD;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_ONDAS;VECES_ONDAS;CREDITOS_ONDAS;NOTA_FOU;VECES_FOU;CREDITOS_FOU;NOTA_TFM;VECES_TFM;CREDITOS_TFM;NOTA_EL_TRES;VECES_EL_TRES;CREDITOS_EL_TRES;NOTA_ADMICRO;VECES_ADMICRO;CREDITOS_ADMICRO;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_COMANA;VECES_COMANA;CREDITOS_COMANA;NOTA_MOYGE;VECES_COYGE;CREDITOS_COYGE;NOTA_DDM;VECES_DDM;CREDITOS_DDM;NOTAS_SYS;VECES_SYS;CREDITOS_SYS;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_COMDIG;VECES_COMDIG;CREDITOS_COMDIG;NOTA_FDS;VECES_FDS;CREDITOS_FDS;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_SISDIN;VECES_SISDIN;CREDITOS_SISDIN;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_TELEC_UNO;VECES_TELEC_UNO;CREDITOS_TELEC_UNO;NOTA_TELEMA_UNO;VECES_TELEMA_UNO;CREDITOS_TELEMA_UNO;NOTA_C_UNO;VECES_C_UNO;CREDITOS_C_UNO;NOTA_INSIND;VECES_INSIND;CREDITOS_INSIND;NOTA_BIOING_UNO;VECES_BIOING_UNO;CREDITOS_BIOING_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_STG;VECES_STG;CREDITOS_STG;NOTAS_BDATOS;VECES_BDATOS;CREDITOS_BDATOS;NOTA_EI_IA;VECES_EI_IA;CREDITOS_EI_IA;NOTA_EI_IIA;VECES_EI_IIA;CREDITOS_EI_IIA;NOTA_EI_IIIA;VECES_EI_IIIA;CREDITOS_EI_IIIA;NOTA_TRABGRAD;VECES_TRABGRAD;CREDITOS_TRABGRAD;NOTA_TV;VECES_TV;CREDITOS_TV;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_EI_IB;VECES_EI_IB;CREDITOS_EI_IB;NOTA_EI_IIB;VECES_EI_IIB;CREDITOS_EI_IIB;NOTA_EI_IIIB;VECES_EI_IIIB;CREDITOS_EI_IIIB;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_ELEC_IND;VECES_ELEC_IND;CREDITOS_ELEC_IND;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;1;21;1;222;21;475.59;72.55;72.55;54.12;57.44;61.76;61.76;58.09;0;43.59;44.74;13;7;10;2;2008;1;5;25.0;2;4;30.0;1;3;35.0;1;1;0.0;0;2;45.0;1;1;35.0;1;3;30.0;1;3;27.5;2;3;27.5;2;2;45.0;1;3;35.0;1;3;26.66666667;3;3;50.0;1;2;45.0;1;1;30.0;2;3;30.0;1;3;30.0;2;3;30.0;1;3;27.5;2;3;0.0;0;2;30.0;1;2;22.5;2;2;38.0;1;3;45.0;1;3;30.0;1;2;45.0;1;3;0.0;1;2;31.0;1;2;25.0;2;2;40.0;1;3;30.0;1;3;40.0;1;3;0.0;0;2;0.0;1;2;21.0;2;3;38.0;1;3;36.0;1;3;47.0;1;2;32.5;2;1;0.0;0;2;41.0;1;3;25.5;2;2;0.0;0;1;27.5;2;2;25.5;2;3;28.5;2;2;27.0;2;3;33.0;1;2;22.75;4;3;32.5;2;3;38.0;1;2;30.0;1;2;32.0;2;1;44.0;1;2;43.0;3;3;40.0;1;3;41.0;3;3;32.0;2;3;33.0;1;3;48.0;2;2;25.0;3;3;42.0;1;3;30.5;2;3;0;1;1;40.0;1;2;34.0;1;3;0.0;0;3;31.25;1;5;4;1;2;12.0;8.0;4.0;2.0;32.20588235352941;3;6;3;3;1;17.0;9.0;8.0;2.0;32.638888888888886;3;7;6;1;2;18.0;15.0;3.0;2.0;36.6;1;6;5;1;2;15.0;13.0;2.0;2.0;29.466666666666665;1;6;4;2;1;15.0;11.0;4.0;1.0;29.392857142857142;2;6;4;2;1;14.0;9.0;5.0;1.0;30.208333333333332;4;5;1;4;1;12.0;3.0;9.0;2.0;31.59722222222222;4;8;6;2;2;18.0;12.0;6.0;2.0;39.0;4;6;6;0;2;17.0;17.0;0.0;2.0;31.633333333333333;2;6;4;2;2;15.0;11.0;4.0;2.0
0;0;18;0;0;0;488.96;78.22;78.22;64.0;63.27;61.76;61.76;62.54;0;43.59;64.23;18;3;10;2;2008;1;5;40.0;1;4;35.0;1;3;40.0;1;1;0.0;0;2;45.0;1;1;40.0;1;3;40.0;1;3;45.0;1;3;35.0;1;2;45.0;1;3;40.0;1;3;40.0;1;3;40.0;1;2;0.0;0;1;40.0;1;3;40.0;1;3;40.0;1;3;45.0;1;3;40.0;1;3;0.0;0;2;40.0;1;2;40.0;1;2;40.0;1;3;45.0;1;3;35.0;1;2;45.0;1;3;50.0;1;2;30.0;1;2;35.0;1;2;49.0;1;3;40.0;1;3;45.0;1;3;0.0;0;2;50.0;1;2;35.0;1;3;40.0;1;3;50.0;1;3;40.0;1;2;30.0;1;1;40.0;1;2;45.0;1;3;34.0;1;2;0.0;0;1;40.0;1;2;40.0;1;3;45.0;1;2;42.0;1;3;42.0;1;2;37.0;1;3;48.0;1;3;48.0;1;2;43.0;1;2;45.0;1;1;50.0;1;2;49.0;3;3;37.0;0;3;45.0;2;3;45.0;3;3;42.0;2;3;45.0;1;2;40.0;3;3;37.0;0;3;39.0;1;3;0;1;1;44.0;1;2;45.0;1;3;0.0;0;3;39.166666666666664;0;5;5;0;2;12.0;12.0;0.0;2.0;41.1764705882353;0;6;6;0;2;17.0;17.0;0.0;3.0;40.88235294117647;0;6;6;0;2;17.0;17.0;0.0;3.0;41.333333333333336;0;6;6;0;2;15.0;15.0;0.0;3.0;42.13333333333333;0;6;6;0;2;15.0;15.0;0.0;3.0;41.785714285714285;0;6;6;0;2;14.0;14.0;0.0;3.0;40.92857142857143;0;6;6;0;2;14.0;14.0;0.0;3.0;44.0;0;8;8;0;2;18.0;18.0;0.0;3.0;45.214285714285715;4;5;6;1;2;14.0;17.0;3.0;4.0;38.333333333333336;1;5;5;0;2;12.0;14.0;2.0;2.0
1;2;15;1;20;5;495.09;67.54;67.54;61.41;57.44;55.25;55.25;65.0;0;60.41;97.34;4;3;10;3;2008;1;9;32.5;2;4;30.0;1;3;35.0;1;1;0.0;0;2;45.0;1;1;35.0;1;3;30.0;1;3;25.0;2;3;45.0;1;2;35.0;1;3;30.0;1;3;22.5;2;3;50.0;1;2;45.0;1;1;30.0;1;3;30.0;1;3;30.0;2;3;30.0;1;3;20.0;1;3;0.0;0;2;40.0;1;2;30.0;1;2;0.0;0;3;35.0;1;3;35.0;1;2;40.0;1;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;35.0;1;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;33.75;1;5;5;0;2;12.0;12.0;0.0;2.0;30.441176470588236;2;6;4;2;2;17.0;11.0;6.0;2.0;31.38888888888889;1;7;6;1;2;18.0;15.0;3.0;2.0;36.25;0;5;5;0;2;12.0;12.0;0.0;2.0;21.0;0;2;1;1;1;5.0;3.0;2.0;1.0;13.333333333333334;0;2;1;1;1;3.0;1.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;1;14;1;20;5;471.3;75.27;75.27;61.41;52.34;64.21;64.21;47.79;0;50.76;57.13;8;3;10;3;2008;1;5;40.0;1;4;40.0;1;3;35.0;1;1;0.0;0;2;40.0;1;1;30.0;1;3;30.0;1;3;30.0;1;3;30.0;1;2;40.0;1;3;35.0;1;3;30.0;1;3;50.0;1;2;0.0;0;1;37.5;2;3;30.0;1;3;35.0;1;3;30.0;1;3;35.0;1;3;0.0;0;2;32.5;2;2;35.0;1;2;40.0;1;3;40.0;1;3;35.0;1;2;45.0;1;3;40.0;1;2;34.5;2;2;30.0;1;2;42.0;1;3;46.0;1;3;45.0;1;3;0.0;0;2;50.0;1;2;30.0;1;3;30.0;1;3;48.0;1;3;35.0;1;2;40.0;1;1;0.0;0;2;21.0;2;3;30.0;2;2;0.0;0;1;30.0;1;2;32.0;1;3;30.0;2;2;31.0;1;3;32.0;1;2;35.0;1;3;33.0;1;3;41.0;1;2;43.0;1;2;36.0;1;1;41.0;1;2;45.0;2;3;42.0;1;3;35.0;2;3;36.0;3;3;37.0;1;3;44.0;1;2;40.0;2;3;38.0;1;3;40.0;1;3;0;1;1;42.0;1;2;45.0;1;3;0.0;0;3;37.083333333333336;0;5;5;0;2;12.0;12.0;0.0;2.0;32.64705882352941;0;6;6;0;2;17.0;17.0;0.0;2.0;35.44117647058823;1;6;6;0;2;17.0;17.0;0.0;2.0;38.666666666666664;1;6;6;0;2;15.0;15.0;0.0;2.0;40.53333333333333;1;6;6;0;2;15.0;15.0;0.0;3.0;38.142857142857146;0;6;6;0;2;14.0;14.0;0.0;2.0;28.25;3;5;4;1;1;12.0;9.0;3.0;1.0;35.94444444444444;0;8;8;0;2;18.0;18.0;0.0;2.0;39.588235294117645;3;6;6;0;2;17.0;17.0;0.0;2.0;38.2;1;6;5;1;2;15.0;14.0;1.0;2.0
0;2;17;1;20;5;460.37;72.55;72.55;58.93;57.44;55.25;55.25;55.99;0;48.41;47.21;16;4;10;3;2008;1;10;15.0;1;4;15.0;1;3;15.0;1;1;0.0;0;2;0.0;0;1;15.0;1;3;15.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;30.0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;15.0;1;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;15.0;0;4;0;4;1;11.0;0.0;11.0;1.0;15.0;0;1;0;1;1;3.0;0.0;3.0;1.0;10.0;0;2;1;1;1;3.0;1.0;2.0;1.0;15.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;2;12;1;20;5;474.45;69.99;69.99;61.41;55.7;66.94;66.94;62.54;0;38.35;58.45;21;3;10;3;2008;1;5;30.0;2;4;30.0;1;3;40.0;1;1;0.0;0;2;45.0;1;1;35.0;1;3;30.0;1;3;27.5;2;3;30.0;1;2;45.0;1;3;35.0;1;3;35.0;2;3;40.0;1;2;0.0;0;1;35.0;1;3;35.0;1;3;40.0;1;3;30.0;1;3;40.0;1;3;47.0;1;2;35.0;1;2;30.0;1;2;30.0;1;3;45.0;1;3;27.5;2;2;35.0;1;3;50.0;1;2;30.0;1;2;40.0;1;2;42.0;1;3;40.0;1;3;50.0;1;3;0.0;0;2;0.0;1;2;30.0;1;3;35.0;1;3;50.0;1;3;35.0;1;2;35.0;1;1;0.0;0;2;43.0;1;3;35.0;1;2;0.0;0;1;30.0;1;2;48.0;1;3;30.0;1;2;33.0;1;3;39.0;1;2;40.0;1;3;41.0;1;3;47.0;1;2;40.0;1;2;48.0;1;1;43.0;1;2;48.0;2;3;42.0;1;3;40.0;2;3;48.0;2;3;41.0;1;3;43.0;1;2;40.0;2;3;41.0;1;3;38.0;1;3;0;1;1;42.0;1;2;42.0;1;3;0.0;0;3;33.333333333333336;1;5;5;0;2;12.0;12.0;0.0;2.0;33.970588235294116;2;6;5;1;2;17.0;14.0;3.0;2.0;36.470588235294116;0;6;6;0;2;17.0;17.0;0.0;2.0;35.8235294117647;1;7;6;1;2;17.0;15.0;2.0;2.0;42.4;0;6;6;0;2;15.0;15.0;0.0;3.0;32.142857142857146;0;6;5;1;2;14.0;12.0;2.0;2.0;38.583333333333336;0;5;5;0;2;12.0;12.0;0.0;2.0;40.44444444444444;0;8;8;0;2;18.0;18.0;0.0;3.0;43.705882352941174;3;6;6;0;2;17.0;17.0;0.0;3.0;37.8;1;6;5;1;2;15.0;14.0;1.0;2.0
0;2;0;1;20;5;465.56;78.22;78.22;72.97;50.66;61.76;61.76;53.95;0;50.76;88.67;14;4;10;3;2008;1;9;20.0;1;4;15.0;1;3;15.0;1;1;0.0;0;2;0.0;0;1;20.0;1;3;20.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;30.0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;15.0;1;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;18.181818181818183;0;4;0;4;1;11.0;0.0;11.0;1.0;20.0;0;1;0;1;1;3.0;0.0;3.0;1.0;10.0;0;2;1;1;1;3.0;1.0;2.0;1.0;15.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;1;10;1;20;5;460.6;67.54;67.54;61.41;55.7;55.25;55.25;55.99;0;41.05;58.45;14;3;10;3;2008;1;10;30.0;1;4;30.0;1;3;35.0;1;1;0.0;0;2;0.0;0;1;15.0;1;3;30.0;1;3;15.0;1;3;40.0;1;2;0.0;0;3;15.0;1;3;0.0;0;3;30.0;1;2;0.0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;20.0;1;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;26.363636363636363;0;4;3;1;1;11.0;8.0;3.0;1.0;23.636363636363637;0;4;2;2;1;11.0;5.0;6.0;1.0;30.0;0;1;1;0;2;2.0;2.0;0.0;1.0;20.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;10;0;0;0;463.88;81.5;81.5;51.73;48.97;59.48;59.48;51.92;0;50.76;57.13;21;3;10;3;2008;1;9;30.0;1;4;30.0;1;3;40.0;1;1;0.0;0;2;45.0;1;1;35.0;1;3;30.0;1;3;35.0;1;3;35.0;1;2;35.0;1;3;40.0;1;3;35.0;1;3;50.0;1;2;45.0;1;1;30.0;1;3;30.0;1;3;30.0;1;3;30.0;1;3;30.0;1;3;0.0;0;2;40.0;1;2;35.0;1;2;30.0;1;3;35.0;1;3;30.0;1;2;50.0;1;3;0.0;1;2;45.0;1;2;40.0;1;2;0.0;0;3;0.0;0;3;25.0;1;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;50.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;30.0;1;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;33.333333333333336;0;5;5;0;2;12.0;12.0;0.0;2.0;35.0;0;6;6;0;2;17.0;17.0;0.0;2.0;33.05555555555556;0;7;7;0;2;18.0;18.0;0.0;2.0;37.0;0;6;6;0;2;15.0;15.0;0.0;2.0;27.22222222222222;0;4;2;2;1;9.0;4.0;5.0;1.0;16.666666666666668;0;2;1;1;1;3.0;1.0;2.0;1.0;30.0;0;1;1;0;2;2.0;2.0;0.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;1;0;1;20;5;489.88;72.55;72.55;72.97;59.25;57.32;57.32;58.09;0;46.04;44.74;8;4;10;3;2008;1;5;45.0;1;4;40.0;1;3;40.0;1;1;0.0;0;2;35.0;1;1;35.0;1;3;40.0;1;3;40.0;1;3;30.0;1;2;45.0;1;3;40.0;1;3;35.0;1;3;40.0;1;2;0.0;0;1;35.0;1;3;35.0;1;3;35.0;1;3;35.0;1;3;35.0;1;3;48.0;1;2;40.0;1;2;27.5;2;2;30.0;1;3;45.0;1;3;25.0;2;2;50.0;1;3;50.0;1;2;31.5;2;2;30.0;1;2;46.0;1;3;45.0;1;3;40.0;1;3;0.0;0;2;0.0;1;2;30.0;1;3;35.0;1;3;50.0;1;3;30.0;1;2;30.0;1;1;40.0;1;2;45.0;1;3;23.0;2;2;0.0;0;1;30.0;1;2;40.0;1;3;35.0;1;2;33.0;1;3;44.0;1;2;35.0;1;3;43.0;1;3;43.0;1;2;40.0;1;2;43.0;1;1;41.0;1;2;46.0;2;3;37.0;0;3;35.0;1;3;43.0;3;3;25.5;1;3;50.0;1;2;31.0;2;3;43.0;0;3;0.0;0;3;0;1;1;41.0;1;2;38.0;1;3;0.0;0;3;40.0;0;5;5;0;2;12.0;12.0;0.0;2.0;38.8235294117647;0;6;6;0;2;17.0;17.0;0.0;2.0;35.588235294117645;0;6;6;0;2;17.0;17.0;0.0;2.0;38.588235294117645;2;7;5;2;2;17.0;13.0;4.0;2.0;41.06666666666667;1;6;6;0;2;15.0;15.0;0.0;3.0;31.071428571428573;0;6;5;1;2;14.0;12.0;2.0;2.0;36.5;1;6;5;1;2;14.0;12.0;2.0;2.0;39.55555555555556;0;8;8;0;2;18.0;18.0;0.0;2.0;39.17857142857143;2;5;5;0;2;14.0;14.0;0.0;2.0;32.111111111111114;1;4;4;0;2;9.0;11.0;2.0;2.0
0;2;11;1;20;5;487.35;78.22;78.22;64.0;57.44;53.22;53.22;74.54;0;55.47;55.84;20;5;10;3;2008;1;5;30.0;1;4;40.0;1;3;35.0;1;1;0.0;0;2;25.0;2;1;35.0;1;3;30.0;1;3;30.0;1;3;25.0;2;2;45.0;1;3;35.0;1;3;30.0;1;3;50.0;1;2;45.0;1;1;30.0;1;3;30.0;1;3;30.0;2;3;30.0;1;3;30.0;1;3;0.0;0;2;30.0;1;2;22.5;2;2;30.0;1;3;45.0;1;3;30.0;2;2;40.0;1;3;0.0;1;2;28.0;2;2;35.0;1;2;41.0;1;3;30.0;2;3;30.0;2;3;0.0;0;2;0.0;1;2;39.0;1;3;30.0;1;3;40.0;1;3;30.0;1;2;35.0;1;1;0.0;0;2;36.0;1;3;30.0;1;2;0.0;0;1;40.0;1;2;33.0;1;3;27.5;2;2;34.0;1;3;41.0;1;2;17.5;2;3;33.0;1;3;44.0;1;2;43.0;1;2;44.0;1;1;33.0;1;2;41.0;1;3;41.0;1;3;46.0;1;3;44.0;2;3;44.0;1;3;44.0;1;2;47.0;1;3;0.0;1;3;0.0;0;3;0;1;1;42.0;1;2;45.0;1;3;0.0;0;3;33.75;1;5;4;1;2;12.0;11.0;1.0;2.0;32.94117647058823;1;6;5;1;2;17.0;15.0;2.0;2.0;33.05555555555556;1;7;7;0;2;18.0;18.0;0.0;2.0;34.0;2;6;5;1;2;15.0;13.0;2.0;2.0;28.6;3;6;4;2;1;15.0;11.0;4.0;1.0;30.142857142857142;0;6;5;1;2;14.0;12.0;2.0;2.0;33.5;1;5;4;1;2;12.0;10.0;2.0;2.0;34.416666666666664;1;8;7;1;2;18.0;15.0;3.0;2.0;43.294117647058826;1;6;6;0;2;17.0;17.0;0.0;3.0;30.0;0;5;3;2;2;12.0;8.0;4.0;1.0
