NOTA_PROB;NOTA_CIENCIAS_COMP_UNO;NOTA_MOD_PROG_DOS;NOTA_ARQ_COMP;NOTA_INV_OP_UNO;NOTA_FISICA_TRES;VECES_INV_OP_UNO;VECES_PROB;NOTA_METODOS_NUM;NOTA_MOD_PROG_UNO;VECES_MOD_PROG_DOS;VECES_FISICA_TRES;NOTA_EE_TRES;VECES_CIENCIAS_COMP_UNO;VECES_ARQ_COMP;VECES_EE_TRES;NCC_CUATRO;NCA_CUATRO;NAP_CUATRO;NOTA_MAT_DIS;NOTA_A_SISTEMAS;NAC_TRES;NAA_DOS;VECES_A_SISTEMAS;NOTA_GT_DOS;CAR_CUATRO;NAA_CUATRO;NOTA_FUND_BASES;NCC_TRES;NOTA_HOMBRE;NCP_CUATRO;NAA_TRES;VECES_HOMBRE;NAC_CUATRO;EPA_CUATRO;CREDITOS_PROB;CREDITOS_INV_OP_UNO;PROMEDIO_CINCO;CREDITOS_EE_TRES;CREDITOS_MOD_PROG_DOS;CREDITOS_CIENCIAS_COMP_UNO;CREDITOS_FISICA_TRES;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;CREDITOS_ARQ_COMP;RENDIMIENTO_CINCO
50.0;45.0;50.0;44.0;44.0;46.0;1;1;42.0;47.0;1;1;48;1;1;1;18.0;18.0;0;50.0;47.0;7;8;1;50;0;9;44.0;18.0;44.0;0.0;7;1;9;2;3;3;46.78947368421053;2;3;3;3;42.833333333333336;44.94736842105263;44.72222222222222;2;4.0
30.0;43.0;42.0;36.0;31.0;34.0;1;1;29.5;32.0;1;1;33;1;1;1;18.0;17.0;1;39.0;37.0;7;6;1;39;2;8;38.0;18.0;46.0;1.0;6;1;9;2;3;3;35.68421052631579;2;3;3;3;28.38888888888889;35.81578947368421;36.94444444388889;2;2.0
47.0;41.0;50.0;42.0;42.0;33.0;1;1;38.0;46.0;1;1;50;1;1;1;18.0;18.0;0;46.0;47.0;7;8;1;50;0;9;38.0;18.0;44.0;0.0;7;1;9;2;3;3;43.31578947368421;2;3;3;3;45.666666666666664;43.68421052631579;40.111111111111114;2;3.0
40.0;40.0;48.0;46.0;41.0;45.0;1;1;43.0;42.0;1;1;46;1;1;1;18.0;18.0;0;41.0;45.0;7;8;1;47;0;9;40.0;18.0;42.0;0.0;7;1;9;2;3;3;43.473684210526315;2;3;3;3;39.111111111111114;41.05263157894737;41.166666666666664;2;3.0
50.0;41.0;50.0;44.0;44.0;46.0;1;1;44.0;47.0;1;1;49;1;1;1;18.0;18.0;0;50.0;47.0;7;8;1;45;0;9;44.0;18.0;44.0;0.0;7;1;9;2;3;3;46.26315789473684;2;3;3;3;42.666666666666664;45.78947368421053;45.94444444444444;2;4.0
34.0;0.0;0.0;33.0;0.0;16.0;0;1;42.0;38.0;0;1;0;0;1;0;10.0;10.0;0;0.0;33.0;6;4;1;0;1;5;33.5;16.0;0.0;0.0;5;0;5;2;3;3;27.0;2;3;3;3;34.22222222222222;31.249999999375;32.1875;2;1.0
33.0;32.0;46.0;40.0;30.0;39.0;1;1;41.0;37.0;1;1;43;1;1;1;18.0;18.0;0;37.0;34.0;7;7;1;50;0;9;32.0;18.0;44.0;0.0;6;1;9;2;3;3;37.1578947368421;2;3;3;3;35.111111111111114;36.73684210526316;34.333333333333336;2;2.0
38.0;30.0;39.0;40.0;30.0;30.0;1;1;41.0;30.0;1;1;47;1;1;1;18.0;18.0;0;35.0;41.0;7;8;1;45;1;9;30.5;18.0;47.0;0.0;5;1;9;2;3;3;35.526315789473685;2;3;3;3;33.666666666666664;40.31578947368421;35.08333333277778;2;2.0
36.0;39.0;49.0;41.0;43.0;31.0;1;1;43.0;44.0;1;1;49;1;1;1;18.0;18.0;0;42.0;45.0;7;8;1;46;0;9;31.0;18.0;44.0;0.0;7;1;9;2;3;3;40.73684210526316;2;3;3;3;37.166666666666664;37.8421052631579;39.05555555555556;2;3.0
50.0;33.0;47.0;42.0;38.0;35.0;1;1;41.0;32.0;1;1;48;1;1;1;18.0;18.0;0;38.0;35.0;7;7;1;46;1;9;40.0;18.0;47.0;0.0;6;1;9;2;3;3;41.526315789473685;2;3;3;3;34.27777777777778;37.5;34.888888888888886;2;3.0
40.0;34.0;48.0;39.0;41.0;43.0;1;1;41.0;40.0;1;1;44;1;1;1;18.0;18.0;0;44.0;37.0;7;7;1;50;0;9;37.0;18.0;41.0;0.0;7;1;9;2;3;3;41.26315789473684;2;3;3;3;34.55555555555556;35.1578947368421;38.388888888888886;2;3.0
39.0;35.0;33.0;30.0;39.0;35.0;1;1;31.0;44.0;1;1;42;1;1;1;18.0;18.0;0;33.0;41.0;7;6;1;42;1;9;36.5;18.0;37.0;0.0;7;1;9;2;3;3;36.1578947368421;2;3;3;3;31.77777777777778;37.8421052631579;35.833333333333336;2;2.0
45.0;32.0;43.0;45.0;35.0;37.0;1;1;44.0;39.0;1;1;46;2;1;1;18.0;18.0;0;40.0;37.0;7;7;1;48;0;9;43.0;18.0;44.0;0.0;6;1;9;2;3;3;39.89473684210526;2;3;3;3;36.72222222222222;36.94736842105263;35.25;2;2.0
35.0;40.0;46.0;37.0;40.0;38.0;1;1;42.0;38.0;1;1;43;1;1;1;18.0;18.0;0;34.0;40.0;7;8;1;50;0;9;32.0;18.0;42.0;0.0;7;1;9;2;3;3;39.8421052631579;2;3;3;3;36.0;38.94736842105263;39.888888888888886;2;2.0
35.0;39.0;50.0;39.0;42.0;35.0;1;1;42.0;39.0;1;1;47;1;1;1;18.0;18.0;0;43.0;43.0;7;8;1;50;0;9;38.0;18.0;45.0;0.0;7;1;9;2;3;3;40.78947368421053;2;3;3;3;31.77777777777778;39.68421052631579;38.666666666666664;2;3.0
38.0;30.0;34.0;42.0;42.0;40.0;1;1;42.0;41.0;1;1;45;1;1;1;18.0;18.0;0;36.0;36.0;7;8;1;50;0;9;31.0;18.0;39.0;0.0;6;1;9;2;3;3;38.21052631578947;2;3;3;3;36.72222222222222;43.473684210526315;38.0;2;2.0
38.0;46.0;38.0;41.0;36.0;36.0;1;1;41.0;46.0;1;1;44;1;1;1;13.0;13.0;0;40.0;50.0;7;8;1;50;0;7;33.0;18.0;43.0;0.0;5;1;7;2;3;3;39.578947368421055;2;3;3;3;37.94444444444444;40.26315789473684;33.72222222222222;2;2.0
35.0;37.0;50.0;41.0;42.0;36.0;1;1;33.0;32.0;1;1;43;1;1;1;18.0;18.0;0;40.0;43.0;7;8;1;42;0;9;36.0;18.0;46.0;0.0;6;1;9;2;3;3;40.421052631578945;2;3;3;3;40.55555555555556;39.473684210526315;37.166666666666664;2;3.0
32.0;44.0;46.0;39.0;29.5;0.0;2;1;42.0;32.0;1;0;43;1;1;1;16.0;13.0;1;23.0;37.0;7;8;1;50;2;7;30.5;18.0;42.0;3.0;5;1;8;2;3;3;38.65625;2;3;3;3;27.666666666666668;37.94736842105263;32.180555555;2;2.0
33.0;33.0;47.0;36.0;32.0;32.0;1;1;33.0;46.0;1;1;38;2;1;1;18.0;18.0;0;37.0;37.0;7;7;1;46;0;9;38.0;18.0;42.0;0.0;5;1;9;2;3;3;35.73684210526316;2;3;3;3;28.72222222222222;33.78947368368421;31.02777777777778;2;2.0
33.0;30.0;44.0;37.0;33.0;43.0;1;1;40.0;36.0;1;1;41;1;1;1;18.0;18.0;0;33.0;42.0;7;7;1;50;0;9;31.0;18.0;47.0;0.0;7;1;9;2;3;3;37.10526315789474;2;3;3;3;32.44444444444444;39.00000000052631;35.44444444444444;2;2.0
36.0;34.0;48.0;40.0;30.0;29.5;1;1;42.0;42.0;1;2;33;2;1;1;18.0;15.0;1;31.0;37.0;7;8;1;41;1;8;32.0;18.0;38.0;3.0;6;1;9;2;3;3;35.71052631578947;2;3;3;3;35.833333333333336;38.921052631578945;34.55555555555556;2;2.0
31.0;33.0;48.0;42.0;30.0;30.0;1;1;32.0;45.0;1;1;30;1;1;1;13.0;13.0;0;37.0;37.0;7;7;1;43;0;7;32.0;18.0;40.0;0.0;6;1;7;2;3;3;34.73684210526316;2;3;3;3;29.0;35.10526315789474;33.111111111111114;2;2.0
0.0;0.0;0.0;39.0;0.0;37.0;0;0;42.0;35.0;0;1;0;0;1;0;11.0;9.0;1;0.0;38.0;7;7;1;0;0;5;27.0;18.0;44.0;2.0;7;1;6;2;3;3;37.8;2;3;3;3;37.55555555555556;36.36842105263158;38.111111111111114;2;2.0
42.0;36.0;34.0;34.0;30.0;33.0;1;1;42.0;41.0;1;1;35;1;1;1;15.0;15.0;0;40.0;37.0;7;7;1;50;0;8;46.0;18.0;42.0;0.0;5;1;8;2;3;3;34.89473684210526;2;3;3;3;28.52777777777778;33.78947368368421;34.111111111111114;2;2.0
33.0;38.0;49.0;40.0;38.0;36.0;1;1;44.0;34.0;1;1;45;1;1;1;16.0;16.0;0;40.0;41.0;6;8;1;50;1;8;31.5;16.0;39.0;0.0;6;1;8;2;3;3;39.578947368421055;2;3;3;3;37.166666666666664;37.0;35.71875;2;2.0
39.0;32.0;50.0;39.0;40.0;40.0;1;1;41.0;39.0;1;1;41;1;1;1;18.0;18.0;0;42.0;38.0;7;8;1;50;0;9;42.0;18.0;43.0;0.0;7;1;9;2;3;3;40.1578947368421;2;3;3;3;33.94444444444444;39.578947368421055;37.72222222222222;2;3.0
36.0;38.0;46.0;36.0;34.0;0.0;1;1;34.5;44.0;1;0;0;1;1;0;12.0;12.0;0;33.0;35.0;5;6;1;40;1;6;34.0;14.0;0.0;0.0;4;0;6;2;3;3;38.142857142857146;2;3;3;3;33.791666667499996;31.42105263157895;30.678571428571427;2;2.0
36.0;46.0;49.0;42.0;39.0;38.0;1;1;43.0;48.0;1;1;46;1;1;1;18.0;18.0;0;44.0;50.0;7;8;1;50;0;9;34.0;18.0;43.0;0.0;6;1;9;2;3;3;42.10526315789474;2;3;3;3;32.361111111111114;38.73684210526316;36.388888888888886;2;3.0
33.0;31.0;44.0;40.0;33.0;34.0;1;1;45.0;37.0;1;1;40;1;1;1;13.0;13.0;0;42.0;38.0;7;7;1;43;0;7;43.0;18.0;45.0;0.0;6;1;7;2;3;3;36.05263157894737;2;3;3;3;31.805555555555557;34.21052631631579;36.833333333333336;2;2.0
31.5;21.0;23.0;31.0;30.0;0.0;1;2;45.0;30.0;2;0;0;2;1;0;13.0;13.0;0;37.0;33.0;5;6;1;50;0;7;39.0;14.0;38.0;0.0;3;1;7;2;3;3;27.035714285714285;2;3;3;3;32.22222222222222;36.411764705882355;30.571428571428573;2;1.0
33.0;42.0;49.0;40.0;33.0;35.0;1;1;40.0;39.0;1;1;50;1;1;1;18.0;18.0;0;34.0;37.0;7;6;1;48;0;9;38.0;18.0;44.0;0.0;7;1;9;2;3;3;39.78947368421053;2;3;3;3;33.861111111111114;35.42105263105263;35.69444444444444;2;2.0
42.0;42.0;35.0;41.0;30.0;0.0;1;1;43.0;38.0;1;0;39;1;1;1;15.0;13.0;1;40.0;50.0;5;6;1;50;1;7;28.0;12.0;41.0;2.0;5;1;8;2;3;3;37.9375;2;3;3;3;33.5;34.94736842105263;35.375;2;2.0
35.0;34.0;47.0;36.0;37.0;0.0;1;1;43.0;45.0;1;0;0;1;1;0;9.0;7.0;1;0.0;33.0;6;5;1;0;1;4;28.0;16.0;31.0;2.0;5;1;5;2;3;3;37.92857142857143;2;3;3;3;31.916666666666668;32.99999999944444;34.999999999375;2;2.0
37.0;41.0;49.0;44.0;36.0;41.0;1;1;40.0;38.0;1;1;49;1;1;1;18.0;18.0;0;35.0;39.0;7;8;1;50;0;9;38.0;18.0;44.0;0.0;7;1;9;2;3;3;42.0;2;3;3;3;35.611111111111114;41.1578947368421;38.666666666666664;2;3.0
50.0;40.0;50.0;36.0;30.0;34.0;1;1;43.0;43.0;1;1;49;1;1;1;18.0;18.0;0;39.0;38.0;7;8;1;50;0;9;35.0;18.0;42.0;0.0;7;1;9;2;3;3;41.1578947368421;2;3;3;3;35.27777777777778;41.36842105263158;38.55555555555556;2;3.0
37.0;41.0;50.0;41.0;36.0;37.0;1;1;30.0;34.0;1;1;0;1;1;0;18.0;18.0;0;33.0;32.0;6;5;1;50;0;9;39.0;16.0;42.0;0.0;4;1;9;2;3;3;40.294117647058826;2;3;3;3;34.0;31.710526315789473;30.21875;2;3.0
34.0;35.0;50.0;44.0;30.0;41.0;1;1;42.0;37.0;1;1;49;1;1;1;18.0;18.0;0;41.0;40.0;7;8;1;45;1;9;41.0;18.0;41.0;0.0;7;1;9;2;3;3;39.78947368421053;2;3;3;3;34.5;38.81578947368421;36.55555555555556;2;2.0
31.0;41.0;49.0;41.0;30.0;33.0;1;1;40.0;48.0;1;1;44;1;1;1;18.0;18.0;0;35.0;42.0;7;8;1;50;0;9;30.0;18.0;39.0;0.0;7;1;9;2;3;3;38.0;2;3;3;3;35.5;38.21052631578947;39.611111111111114;2;2.0
48.0;37.0;44.0;38.0;40.0;37.0;1;1;33.0;32.0;1;1;50;1;1;1;18.0;16.0;1;40.0;37.0;7;7;1;48;0;8;43.0;18.0;46.0;2.0;7;1;9;2;3;3;41.78947368421053;2;3;3;3;34.5;37.31578947368421;36.05555555555556;2;3.0
41.0;35.0;50.0;44.0;41.0;36.0;1;1;42.0;39.0;1;1;46;1;1;1;18.0;18.0;0;42.0;44.0;7;8;1;50;0;9;46.0;18.0;42.0;0.0;7;1;9;2;3;3;41.526315789473685;2;3;3;3;38.388888888888886;41.36842105263158;37.77777777777778;2;3.0
33.0;37.0;49.0;41.0;43.0;39.0;1;1;37.0;32.0;1;1;43;1;1;1;18.0;18.0;0;33.0;40.0;7;8;1;50;0;9;45.0;18.0;34.0;0.0;6;1;9;2;3;3;40.578947368421055;2;3;3;3;32.0;40.73684210526316;35.916666666666664;2;3.0
35.0;39.0;49.0;45.0;35.0;34.0;1;1;40.0;41.0;1;1;49;1;1;1;18.0;18.0;0;40.0;41.0;7;7;1;50;0;9;44.0;18.0;44.0;0.0;7;1;9;2;3;3;40.21052631578947;2;3;3;3;34.5;41.10526315789474;35.94444444444444;2;3.0
37.0;35.0;49.0;40.0;38.0;44.0;1;1;42.0;48.0;1;1;42;1;1;1;18.0;18.0;0;40.0;41.0;7;7;1;50;0;9;46.0;18.0;44.0;0.0;7;1;9;2;3;3;40.68421052631579;2;3;3;3;30.444444444444443;40.76315789473684;38.44444444444444;2;3.0
33.0;34.0;39.0;35.0;34.0;0.0;1;1;42.0;36.0;1;0;0;1;1;0;17.0;17.0;0;42.0;45.0;6;7;1;50;0;8;44.0;16.0;0.0;0.0;6;0;8;2;3;3;35.0;2;3;3;3;31.555555555555557;37.13157894736842;33.625;2;2.0
35.0;46.0;50.0;39.0;39.0;39.0;1;1;42.0;40.0;1;1;50;1;1;1;18.0;18.0;0;46.0;39.0;7;8;1;48;0;9;44.0;18.0;44.0;0.0;7;1;9;2;3;3;42.36842105263158;2;3;3;3;39.77777777777778;40.526315789473685;42.05555555555556;2;3.0
41.0;33.0;48.0;40.0;35.0;36.0;1;1;38.0;42.0;1;1;0;2;1;0;17.0;17.0;0;41.0;43.0;7;6;1;50;0;8;45.0;18.0;0.0;0.0;5;0;8;2;3;3;38.76470588235294;2;3;3;3;31.694444444444443;34.10526315789474;34.138888888888886;2;2.0
30.0;35.0;32.0;30.5;41.0;0.0;1;1;44.0;21.5;1;0;0;1;2;0;11.0;6.0;2;38.0;20.0;6;4;2;0;3;3;37.0;16.0;0.0;5.0;4;0;5;2;3;3;33.92857142857143;2;3;3;3;35.72222222222222;31.944444444444443;31.65625;2;2.0
30.0;41.0;49.0;44.0;35.0;38.0;1;1;39.0;35.0;1;1;40;1;1;1;18.0;18.0;0;38.0;35.0;7;7;1;50;1;9;42.0;18.0;31.5;0.0;6;2;9;2;3;3;39.31578947368421;2;3;3;3;34.111111111111114;37.8421052631579;34.361111111111114;2;2.0
0.0;0.0;0.0;37.0;0.0;0.0;0;0;40.0;5.0;0;0;0;0;1;0;8.0;5.0;1;0.0;31.0;6;2;2;0;1;3;35.0;16.0;0.0;3.0;3;0;4;1;3;3;37.0;2;3;3;3;28.25;28.843750000625;27.5625;2;2.0
42.0;42.0;41.0;38.0;37.0;43.0;1;1;42.0;41.0;1;1;42;1;1;1;18.0;18.0;0;39.0;38.0;7;8;1;49;0;9;34.0;18.0;45.0;0.0;7;1;9;2;3;3;40.78947368421053;2;3;3;3;31.666666666666668;41.10526315789474;38.5;2;3.0
40.0;32.0;47.0;38.0;30.0;32.0;1;1;30.0;34.0;1;1;0;1;1;0;16.0;12.0;2;31.0;28.0;5;5;2;0;2;5;27.0;14.0;0.0;4.0;5;0;7;2;3;3;36.411764705882355;2;3;3;3;28.125;30.736842105263158;34.92857142857143;2;2.0
33.0;31.5;42.0;37.0;31.0;30.0;1;1;41.0;31.0;1;2;34;2;1;1;14.0;14.0;0;36.0;33.0;7;7;1;50;0;7;39.0;18.0;0.0;0.0;4;0;7;2;3;3;33.921052631578945;2;3;3;3;28.055555555555557;35.23684210526316;29.86111111111111;2;2.0
29.0;34.0;31.0;0.0;0.0;27.0;0;2;34.0;31.0;1;2;0;1;0;0;9.0;9.0;0;30.0;35.0;7;4;1;0;0;4;0.0;18.0;0.0;0.0;4;0;4;2;3;3;30.25;2;3;3;3;32.361111111111114;30.21875;28.749999999444444;2;2.0
30.0;34.0;49.0;41.0;36.0;0.0;1;1;44.0;40.0;1;0;41;1;1;1;13.0;13.0;0;36.0;40.0;6;7;1;50;0;7;44.0;16.0;40.0;0.0;4;1;7;2;3;3;38.1875;2;3;3;3;28.38888888888889;38.36842105263158;33.875;2;2.0
36.0;42.0;48.0;43.0;31.0;36.0;2;1;37.0;33.0;1;1;45;1;1;1;16.0;16.0;0;38.0;34.0;7;7;1;50;1;8;43.0;18.0;42.0;0.0;7;1;8;2;3;3;39.73684210526316;2;3;3;3;32.69444444444444;37.94736842105263;37.833333333333336;2;2.0
42.0;42.0;48.0;44.0;37.0;35.0;1;1;42.0;35.5;1;1;0;1;1;0;18.0;18.0;0;35.0;36.0;7;6;1;50;1;9;33.0;18.0;41.0;0.0;7;1;9;2;3;3;41.1764705882353;2;3;3;3;34.0;35.60526315842105;37.0;2;3.0
33.0;39.0;46.0;40.0;34.0;0.0;1;1;41.0;44.0;1;0;40;1;1;1;17.0;17.0;0;36.0;45.0;6;7;1;50;1;8;30.0;16.0;0.0;0.0;5;0;8;2;3;3;38.5;2;3;3;3;27.555555555555557;37.578947368421055;35.09375;2;2.0
46.0;43.0;49.0;46.0;36.0;31.0;1;1;36.0;42.0;1;1;48;1;1;1;18.0;18.0;0;38.0;41.0;7;7;1;50;0;9;43.0;18.0;44.0;0.0;7;1;9;2;3;3;42.26315789473684;2;3;3;3;33.111111111111114;38.078947368421055;38.833333333333336;2;3.0
42.0;31.0;49.0;40.0;34.0;35.0;1;1;37.0;39.0;1;1;46;2;1;1;18.0;18.0;0;41.0;40.0;7;7;1;50;0;9;33.0;18.0;47.0;0.0;7;1;9;2;3;3;39.21052631578947;2;3;3;3;34.111111111111114;37.57894736894737;36.388888888888886;2;2.0
41.0;38.0;46.0;32.0;33.0;33.0;1;1;32.0;44.0;1;1;0;1;1;0;18.0;18.0;0;34.0;38.0;7;6;1;50;1;9;31.5;18.0;45.0;0.0;7;1;9;2;3;3;37.470588235294116;2;3;3;3;30.037037036111112;34.1578947368421;34.55555555555556;2;2.0
39.0;31.5;45.0;40.0;30.0;35.0;2;1;39.0;40.0;1;1;42;2;1;2;18.0;18.0;0;41.0;35.0;7;7;1;50;0;9;43.0;18.0;38.0;0.0;7;1;9;2;3;3;37.13157894736842;2;3;3;3;30.833333333333332;36.18421052631579;35.416666666666664;2;2.0
32.0;0.0;0.0;30.0;0.0;0.0;0;1;42.0;0.0;0;0;0;0;1;0;11.0;4.0;3;9.0;37.0;6;4;1;0;0;3;6.0;16.0;40.0;7.0;4;1;6;1;3;3;31.2;2;3;3;3;32.875;25.77777777777778;28.3125;2;2.0
35.0;30.0;49.0;43.0;33.0;0.0;1;1;34.0;42.0;1;0;38;1;1;1;17.0;17.0;0;38.0;39.0;6;5;1;0;0;8;39.0;15.0;42.0;0.0;4;1;8;2;3;3;37.6875;2;3;3;3;32.44444444444444;34.10526315736842;30.433333334;2;2.0
40.0;36.0;49.0;44.0;33.0;41.0;1;1;32.0;42.0;1;1;45;1;1;1;18.0;18.0;0;37.0;50.0;7;7;1;50;0;9;30.0;18.0;31.0;0.0;7;1;9;2;3;3;40.78947368421053;2;3;3;3;30.38888888888889;36.026315789473685;40.5;2;3.0
40.0;42.0;48.0;43.0;35.0;39.0;1;1;39.0;40.0;1;1;48;1;1;1;18.0;18.0;0;45.0;43.0;7;8;1;35;0;9;45.0;18.0;40.0;0.0;7;1;9;2;3;3;41.78947368421053;2;3;3;3;35.5;39.63157894736842;37.25;2;3.0
0.0;0.0;0.0;35.0;0.0;0.0;0;0;0.0;0.0;0;0;0;0;1;0;0.0;0.0;0;0.0;0.0;2;4;0;0;0;0;0.0;5.0;0.0;0.0;2;0;0;1;3;3;35.0;2;3;3;3;32.875;31.75;43.8;2;2.0
39.0;32.5;42.0;33.0;29.0;30.0;2;1;37.0;29.0;1;1;0;2;1;0;16.0;11.0;2;36.0;38.0;6;8;1;0;2;5;28.0;16.0;0.0;5.0;5;0;7;2;3;3;34.3235294117647;2;3;3;3;31.61111111111111;35.526315789473685;32.500000000625;2;2.0
34.0;0.0;0.0;0.0;0.0;0.0;0;1;43.0;0.0;0;0;37;0;0;1;10.0;5.0;2;0.0;42.0;6;8;1;0;1;3;17.5;15.0;0.0;5.0;5;0;5;1;3;3;35.2;2;3;3;3;34.77777777777778;37.39473684210526;35.199999999333336;2;2.0
42.0;35.0;43.0;38.0;33.0;29.33333333;1;1;33.0;34.0;1;3;41;1;1;1;16.0;16.0;0;35.0;46.0;6;5;1;50;0;8;35.0;16.0;31.0;0.0;4;1;8;2;3;3;37.10526315736842;2;3;3;3;31.333333333333332;33.473684210526315;33.937500000625;2;2.0
45.0;42.0;50.0;40.0;39.0;42.0;1;1;38.0;40.0;1;1;48;1;1;1;18.0;18.0;0;38.0;42.0;7;8;1;50;1;9;31.0;18.0;45.0;0.0;6;1;9;2;3;3;43.68421052631579;2;3;3;3;32.05555555555556;40.05263157894737;35.55555555555556;2;3.0
48.0;39.0;37.0;43.0;37.0;39.0;1;1;38.0;33.0;1;1;0;1;1;0;18.0;18.0;0;43.0;43.0;7;7;1;50;1;9;43.0;18.0;42.0;0.0;7;1;9;2;3;3;40.35294117647059;2;3;3;3;33.22222222222222;34.81578947368421;36.388888888888886;2;3.0
28.5;33.0;37.0;36.0;22.0;0.0;3;2;37.0;32.5;1;0;41;1;1;1;16.0;10.0;2;23.66666667;43.0;7;5;1;0;2;5;37.0;18.0;0.0;6.0;6;0;7;2;3;3;32.21875;2;3;3;3;34.94444444444444;34.44444444444444;33.361111111111114;2;2.0
42.0;45.0;46.0;45.0;34.0;39.0;1;1;38.0;32.0;1;1;0;1;1;0;18.0;18.0;0;38.0;33.0;7;8;1;50;0;9;37.0;18.0;35.0;0.0;7;1;9;2;3;3;41.64705882352941;2;3;3;3;34.333333333333336;40.31578947368421;39.666666666666664;2;3.0
43.0;30.0;36.0;38.0;33.0;38.0;1;1;38.0;33.0;1;1;41;1;1;1;18.0;16.0;1;38.0;45.0;7;8;1;50;1;8;31.0;18.0;44.0;2.0;7;1;9;2;3;3;36.73684210526316;2;3;3;3;29.47222222222222;43.1578947368421;35.0;2;2.0
38.0;35.0;48.0;39.0;42.0;37.0;1;1;38.0;44.0;1;1;42;1;1;1;13.0;13.0;0;40.0;35.0;6;7;1;50;0;7;40.0;16.0;42.0;0.0;6;1;7;2;3;3;40.10526315789474;2;3;3;3;32.333333333333336;38.55882352941177;36.46875;2;3.0
35.0;37.0;42.0;36.0;30.0;0.0;1;1;30.0;34.0;1;0;42;1;1;1;17.0;17.0;0;38.0;39.0;7;5;1;50;1;8;38.0;18.0;0.0;0.0;6;0;8;2;3;3;36.75;2;3;3;3;33.111111111111114;35.421052631578945;33.00000000055556;2;2.0
33.0;36.0;41.0;0.0;37.0;0.0;1;1;42.0;29.5;1;0;0;1;0;0;14.0;11.0;1;30.0;37.0;6;3;1;0;1;5;34.0;16.0;0.0;3.0;5;0;6;2;3;3;36.75;2;3;3;3;33.0;29.535714286428572;31.249999999375;2;2.0
32.0;33.0;45.0;44.0;32.0;34.0;1;1;38.0;41.0;1;1;0;1;1;0;16.0;16.0;0;35.0;44.0;6;5;1;50;0;8;37.0;16.0;45.0;0.0;6;1;8;2;3;3;36.23529411764706;2;3;3;3;37.05555555555556;34.8421052631579;36.3125;2;2.0
39.0;31.0;41.0;0.0;32.0;30.0;1;1;43.0;30.0;1;1;0;1;0;0;15.0;15.0;0;36.0;0.0;4;5;0;40;0;7;37.0;12.0;0.0;0.0;3;0;7;2;3;3;34.6;2;3;3;3;34.65625;35.529411764705884;31.75;2;2.0
41.0;30.0;50.0;45.0;37.0;43.0;1;1;38.0;38.0;1;1;47;1;1;1;18.0;18.0;0;40.0;40.0;7;8;1;50;0;9;33.0;18.0;41.0;0.0;7;1;9;2;3;3;41.421052631578945;2;3;3;3;37.27777777777778;39.578947368421055;37.72222222222222;2;3.0
36.0;45.0;50.0;48.0;41.0;40.0;1;1;40.0;46.0;1;1;50;1;1;1;18.0;18.0;0;45.0;41.0;7;8;1;50;0;9;47.0;18.0;45.0;0.0;7;1;9;2;3;3;43.78947368421053;2;3;3;3;39.166666666666664;39.8421052631579;41.5;2;3.0
39.0;36.0;47.0;46.0;36.0;34.0;1;1;40.0;38.0;1;1;48;1;1;1;18.0;18.0;0;44.0;40.0;7;8;1;40;1;9;44.0;18.0;42.0;0.0;6;1;9;2;3;3;40.21052631578947;2;3;3;3;31.88888888888889;39.78947368421053;33.083333333333336;2;3.0
45.0;41.0;50.0;45.0;38.0;45.0;1;1;41.0;40.0;1;1;45;1;1;1;18.0;18.0;0;41.0;39.0;7;8;1;50;0;9;35.0;18.0;44.0;0.0;7;1;9;2;3;3;44.05263157894737;2;3;3;3;35.333333333333336;43.94736842105263;41.166666666666664;2;3.0
50.0;48.0;50.0;49.0;42.0;39.0;1;1;40.0;47.0;1;1;50;1;1;1;18.0;18.0;0;46.0;42.0;7;8;1;50;0;9;41.0;18.0;45.0;0.0;7;1;9;2;3;3;46.578947368421055;2;3;3;3;43.611111111111114;43.473684210526315;43.0;2;4.0
40.0;30.0;45.0;39.0;37.0;34.0;1;1;42.0;41.0;1;1;47;1;1;1;18.0;15.0;1;31.0;43.0;7;7;1;50;1;8;45.0;18.0;45.0;3.0;7;1;9;2;3;3;38.421052631578945;2;3;3;3;33.30555555555556;36.36842105263158;38.833333333333336;2;2.0
42.0;43.0;50.0;45.0;41.0;37.0;1;1;40.0;44.0;1;1;49;1;1;1;18.0;18.0;0;40.0;43.0;7;8;1;50;0;9;40.0;18.0;45.0;0.0;7;1;9;2;3;3;43.526315789473685;2;3;3;3;38.55555555555556;40.31578947368421;39.888888888888886;2;3.0
37.0;31.0;35.0;39.0;35.0;0.0;1;1;40.0;40.0;1;0;0;1;1;0;18.0;16.0;1;40.0;42.0;6;7;1;50;0;8;31.0;16.0;44.0;2.0;6;1;9;2;3;3;35.142857142857146;2;3;3;3;40.27777777777778;35.44736842105263;37.53125;2;2.0
39.0;44.0;48.0;41.0;37.0;35.0;1;1;35.0;43.0;1;1;48;1;1;1;18.0;18.0;0;42.0;40.0;7;7;1;50;0;9;35.0;18.0;47.0;0.0;7;1;9;2;3;3;41.421052631578945;2;3;3;3;35.5;37.78947368421053;37.166666666666664;2;3.0
