CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_DOS;NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NAC_DOS;NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;PROMEDIO_CINCO;RENDIMIENTO_CINCO
68.0;58.0;20;55.0;62.0;451.0;67.0;32.5;31.0;30.0;37.0;7;1;20.0;36.0;38.0;1;8;16.0;14.0;1;0.0;1;1;39.0;0;28.583333332777777;37.0;34.0;15.66666667;26.0;35.0;3;0;1;3;1;7.0;2;36.0;7;34.0;39.0;0.0;36.0;0.0;0;1;0;16.0;4;0.0;6;28.0;1.0
109.0;83.0;20;76.0;64.0;486.0;65.0;43.5;38.0;49.0;46.0;8;0;47.0;44.0;45.0;1;8;16.0;16.0;1;0.0;0;1;41.0;0;44.35294117647059;44.0;49.0;38.0;35.0;0.0;1;0;1;7;1;17.0;1;38.0;7;42.0;40.0;43.0;43.0;0.0;50;1;0;14.0;5;36.0;5;39.5;2.0
96.0;88.0;11;80.0;0.0;402.0;71.0;43.5;39.0;38.0;44.0;9;0;50.0;41.0;46.0;1;9;18.0;18.0;1;50.0;0;1;44.0;1;43.31578947368421;42.0;43.0;36.0;37.0;44.0;1;0;1;8;1;19.0;1;41.0;8;40.0;46.0;45.0;41.0;41.0;48;1;1;16.0;6;33.0;6;40.411764705882355;3.0
84.0;94.0;8;83.0;0.0;415.0;80.0;40.5;30.0;39.0;45.0;9;0;50.0;38.0;43.0;1;9;18.0;18.0;1;41.0;0;1;48.0;1;40.588235294117645;42.0;46.0;38.0;40.0;38.0;1;49;1;7;1;17.0;1;40.0;7;42.0;46.0;47.0;39.0;43.0;40;1;1;18.0;7;31.0;7;39.0;2.0
80.0;80.0;7;73.0;0.0;355.0;58.0;31.77777777777778;27.0;33.0;39.0;7;1;38.0;35.0;43.0;1;9;18.0;12.0;1;4.0;2;2;40.0;1;35.970588235294116;39.0;41.0;29.0;33.0;0.0;2;42;1;7;1;17.0;1;28.5;7;41.0;41.0;39.0;33.0;0.0;0;1;0;16.0;4;37.0;6;39.8125;2.0
80.0;57.0;8;66.0;0.0;353.0;65.0;38.05555555555556;39.0;33.0;43.0;9;0;31.0;35.0;40.0;1;9;18.0;18.0;1;43.0;0;1;39.0;1;33.18421052631579;32.0;39.0;35.0;23.0;34.0;1;0;1;5;1;11.0;1;21.5;8;41.0;41.0;44.0;0.0;36.0;40;1;1;16.0;4;34.0;6;30.666666666666668;2.0
92.0;43.0;20;68.0;0.0;345.0;62.0;38.666666666666664;30.0;37.0;43.0;9;0;40.0;37.0;45.0;1;9;18.0;18.0;1;45.0;0;1;45.0;1;36.578947368421055;37.0;44.0;29.5;32.0;33.0;2;50;1;8;1;19.0;1;34.0;8;42.0;42.0;42.0;41.0;0.0;40;1;0;18.0;6;37.0;7;38.61764705882353;2.0
82.0;82.0;11;68.0;0.0;373.0;80.0;34.138888888888886;19.5;43.0;34.0;8;2;50.0;33.0;40.0;1;9;18.0;14.0;1;36.0;1;2;45.0;1;33.5;44.0;0.0;30.0;0.0;45.0;1;40;0;6;1;13.0;0;0.0;8;41.0;39.0;36.0;36.0;36.0;50;1;1;9.0;4;27.0;4;35.0;2.0
72.0;88.0;18;81.0;0.0;365.0;67.0;38.611111111111114;31.0;41.0;46.0;9;0;40.0;36.0;45.0;1;9;18.0;18.0;1;41.0;0;1;41.0;1;43.10526315789474;42.0;43.0;36.0;43.0;45.0;1;0;1;8;1;19.0;1;47.0;8;44.0;46.0;44.0;37.0;44.0;50;1;1;16.0;6;35.0;6;43.411764705882355;3.0
82.0;80.0;10;67.0;0.0;355.0;67.0;32.55555555555556;26.5;39.0;39.0;7;1;43.0;38.0;45.0;1;9;18.0;12.0;1;0.0;2;2;39.0;1;33.36842105263158;36.0;42.0;32.0;25.5;43.0;1;39;1;7;1;16.0;2;0.0;8;0.0;41.0;33.0;22.0;36.0;40;1;1;15.0;5;0.0;6;35.63636363636363;2.0
89.0;71.0;4;77.0;0.0;375.0;57.0;39.166666666666664;34.0;38.0;36.0;9;0;47.0;37.0;43.0;1;9;18.0;18.0;1;48.0;0;1;43.0;1;42.63157894736842;39.0;39.0;32.0;30.0;0.0;1;0;1;8;1;19.0;1;30.0;8;42.0;41.0;50.0;34.0;42.0;47;1;1;14.0;5;31.0;5;39.76470588235294;2.0
81.0;68.0;12;77.0;0.0;369.0;63.0;41.833333333333336;32.0;50.0;46.0;9;0;50.0;43.0;42.0;1;9;18.0;18.0;1;43.0;0;1;38.0;1;36.18421052631579;33.0;42.0;25.5;0.0;46.0;2;0;1;6;1;14.0;0;0.0;8;44.0;43.0;47.0;0.0;0.0;0;1;0;10.0;3;43.0;4;43.5;3.0
76.0;80.0;12;72.0;0.0;346.0;61.0;39.111111111111114;40.0;42.0;43.0;9;0;40.0;30.0;39.0;1;9;18.0;18.0;1;44.0;0;1;40.0;1;36.588235294117645;37.0;44.0;32.0;34.0;0.0;1;48;1;6;1;14.0;1;34.0;7;41.0;41.0;40.0;39.0;41.0;50;1;1;16.0;6;30.0;6;39.11764705882353;2.0
84.0;74.0;8;70.0;0.0;367.0;67.0;39.0;30.0;43.0;43.0;9;0;43.0;36.0;39.0;1;9;18.0;18.0;1;48.0;0;1;44.0;1;38.6578947368421;41.0;38.0;26.0;37.0;39.0;2;50;1;7;1;16.0;1;35.0;8;41.0;40.0;44.0;41.0;36.0;0;1;1;18.0;6;41.0;7;39.294117647058826;2.0
89.0;68.0;9;81.0;0.0;397.0;77.0;35.5;29.5;36.0;42.0;7;1;35.0;35.0;41.0;1;8;16.0;12.0;1;0.0;1;2;37.0;0;34.578947368421055;37.0;33.0;31.5;27.33333333;34.0;2;0;1;8;1;19.0;3;31.0;8;0.0;34.0;34.0;32.0;41.0;50;1;1;16.0;5;32.0;6;32.9;2.0
87.0;85.0;14;68.0;0.0;358.0;60.0;40.111111111111114;34.0;40.0;47.0;7;2;50.0;45.0;22.0;1;9;18.0;16.0;1;41.0;2;1;37.0;1;34.94736842105263;30.0;36.0;24.33333333;33.0;43.0;3;0;1;8;1;19.0;1;36.0;8;41.0;41.0;35.0;37.0;40.0;50;1;1;16.0;5;33.0;6;37.57142857142857;2.0
87.0;70.0;15;69.0;0.0;351.0;61.0;37.5;31.0;34.0;43.0;9;0;40.0;37.0;39.0;1;9;18.0;18.0;1;45.0;0;1;34.0;1;38.18421052631579;33.0;35.0;43.0;31.0;37.0;1;50;1;8;1;19.0;1;38.0;8;34.0;43.0;45.0;43.0;43.0;40;1;1;18.0;7;36.0;7;38.529411764705884;2.0
89.0;70.0;8;84.0;0.0;380.0;67.0;38.666666666666664;31.0;37.0;43.0;9;0;37.0;37.0;42.0;1;9;18.0;18.0;1;50.0;0;1;41.0;1;36.78947368421053;45.0;34.0;33.0;30.0;35.0;1;0;1;7;1;16.0;1;34.0;8;31.0;40.0;45.0;35.0;44.0;50;1;1;16.0;6;30.5;6;31.88235294117647;2.0
78.0;82.0;1;80.0;0.0;374.0;71.0;33.75;30.5;32.0;33.0;8;1;32.0;36.0;41.0;1;8;16.0;16.0;1;0.0;0;2;41.0;0;28.529411764705884;41.0;33.0;0.0;24.0;0.0;0;0;1;3;1;6.0;3;13.33333333;7;0.0;34.0;31.0;30.0;0.0;0;1;0;11.0;2;0.0;4;26.3;1.0
80.0;70.0;1;66.0;0.0;353.0;63.0;37.0625;33.0;39.0;38.0;8;0;40.0;36.0;39.0;1;8;16.0;16.0;1;0.0;0;1;46.0;0;33.05263157842105;24.5;40.0;23.66666667;22.66666667;30.0;3;0;1;6;2;13.0;3;24.0;8;25.5;43.0;0.0;41.0;0.0;0;1;1;16.0;2;0.0;6;35.0;2.0
82.0;85.0;20;83.0;0.0;381.0;65.0;35.888888888888886;31.0;38.0;43.0;8;0;50.0;40.0;43.0;1;9;18.0;16.0;1;1.0;1;1;47.0;1;42.36842105263158;42.0;39.0;30.0;40.0;43.0;1;41;1;8;1;19.0;1;33.0;8;39.0;47.0;48.0;40.0;42.0;32;1;1;18.0;7;33.0;7;41.68421052631579;3.0
82.0;74.0;8;67.0;0.0;361.0;67.0;39.388888888888886;33.0;34.0;39.0;9;0;50.0;40.0;45.0;1;9;18.0;18.0;1;41.0;0;1;41.0;1;34.421052631578945;41.0;42.0;0.0;32.0;0.0;0;0;1;8;1;19.0;1;39.0;8;27.0;38.0;38.0;32.0;41.0;39;1;1;11.0;4;35.0;4;32.81818181818182;2.0
74.0;73.0;15;76.0;0.0;366.0;69.0;38.5;37.0;34.0;42.0;8;0;31.0;41.0;40.0;1;8;16.0;16.0;1;0.0;0;1;41.0;0;37.27777777777778;34.0;8.0;14.0;32.5;0.0;3;0;1;7;1;18.0;2;34.0;7;37.0;2.0;0.0;30.0;0.0;0;2;0;14.0;3;0.0;5;33.125;2.0
70.0;74.0;7;74.0;0.0;355.0;69.0;35.638888888888886;38.0;33.0;37.0;8;1;32.0;28.5;39.0;2;9;18.0;15.0;1;42.0;1;1;37.0;1;34.23529411705882;36.0;41.0;0.0;29.5;0.0;0;46;1;5;1;11.0;2;0.0;7;45.0;40.0;44.0;37.0;43.0;0;1;1;10.0;3;40.0;4;36.57142857142857;2.0
78.0;88.0;1;57.0;52.0;429.0;61.0;38.388888888888886;41.0;35.0;41.0;9;0;34.0;35.0;42.0;1;9;18.0;18.0;1;37.0;0;1;41.0;1;36.05555555555556;25.0;28.0;25.5;21.0;34.0;2;0;1;6;2;16.0;2;29.0;7;28.0;29.0;27.0;38.0;0.0;0;2;0;16.0;1;0.0;6;38.0;2.0
76.0;77.0;10;73.0;0.0;360.0;67.0;34.0;25.5;33.0;41.0;7;1;30.0;39.0;36.0;1;8;16.0;12.0;1;0.0;1;2;40.0;0;33.75;39.0;44.0;30.0;38.0;0.0;1;0;1;5;1;13.0;1;31.5;6;32.0;38.0;42.0;39.0;40.0;0;1;1;14.0;5;35.0;5;38.1764705882353;2.0
78.0;77.0;17;81.0;0.0;365.0;65.0;37.5;30.0;35.0;39.0;9;0;50.0;33.0;37.0;1;9;18.0;18.0;1;50.0;0;1;35.0;1;29.236842105263158;39.0;36.0;34.0;38.0;38.0;1;0;1;4;1;8.0;1;0.0;8;41.0;40.0;36.0;35.0;42.0;50;1;1;13.0;5;42.0;5;40.0;2.0
82.0;73.0;8;66.0;0.0;367.0;67.0;38.166666666666664;39.0;31.0;37.0;9;0;44.0;31.0;45.0;1;9;18.0;18.0;1;43.0;0;1;39.0;1;37.21052631578947;41.0;42.0;23.0;31.0;44.0;2;0;1;8;1;19.0;1;36.0;8;41.0;40.0;36.0;38.0;41.0;50;1;1;16.0;5;39.0;6;41.785714285714285;3.0
82.0;64.0;11;70.0;0.0;363.0;71.0;36.0;32.0;38.0;38.0;8;1;35.0;43.0;37.0;1;9;18.0;17.0;1;36.0;1;1;35.0;1;33.06666666666667;37.0;38.0;32.0;35.0;0.0;1;0;1;6;1;15.0;1;23.5;6;43.0;44.0;35.0;34.0;40.0;0;1;1;14.0;4;27.5;5;40.75;3.0
80.0;58.0;11;86.0;0.0;362.0;60.0;36.611111111111114;31.0;35.0;40.0;9;0;40.0;33.0;42.0;1;9;18.0;18.0;1;43.0;0;1;37.0;1;31.470588235294116;38.0;36.0;21.0;16.0;0.0;2;0;1;5;1;11.0;1;0.0;7;36.0;37.0;41.0;33.0;36.0;0;1;1;11.0;2;30.5;4;37.666666666666664;2.0
82.0;82.0;16;80.0;0.0;368.0;56.0;42.0;41.0;46.0;49.0;8;0;37.0;37.0;43.0;1;8;16.0;16.0;1;0.0;0;1;43.0;0;39.46666666666667;45.0;40.0;27.5;30.0;0.0;2;0;1;6;1;15.0;1;0.0;6;31.0;44.0;43.0;37.0;0.0;50;1;0;11.0;3;34.0;4;39.785714285714285;2.0
84.0;73.0;8;64.0;0.0;345.0;67.0;35.888888888888886;32.5;32.0;35.0;9;1;30.0;40.0;42.0;1;9;18.0;18.0;1;41.0;0;2;38.0;1;32.125;39.0;0.0;33.0;35.0;35.0;1;0;0;5;1;13.0;1;26.0;6;36.0;43.0;34.0;31.0;35.0;0;1;1;13.0;4;33.5;5;33.166666666666664;2.0
75.0;65.0;19;75.0;0.0;349.0;63.0;29.75;20.5;36.0;31.0;6;2;30.0;34.0;40.0;1;8;16.0;11.0;1;0.0;2;2;35.0;0;30.647058823529413;39.0;30.0;23.0;22.0;0.0;1;0;1;5;1;12.0;1;0.0;7;41.0;44.0;31.0;35.0;31.0;50;1;1;11.0;2;31.0;4;25.5;1.0
96.0;88.0;19;83.0;0.0;385.0;62.0;36.6875;27.5;43.0;46.0;5;3;40.0;43.0;19.0;1;8;16.0;10.0;1;0.0;3;2;40.0;0;34.89473684210526;35.0;38.0;36.0;31.0;44.0;1;0;1;7;1;17.0;2;27.0;8;43.0;37.0;0.0;35.0;0.0;50;1;0;16.0;5;33.0;6;44.0;3.0
100.0;74.0;8;78.0;0.0;397.0;71.0;30.5625;30.0;35.0;39.0;3;5;29.0;28.0;28.0;2;8;16.0;8.0;1;0.0;5;1;29.0;0;28.416666667222223;0.0;30.0;0.0;0.0;0.0;0;0;1;4;0;10.0;0;1.0;7;0.0;35.0;30.0;0.0;0.0;0;1;0;6.0;1;19.5;2;14.0;1.0
84.0;67.0;10;74.0;0.0;359.0;69.0;34.40625;33.0;36.0;41.0;7;1;30.0;27.5;42.0;2;8;16.0;13.0;1;0.0;1;1;37.0;0;31.555555555555557;37.0;30.0;13.0;33.0;0.0;2;0;1;4;1;10.0;1;26.5;7;30.0;22.5;30.0;33.0;0.0;0;2;0;14.0;3;27.0;5;34.0;2.0
79.0;85.0;10;69.0;0.0;368.0;65.0;34.0;30.0;39.0;36.0;9;0;30.0;31.0;43.0;1;9;18.0;18.0;1;37.0;0;1;39.0;1;32.44444444388889;38.0;33.0;34.0;28.0;41.0;1;0;1;4;1;9.0;1;33.0;7;40.0;36.0;30.0;33.0;41.0;0;1;1;16.0;5;0.0;6;34.0;2.0
80.0;76.0;17;76.0;0.0;360.0;69.0;39.388888888888886;34.0;33.0;45.0;9;0;30.0;40.0;39.0;1;9;18.0;18.0;1;49.0;0;1;45.0;1;38.13157894736842;32.0;45.0;43.0;35.0;45.0;1;50;1;8;1;19.0;1;25.0;8;36.0;43.0;44.0;37.0;0.0;0;1;0;18.0;6;45.0;7;40.714285714285715;3.0
78.0;59.0;8;73.0;0.0;341.0;60.0;36.22222222222222;30.0;34.0;43.0;9;0;34.0;38.0;40.0;1;9;18.0;18.0;1;38.0;0;1;39.0;1;33.10526315789474;40.0;35.0;32.0;30.0;36.0;1;0;1;8;1;19.0;1;31.0;8;39.0;41.0;38.0;30.0;41.0;50;1;1;16.0;6;37.0;6;36.857142857142854;2.0
84.0;68.0;8;73.0;0.0;363.0;67.0;34.52777777777778;35.0;47.0;42.0;8;1;38.0;36.0;35.5;1;9;18.0;16.0;1;4.0;1;1;40.0;1;35.5;38.0;45.0;31.0;37.0;45.0;1;34;1;7;1;16.0;1;27.5;8;42.0;45.0;39.0;34.0;35.0;0;1;1;18.0;6;44.0;7;38.4;2.0
63.0;57.0;8;63.0;0.0;298.0;50.0;31.375000000625;28.5;30.0;13.66666667;6;2;50.0;39.0;30.0;1;8;16.0;9.0;1;0.0;2;2;38.0;0;33.861111111111114;31.0;0.0;0.0;0.0;0.0;0;0;0;6;1;15.0;1;0.0;7;30.0;39.0;0.0;38.0;39.0;0;1;1;5.0;1;0.0;2;36.0;2.0
80.0;67.0;1;66.0;0.0;347.0;60.0;36.55555555555556;30.0;38.0;38.0;9;0;35.0;33.0;37.0;1;9;18.0;18.0;1;48.0;0;1;43.0;1;30.763157894736842;35.0;48.0;33.0;32.0;45.0;1;0;1;5;1;10.0;1;37.0;8;42.0;43.0;45.0;42.0;41.0;50;1;1;16.0;6;44.0;6;43.0;3.0
78.0;64.0;13;77.0;0.0;328.0;49.0;35.0;30.0;31.0;34.0;9;0;36.0;35.0;36.0;1;9;18.0;18.0;1;42.0;0;1;41.0;1;34.22222222166667;33.0;32.0;31.0;10.0;0.0;1;0;1;6;1;15.0;1;0.0;7;31.0;40.0;34.0;43.0;41.0;0;1;1;11.0;3;35.0;4;42.6;3.0
78.0;70.0;12;71.0;0.0;338.0;62.0;34.44444444444444;37.0;32.0;34.0;8;0;38.0;38.0;38.0;1;9;18.0;16.0;1;18.0;1;1;40.0;1;33.66666666611111;34.0;39.0;31.0;8.0;0.0;1;47;1;5;1;13.0;1;0.0;7;30.0;31.0;0.0;41.0;25.0;0;1;2;13.0;4;30.0;5;40.0;2.0
76.0;71.0;11;70.0;0.0;346.0;62.0;37.77777777777778;36.0;37.0;33.0;9;0;41.0;42.0;43.0;1;9;18.0;18.0;1;33.0;0;1;42.0;1;37.421052631578945;40.0;32.0;36.0;36.0;0.0;1;45;1;8;1;19.0;1;28.0;8;34.0;44.0;40.0;34.0;38.0;0;1;1;16.0;5;36.0;6;39.42857142857143;2.0
67.0;76.0;11;78.0;0.0;348.0;63.0;35.20370370444444;25.66666667;34.0;34.0;8;1;36.0;37.0;35.0;1;9;18.0;14.0;1;50.0;1;3;39.0;1;35.22222222222222;35.0;40.0;36.0;30.0;48.0;1;50;1;7;1;18.0;1;0.0;7;41.0;37.0;34.0;41.0;41.0;0;1;1;15.0;6;31.0;6;34.09090909090909;2.0
71.0;58.0;18;51.0;56.0;404.0;62.0;34.22222222222222;26.0;30.0;38.0;8;1;30.0;36.0;40.0;1;9;18.0;14.0;1;42.0;1;2;42.0;1;34.10526315789474;36.0;35.0;30.0;31.0;0.0;1;0;1;6;1;13.0;2;24.0;8;0.0;42.0;38.0;37.0;37.0;50;1;1;14.0;4;30.0;5;33.92857142857143;2.0
60.0;60.0;11;53.0;62.0;423.0;58.0;38.03125;42.0;29.5;31.0;7;1;44.0;37.0;40.0;1;8;16.0;15.0;2;0.0;1;1;40.0;0;27.562500000625;0.0;0.0;17.33333333;14.66666667;0.0;3;0;0;4;0;10.0;3;0.0;6;42.0;0.0;0.0;14.66666667;0.0;0;0;0;6.0;0;0.0;2;32.0;2.0
74.0;59.0;20;67.0;0.0;356.0;69.0;34.166666666666664;35.0;36.0;34.0;8;0;42.0;40.0;50.0;1;9;18.0;16.0;1;0.0;1;1;43.0;1;37.8235294117647;40.0;34.0;31.0;38.0;0.0;1;40;1;7;1;17.0;1;30.0;7;45.0;44.0;42.0;32.0;38.0;0;1;1;16.0;6;32.0;6;38.875;2.0
79.0;62.0;8;65.0;0.0;345.0;66.0;33.22222222222222;30.0;33.0;34.0;8;0;43.0;39.0;42.0;1;9;18.0;16.0;1;6.0;1;1;40.0;1;36.21052631526316;42.0;31.0;41.0;30.0;45.0;1;36;1;7;1;16.0;1;30.0;8;46.0;42.0;47.0;34.0;44.0;50;1;1;18.0;7;0.0;7;35.8421052631579;2.0
75.0;76.0;18;66.0;0.0;352.0;69.0;35.44444444444444;34.0;34.0;32.0;9;0;37.0;33.0;38.0;1;9;18.0;18.0;1;40.0;0;1;42.0;1;36.8421052631579;38.0;41.0;33.0;34.0;44.0;1;50;1;8;1;19.0;1;38.0;8;31.0;41.0;44.0;37.0;41.0;40;1;1;18.0;7;38.0;7;40.11764705882353;3.0
72.0;68.0;11;74.0;0.0;340.0;63.0;35.72222222222222;34.0;37.0;37.0;9;0;40.0;37.0;30.0;1;9;18.0;18.0;1;32.0;0;1;37.0;1;35.05263157894737;34.0;30.0;0.0;15.5;34.0;0;0;1;6;1;13.0;2;30.0;8;27.5;41.0;42.0;20.0;46.0;0;1;1;13.0;4;0.0;5;33.5;2.0
72.0;70.0;16;73.0;0.0;343.0;57.0;35.333333333333336;34.0;41.0;41.0;8;0;46.0;37.0;43.0;1;9;18.0;16.0;1;1.0;1;1;43.0;1;40.36842105263158;42.0;48.0;45.0;37.0;47.0;1;36;1;8;1;19.0;1;35.0;8;46.0;45.0;46.0;41.0;47.0;50;1;1;18.0;7;30.0;7;41.1578947368421;3.0
69.0;52.0;11;71.0;0.0;352.0;76.0;30.72222222222222;28.5;31.0;31.0;7;1;41.0;34.0;40.0;1;9;18.0;12.0;1;7.0;2;2;43.0;1;35.68421052631579;39.0;33.0;34.0;31.0;0.0;1;17;1;8;1;19.0;1;37.0;8;0.0;42.0;31.0;36.0;37.0;50;1;1;16.0;5;30.0;6;38.53846153846154;2.0
73.0;76.0;7;75.0;0.0;350.0;61.0;38.611111111111114;33.0;39.0;33.0;9;2;50.0;36.0;44.0;1;9;18.0;18.0;1;43.0;0;2;46.0;1;40.19444444444444;0.0;0.0;0.0;0.0;0.0;0;0;0;6;0;15.0;0;0.0;7;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;45.0;3.0
80.0;73.0;20;70.0;0.0;364.0;66.0;38.77777777777778;28.5;42.0;37.0;8;1;39.0;42.0;47.0;1;9;18.0;14.0;1;43.0;1;2;47.0;1;36.611111111111114;43.0;50.0;28.0;0.0;0.0;2;44;1;6;1;15.0;0;40.0;7;31.0;44.0;46.0;38.0;48.0;0;1;1;13.0;4;41.0;5;40.5;3.0
84.0;59.0;20;70.0;0.0;353.0;60.0;34.111111111111114;28.0;34.0;30.0;8;1;36.0;36.0;46.0;1;9;18.0;14.0;1;40.0;1;2;38.0;1;29.444444445000002;31.0;0.0;31.0;25.0;33.0;1;0;0;3;1;6.0;2;32.0;7;37.0;37.0;0.0;0.0;0.0;0;1;0;13.0;4;0.0;5;38.0;2.0
82.0;68.0;6;68.0;0.0;354.0;69.0;35.55555555555556;28.5;35.0;32.0;8;1;36.0;40.0;46.0;1;9;18.0;14.0;1;40.0;1;2;37.0;1;36.03125;30.0;0.0;26.0;30.0;36.0;1;0;0;5;2;13.0;1;15.5;6;32.0;42.0;31.0;0.0;38.0;0;1;1;13.0;3;0.0;5;28.25;1.0
82.0;68.0;16;73.0;0.0;341.0;53.0;37.333333333333336;34.0;32.0;39.0;9;0;30.0;42.0;46.0;1;9;18.0;18.0;1;41.0;0;1;33.0;1;36.26315789473684;40.0;40.0;37.0;45.0;35.0;1;0;1;8;1;19.0;1;35.0;8;48.0;42.0;43.0;35.0;43.0;0;1;1;16.0;6;36.0;6;40.857142857142854;3.0
68.0;76.0;16;76.0;0.0;359.0;63.0;35.22222222222222;28.5;31.0;31.0;8;1;33.0;42.0;44.0;1;9;18.0;14.0;1;45.0;1;2;37.0;1;34.583333333333336;43.0;0.0;28.0;0.0;42.0;2;0;0;6;1;15.0;0;0.0;7;40.0;37.0;44.0;0.0;42.0;0;1;1;7.0;2;35.0;3;38.0;2.0
72.0;82.0;9;72.0;0.0;356.0;65.0;32.875;23.5;30.0;36.0;7;1;35.0;32.0;47.0;1;8;16.0;12.0;1;0.0;1;2;42.0;0;28.657894737368423;40.0;29.0;0.0;0.0;0.0;0;0;1;5;1;11.0;0;0.0;8;0.0;40.0;28.0;0.0;0.0;0;1;0;5.0;1;0.0;2;19.0;1.0
72.0;88.0;9;70.0;0.0;358.0;69.0;34.833333333333336;30.0;34.0;33.0;9;0;36.0;32.0;46.0;1;9;18.0;18.0;1;43.0;0;1;43.0;1;29.59375;40.0;26.5;37.0;40.0;0.0;1;0;2;4;1;11.0;1;31.0;6;0.0;39.0;0.0;35.0;0.0;0;1;0;14.0;4;30.0;5;29.0;1.0
72.0;82.0;11;73.0;0.0;351.0;67.0;36.833333333333336;33.0;30.0;43.0;8;0;43.0;36.0;47.0;1;9;18.0;16.0;1;22.0;1;1;45.0;1;34.166666666666664;47.0;43.0;22.0;38.0;41.0;2;50;1;6;1;15.0;1;32.0;7;39.0;41.0;0.0;38.0;46.0;0;1;1;18.0;6;0.0;7;37.0;2.0
80.0;79.0;6;66.0;0.0;349.0;58.0;34.46296296222223;26.33333333;35.0;30.0;8;1;40.0;40.0;46.0;1;9;18.0;14.0;1;36.0;1;3;36.0;1;31.235294117058825;38.0;30.0;0.0;32.0;44.0;0;40;1;5;1;11.0;1;0.0;7;0.0;45.0;40.0;34.0;41.0;50;1;1;12.0;5;44.0;5;40.0;2.0
80.0;62.0;6;66.0;0.0;347.0;59.0;36.6875;24.5;30.0;50.0;7;1;33.0;40.0;45.0;1;8;16.0;12.0;1;0.0;1;2;41.0;0;30.342105262631577;33.0;31.0;0.0;0.0;35.0;0;0;1;5;1;11.0;0;0.0;8;0.0;0.0;34.0;0.0;0.0;0;0;0;7.0;3;29.5;3;33.25;2.0
78.0;71.0;20;69.0;0.0;339.0;58.0;34.97222222222222;25.0;31.5;45.0;7;3;27.5;38.0;48.0;1;9;18.0;12.0;2;38.0;2;2;37.0;1;29.125;30.0;0.0;30.0;22.0;0.0;1;0;0;4;1;10.0;2;29.0;6;39.0;20.0;0.0;25.0;32.0;0;2;1;11.0;2;30.0;4;31.0;2.0
68.0;82.0;16;73.0;0.0;347.0;60.0;37.611111111111114;30.0;33.0;43.0;9;0;40.0;41.0;49.0;1;9;18.0;18.0;1;32.0;0;1;44.0;1;29.833333334444447;32.0;37.0;26.0;12.0;39.0;1;0;1;4;2;10.0;1;0.0;7;41.0;40.0;37.0;15.0;0.0;0;1;0;13.0;3;25.0;5;42.0;3.0
76.0;64.0;8;70.0;0.0;334.0;60.0;38.888888888888886;29.0;43.0;37.0;8;1;42.0;42.0;47.0;1;9;18.0;14.0;1;44.0;1;2;42.0;1;39.94117647058823;43.0;37.0;31.0;38.0;36.0;1;45;1;7;1;17.0;1;33.0;7;0.0;42.0;44.0;42.0;0.0;40;1;0;18.0;7;34.0;7;39.45454545454545;2.0
77.0;76.0;16;66.0;0.0;337.0;63.0;34.833333333333336;30.0;34.0;33.0;9;0;32.0;41.0;46.0;1;9;18.0;18.0;1;36.0;0;1;37.0;1;32.02941176411765;43.0;0.0;0.0;27.5;0.0;0;0;0;5;1;11.0;2;0.0;7;0.0;34.0;0.0;36.0;0.0;0;1;0;5.0;1;0.0;2;35.0;2.0
66.0;79.0;20;72.0;0.0;348.0;63.0;35.851851851666666;30.0;31.0;46.0;8;1;33.0;42.0;46.0;1;9;18.0;17.0;1;31.0;1;1;33.0;1;29.093749999375;32.0;32.0;0.0;31.0;0.0;0;0;1;3;1;7.0;1;35.0;6;39.0;37.0;0.0;34.0;31.0;0;1;1;11.0;4;36.0;4;30.0;1.0
74.0;59.0;10;66.0;0.0;339.0;69.0;39.611111111111114;38.0;30.0;50.0;9;0;33.0;40.0;43.0;1;9;18.0;18.0;1;39.0;0;1;37.0;1;35.89473684210526;35.0;0.0;22.0;39.0;39.0;3;0;0;8;1;19.0;1;30.0;8;40.0;0.0;47.0;33.0;0.0;45;0;0;13.0;4;36.0;5;38.214285714285715;2.0
