NOTA_GEOGEO;NOTA_TOP;NCA_CUATRO;NOTA_SUELOS;NOTA_POO;NOTA_PRII;NOTA_FOTO;EPA_CUATRO;LITERATURA_ICFES;NOTA_PROGB;NOTA_PROB;NOTA_ECUA;NOTA_CFJC;NOTA_FIS_UNO;NCC_CUATRO;NOTA_L_UNO;NAA_CUATRO;NAC_CUATRO;NCP_CUATRO;NOTA_CCON;IDIOMA_ICFES;VECES_FIS_TRES;VECES_GEOGEO;VECES_PROB;NOTA_HIST;VECES_GH&F;VECES_L_UNO;VECES_PRII;NOTA_FIS_DOS;VECES_SUELOS;NOTA_GH&F;NOTA_FIS_TRES;NOTA_EYB;NOTA_DIF;NCA_TRES;NAP_CUATRO;VECES_CCON;CAR_CUATRO;CREDITOS_L_UNO;CREDITOS_CCON;CREDITOS_PROB;CREDITOS_PRII;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;CREDITOS_GH&F;CREDITOS_GEOGEO;CREDITOS_FIS_TRES;RENDIMIENTO_CINCO;PROMEDIO_CINCO
35;38;12.0;31;4;33;36;2;68.0;33;30;9;31;37;12.0;0;5;5;0.0;32;87.0;0;1;1;37;1;0;1;27;1;36;0;30;38;9.0;0;1;0;2;1;2;3;33.705882352941174;38.46666666666667;22.555555555555557;33.666666666666664;3;3;3;2.0;30.636363636363637
31;31;14.0;36;30;37;44;2;74.0;30;42;35;37;36;17.0;39;6;7;3.0;31;68.0;1;2;2;40;1;1;1;30;1;30;22;42;30;18.0;1;1;2;2;1;2;3;33.35294117647059;37.0;33.77777777777778;32.529411764705884;3;3;3;2.0;36.36363636363637
30;34;16.0;34;38;40;31;2;57.0;38;30;32;34;30;16.0;47;6;6;0.0;0;85.0;1;1;1;34;1;1;1;38;1;36;33;36;33;18.0;0;0;0;2;1;2;3;33.705882352941174;34.4;34.833333333333336;35.6875;3;3;3;2.0;35.72222222222222
38;35;10.0;35;40;33;41;2;66.0;41;0;32;35;35;10.0;0;4;4;0.0;45;49.0;0;2;0;41;1;0;1;33;1;37;0;39;37;18.0;0;1;1;2;1;2;3;38.11764705882353;38.266666666666666;35.166666666666664;36.9;3;3;3;2.0;34.18181818181818
39;30;12.0;33;36;36;41;2;65.0;30;0;34;34;39;12.0;33;5;5;0.0;38;61.0;0;2;0;39;2;1;1;0;1;36;0;37;30;15.0;0;1;2;2;1;2;3;35.94117647058823;35.733333333333334;34.333333333333336;36.416666666666664;3;3;3;2.0;36.666666666666664
34;40;14.0;35;40;40;46;2;65.0;32;38;37;44;30;17.0;43;6;7;3.0;47;60.0;1;2;1;35;1;1;1;30;1;32;24;41;30;18.0;1;1;1;2;1;2;3;36.05882352941177;35.266666666666666;36.388888888888886;35.23529411764706;3;3;3;2.0;32.86666666666667
41;36;14.0;32;50;34;30;2;57.0;37;31;30;45;30;14.0;0;5;5;0.0;0;62.0;1;1;1;35;1;0;1;32;1;39;40;35;32;18.0;0;0;0;2;1;2;3;33.588235294117645;36.733333333333334;35.666666666666664;37.42857142857143;3;3;3;2.0;32.0625
38;34;11.0;36;34;41;35;2;67.0;34;39;34;42;30;11.0;0;4;4;0.0;0;68.0;0;1;1;41;1;0;1;35;1;38;0;41;36;18.0;0;0;0;2;1;2;3;34.294117647058826;39.266666666666666;34.55555555555556;39.0;3;3;3;2.0;38.714285714285715
33;46;12.0;33;37;33;41;2;57.0;41;34;38;0;31;14.0;27;5;6;2.0;37;49.0;0;2;1;34;1;1;1;34;1;36;0;30;30;17.0;1;1;1;2;1;2;3;38.11764705882353;35.86666666666667;36.588235294117645;33.214285714285715;3;3;3;2.0;34.611111111111114
30;36;12.0;34;35;30;37;2;62.0;32;26;30;36;9;14.0;32;5;6;2.0;34;58.0;0;1;1;33;1;1;1;0;1;30;0;47;30;15.0;1;1;0;2;1;2;3;32.1764705882353;34.8;35.333333333333336;30.0;3;3;3;2.0;38.333333333333336
37;36;17.0;39;43;45;44;2;74.0;48;46;44;41;40;17.0;36;7;7;0.0;44;55.0;1;1;1;43;1;1;1;43;1;44;42;44;35;18.0;0;1;0;2;1;2;3;39.76470588235294;39.666666666666664;40.666666666666664;41.88235294117647;3;3;3;2.0;38.388888888888886
35;41;17.0;39;40;33;44;2;60.0;37;36;44;30;30;17.0;48;7;7;0.0;41;71.0;1;1;2;35;1;1;1;40;1;38;30;37;41;18.0;0;1;1;2;1;2;3;36.8235294117647;40.06666666666667;39.05555555555556;36.294117647058826;3;3;3;2.0;35.611111111111114
30;37;14.0;40;42;34;44;2;80.0;31;41;37;44;30;14.0;43;6;6;0.0;42;85.0;0;2;2;40;1;1;1;38;1;41;0;37;31;18.0;0;1;2;2;1;2;3;34.1764705882353;35.86666666666667;38.5;37.5;3;3;3;2.0;39.45454545454545
30;30;12.0;39;43;34;42;2;71.0;31;18;0;39;30;14.0;34;5;6;2.0;33;68.0;0;1;1;38;1;1;1;0;1;34;0;43;37;9.0;1;1;0;2;1;2;3;32.23529411764706;36.733333333333334;37.75;30.785714285714285;3;3;3;2.0;37.0
30;36;14.0;36;39;37;41;2;67.0;37;32;33;35;32;14.0;47;6;6;0.0;37;100.0;0;1;1;34;1;1;1;30;1;41;0;36;35;18.0;0;1;0;2;1;2;3;37.05882352941177;35.93333333333333;34.5;37.07142857142857;3;3;3;2.0;32.833333333333336
33;38;14.0;34;47;35;39;2;62.0;42;31;42;35;32;17.0;32;6;7;3.0;45;68.0;1;1;1;43;1;1;1;37;1;38;26;40;38;18.0;1;1;0;2;1;2;3;38.588235294117645;38.6;39.611111111111114;33.35294117647059;3;3;3;2.0;36.0
30;31;14.0;36;31;34;41;2;57.0;37;30;41;42;30;14.0;41;6;6;0.0;38;57.0;0;1;1;38;1;1;1;35;1;38;0;36;42;18.0;0;1;0;2;1;2;3;35.8235294117647;38.86666666666667;36.888888888888886;34.714285714285715;3;3;3;2.0;38.2
30;37;12.0;35;31;30;37;1;67.0;37;20;0;43;37;14.0;34;5;6;2.0;30;60.0;0;2;1;37;1;1;1;32;1;33;0;31;34;12.0;1;1;1;2;1;2;3;36.8235294117647;37.86666666666667;32.2;29.785714285714285;3;3;3;2.0;36.18181818181818
37;30;12.0;33;36;31;39;2;56.0;36;0;0;33;30;12.0;30;5;5;0.0;32;64.0;0;1;0;39;2;1;1;28;1;34;0;41;34;12.0;0;1;1;2;1;2;3;36.05882352941177;38.266666666666666;33.6;33.166666666666664;3;3;3;2.0;34.0
34;32;17.0;40;45;38;42;2;71.0;41;34;39;34;31;17.0;45;7;7;0.0;45;63.0;1;1;1;44;1;1;1;42;1;40;36;38;30;18.0;0;1;0;2;1;2;3;37.294117647058826;38.53333333333333;39.55555555555556;38.05882352941177;3;3;3;2.0;37.77777777777778
38;31;17.0;32;30;38;44;2;65.0;33;32;35;36;30;17.0;36;7;7;0.0;33;71.0;1;1;1;42;1;1;1;44;1;36;33;0;30;18.0;0;1;0;2;1;2;3;34.2;34.93333333333333;35.55555555555556;35.529411764705884;3;3;3;2.0;30.11111111111111
35;32;17.0;37;38;33;45;2;56.0;44;32;34;36;40;17.0;41;7;7;0.0;35;52.0;1;2;1;43;1;1;1;40;1;37;35;42;37;18.0;0;1;1;2;1;2;3;38.294117647058826;37.53333333333333;36.833333333333336;35.35294117647059;3;3;3;2.0;32.46666666666667
42;34;9.0;33;34;36;41;2;65.0;33;28;44;35;35;14.0;0;3;5;5.0;0;49.0;1;1;1;34;1;0;1;36;1;38;24;47;39;18.0;2;0;0;2;1;2;3;36.588235294117645;37.06666666666667;36.0;34.0;3;3;3;2.0;33.0
32;34;14.0;36;44;34;34;2;59.0;32;34;33;31;33;14.0;45;6;6;0.0;39;58.0;0;1;2;39;1;1;1;0;1;32;0;36;32;15.0;0;1;1;2;1;2;3;35.64705882352941;36.0;35.8;35.07142857142857;3;3;3;2.0;38.07142857142857
30;35;6.0;26;30;0;20;2;64.0;39;31;35;34;30;6.0;0;3;3;0.0;31;75.0;0;2;1;32;0;0;0;23;1;0;0;44;43;10.0;0;2;2;2;1;2;3;36.588235294117645;38.0;28.27777777777778;30.5;3;3;3;1.0;30.0
41;45;17.0;37;47;40;44;2;76.0;37;46;44;39;40;17.0;44;7;7;0.0;37;60.0;1;1;1;42;1;1;1;40;1;41;38;42;38;18.0;0;1;0;2;1;2;3;40.588235294117645;41.266666666666666;41.05555555555556;41.0;3;3;3;3.0;40.111111111111114
38;33;14.0;36;41;41;40;2;80.0;31;41;33;31;30;14.0;37;6;6;0.0;36;65.0;0;2;1;42;1;1;1;33;1;40;0;33;33;18.0;0;1;1;2;1;2;3;34.23529411764706;36.46666666666667;35.833333333333336;39.214285714285715;3;3;3;2.0;33.4
30;38;14.0;33;41;41;41;2;57.0;33;31;34;32;31;17.0;35;6;7;3.0;32;53.0;1;1;1;41;1;1;1;32;1;39;25;50;30;18.0;1;1;0;2;1;2;3;38.0;34.4;34.833333333333336;33.470588235294116;3;3;3;2.0;34.61538461538461
33;32;15.0;35;35;30;43;2;58.0;34;42;31;34;30;15.0;0;6;6;0.0;47;54.0;1;1;3;43;1;0;1;32;1;36;40;40;33;18.0;0;1;1;2;1;2;3;34.705882352941174;37.6;33.833333333333336;36.53333333333333;3;3;3;2.0;36.6
30;30;12.0;35;31;34;40;2;71.0;32;25;0;36;30;14.0;46;5;6;2.0;37;73.0;0;1;1;44;1;1;1;0;2;35;0;40;30;9.0;1;1;0;2;1;2;3;34.1764705882353;35.2;33.166666666666664;34.0;3;3;3;2.0;32.666666666666664
38;30;15.0;35;45;34;42;2;53.0;34;47;35;37;30;15.0;0;6;6;0.0;40;70.0;1;1;1;44;1;0;1;34;1;40;34;44;33;18.0;0;1;0;2;1;2;3;32.35294117647059;37.266666666666666;37.22222222222222;38.13333333333333;3;3;3;3.0;40.05555555555556
41;39;7.0;31;0;25;35;2;61.0;37;32;0;42;33;10.0;36;3;4;3.0;0;46.0;0;1;1;39;0;1;1;32;1;0;0;38;30;12.0;1;0;0;2;1;2;3;37.64705882352941;34.8;33.333333333333336;33.4;3;3;3;2.0;40.0
37;34;14.0;36;34;41;42;2;69.0;31;34;33;38;42;17.0;44;6;7;3.0;34;79.0;1;1;2;40;1;1;1;34;1;40;28;47;33;18.0;1;1;1;2;1;2;3;38.0;37.733333333333334;35.611111111111114;36.94117647058823;3;3;3;2.0;35.666666666666664
30;33;10.0;33;45;34;40;2;71.0;43;22;31;38;30;12.0;0;4;5;2.0;33;73.0;0;3;1;43;1;0;1;30;1;31;0;45;31;18.0;1;1;1;2;1;2;3;34.94117647058823;35.8;34.72222222222222;30.166666666666668;3;3;3;2.0;39.46153846153846
43;35;12.0;35;39;36;45;2;68.0;31;0;0;34;26;12.0;42;5;5;0.0;46;52.0;0;1;0;44;1;1;1;0;1;37;0;45;36;12.0;0;1;0;2;1;2;3;32.8235294117647;38.06666666666667;38.083333333333336;39.833333333333336;3;3;3;2.0;35.45454545454545
30;43;6.0;33;36;0;34;2;60.0;42;0;0;36;33;9.0;39;3;4;3.0;36;68.0;0;2;0;42;1;1;0;37;1;24;0;37;30;15.0;1;2;2;2;1;2;3;37.705882352941174;36.6;35.333333333333336;30.666666666666668;3;3;3;2.0;34.6
31;32;17.0;36;44;36;41;2;63.0;41;46;35;38;36;17.0;42;7;7;0.0;46;54.0;1;1;1;44;1;1;1;36;1;38;38;45;33;18.0;0;1;0;2;1;2;3;37.76470588235294;37.733333333333334;37.166666666666664;38.294117647058826;3;3;3;2.0;36.86666666666667
0;31;4.0;31;32;5;38;1;71.0;34;0;0;34;38;7.0;0;2;3;3.0;33;76.0;0;0;0;42;2;0;2;0;1;32;0;35;30;9.0;1;1;2;2;1;2;3;31.11764705882353;32.733333333333334;33.22222222222222;20.571428571428573;3;3;3;1.0;26.0
34;33;14.0;35;40;34;38;2;69.0;35;30;32;30;33;14.0;44;6;6;0.0;37;82.0;0;1;1;43;1;1;1;35;1;40;0;40;49;18.0;0;1;0;2;1;2;3;35.94117647058823;42.93333333333333;35.888888888888886;36.357142857142854;3;3;3;2.0;30.428571428571427
38;31;15.0;35;50;39;42;2;57.0;30;41;30;37;31;15.0;0;6;6;0.0;35;79.0;1;1;1;42;1;0;1;36;1;41;38;35;34;18.0;0;1;0;2;1;2;3;32.88235294117647;37.13333333333333;37.05555555555556;39.0;3;3;3;2.0;37.111111111111114
30;44;16.0;33;40;34;38;2;55.0;38;32;33;44;41;16.0;41;6;6;0.0;0;80.0;1;1;1;44;2;1;2;32;1;34;38;33;50;18.0;0;0;2;2;1;2;3;39.529411764705884;45.4;36.166666666666664;34.625;3;3;3;2.0;33.916666666666664
34;37;12.0;32;32;30;36;2;58.0;32;26;42;33;38;14.0;35;5;6;2.0;44;53.0;0;1;1;42;1;1;1;27;1;41;0;40;30;15.0;1;1;0;2;1;2;3;37.705882352941174;35.46666666666667;33.833333333333336;34.357142857142854;3;3;3;2.0;36.36363636363637
31;32;12.0;37;34;39;40;2;54.0;36;27;49;35;36;17.0;45;5;7;5.0;38;50.0;1;1;1;44;1;1;1;32;1;32;27;44;35;18.0;2;1;0;2;1;2;3;37.8235294117647;36.733333333333334;37.55555555555556;33.470588235294116;3;3;3;2.0;38.90909090909091
36;31;10.0;37;42;43;45;2;71.0;43;0;40;41;35;10.0;0;4;4;0.0;39;76.0;0;1;0;43;1;0;1;30;1;42;0;45;40;18.0;0;1;0;2;1;2;3;38.294117647058826;39.266666666666666;37.111111111111114;40.2;3;3;3;2.0;39.72727272727273
31;43;14.0;35;38;34;42;2;65.0;30;36;34;39;41;14.0;39;6;6;0.0;32;68.0;0;2;1;43;1;1;1;30;1;35;0;37;31;18.0;0;1;1;2;1;2;3;38.76470588235294;36.13333333333333;34.666666666666664;34.42857142857143;3;3;3;3.0;41.05555555555556
38;46;15.0;38;50;40;42;2;62.0;35;34;39;39;38;15.0;0;6;6;0.0;48;52.0;1;1;1;41;1;0;1;38;1;38;36;38;42;18.0;0;1;0;2;1;2;3;38.529411764705884;39.46666666666667;39.666666666666664;38.13333333333333;3;3;3;2.0;38.611111111111114
0;42;7.0;31;43;32;41;2;62.0;49;0;0;37;38;7.0;0;3;3;0.0;38;80.0;0;0;0;42;1;0;1;0;1;31;0;32;30;9.0;0;1;0;2;1;2;3;36.411764705882355;36.86666666666667;37.888888888888886;32.42857142857143;3;3;3;2.0;33.0
30;31;10.0;38;35;32;41;2;57.0;38;19;0;33;30;12.0;0;4;5;2.0;37;48.0;0;1;1;43;1;0;1;0;1;40;0;50;34;12.0;1;1;0;2;1;2;3;35.1764705882353;38.266666666666666;36.083333333333336;31.75;3;3;3;2.0;33.90909090909091
37;30;12.0;38;50;36;42;2;63.0;50;31;41;32;36;15.0;0;5;6;3.0;36;76.0;1;1;2;42;1;0;1;30;1;36;26;39;39;18.0;1;1;1;2;1;2;3;40.411764705882355;40.2;38.611111111111114;33.53333333333333;3;3;3;3.0;40.38461538461539
30;30;12.0;34;37;37;45;2;65.0;40;25;30;36;33;14.0;48;5;6;2.0;45;100.0;0;2;2;42;1;1;1;0;1;33;0;39;39;15.0;1;1;2;2;1;2;3;33.705882352941174;38.6;34.6;35.07142857142857;3;3;3;2.0;40.0
40;44;17.0;34;47;36;43;2;65.0;40;33;34;33;39;17.0;40;7;7;0.0;35;65.0;1;1;1;43;1;1;1;36;1;36;33;42;42;18.0;0;1;0;2;1;2;3;39.529411764705884;40.0;37.44444444444444;36.23529411764706;3;3;3;2.0;35.07692307692308
30;39;17.0;34;47;34;46;2;63.0;44;32;44;36;37;17.0;40;7;7;0.0;33;60.0;1;1;1;43;1;1;1;41;1;42;34;44;41;18.0;0;1;0;2;1;2;3;39.76470588235294;41.4;40.611111111111114;35.11764705882353;3;3;3;2.0;38.13333333333333
36;31;12.0;36;40;38;44;2;69.0;32;30;38;34;36;15.0;0;5;6;3.0;37;76.0;1;1;1;43;1;0;1;30;1;32;28;42;41;18.0;1;1;0;2;1;2;3;34.76470588235294;38.0;36.27777777777778;33.266666666666666;3;3;3;2.0;35.45454545454545
38;39;12.0;36;42;42;42;2;55.0;33;0;40;35;35;12.0;37;5;5;0.0;45;47.0;0;1;0;44;1;1;1;30;1;36;0;47;31;18.0;0;1;0;2;1;2;3;37.64705882352941;38.0;36.27777777777778;38.916666666666664;3;3;3;2.0;37.45454545454545
0;30;9.0;32;35;41;30;2;56.0;31;0;0;41;33;9.0;44;4;4;0.0;30;52.0;0;0;0;41;1;1;1;0;2;36;0;38;32;9.0;0;1;0;2;1;2;3;32.705882352941174;34.93333333333333;33.55555555555556;38.77777777777778;3;3;3;2.0;31.0
30;35;14.0;35;34;32;35;2;60.0;46;30;0;31;30;14.0;40;6;6;0.0;36;53.0;0;1;1;32;1;1;1;0;1;37;0;33;33;9.0;0;2;1;2;1;2;3;36.529411764705884;34.8;31.666666666666668;33.785714285714285;3;3;3;1.0;28.0
30;37;10.0;37;41;30;44;2;52.0;38;0;44;44;30;10.0;0;4;4;0.0;39;58.0;0;2;0;42;1;0;1;0;1;35;0;45;30;15.0;0;1;1;2;1;2;3;35.294117647058826;36.0;40.8;32.4;3;3;3;2.0;38.666666666666664
43;30;12.0;31;40;30;30;2;65.0;30;35;29;41;37;12.0;0;5;5;0.0;32;60.0;0;1;1;42;1;0;1;30;1;34;0;40;31;15.0;0;1;0;2;1;2;3;34.88235294117647;35.06666666666667;32.611111111111114;35.25;3;3;3;2.0;34.81818181818182
46;33;14.0;35;45;32;40;2;67.0;34;35;30;0;37;14.0;46;6;6;0.0;35;77.0;0;2;2;43;1;1;1;28;1;37;0;39;36;14.0;0;1;2;2;1;2;3;36.35294117647059;36.46666666666667;36.294117647058826;38.714285714285715;3;3;3;2.0;35.69230769230769
37;30;14.0;37;39;37;30;2;62.0;30;30;39;39;40;14.0;38;6;6;0.0;38;68.0;0;1;2;39;1;1;1;35;1;39;0;31;42;18.0;0;1;1;2;1;2;3;34.88235294117647;39.0;35.666666666666664;36.642857142857146;3;3;3;2.0;30.2
35;37;14.0;35;44;39;44;2;60.0;34;34;45;41;35;17.0;45;6;7;3.0;40;63.0;1;1;1;43;1;2;1;32;1;40;19;42;39;18.0;1;1;1;2;1;2;3;37.05882352941177;39.86666666666667;39.166666666666664;35.11764705882353;3;3;3;2.0;35.375
39;32;12.0;30;30;30;32;2;76.0;33;28;30;41;33;14.0;40;5;6;2.0;38;60.0;0;1;1;42;1;1;1;30;1;30;0;38;38;15.0;1;1;0;2;1;2;3;33.05882352941177;39.6;28.166666666666668;33.642857142857146;3;3;3;2.0;34.0
30;33;14.0;36;36;34;45;2;60.0;32;33;0;45;31;14.0;42;6;6;0.0;30;59.0;0;1;1;42;1;1;1;30;1;35;0;42;42;15.0;0;1;0;2;1;2;3;33.88235294117647;40.86666666666667;36.4;34.07142857142857;3;3;3;2.0;34.76923076923077
31;34;15.0;33;34;41;36;2;57.0;34;31;31;35;40;15.0;0;6;6;0.0;35;53.0;1;1;2;43;1;0;1;31;1;32;35;37;42;18.0;0;1;1;2;1;2;3;36.64705882352941;41.2;33.111111111111114;34.266666666666666;3;3;3;2.0;34.05555555555556
0;30;9.0;31;34;30;32;2;65.0;34;0;0;33;28;9.0;40;4;4;0.0;31;65.0;0;0;0;38;2;1;1;0;1;37;0;35;35;9.0;0;1;1;2;1;2;3;32.705882352941174;35.6;29.583333333333332;34.666666666666664;3;3;3;2.0;38.0
30;40;15.0;32;42;34;42;2;59.0;41;40;44;37;45;15.0;0;6;6;0.0;45;55.0;1;1;1;37;1;0;1;39;1;37;39;42;32;18.0;0;1;0;2;1;2;3;39.529411764705884;34.86666666666667;39.05555555555556;36.333333333333336;3;3;3;2.0;33.833333333333336
35;39;14.0;32;44;31;44;2;56.0;45;40;41;42;36;14.0;38;6;6;0.0;30;60.0;0;1;2;36;1;1;1;13;2;41;0;39;42;15.0;0;2;2;2;1;2;3;37.76470588235294;41.46666666666667;35.05555555555556;36.214285714285715;3;3;3;2.0;30.22222222222222
31;30;11.0;33;44;39;36;2;60.0;30;21;16;37;30;13.0;42;4;5;2.0;0;53.0;0;1;2;34;1;1;1;30;1;36;0;44;30;15.0;1;0;1;2;1;2;3;33.76470588235294;33.93333333333333;32.55555555555556;34.15384615384615;3;3;3;2.0;31.666666666666668
43;30;14.0;36;37;43;43;2;54.0;48;31;0;43;40;14.0;43;6;6;0.0;47;62.0;0;2;1;41;1;1;1;30;1;41;0;41;31;15.0;0;1;1;2;1;2;3;38.1764705882353;38.0;35.2;41.142857142857146;3;3;3;2.0;36.0
33;30;15.0;35;34;44;39;2;57.0;42;30;44;38;34;15.0;0;6;6;0.0;39;57.0;1;1;2;42;1;0;1;37;1;35;37;0;43;18.0;0;1;1;2;1;2;3;35.6;38.666666666666664;37.111111111111114;36.4;3;3;3;2.0;36.833333333333336
31;30;12.0;35;33;34;43;2;57.0;30;23;16;36;35;14.0;45;5;6;2.0;32;59.0;0;1;1;43;1;1;1;0;1;36;0;38;30;12.0;1;1;0;2;1;2;3;33.05882352941177;35.8;31.933333333333334;33.642857142857146;3;3;3;2.0;35.36363636363637
34;40;12.0;40;40;40;33;2;64.0;40;0;30;30;40;12.0;37;5;5;0.0;38;76.0;0;1;0;47;1;1;1;33;1;38;0;32;39;18.0;0;1;0;2;1;2;3;39.94117647058823;40.6;35.0;37.333333333333336;3;3;3;3.0;40.125
30;30;9.0;35;33;34;43;2;65.0;30;27;37;39;39;11.0;0;3;4;2.0;0;76.0;0;1;2;43;1;0;1;37;1;33;0;38;39;18.0;1;0;1;2;1;2;3;35.1764705882353;39.86666666666667;36.27777777777778;31.363636363636363;3;3;3;3.0;40.45454545454545
0;35;3.0;34;48;0;42;2;50.0;42;0;0;31;33;3.0;34;2;2;0.0;35;70.0;0;0;0;41;0;1;0;0;2;0;0;42;31;9.0;0;1;0;2;1;2;3;36.0;37.53333333333333;36.083333333333336;34.333333333333336;3;3;3;2.0;33.2
31;34;17.0;37;48;42;43;2;57.0;39;44;31;39;44;17.0;38;7;7;0.0;47;49.0;1;1;1;49;1;1;1;49;1;38;40;41;44;18.0;0;1;0;2;1;2;3;39.588235294117645;42.0;40.611111111111114;39.05882352941177;3;3;3;2.0;35.72222222222222
30;31;12.0;32;36;34;36;2;56.0;37;0;0;33;39;12.0;36;5;5;0.0;30;57.0;0;2;0;40;1;1;1;0;1;42;0;41;32;12.0;0;1;1;2;1;2;3;35.705882352941174;37.8;33.75;35.0;3;3;3;2.0;38.0
31;32;12.0;38;35;30;31;2;63.0;48;31;0;43;37;12.0;0;5;5;0.0;41;82.0;0;1;1;44;1;0;1;33;1;40;0;36;35;15.0;0;1;0;2;1;2;3;37.76470588235294;38.6;34.2;33.833333333333336;3;3;3;2.0;38.5
43;38;12.0;34;36;37;33;2;60.0;50;0;33;38;32;12.0;45;5;5;0.0;41;59.0;0;1;0;40;1;1;1;0;1;38;0;45;31;12.0;0;1;0;2;1;2;3;39.35294117647059;37.53333333333333;32.13333333333333;40.416666666666664;3;3;3;2.0;33.0
30;34;11.0;35;34;39;40;2;58.0;46;38;36;32;39;11.0;0;4;4;0.0;0;54.0;0;1;1;39;1;0;1;36;1;38;0;36;44;18.0;0;0;0;2;1;2;3;40.05882352941177;40.8;35.388888888888886;36.09090909090909;3;3;3;2.0;37.06666666666667
36;37;14.0;38;32;39;47;2;60.0;36;34;31;0;39;14.0;41;6;6;0.0;47;55.0;0;1;1;37;1;1;1;36;1;41;0;49;31;17.0;0;1;0;2;1;2;3;41.94117647058823;38.13333333333333;36.94117647058823;38.92857142857143;3;3;3;2.0;38.333333333333336
0;39;3.0;30;35;0;37;2;67.0;34;0;0;36;38;3.0;45;2;2;0.0;45;50.0;0;0;0;30;0;1;0;0;1;0;0;32;33;9.0;0;1;0;2;1;2;3;35.529411764705884;37.733333333333334;33.888888888888886;45.0;3;3;3;1.0;25.0
0;0;0.0;0;0;0;0;1;10.0;0;0;0;0;0;0.0;0;0;0;0.0;0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;2;1;2;3;0.0;0.0;0.0;0.0;3;3;3;2.0;38.0
0;31;7.0;38;38;34;43;2;60.0;44;0;0;0;24;7.0;0;3;3;0.0;42;57.0;0;0;0;31;1;0;1;0;1;36;0;34;31;8.0;0;1;0;2;1;2;3;34.35294117647059;33.86666666666667;39.25;36.0;3;3;3;2.0;40.0
38;36;10.0;34;40;36;33;2;58.0;31;0;28;36;33;10.0;0;4;4;0.0;41;46.0;0;1;0;43;1;0;1;31;1;35;0;39;39;15.0;0;1;0;2;1;2;3;34.76470588235294;39.06666666666667;34.0;36.8;3;3;3;2.0;38.0
40;31;14.0;40;45;35;34;2;69.0;38;30;30;37;30;14.0;44;6;6;0.0;39;57.0;0;1;1;43;1;1;1;37;1;36;0;38;41;18.0;0;1;0;2;1;2;3;33.411764705882355;41.53333333333333;36.166666666666664;37.142857142857146;3;3;3;2.0;37.30769230769231
34;41;11.0;39;32;37;45;2;65.0;38;47;40;41;30;11.0;0;4;4;0.0;0;70.0;0;1;1;43;1;0;1;38;1;41;0;45;43;18.0;0;0;0;2;1;2;3;36.35294117647059;42.733333333333334;37.44444444444444;39.09090909090909;3;3;3;2.0;35.0
0;30;9.0;34;38;43;36;2;57.0;35;0;0;0;36;9.0;48;4;4;0.0;36;52.0;0;0;0;44;1;1;1;0;2;38;0;49;39;11.0;0;1;0;2;1;2;3;34.35294117647059;39.4;36.0;41.666666666666664;3;3;3;2.0;36.0
41;35;14.0;38;45;40;42;2;58.0;30;30;30;36;39;14.0;40;6;6;0.0;34;62.0;0;1;1;43;1;1;1;33;1;37;0;40;41;18.0;0;1;0;2;1;2;3;34.88235294117647;40.2;37.5;37.714285714285715;3;3;3;2.0;39.666666666666664
30;30;14.0;39;36;36;41;2;69.0;34;41;34;37;37;14.0;39;6;6;0.0;38;58.0;0;1;2;43;1;1;1;37;1;39;0;40;30;18.0;0;1;1;2;1;2;3;34.529411764705884;36.6;35.94444444444444;36.642857142857146;3;3;3;3.0;44.0
41;41;14.0;39;40;48;44;2;62.0;36;44;37;39;32;14.0;44;6;6;0.0;42;56.0;0;1;1;43;1;1;1;38;1;36;0;41;42;18.0;0;1;0;2;1;2;3;35.0;40.06666666666667;38.22222222222222;42.357142857142854;3;3;3;2.0;37.72727272727273
0;40;9.0;35;35;32;34;2;52.0;30;0;0;30;36;9.0;46;4;4;0.0;37;50.0;0;0;0;42;1;1;1;0;1;38;0;41;32;12.0;0;1;0;2;1;2;3;35.88235294117647;35.4;34.166666666666664;37.666666666666664;3;3;3;2.0;35.0
0;34;9.0;38;43;36;42;2;65.0;47;0;0;35;32;9.0;49;4;4;0.0;36;62.0;0;0;0;42;1;1;1;0;1;40;0;35;30;9.0;0;1;0;2;1;2;3;35.705882352941174;34.93333333333333;36.666666666666664;40.22222222222222;3;3;3;2.0;36.375
30;32;14.0;33;31;30;31;2;57.0;40;30;0;34;37;14.0;40;6;6;0.0;48;49.0;0;1;2;32;1;1;1;26;1;37;0;37;36;12.0;0;1;1;2;1;2;3;34.529411764705884;35.06666666666667;30.6;34.214285714285715;3;3;3;2.0;37.4
0;41;3.0;38;30;34;35;2;71.0;37;27;0;41;30;5.0;0;1;2;2.0;0;46.0;0;0;1;44;0;0;1;0;1;0;0;33;30;9.0;1;0;0;2;1;2;3;35.64705882352941;37.93333333333333;35.0;31.2;3;3;3;2.0;31.0
30;40;10.0;31;26;34;31;2;64.0;33;0;0;30;30;10.0;0;4;4;0.0;38;63.0;0;1;0;30;1;0;1;32;1;32;0;40;42;12.0;0;1;0;2;1;2;3;34.529411764705884;33.666666666666664;29.933333333333334;32.6;3;3;3;1.0;22.0
