NOTA_SUELOS;NOTAS_SISC;NOTA_TOP;NOTA_GEOGEO;NOTA_POO;VECES_BD;NOTA_ME;NOTA_ECUA;CAR_CINCO;NOTA_PROGB;NOTA_FOTO;NOTA_CARTO;LITERATURA_ICFES;VECES_CARTO;NOTA_CFJC;VECES_SISC;NCA_CUATRO;NOTA_PROB;NOTA_AGEO;NOTA_BD;NOTA_PRII;NOTA_ECO_UNO;VECES_ME;VECES_EST;NAC_CINCO;NCA_CINCO;NCC_CINCO;EPA_CINCO;EPA_CUATRO;NAP_CINCO;NAA_CINCO;VECES_ECO_UNO;VECES_AGEO;NOTA_EST;NCP_CINCO;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;PROMEDIO_CINCO;CREDITOS_ECO_UNO;CREDITOS_EST;CREDITOS_BD;CREDITOS_AGEO;CREDITOS_ME;CREDITOS_SISC;CREDITOS_CARTO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
30;41;30;30;35;2;0;25;2;32;30;33;64.0;1;35;1;12.0;44;30;30;30;35;0;1;6;16.0;16.0;2;2;0;6;2;1;31;0.0;33.35294117647059;33.8;31.11111111111111;35.25;33.375;2;2;3;3;2;3;3;2.0;34.0
30;42;39;31;42;1;33;30;0;40;40;43;55.0;1;37;1;17.0;43;32;33;31;34;1;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;37.411764705882355;34.0;35.666666666666664;36.529411764705884;36.0;2;2;3;3;2;3;3;2.0;35.76923076923077
39;36;39;30;33;1;31;35;0;40;33;37;50.0;1;41;1;12.0;33;13;32;31;43;1;1;7;15.0;18.0;2;2;1;6;1;1;37;3.0;35.294117647058826;33.53333333333333;34.27777777777778;32.833333333333336;32.0;2;2;3;3;2;3;3;2.0;37.0
30;40;31;30;36;1;0;32;0;36;39;31;60.0;1;37;1;14.0;30;0;36;30;34;0;1;5;13.0;13.0;2;2;0;5;1;0;45;0.0;34.64705882352941;39.2;33.05555555555556;32.714285714285715;36.84615384615385;2;2;3;3;2;3;3;2.0;35.0
36;36;39;37;37;1;15;35;1;40;43;35;49.0;1;34;1;17.0;30;0;30;33;31;1;1;6;13.0;15.0;2;2;1;5;2;0;47;2.0;39.0;36.733333333333334;35.833333333333336;36.88235294117647;32.6;2;2;3;3;2;3;3;2.0;34.42857142857143
34;45;39;31;33;1;35;36;0;45;43;42;62.0;1;40;1;17.0;37;41;30;37;44;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;43.529411764705884;43.4;36.0;37.705882352941174;39.77777777777778;2;2;3;3;2;3;3;2.0;38.333333333333336
37;45;37;32;35;1;34;33;0;45;40;40;57.0;1;45;1;17.0;37;34;32;38;45;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;42.1764705882353;40.86666666666667;36.111111111111114;37.23529411764706;38.611111111111114;2;2;3;3;2;3;3;2.0;38.333333333333336
38;40;49;39;37;1;36;43;0;46;41;40;60.0;1;36;1;15.0;38;17;40;38;32;1;1;7;15.0;18.0;2;2;1;6;1;1;43;3.0;41.294117647058826;38.0;38.72222222222222;37.46666666666667;35.166666666666664;2;2;3;3;2;3;3;2.0;32.714285714285715
39;37;33;32;42;1;0;39;1;38;41;40;65.0;1;41;1;12.0;30;22;30;32;36;0;0;5;11.0;14.0;2;2;1;4;2;1;0;3.0;36.94117647058823;41.53333333333333;37.666666666666664;34.0;32.785714285714285;2;2;3;3;2;3;3;4.0;46.0
36;39;31;31;30;2;0;35;1;30;44;33;74.0;1;37;1;14.0;42;0;38;37;35;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;33.35294117647059;37.0;33.77777777777778;32.529411764705884;36.36363636363637;2;2;3;3;2;3;3;2.0;34.666666666666664
34;38;34;30;38;1;30;32;1;38;31;41;57.0;1;34;1;16.0;30;35;33;40;35;1;1;7;18.0;18.0;2;2;0;7;2;1;36;0.0;33.705882352941174;34.4;34.833333333333336;35.6875;35.72222222222222;2;2;3;3;2;3;3;2.0;36.142857142857146
35;37;35;38;40;1;0;32;0;41;41;33;66.0;1;35;1;10.0;0;0;30;33;38;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;38.11764705882353;38.266666666666666;35.166666666666664;36.9;34.18181818181818;2;2;3;3;2;3;3;2.0;35.25
33;37;30;39;36;2;0;34;1;30;41;34;65.0;1;34;1;12.0;0;0;39;36;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;35.94117647058823;35.733333333333334;34.333333333333336;36.416666666666664;36.666666666666664;2;2;3;3;2;3;3;3.0;41.0
35;0;40;34;40;1;19;37;1;32;46;38;65.0;1;44;0;14.0;38;34;31;40;41;1;1;6;13.0;15.0;2;2;1;5;2;1;32;2.0;36.05882352941177;35.266666666666666;36.388888888888886;35.23529411764706;32.86666666666667;2;2;3;3;2;3;3;3.0;44.0
32;37;36;41;50;1;0;30;0;37;30;37;57.0;1;45;1;14.0;31;15;30;34;38;0;1;6;13.0;16.0;2;2;1;5;1;1;40;3.0;33.588235294117645;36.733333333333334;35.666666666666664;37.42857142857143;32.0625;2;2;3;3;2;3;3;2.0;31.0
36;37;34;38;34;1;0;34;1;34;35;41;67.0;1;42;1;11.0;39;40;34;41;43;0;0;5;14.0;14.0;2;2;0;5;2;1;0;0.0;34.294117647058826;39.266666666666666;34.55555555555556;39.0;38.714285714285715;2;2;3;3;2;3;3;4.0;46.0
33;38;46;33;37;1;18;38;0;41;41;36;57.0;1;0;1;12.0;34;35;30;33;41;1;1;7;16.0;18.0;2;2;1;6;1;1;44;2.0;38.11764705882353;35.86666666666667;36.588235294117645;33.214285714285715;34.611111111111114;2;2;3;3;2;3;3;1.0;29.0
39;39;36;37;43;1;42;44;0;48;44;42;74.0;1;41;1;17.0;46;34;34;45;36;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;39.76470588235294;39.666666666666664;40.666666666666664;41.88235294117647;38.388888888888886;2;2;3;3;2;3;3;3.0;41.333333333333336
39;38;41;35;40;1;34;44;2;37;44;37;60.0;1;30;1;17.0;36;34;34;33;42;3;1;7;18.0;18.0;2;2;0;7;2;1;30;0.0;36.8235294117647;40.06666666666667;39.05555555555556;36.294117647058826;35.611111111111114;2;2;3;3;2;3;3;2.0;38.0
30;0;30;0;45;0;0;0;0;48;37;0;65.0;0;34;0;9.0;0;0;0;30;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;33.05882352941177;33.86666666666667;35.25;23.916666666666668;0.0;2;2;3;3;2;3;3;2.0;36.333333333333336
40;40;37;30;42;1;0;37;0;31;44;42;80.0;1;44;1;14.0;41;0;32;34;46;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;34.1764705882353;35.86666666666667;38.5;37.5;39.45454545454545;2;2;3;3;2;3;3;2.0;34.857142857142854
36;38;36;30;39;1;31;33;1;37;41;33;67.0;1;35;1;14.0;32;31;25;37;31;2;1;7;15.0;18.0;2;2;1;6;1;1;43;3.0;37.05882352941177;35.93333333333333;34.5;37.07142857142857;32.833333333333336;2;2;3;3;2;3;3;2.0;38.888888888888886
34;37;38;33;47;1;33;42;0;42;39;40;62.0;1;35;1;14.0;31;33;30;35;39;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;38.588235294117645;38.6;39.611111111111114;33.35294117647059;36.0;2;2;3;3;2;3;3;4.0;47.0
35;39;37;30;31;1;0;0;0;37;37;32;67.0;1;43;1;12.0;20;0;45;30;25;0;0;4;9.0;11.0;2;1;1;3;1;0;0;2.0;36.8235294117647;37.86666666666667;32.2;29.785714285714285;36.18181818181818;2;2;3;3;2;3;3;2.0;33.333333333333336
33;0;30;37;36;3;0;0;1;36;39;33;56.0;1;33;0;12.0;0;0;35;31;0;0;0;2;6.0;6.0;2;2;0;2;0;0;0;0.0;36.05882352941177;38.266666666666666;33.6;33.166666666666664;34.0;2;2;3;3;2;3;3;1.0;30.0
40;36;32;34;45;1;37;39;0;41;42;39;71.0;1;34;1;17.0;34;37;38;38;36;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;37.294117647058826;38.53333333333333;39.55555555555556;38.05882352941177;37.77777777777778;2;2;3;3;2;3;3;2.0;35.0
32;39;31;38;30;1;25;35;0;33;44;36;65.0;1;36;1;17.0;32;15;30;38;36;1;1;7;13.0;18.0;2;2;2;5;1;1;30;5.0;34.2;34.93333333333333;35.55555555555556;35.529411764705884;30.11111111111111;2;2;3;3;2;3;3;1.0;28.166666666666668
37;21;32;35;38;1;23;34;0;44;45;40;56.0;1;36;1;17.0;32;0;30;33;40;1;1;6;10.0;15.0;2;2;2;4;1;0;44;5.0;38.294117647058826;37.53333333333333;36.833333333333336;35.35294117647059;32.46666666666667;2;2;3;3;2;3;3;2.0;34.0
33;38;34;42;34;1;20;44;0;33;41;34;65.0;1;35;1;9.0;28;0;31;36;40;1;0;5;11.0;13.0;2;2;1;4;1;0;0;2.0;36.588235294117645;37.06666666666667;36.0;34.0;33.0;2;2;3;3;2;3;3;2.0;38.2
36;40;34;32;44;1;0;33;0;32;34;44;59.0;1;31;1;14.0;34;25;40;34;43;0;0;5;11.0;14.0;2;2;1;4;1;1;0;3.0;35.64705882352941;36.0;35.8;35.07142857142857;38.07142857142857;2;2;3;3;2;3;3;2.0;31.0
26;0;35;30;30;0;0;35;1;39;20;0;64.0;0;34;0;6.0;31;0;0;0;30;0;0;1;2.0;2.0;2;2;0;1;2;0;0;0.0;36.588235294117645;38.0;28.27777777777778;30.5;30.0;2;2;3;3;2;3;3;2.0;33.666666666666664
37;40;45;41;47;1;39;44;0;37;44;44;76.0;1;39;1;17.0;46;31;45;40;42;1;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;40.588235294117645;41.266666666666666;41.05555555555556;41.0;40.111111111111114;2;2;3;3;2;3;3;3.0;41.833333333333336
36;21;33;38;41;1;21;33;0;31;40;40;80.0;1;31;1;14.0;41;0;36;41;40;1;1;6;10.0;15.0;2;2;2;4;1;0;44;5.0;34.23529411764706;36.46666666666667;35.833333333333336;39.214285714285715;33.4;2;2;3;3;2;3;3;2.0;38.375
33;40;38;30;41;2;24;34;1;33;41;33;57.0;1;32;1;14.0;31;0;31;41;45;1;0;5;11.0;13.0;2;2;1;4;1;0;0;2.0;38.0;34.4;34.833333333333336;33.470588235294116;34.61538461538461;2;2;3;3;2;3;3;2.0;38.857142857142854
35;39;32;33;35;0;39;31;0;34;43;37;58.0;1;34;1;15.0;42;0;0;30;30;1;0;4;10.0;10.0;2;2;0;4;1;0;0;0.0;34.705882352941174;37.6;33.833333333333336;36.53333333333333;36.6;2;2;3;3;2;3;3;2.0;39.0
35;0;36;0;50;0;0;23;0;38;42;0;69.0;0;39;0;9.0;21;0;0;36;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;36.1764705882353;39.13333333333333;34.833333333333336;35.45454545454545;0.0;2;2;3;3;2;3;3;2.0;38.0
35;34;30;30;31;1;0;0;0;32;40;34;71.0;1;36;1;12.0;25;0;30;34;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;34.1764705882353;35.2;33.166666666666664;34.0;32.666666666666664;2;2;3;3;2;3;3;2.0;32.666666666666664
35;39;30;38;45;1;36;35;0;34;42;43;53.0;1;37;1;15.0;47;36;41;34;40;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;32.35294117647059;37.266666666666666;37.22222222222222;38.13333333333333;40.05555555555556;2;2;3;3;2;3;3;2.0;35.166666666666664
31;0;31;0;0;0;0;26;0;32;42;0;65.0;0;38;0;3.0;0;0;0;0;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;30.705882352941178;36.6;30.416666666666668;30.5;0.0;2;2;3;3;2;3;3;1.0;27.0
33;40;33;30;45;1;31;31;2;43;40;36;71.0;1;38;1;10.0;22;0;45;34;44;2;0;5;13.0;13.0;2;2;0;5;2;0;0;0.0;34.94117647058823;35.8;34.72222222222222;30.166666666666668;39.46153846153846;2;2;3;3;2;3;3;2.0;35.666666666666664
35;40;35;43;39;2;0;0;1;31;45;34;68.0;1;34;1;12.0;0;0;30;36;39;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;32.8235294117647;38.06666666666667;38.083333333333336;39.833333333333336;35.45454545454545;2;2;3;3;2;3;3;3.0;41.6
36;40;32;31;44;1;32;35;0;41;41;40;63.0;1;38;1;17.0;46;0;31;36;39;1;1;6;15.0;15.0;2;2;0;6;1;0;39;0.0;37.76470588235294;37.733333333333334;37.166666666666664;38.294117647058826;36.86666666666667;2;2;3;3;2;3;3;2.0;36.666666666666664
35;38;33;34;40;2;0;32;1;35;38;36;69.0;1;30;1;14.0;30;21;27;34;30;0;0;5;8.0;14.0;2;2;2;3;1;1;0;6.0;35.94117647058823;42.93333333333333;35.888888888888886;36.357142857142854;30.428571428571427;2;2;3;3;2;3;3;3.0;42.666666666666664
35;39;31;38;50;1;32;30;1;30;42;36;57.0;1;37;1;15.0;41;34;35;39;43;2;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;32.88235294117647;37.13333333333333;37.05555555555556;39.0;37.111111111111114;2;2;3;3;2;3;3;2.0;39.1
33;0;36;30;42;0;0;35;0;39;39;0;64.0;0;39;0;15.0;33;0;0;30;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;37.8235294117647;36.266666666666666;35.833333333333336;33.06666666666667;0.0;2;2;3;3;2;3;3;2.0;34.0
33;0;44;30;40;1;30;33;1;38;38;0;55.0;0;44;0;16.0;32;36;31;34;30;1;1;5;12.0;12.0;2;2;0;5;1;2;43;0.0;39.529411764705884;45.4;36.166666666666664;34.625;33.916666666666664;2;2;3;3;2;3;3;2.0;37.0
32;38;37;34;32;1;0;42;0;32;36;36;58.0;1;33;1;12.0;26;0;32;30;41;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;37.705882352941174;35.46666666666667;33.833333333333336;34.357142857142854;36.36363636363637;2;2;3;3;2;3;3;3.0;42.666666666666664
37;36;32;31;34;1;0;49;1;36;40;40;54.0;1;35;1;12.0;27;0;38;39;43;0;0;4;11.0;11.0;2;2;0;4;2;0;0;0.0;37.8235294117647;36.733333333333334;37.55555555555556;33.470588235294116;38.90909090909091;2;2;3;3;2;3;3;2.0;36.166666666666664
33;0;38;0;31;0;0;0;0;32;38;0;53.0;0;35;0;6.0;0;0;0;30;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;32.05882352941177;38.333333333333336;33.666666666666664;28.88888888888889;0.0;2;2;3;3;2;3;3;2.0;35.666666666666664
37;41;31;36;42;1;0;40;1;43;45;41;71.0;1;41;1;10.0;0;0;35;43;43;0;0;4;11.0;11.0;2;2;0;4;2;0;0;0.0;38.294117647058826;39.266666666666666;37.111111111111114;40.2;39.72727272727273;2;2;3;3;2;3;3;2.0;34.0
35;40;43;31;38;2;36;34;1;30;42;39;65.0;1;39;1;14.0;36;40;44;34;46;1;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;38.76470588235294;36.13333333333333;34.666666666666664;34.42857142857143;41.05555555555556;2;2;3;3;2;3;3;2.0;39.8
38;38;46;38;50;1;30;39;0;35;42;40;62.0;1;39;1;15.0;34;40;39;40;35;1;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;38.529411764705884;39.46666666666667;39.666666666666664;38.13333333333333;38.611111111111114;2;2;3;3;2;3;3;2.0;36.4
31;39;42;0;43;1;0;0;0;49;41;30;62.0;1;37;1;7.0;0;0;30;32;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;36.411764705882355;36.86666666666667;37.888888888888886;32.42857142857143;33.0;2;2;3;3;2;3;3;1.0;5.0
38;39;31;30;35;2;0;0;1;38;41;33;57.0;1;33;1;10.0;19;0;35;32;26;0;0;4;9.0;11.0;2;2;1;3;1;0;0;2.0;35.1764705882353;38.266666666666666;36.083333333333336;31.75;33.90909090909091;2;2;3;3;2;3;3;2.0;37.0
38;38;30;37;50;2;26;41;1;50;42;43;63.0;1;32;1;12.0;31;0;50;36;40;1;0;5;11.0;13.0;2;2;1;4;1;0;0;2.0;40.411764705882355;40.2;38.611111111111114;33.53333333333333;40.38461538461539;2;2;3;3;2;3;3;2.0;38.333333333333336
34;0;30;30;37;1;0;30;0;40;45;39;65.0;1;36;0;12.0;25;0;41;37;0;0;0;2;6.0;6.0;2;2;0;2;0;0;0;0.0;33.705882352941174;38.6;34.6;35.07142857142857;40.0;2;2;3;3;2;3;3;4.0;48.0
34;38;44;40;47;1;24;34;0;40;43;39;65.0;1;33;1;17.0;33;0;31;36;42;1;0;5;11.0;13.0;2;2;1;4;1;0;0;2.0;39.529411764705884;40.0;37.44444444444444;36.23529411764706;35.07692307692308;2;2;3;3;2;3;3;2.0;38.0
34;40;39;30;47;1;38;44;0;44;46;42;63.0;1;36;1;17.0;32;0;30;34;42;1;1;6;15.0;15.0;2;2;0;6;1;0;38;0.0;39.76470588235294;41.4;40.611111111111114;35.11764705882353;38.13333333333333;2;2;3;3;2;3;3;2.0;40.0
36;37;31;36;40;1;21;38;0;32;44;39;69.0;1;34;1;12.0;30;0;40;38;0;1;0;4;9.0;11.0;2;2;1;3;0;0;0;2.0;34.76470588235294;38.0;36.27777777777778;33.266666666666666;35.45454545454545;2;2;3;3;2;3;3;3.0;42.0
36;40;39;38;42;1;0;40;0;33;42;36;55.0;1;35;1;12.0;0;0;32;42;44;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;37.64705882352941;38.0;36.27777777777778;38.916666666666664;37.45454545454545;2;2;3;3;2;3;3;2.0;33.625
32;0;30;0;35;1;0;0;0;31;30;0;56.0;0;41;0;9.0;0;0;31;41;0;0;0;1;3.0;3.0;2;2;0;1;0;0;0;0.0;32.705882352941174;34.93333333333333;33.55555555555556;38.77777777777778;31.0;2;2;3;3;2;3;3;2.0;38.0
35;0;35;30;34;0;0;0;0;46;35;28;60.0;1;31;0;14.0;30;0;0;32;0;0;0;1;0.0;3.0;1;2;1;0;0;0;0;3.0;36.529411764705884;34.8;31.666666666666668;33.785714285714285;28.0;2;2;3;3;2;3;3;2.0;32.666666666666664
37;39;37;30;41;1;0;44;0;38;44;41;52.0;1;44;1;10.0;0;0;36;30;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;35.294117647058826;36.0;40.8;32.4;38.666666666666664;2;2;3;3;2;3;3;2.0;35.833333333333336
31;37;30;43;40;1;0;29;0;30;30;34;65.0;1;41;1;12.0;35;0;30;30;40;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;34.88235294117647;35.06666666666667;32.611111111111114;35.25;34.81818181818182;2;2;3;3;2;3;3;2.0;34.4
35;39;33;46;45;1;35;30;0;34;40;36;67.0;1;0;1;14.0;35;0;29;32;41;1;0;5;10.0;13.0;2;2;1;4;1;0;0;3.0;36.35294117647059;36.46666666666667;36.294117647058826;38.714285714285715;35.69230769230769;2;2;3;3;2;3;3;2.0;38.5
35;39;37;35;44;1;27;45;0;34;44;37;60.0;1;41;1;14.0;34;31;37;39;40;1;0;6;14.0;16.0;2;2;1;5;1;1;0;2.0;37.05882352941177;39.86666666666667;39.166666666666664;35.11764705882353;35.375;2;2;3;3;2;3;3;3.0;45.0
30;38;32;39;30;2;0;30;1;33;32;31;76.0;1;41;1;12.0;28;0;33;30;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;33.05882352941177;39.6;28.166666666666668;33.642857142857146;34.0;2;2;3;3;2;3;3;2.0;35.0
36;36;33;30;36;1;0;0;0;32;45;33;60.0;1;45;1;14.0;33;0;31;34;32;0;1;5;13.0;13.0;2;2;0;5;1;0;44;0.0;33.88235294117647;40.86666666666667;36.4;34.07142857142857;34.76923076923077;2;2;3;3;2;3;3;2.0;32.166666666666664
33;38;34;31;34;1;36;31;0;34;36;34;57.0;1;35;1;15.0;31;31;30;41;30;1;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;36.64705882352941;41.2;33.111111111111114;34.266666666666666;34.05555555555556;2;2;3;3;2;3;3;2.0;37.0
31;0;30;0;34;0;0;0;0;34;32;38;65.0;1;33;0;9.0;0;0;0;30;0;0;0;1;3.0;3.0;2;2;0;1;0;0;0;0.0;32.705882352941174;35.6;29.583333333333332;34.666666666666664;38.0;2;2;3;3;2;3;3;1.0;30.0
0;0;0;0;0;0;0;0;0;44;0;0;69.0;0;0;0;3.0;0;0;0;0;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;39.5;25.833333333333332;0.0;39.333333333333336;0.0;2;2;3;3;2;3;3;2.0;34.0
32;35;40;30;42;1;30;44;0;41;42;37;59.0;1;37;1;15.0;40;30;39;34;33;1;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;39.529411764705884;34.86666666666667;39.05555555555556;36.333333333333336;33.833333333333336;2;2;3;3;2;3;3;1.0;29.857142857142858
36;37;30;43;37;1;0;0;0;48;43;38;54.0;1;43;1;14.0;31;0;33;43;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;38.1764705882353;38.0;35.2;41.142857142857146;36.0;2;2;3;3;2;3;3;3.0;45.0
35;39;30;33;34;1;34;44;1;42;39;41;57.0;1;38;1;15.0;30;16;47;44;37;1;1;7;15.0;18.0;2;2;1;6;2;1;46;3.0;35.6;38.666666666666664;37.111111111111114;36.4;36.833333333333336;2;2;3;3;2;3;3;3.0;43.0
35;36;30;31;33;1;0;16;0;30;43;34;57.0;1;36;1;12.0;23;0;39;34;31;0;0;4;11.0;11.0;2;2;0;4;1;0;0;0.0;33.05882352941177;35.8;31.933333333333334;33.642857142857146;35.36363636363637;2;2;3;3;2;3;3;2.0;34.0
40;0;40;34;40;1;0;30;0;40;33;43;64.0;1;30;0;12.0;0;0;34;40;45;0;0;3;8.0;8.0;2;2;0;3;1;0;0;0.0;39.94117647058823;40.6;35.0;37.333333333333336;40.125;2;2;3;3;2;3;3;2.0;39.0
31;0;31;0;43;0;0;37;0;36;32;0;64.0;0;38;0;1.0;0;0;0;0;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;32.94117647058823;39.0;31.333333333333332;40.0;0.0;2;2;3;3;2;3;3;2.0;40.0
34;0;35;0;48;2;0;0;1;42;42;0;50.0;0;31;0;3.0;0;0;40;0;23;0;0;2;3.0;5.0;2;2;1;1;1;0;0;2.0;36.0;37.53333333333333;36.083333333333336;34.333333333333336;33.2;2;2;3;3;2;3;3;3.0;43.0
38;0;32;31;35;1;41;0;0;48;31;40;63.0;1;43;0;12.0;31;0;34;30;42;1;1;5;12.0;12.0;2;2;0;5;1;0;37;0.0;37.76470588235294;38.6;34.2;33.833333333333336;38.5;2;2;3;3;2;3;3;3.0;41.0
38;40;37;36;32;1;0;31;0;36;47;38;60.0;1;0;1;14.0;34;0;37;39;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;41.94117647058823;38.13333333333333;36.94117647058823;38.92857142857143;38.333333333333336;2;2;3;3;2;3;3;2.0;36.0
30;0;39;0;35;1;0;0;0;34;37;0;67.0;0;36;0;3.0;0;0;25;0;0;0;0;1;0.0;3.0;1;2;1;0;0;0;0;3.0;35.529411764705884;37.733333333333334;33.888888888888886;45.0;25.0;2;2;3;3;2;3;3;1.0;30.0
38;0;31;0;38;2;0;0;1;44;43;0;60.0;0;0;0;7.0;0;0;40;34;0;0;0;1;3.0;3.0;2;2;0;1;0;0;0;0.0;34.35294117647059;33.86666666666667;39.25;36.0;40.0;2;2;3;3;2;3;3;1.0;30.0
34;0;36;38;40;1;0;28;0;31;33;0;58.0;0;36;0;10.0;0;0;38;36;0;0;0;1;3.0;3.0;2;2;0;1;0;0;0;0.0;34.76470588235294;39.06666666666667;34.0;36.8;38.0;2;2;3;3;2;3;3;2.0;34.0
31;0;31;0;39;0;0;0;0;30;35;0;69.0;0;36;0;9.0;0;0;0;32;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;33.76470588235294;35.266666666666666;33.833333333333336;35.55555555555556;0.0;2;2;3;3;2;3;3;2.0;40.0
34;0;30;0;38;0;0;0;0;35;36;0;57.0;0;0;0;9.0;0;0;0;43;36;0;0;1;2.0;2.0;2;2;0;1;1;0;0;0.0;34.35294117647059;39.4;36.0;41.666666666666664;36.0;2;2;3;3;2;3;3;2.0;33.0
38;37;35;41;45;1;0;30;0;30;42;37;58.0;1;36;1;14.0;30;0;45;40;0;0;0;3;9.0;9.0;2;2;0;3;0;0;0;0.0;34.88235294117647;40.2;37.5;37.714285714285715;39.666666666666664;2;2;3;3;2;3;3;2.0;39.666666666666664
39;0;30;30;36;0;0;34;0;34;41;0;69.0;0;37;0;14.0;41;0;0;36;44;0;0;1;2.0;2.0;2;2;0;1;1;0;0;0.0;34.529411764705884;36.6;35.94444444444444;36.642857142857146;44.0;2;2;3;3;2;3;3;4.0;47.666666666666664
35;0;40;0;35;0;0;0;0;30;34;0;52.0;0;30;0;9.0;0;0;0;32;35;0;0;1;2.0;2.0;2;2;0;1;1;0;0;0.0;35.88235294117647;35.4;34.166666666666664;37.666666666666664;35.0;2;2;3;3;2;3;3;2.0;38.666666666666664
38;0;34;0;43;1;0;0;1;47;42;33;65.0;1;35;0;9.0;0;0;38;36;39;0;0;3;8.0;8.0;2;2;0;3;2;0;0;0.0;35.705882352941174;34.93333333333333;36.666666666666664;40.22222222222222;36.375;2;2;3;3;2;3;3;3.0;45.0
30;0;35;43;40;0;0;22;0;45;34;0;58.0;0;31;0;12.0;0;0;0;37;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;34.588235294117645;38.53333333333333;29.666666666666668;40.0;0.0;2;2;3;3;2;3;3;3.0;41.0
33;37;32;30;31;1;0;0;0;40;31;0;57.0;0;34;1;14.0;30;0;35;30;44;0;1;4;10.0;10.0;2;2;0;4;1;0;35;0.0;34.529411764705884;35.06666666666667;30.6;34.214285714285715;37.4;2;2;3;3;2;3;3;3.0;40.666666666666664
43;40;43;31;48;1;0;30;0;48;45;44;60.0;1;39;1;17.0;43;0;50;38;45;0;1;5;13.0;13.0;2;2;0;5;1;0;48;0.0;39.35294117647059;45.46666666666667;39.0;38.705882352941174;45.23076923076923;2;2;3;3;2;3;3;3.0;45.0
41;40;32;31;50;1;0;36;0;38;37;42;63.0;1;44;1;17.0;37;0;50;44;45;0;1;5;13.0;13.0;2;2;0;5;1;0;47;0.0;35.11764705882353;42.8;39.888888888888886;39.588235294117645;44.61538461538461;2;2;3;3;2;3;3;3.0;43.5
34;0;30;0;32;2;0;0;1;32;34;33;64.0;1;36;0;9.0;0;0;45;37;0;0;0;2;6.0;6.0;2;2;0;2;0;0;0;0.0;35.23529411764706;35.4;31.133333333333333;33.44444444444444;39.0;2;2;3;3;2;3;3;3.0;43.0
38;0;50;0;47;0;0;0;0;35;40;0;64.0;0;44;0;11.0;41;0;0;48;44;0;0;1;2.0;2.0;2;2;0;1;1;0;0;0.0;37.411764705882355;35.8;40.266666666666666;45.27272727272727;44.0;2;2;3;3;2;3;3;3.0;44.0
31;0;30;0;20;0;0;0;0;33;34;0;63.0;0;32;0;1.0;0;0;0;0;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;33.36363636363637;34.6;28.11111111111111;30.0;0.0;2;2;3;3;2;3;3;1.0;14.0
33;0;34;0;34;0;0;0;0;35;35;0;66.0;0;39;0;3.0;0;0;0;0;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;32.529411764705884;38.333333333333336;32.833333333333336;38.0;0.0;2;2;3;3;2;3;3;3.0;43.0
