NOTA_F_ING_SOF;NOTA_GT_TRES;NOTA_ECONOMIA;NOTA_EI_DOS;NOTA_REDES_COM_DOS;VECES_ECONOMIA;NOTA_CIBERNETICA_UDOS;NOTA_INV_OP_TRES;NOTA_INV_OP_DOS;NOTA_HISTORIA_COL;VECES_F_ING_SOF;VECES_REDES_COM_DOS;NOTA_METODOS_NUM;VECES_EI_DOS;VECES_CIBERNETICA_DOS;NOTA_ESTADISTICA;NCP_SEIS;NOTA_MOD_PROG_DOS;NOTA_GI_DOS;NOTA_FUND_IA;CAR_CINCO;VECES_GT_TRES;NOTA_CIENCIAS_COMP_DOS;VECES_CIENCIAS_COMP_DOS;NAP_SEIS;NAC_SEIS;NAA_SEIS;EPA_SEIS;CAR_SEIS;VECES_FUND_IA;VECES_GI_DOS;VECES_INV_OP_TRES;VECES_GI_UNO;VECES_HISTORIA_COL;VECES_INV_OP_DOS;VECES_CIBERNETICA_UNO;NOTA_GI_UNO;NOTA_CIBERNETICA_UNO;NCC_SEIS;NCA_SEIS;NOTA_REDES_COM_UNO;VECES_REDES_COM_UNO;VECES_ESTADISTICA;VECES_FISICA_TRES;CREDITOS_GI_DOS;CREDITOS_ECONOMIA;CREDITOS_INV_OP_TRES;CREDITOS_GT_TRES;CREDITOS_F_ING_SOF;CREDITOS_FUND_IA;CREDITOS_EI_DOS;CREDITOS_REDES_COM_DOS;CREDITOS_CIBERNETICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;PROMEDIO_CINCO;RENDIMIENTO_SIETE;PROMEDIO_SIETE
46.0;50;44.0;38.0;36;1;46.0;0;39.0;30.0;1;1;43.0;1;1;43.0;0.0;36.0;0.0;43.0;0;1;44.0;1;0;7;7;2;0;1;0;0;1;1;1;1;45;30.0;18.0;18.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;30.11111111111111;37.473684210526315;38.111111111111114;36.31578947368421;3.0;42.5
43.0;50;36.0;41.0;45;1;0.0;0;41.0;44.0;1;1;44.0;1;0;43.0;0.0;33.0;50.0;41.0;0;1;42.0;1;0;7;7;2;0;1;1;0;1;1;1;1;45;43.0;18.0;18.0;49.0;1;1;1;3;2;2;1;3;1;2;3;2;36.5;39.21052631578947;39.05555555555556;36.94117647058823;3.0;43.93333333333333
45.0;50;45.0;42.0;40;1;43.0;0;40.0;41.0;1;1;34.0;1;1;44.0;0.0;44.0;0.0;46.0;0;1;41.0;1;0;6;6;2;0;1;0;0;0;1;1;1;0;32.0;15.0;15.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;34.72222222222222;37.13157894736842;38.5;40.35294117647059;3.0;43.642857142857146
48.0;45;0.0;0.0;0;0;0.0;0;35.0;30.0;1;0;31.0;0;0;39.0;0.0;36.0;0.0;43.0;1;1;0.0;0;0;4;4;2;0;1;0;0;0;1;1;1;0;39.0;10.0;10.0;0.0;0;1;2;3;2;2;1;3;1;2;3;2;36.05555555555556;37.21052631526316;36.8125;33.26470588235294;4.0;46.4
0.0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;0.0;0.0;36.0;0;0;0.0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;31.4375;25.0;37.6;0.0;2.0;36.0
46.0;50;38.0;43.0;0;1;36.0;0;47.0;38.0;1;0;44.0;1;1;40.0;0.0;40.0;0.0;47.0;0;1;44.0;1;0;6;6;2;0;1;0;0;1;1;1;1;45;32.0;16.0;16.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;29.444444444444443;38.23684210526316;37.94444444444444;38.78947368421053;3.0;42.63636363636363
42.0;0;42.0;30.0;48;1;0.0;47;36.0;42.0;1;1;37.0;1;0;43.0;0.0;40.0;0.0;44.0;0;0;38.0;1;0;5;5;2;0;1;0;1;0;1;1;1;0;40.0;13.0;13.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;33.833333333333336;39.421052631578945;39.05555555555556;40.36842105263158;3.0;42.46153846153846
43.0;50;40.0;0.0;0;1;0.0;46;48.0;42.0;1;0;42.0;0;0;50.0;0.0;44.0;0.0;44.0;0;1;39.0;1;0;6;6;2;0;1;0;1;1;1;1;1;45;46.0;16.0;16.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;36.074074073333335;35.94736842105263;38.333333333333336;36.705882352941174;3.0;43.888888888888886
42.0;0;30.0;0.0;0;1;0.0;0;46.0;35.0;1;0;44.0;0;0;0.0;0.0;38.0;0.0;0.0;0;0;0.0;0;0;3;3;2;0;0;0;0;0;1;1;1;0;33.0;7.0;7.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;30.61111111111111;34.97222222222222;36.44444444388889;38.785714285714285;2.0;37.2
47.0;46;40.0;31.0;44;1;0.0;0;36.0;30.0;1;1;42.0;1;0;37.0;0.0;31.0;0.0;37.0;1;1;42.0;1;0;6;6;2;0;1;0;0;0;1;1;1;0;39.0;15.0;15.0;30.0;1;1;2;3;2;2;1;3;1;2;3;2;32.05555555555556;33.76315789473684;36.80555555555556;33.38235294117647;3.0;41.5
46.0;0;43.0;35.0;38;1;37.0;0;35.0;44.0;1;1;44.0;1;1;43.0;0.0;34.0;45.0;35.0;0;0;41.0;1;0;7;7;2;0;1;1;0;1;1;1;1;45;33.0;18.0;18.0;40.0;1;1;1;3;2;2;1;3;1;2;3;2;30.125;34.23529411764706;35.642857142857146;33.94117647058823;3.0;40.75
47.0;50;35.0;42.0;0;2;0.0;0;48.0;34.0;1;0;37.0;1;0;45.0;0.0;46.0;0.0;0.0;1;1;39.0;1;0;6;6;2;0;0;0;0;0;1;1;1;0;41.0;15.0;15.0;40.0;1;1;2;3;2;2;1;3;1;2;3;2;30.61111111111111;40.31578947368421;39.0;40.76315789473684;3.0;43.125
43.0;0;27.33333333;0.0;0;3;0.0;0;45.0;47.0;1;0;33.0;0;0;41.0;0.0;36.0;0.0;0.0;0;0;30.5;2;0;4;4;2;1;0;0;0;0;1;1;0;0;0.0;11.0;11.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;35.01851851833333;35.63157894789474;36.5;39.642857142857146;2.0;36.733333332
38.0;0;40.0;0.0;48;1;34.0;0;33.0;46.0;1;1;41.0;0;1;41.0;0.0;36.0;0.0;41.0;0;0;36.0;1;0;6;6;2;0;1;0;0;0;1;1;1;0;32.0;15.0;15.0;39.0;1;1;1;3;2;2;1;3;1;2;3;2;36.388888888888886;41.64705882352941;37.285714285714285;38.05882352941177;3.0;40.63636363636363
44.0;0;40.0;33.0;45;1;35.0;0;47.0;37.0;1;1;33.0;1;1;43.0;0.0;49.0;50.0;41.0;0;0;0.0;0;0;6;6;2;0;1;1;0;1;1;1;1;50;30.0;15.0;15.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;33.888888888888886;37.1578947368421;36.416666666666664;37.8421052631579;3.0;42.125
43.0;50;37.0;34.0;47;1;35.0;0;40.0;32.0;1;1;35.0;1;1;39.0;0.0;35.0;0.0;0.0;0;1;36.0;1;0;6;6;2;0;0;0;0;0;1;1;1;0;34.0;15.0;15.0;34.0;1;1;0;3;2;2;1;3;1;2;3;2;32.43055555555556;38.526315789473685;39.333333333333336;37.0625;3.0;40.92307692307692
43.0;0;46.0;46.0;47;1;48.0;50;49.0;48.0;1;1;39.0;1;1;48.0;0.0;49.0;0.0;44.0;0;0;43.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;46.0;15.0;15.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;39.333333333333336;43.36842105263158;44.333333333333336;44.578947368421055;4.0;46.266666666666666
45.0;0;40.0;35.0;43;1;0.0;46;40.0;34.0;1;1;35.0;1;0;42.0;0.0;46.0;0.0;42.0;0;0;32.0;1;0;6;6;2;1;1;0;1;0;1;1;2;0;32.0;15.0;15.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;32.77777777777778;38.60526315789474;37.0;37.0;3.0;42.15384615384615
44.0;0;47.0;33.0;0;1;0.0;0;41.0;44.0;1;0;42.0;1;0;43.0;0.0;34.0;0.0;0.0;0;0;43.0;1;0;4;4;2;0;0;0;0;0;1;1;0;0;0.0;11.0;11.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;37.55555555555556;42.05263157894737;42.77777777777778;43.09090909090909;3.0;41.714285714285715
44.0;0;44.0;0.0;48;1;50.0;46;42.0;48.0;1;1;44.0;0;1;45.0;0.0;49.0;0.0;46.0;0;0;0.0;0;0;5;5;2;0;1;0;1;0;1;1;1;0;50.0;12.0;12.0;48.0;1;1;0;3;2;2;1;3;1;2;3;2;46.55555555555556;46.68421052631579;43.611111111111114;45.07142857142857;4.0;46.30769230769231
44.0;49;32.0;46.0;47;1;45.0;0;40.0;45.0;1;1;33.0;1;1;43.0;0.0;45.0;0.0;45.0;0;1;0.0;0;0;5;5;2;0;1;0;0;0;1;1;1;0;49.0;12.0;12.0;40.0;1;1;1;3;2;2;1;3;1;2;3;2;43.5;42.0;38.5;41.294117647058826;3.0;43.785714285714285
41.0;0;41.0;0.0;0;1;50.0;0;48.0;45.0;1;0;41.0;0;1;43.0;0.0;49.0;0.0;0.0;0;0;0.0;0;0;5;5;2;0;0;0;0;0;1;1;1;0;50.0;12.0;12.0;32.0;1;1;1;3;2;2;1;3;1;2;3;2;40.888888888888886;42.421052631578945;42.27777777777778;43.0;3.0;43.57142857142857
43.0;0;43.0;35.0;46;1;0.0;0;47.0;42.0;1;1;38.0;1;0;43.0;0.0;49.0;0.0;46.0;0;0;44.0;1;0;6;6;2;0;1;0;0;0;1;1;1;0;50.0;15.0;15.0;33.0;1;1;1;3;2;2;1;3;1;2;3;2;35.55555555555556;40.1578947368421;37.47222222222222;41.36842105263158;3.0;42.63636363636363
44.0;0;0.0;36.0;0;0;0.0;0;47.0;42.0;1;0;42.0;1;0;0.0;0.0;36.0;0.0;0.0;0;0;0.0;0;0;3;3;2;0;0;0;0;0;1;1;0;0;0.0;7.0;7.0;38.0;1;0;0;3;2;2;1;3;1;2;3;2;42.375;39.26315789473684;36.25;38.875;3.0;40.8
47.0;48;0.0;34.0;0;0;0.0;0;44.0;32.0;1;0;30.0;1;0;33.0;0.0;36.0;0.0;0.0;0;1;0.0;0;0;4;4;2;0;0;0;0;1;1;1;0;50;0.0;11.0;11.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;36.388888888888886;40.31578947368421;38.72222222222222;41.25;3.0;42.833333333333336
0.0;50;0.0;0.0;0;0;0.0;0;0.0;37.0;0;0;41.0;0;0;39.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;2;2;2;1;0;0;0;0;2;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;38.22222222222222;33.10526315789474;31.444444444444443;32.0;4.0;50.0
0.0;50;31.0;0.0;0;1;0.0;0;45.0;30.0;0;0;30.0;0;0;43.0;0.0;37.0;0.0;0.0;1;1;0.0;0;0;4;4;2;0;0;0;0;1;1;1;0;45;0.0;11.0;11.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;37.94444444444444;35.578947367894735;35.02777777777778;32.035714285714285;2.0;37.333333333333336
36.0;0;41.0;0.0;0;1;0.0;0;0.0;40.0;1;0;0.0;0;0;41.0;0.0;42.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;37.27777777777778;37.1875;31.555555555555557;35.6;2.0;38.0
43.0;0;43.0;0.0;47;1;46.0;0;48.0;44.0;1;1;39.0;0;1;42.0;0.0;49.0;0.0;47.0;0;0;43.0;1;0;6;6;2;0;1;0;0;0;1;1;1;0;49.0;15.0;15.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;38.22222222222222;39.1578947368421;40.94444444444444;43.23529411764706;3.0;45.0
44.0;0;39.0;34.0;50;1;47.0;46;48.0;45.0;1;1;37.0;1;1;43.0;0.0;50.0;0.0;46.0;0;0;43.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;48.0;15.0;15.0;50.0;1;1;0;3;2;2;1;3;1;2;3;2;40.72222222222222;43.111111111111114;39.375;43.0;3.0;44.0
0.0;40;0.0;0.0;0;0;0.0;0;0.0;37.0;0;0;41.0;0;0;34.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;35.77777777777778;29.852941175882354;36.625;28.0;2.0;40.0
44.0;50;42.0;0.0;38;1;43.0;0;36.0;35.5;1;1;41.0;0;1;38.0;0.0;49.0;0.0;0.0;0;1;0.0;0;0;5;5;2;1;0;0;0;0;2;1;1;0;49.0;12.0;12.0;32.0;1;1;1;3;2;2;1;3;1;2;3;2;35.55555555555556;39.473684210526315;37.625;41.285714285714285;3.0;42.36363636363637
0.0;0;40.0;0.0;43;1;0.0;0;0.0;50.0;0;1;42.0;0;0;40.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;3;3;2;0;0;0;0;0;1;0;0;0;0.0;7.0;7.0;35.0;1;1;0;3;2;2;1;3;1;2;3;2;37.333333333333336;33.64705882411765;34.3;37.857142857142854;3.0;41.8
32.0;0;42.0;0.0;0;1;0.0;0;0.0;45.0;1;0;38.0;0;0;42.0;0.0;36.0;0.0;43.0;0;0;0.0;0;0;3;3;2;0;1;0;0;1;1;0;0;45;0.0;8.0;8.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;36.77777777777778;30.342105262631577;33.76923076923077;38.57142857142857;2.0;37.166666666666664
44.0;0;39.0;0.0;0;1;49.0;0;43.0;45.0;1;0;31.0;0;1;35.0;0.0;37.0;0.0;0.0;0;0;0.0;0;0;4;4;2;0;0;0;0;0;1;1;1;0;43.0;10.0;10.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;39.94444444444444;33.911764705882355;35.857142857142854;35.285714285714285;3.0;44.0
0.0;0;0.0;31.0;0;0;0.0;0;0.0;46.0;0;0;31.0;1;0;0.0;0.0;37.0;0.0;0.0;0;0;38.0;1;0;3;3;2;0;0;0;0;1;1;0;0;50;0.0;8.0;8.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;34.8125;34.72222222222222;37.0625;37.857142857142854;2.0;31.0
0.0;50;0.0;0.0;0;0;0.0;0;0.0;42.0;0;0;25.5;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0.0;2.0;2.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;35.833333333333336;37.588235294117645;35.6;30.0;4.0;50.0
44.0;46;0.0;43.0;0;0;0.0;0;46.0;49.0;1;0;39.0;1;0;43.0;0.0;41.0;0.0;0.0;1;1;0.0;0;0;6;6;2;0;0;0;0;1;1;1;1;50;49.0;15.0;15.0;33.0;1;1;0;3;2;2;1;3;1;2;3;2;31.5;38.421052631578945;39.77777777777778;37.5;3.0;44.0
0.0;0;32.0;42.0;0;1;0.0;0;46.0;43.0;0;0;43.0;1;0;0.0;0.0;34.0;0.0;0.0;2;0;0.0;0;0;2;2;2;0;0;0;0;0;1;1;0;0;0.0;5.0;5.0;0.0;0;0;1;3;2;2;1;3;1;2;3;2;35.27777777777778;38.31578947368421;36.77777777777778;35.411764705882355;2.0;37.0
48.0;0;42.0;41.0;48;1;37.0;43;43.0;46.0;1;1;40.0;1;1;0.0;0.0;47.0;0.0;42.0;0;0;0.0;0;0;4;4;2;0;1;0;1;0;1;1;1;0;35.0;9.0;9.0;45.0;1;0;1;3;2;2;1;3;1;2;3;2;42.4375;42.26315789473684;38.875;37.411764705882355;3.0;43.733333333333334
47.0;50;45.0;41.0;0;1;0.0;0;46.0;46.0;1;0;34.0;1;0;39.0;0.0;40.0;0.0;0.0;0;1;0.0;0;0;5;5;2;0;0;0;0;0;1;1;1;0;39.0;12.0;12.0;37.0;1;1;0;3;2;2;1;3;1;2;3;2;35.8125;37.89473684210526;35.6875;39.92857142857143;4.0;45.375
0.0;0;31.5;0.0;0;2;0.0;0;0.0;42.0;0;0;41.0;0;0;42.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;36.888888888888886;33.88235294117647;34.65384615384615;43.0;2.0;31.5
44.0;0;41.0;36.0;0;1;0.0;0;38.0;43.0;1;0;31.0;1;0;43.0;0.0;30.0;50.0;0.0;1;0;0.0;0;0;6;6;2;0;0;1;0;1;1;1;1;50;42.0;15.0;15.0;30.0;1;1;0;3;2;2;1;3;1;2;3;2;40.05555555555556;43.421052631578945;32.375;33.5;3.0;43.6
0.0;0;15.5;0.0;0;2;0.0;0;0.0;37.0;0;0;37.0;0;0;31.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;30.444444444444443;30.694444444444443;28.083333333333332;34.0;1.0;15.5
0.0;0;40.0;0.0;0;1;0.0;0;0.0;38.0;0;0;34.0;0;0;34.0;0.0;17.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;33.25;34.84210526263158;24.40625;30.454545454545453;2.0;40.0
35.0;0;43.0;30.0;0;1;0.0;0;45.0;34.0;1;0;41.0;1;0;32.0;0.0;35.0;0.0;0.0;0;0;0.0;0;0;4;4;2;0;0;0;0;0;1;1;1;0;39.0;10.0;10.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;34.55555555555556;38.21052631578947;37.30555555555556;36.357142857142854;2.0;35.857142857142854
42.0;50;38.0;0.0;0;1;0.0;0;45.0;43.0;1;0;41.0;0;0;35.0;0.0;34.0;0.0;0.0;0;1;0.0;0;0;5;5;2;0;0;0;0;0;1;1;1;0;44.0;12.0;12.0;32.0;1;1;0;3;2;2;1;3;1;2;3;2;36.333333333333336;37.94736842105263;36.47222222222222;41.9375;3.0;42.0
0.0;0;33.0;0.0;0;1;0.0;0;42.0;40.0;0;0;43.0;0;0;44.0;0.0;34.0;0.0;0.0;1;0;0.0;0;0;5;5;2;0;0;0;0;0;1;1;1;0;48.0;12.0;12.0;32.0;1;1;2;3;2;2;1;3;1;2;3;2;33.30555555555556;37.526315789473685;33.15625;37.36842105263158;2.0;33.0
41.0;0;42.0;31.0;0;1;0.0;0;0.0;44.0;1;0;42.0;1;0;37.0;0.0;38.0;0.0;0.0;1;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;35.111111111111114;36.416666666666664;35.71875;32.392857142857146;2.0;38.42857142857143
44.0;50;44.0;32.0;48;1;38.0;0;43.0;43.0;1;1;43.0;1;1;41.0;0.0;49.0;0.0;0.0;0;1;45.0;1;0;6;6;2;0;0;0;0;0;1;1;1;0;49.0;15.0;15.0;35.0;1;1;1;3;2;2;1;3;1;2;3;2;34.72222222222222;37.63157894736842;40.55555555555556;43.0;3.0;42.61538461538461
41.0;0;40.0;0.0;0;1;0.0;0;44.0;34.0;1;0;31.0;0;0;41.0;0.0;49.0;0.0;0.0;0;0;0.0;0;0;5;5;2;1;0;0;0;0;2;1;1;0;50.0;12.0;12.0;30.0;1;1;0;3;2;2;1;3;1;2;3;2;38.0;38.94736842105263;35.40625;39.642857142857146;3.0;40.6
44.0;0;43.0;30.0;47;1;0.0;46;48.0;44.0;1;1;43.0;1;0;41.0;0.0;49.0;0.0;47.0;0;0;43.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;50.0;15.0;15.0;48.0;1;1;0;3;2;2;1;3;1;2;3;2;36.111111111111114;39.166666666666664;40.111111111111114;40.785714285714285;3.0;42.92307692307692
34.0;0;42.0;0.0;0;1;0.0;0;0.0;42.0;1;0;30.0;0;0;41.0;0.0;37.0;0.0;0.0;2;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;30.11111111111111;31.22222222222222;34.7;31.884615384615383;2.0;37.2
35.0;0;41.0;30.0;0;1;0.0;0;39.0;43.0;1;0;42.0;1;0;30.0;0.0;33.0;0.0;0.0;0;0;0.0;0;0;4;4;2;0;0;0;0;0;1;1;1;0;39.0;10.0;10.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;35.611111111111114;38.1578947368421;34.833333333333336;35.5;2.0;35.285714285714285
38.0;0;42.0;0.0;0;1;0.0;0;45.0;39.0;1;0;42.0;0;0;36.0;0.0;33.0;0.0;0.0;1;0;0.0;0;0;4;4;2;0;0;0;0;0;1;1;1;0;30.0;10.0;10.0;0.0;0;1;2;3;2;2;1;3;1;2;3;2;34.1875;36.388888888888886;33.4375;35.0;2.0;39.6
0.0;48;0.0;0.0;0;0;0.0;0;46.0;47.0;0;0;40.0;0;0;44.0;0.0;47.0;0.0;0.0;0;1;42.0;1;0;7;7;2;0;0;0;0;1;1;1;1;50;42.0;18.0;18.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;43.5;43.31578947368421;40.1875;40.411764705882355;4.0;48.0
34.0;50;0.0;0.0;0;0;0.0;0;42.0;30.0;1;0;41.0;0;0;0.0;0.0;32.0;0.0;0.0;0;1;39.0;1;0;3;3;2;0;0;0;0;0;1;1;0;0;0.0;8.0;8.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;38.05555555555556;33.18421052631579;30.46875;30.666666666666668;2.0;38.0
0.0;50;40.0;0.0;0;1;0.0;0;48.0;36.0;0;0;42.0;0;0;44.0;0.0;45.0;0.0;0.0;1;1;0.0;0;0;3;3;2;0;0;0;0;0;1;1;0;0;0.0;8.0;8.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;38.666666666666664;36.578947368421055;36.583333333333336;38.61764705882353;3.0;43.333333333333336
0.0;40;0.0;0.0;0;0;0.0;0;0.0;41.0;0;0;41.0;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0.0;2.0;2.0;0.0;0;0;1;3;2;2;1;3;1;2;3;2;34.138888888888886;33.5;38.666666666666664;35.0;2.0;40.0
0.0;50;38.0;0.0;0;1;0.0;0;46.0;38.0;0;0;44.0;0;0;45.0;0.0;49.0;0.0;0.0;0;1;43.0;1;0;5;5;2;0;0;0;0;0;1;1;1;0;50.0;13.0;13.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;38.611111111111114;43.10526315789474;42.5625;43.411764705882355;3.0;42.0
0.0;48;0.0;0.0;0;0;0.0;0;47.0;40.0;0;0;42.0;0;0;41.0;0.0;47.0;0.0;0.0;0;1;41.0;1;0;5;5;2;0;0;0;0;0;1;1;1;0;39.0;13.0;13.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;39.166666666666664;42.63157894736842;33.642857142857146;39.76470588235294;4.0;48.0
0.0;50;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;37.111111111111114;35.10526315789474;37.0;0.0;4.0;50.0
0.0;50;0.0;0.0;0;0;0.0;0;0.0;44.0;0;0;41.0;0;0;40.0;0.0;41.0;0.0;0.0;0;1;42.0;1;0;3;3;2;0;0;0;0;0;1;0;0;0;0.0;8.0;8.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;40.111111111111114;34.94736842105263;33.374999999375;37.57142857142857;4.0;50.0
0.0;40;0.0;0.0;0;0;0.0;0;45.0;38.0;0;0;34.0;0;0;40.0;0.0;44.0;0.0;0.0;0;1;41.0;1;0;5;5;2;0;0;0;0;0;1;1;1;0;49.0;13.0;13.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;37.5;38.18421052631579;37.833333333333336;38.529411764705884;2.0;40.0
45.0;50;0.0;0.0;0;0;0.0;0;40.0;0.0;1;0;31.0;0;0;33.0;0.0;38.0;0.0;0.0;0;1;0.0;0;0;4;4;2;0;0;0;0;1;0;1;1;50;45.0;11.0;11.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;38.666666666666664;36.78947368421053;34.5625;31.88235294117647;4.0;46.25
0.0;50;0.0;0.0;0;0;0.0;0;47.0;44.0;0;0;39.0;0;0;40.0;0.0;46.0;0.0;0.0;0;1;41.0;1;0;6;6;2;0;0;0;0;0;1;1;1;0;39.0;15.0;15.0;37.0;1;1;1;3;2;2;1;3;1;2;3;2;35.888888888888886;42.36842105263158;37.666666666666664;41.68421052631579;4.0;50.0
0.0;0;41.0;31.0;0;1;0.0;0;0.0;31.0;0;0;27.0;1;0;30.0;0.0;33.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;39.388888888888886;34.421052631578945;38.27272727272727;32.81818181818182;2.0;36.0
0.0;0;38.0;0.0;0;1;0.0;0;0.0;36.0;0;0;45.0;0;0;43.0;0.0;39.0;0.0;0.0;0;0;41.0;1;0;3;3;2;0;0;0;0;0;1;0;0;0;0.0;8.0;8.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;35.638888888888886;34.23529411705882;37.55;36.57142857142857;2.0;38.0
0.0;0;30.0;0.0;0;1;0.0;0;0.0;30.0;0;0;28.0;0;0;40.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;38.388888888888886;36.05555555555556;26.78125;38.0;1.0;30.0
0.0;40;0.0;0.0;0;0;0.0;0;0.0;50.0;0;0;41.0;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0.0;2.0;2.0;0.0;0;0;1;3;2;2;1;3;1;2;3;2;37.5;29.236842105263158;36.76923076923077;40.0;2.0;40.0
45.0;0;0.0;0.0;0;0;0.0;0;0.0;42.0;1;0;41.0;0;0;41.0;0.0;40.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;38.166666666666664;37.21052631578947;35.375;41.785714285714285;3.0;45.0
0.0;0;19.0;0.0;0;1;0.0;0;0.0;25.5;0;0;0.0;0;0;0.0;2.0;0.0;0.0;0.0;0;0;0.0;0;1;1;0;1;1;0;0;0;0;2;0;0;0;0.0;2.0;0.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;36.5;27.194444444444443;16.1;0.0;1.0;19.0
50.0;0;0.0;0.0;0;0;0.0;0;0.0;46.0;1;0;31.0;0;0;0.0;0.0;42.0;0.0;0.0;0;0;0.0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0.0;2.0;2.0;0.0;0;0;1;3;2;2;1;3;1;2;3;2;42.0;39.46666666666667;34.77272727272727;39.785714285714285;4.0;50.0
0.0;40;0.0;0.0;0;0;0.0;0;0.0;35.0;0;0;41.0;0;0;0.0;0.0;0.0;0.0;0.0;1;1;0.0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0.0;2.0;2.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;29.75;30.647058823529413;27.545454545454547;25.5;2.0;40.0
