NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;IDIOMA_ICFES;VECES_CATEDRA_DEM;NOTA_EE_UNO;PG_ICFES;NAP_UNO;VECES_DIFERENCIAL;CON_MAT_ICFES;NOTA_CATEDRA_CON;VECES_EE_UNO;NOTA_CATEDRA_FJC;NCP_UNO;LOCALIDAD_COLEGIO;EPA_UNO;VECES_PROG_BASICA;BIOLOGIA_ICFES;LITERATURA_ICFES;VECES_TEXTOS;VECES_CATEDRA_CON;VECES_CATEDRA_FJC;VECES_SEMINARIO;QUIMICA_ICFES;CREDITOS_PROG_BASICA;CREDITOS_LOGICA;CREDITOS_CATEDRA_FJC;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
12.0;39.0;33.0;7;3;37.5;33.0;37.0;1;8;16.0;12.0;58.0;1;0.0;418.0;1;3;62.0;33.0;0;34.0;4.0;16;1;1;62.0;58.0;2;2;1;1;62.0;3;3;1;29.0;1.0;20.535714285714285
17.0;31.0;40.0;6;4;35.5;25.5;37.0;2;8;16.0;9.0;51.0;1;0.0;397.0;2;2;71.0;30.5;0;35.0;7.0;7;1;1;51.0;60.0;2;2;1;1;69.0;3;3;1;29.3125;2.0;37.8
36.0;38.0;43.0;9;0;40.0;47.0;45.0;1;9;18.0;18.0;50.0;1;41.0;397.0;0;1;60.0;44.0;1;36.0;0.0;20;2;1;51.0;50.0;1;1;1;1;59.0;3;3;1;41.05555555555556;2.0;34.31578947368421
19.5;28.5;32.0;7;3;30.0;30.0;45.0;2;9;18.0;13.0;58.0;2;50.0;415.0;2;2;57.0;34.0;1;35.0;5.0;20;2;1;57.0;62.0;1;1;1;1;59.0;3;3;1;31.47222222222222;2.0;31.236842105263158
30.0;35.0;31.0;8;2;36.0;39.0;38.0;1;8;16.0;16.0;36.0;1;0.0;385.0;0;1;63.0;33.5;0;34.0;0.0;15;2;1;48.0;68.0;2;2;1;1;47.0;3;3;1;33.90625;2.0;30.588235294705882
7.333333333;35.0;31.0;7;1;33.0;31.0;41.0;1;8;16.0;12.0;57.0;1;0.0;422.0;1;3;55.0;44.0;0;33.0;4.0;20;1;1;61.0;52.0;1;1;1;1;57.0;3;3;1;27.14583333325;2.0;31.85
22.5;32.0;34.0;7;3;33.0;31.0;33.0;2;9;18.0;12.0;59.0;1;8.0;384.0;2;2;80.0;42.0;1;37.0;6.0;9;1;1;56.0;52.0;2;1;1;1;55.0;3;3;1;28.38888888888889;2.0;31.441176470588236
31.0;35.0;32.0;5;3;29.0;29.0;38.0;2;8;16.0;10.0;60.44;1;0.0;400.76;3;1;61.16;28.0;0;39.0;6.0;10;1;1;59.32;58.33;2;2;1;1;51.9;3;3;1;31.5625;1.0;27.105263156842103
30.0;33.0;40.0;9;0;30.0;31.0;45.0;1;9;18.0;18.0;67.0;1;40.0;389.0;0;1;61.0;43.0;1;35.0;0.0;10;2;1;54.0;61.0;1;1;1;1;55.0;3;3;1;34.94444444444444;1.0;28.72222222222222
7.5;33.0;13.5;4;4;36.0;16.0;38.0;2;8;16.0;5.0;68.0;1;0.0;395.0;4;2;55.0;29.0;0;31.0;11.0;6;1;2;57.0;58.0;1;2;1;1;54.0;3;3;1;20.09375;1.0;1.5
27.66666667;46.0;41.0;7;1;50.0;33.0;37.0;1;8;16.0;12.0;60.0;1;0.0;416.0;1;3;62.0;35.0;0;37.0;4.0;11;2;1;59.0;64.0;1;1;1;1;56.0;3;3;1;36.729166667499996;2.0;34.0
18.0;40.0;44.0;8;1;35.0;39.0;45.0;1;9;18.0;14.0;48.0;1;41.0;405.0;1;2;67.0;45.0;1;38.0;4.0;5;2;1;61.0;59.0;1;1;1;1;55.0;3;3;1;35.611111111111114;1.0;17.09090909090909
17.5;10.0;5.0;5;4;35.0;16.5;36.0;2;9;18.0;7.0;60.0;2;36.0;409.0;4;2;64.0;30.0;1;34.0;11.0;10;1;2;63.0;54.0;1;1;1;1;55.0;3;3;1;21.47222222222222;1.0;4.0
31.0;33.0;32.0;9;0;45.0;33.0;38.0;1;9;18.0;18.0;47.0;1;32.0;420.0;0;1;57.0;38.0;1;33.0;0.0;20;2;1;49.0;54.0;1;1;1;1;73.0;3;3;1;34.166666666666664;1.0;25.562500000625
30.0;33.0;31.0;7;1;35.0;25.5;45.0;2;8;16.0;13.0;43.0;1;0.0;404.0;1;1;74.0;31.0;0;32.0;3.0;20;2;1;53.0;52.0;1;1;1;1;65.0;3;3;1;31.28125;1.0;18.214285714285715
24.0;33.0;35.0;7;1;36.0;38.0;37.0;1;9;18.0;12.0;47.0;1;0.0;388.0;2;2;63.0;36.0;1;38.0;6.0;4;1;1;49.0;56.0;1;1;1;1;54.0;3;3;1;29.5;2.0;37.21052631578947
33.0;30.0;36.0;8;0;31.0;39.0;39.0;1;8;16.0;16.0;45.0;1;0.0;409.0;0;1;68.0;37.0;0;30.0;0.0;10;2;1;59.0;62.0;1;1;1;1;63.0;3;3;1;34.6875;2.0;34.3421052631579
6.0;35.0;11.0;3;5;14.33333333;6.333333333;40.0;3;8;16.0;3.0;51.0;1;0.0;404.0;5;3;65.0;29.5;0;32.0;13.0;8;1;3;55.0;54.0;3;2;1;1;52.0;3;3;1;15.0729166661875;1.0;1.0
30.0;36.0;30.0;8;0;35.0;30.0;45.0;1;9;18.0;16.0;49.0;1;1.0;428.0;1;1;63.0;39.0;1;37.0;2.0;15;1;1;60.0;61.0;1;1;1;1;59.0;3;3;1;29.38888888888889;2.0;31.368421053157896
31.0;30.0;34.0;8;2;32.5;30.0;38.0;1;8;16.0;16.0;56.0;1;0.0;383.0;0;1;75.0;32.5;0;33.0;0.0;6;2;1;55.0;43.0;2;2;1;1;59.0;3;3;1;32.15625;1.0;29.12499999875
31.0;35.0;31.0;6;3;25.0;22.0;33.0;2;8;16.0;11.0;45.0;1;0.0;402.0;2;1;65.0;33.0;0;31.0;5.0;20;1;1;52.0;49.0;2;1;2;1;61.0;3;3;1;29.0625;1.0;28.578947368947368
25.5;39.0;28.5;5;3;34.0;25.5;45.0;2;8;16.0;6.0;77.0;1;0.0;399.0;3;2;68.0;40.0;0;34.0;10.0;12;1;2;54.0;59.0;1;1;1;1;55.0;3;3;1;30.625;2.0;35.63157894736842
25.0;34.0;31.0;7;1;32.0;38.0;40.0;1;8;16.0;12.0;43.0;1;0.0;398.0;1;2;65.0;36.0;0;30.0;4.0;19;2;1;55.0;54.0;1;1;1;1;54.0;3;3;1;31.9375;1.0;18.3125
30.0;34.0;30.0;9;0;33.0;35.0;38.0;1;9;18.0;18.0;57.0;1;35.0;396.0;0;1;65.0;37.0;1;35.0;0.0;16;2;1;51.0;54.0;1;1;1;1;57.0;3;3;1;33.05555555555556;1.0;27.823529411764707
30.0;37.0;33.0;6;2;26.5;29.5;40.0;2;8;16.0;11.0;45.0;1;0.0;416.0;2;1;49.0;32.0;0;31.0;5.0;10;2;1;62.0;52.0;2;1;1;1;77.0;3;3;1;31.28125;1.0;26.437500000625
30.0;35.0;30.0;8;0;37.0;39.0;38.0;1;9;18.0;16.0;54.0;1;8.0;398.0;1;1;52.0;37.0;1;34.0;2.0;20;2;1;49.0;60.0;1;1;1;1;50.0;3;3;1;31.166666666666668;2.0;34.07894736894737
14.0;42.0;30.0;7;1;30.0;37.0;39.0;1;8;16.0;12.0;94.0;1;0.0;415.0;1;2;62.0;42.0;0;35.0;4.0;18;1;1;62.0;56.0;1;1;1;1;59.0;3;3;1;29.6875;1.0;17.181818181818183
20.66666667;34.0;33.0;8;3;38.5;34.0;33.0;1;9;18.0;14.0;50.86;1;35.0;392.24;1;3;64.24;37.0;1;32.0;4.0;10;2;2;51.06;61.03;2;1;1;1;47.62;3;3;1;31.481481482222218;2.0;34.28947368421053
18.66666667;44.0;27.5;5;4;31.0;22.5;42.0;2;9;18.0;6.0;39.0;1;7.0;386.0;4;3;62.0;35.0;1;33.0;12.0;8;1;2;55.0;65.0;2;1;1;1;43.0;3;3;1;25.25925926;2.0;34.6578947368421
2.666666667;34.0;4.0;3;5;18.0;10.0;4.666666667;3;8;16.0;3.0;80.0;1;0.0;397.0;5;3;65.0;37.0;0;32.0;13.0;8;1;3;51.0;60.0;3;1;1;3;57.0;3;3;1;12.270833333437501;1.0;11.4
29.0;50.0;43.0;8;1;45.0;44.0;50.0;1;9;18.0;14.0;68.0;1;42.0;403.0;1;2;62.0;48.0;1;37.0;4.0;20;2;1;62.0;58.0;1;1;1;1;53.0;3;3;1;40.888888888888886;3.0;40.22222222222222
30.0;45.0;34.0;9;0;35.0;36.0;48.0;1;9;18.0;18.0;41.0;1;38.0;389.0;0;1;61.0;46.0;1;32.0;0.0;4;2;1;52.0;53.0;1;1;1;1;57.0;3;3;1;35.94444444444444;2.0;35.315789474210526
17.0;35.0;27.0;4;4;25.0;36.0;21.0;1;8;16.0;6.0;48.0;1;0.0;385.0;4;2;55.0;34.0;0;33.0;10.0;11;1;2;57.0;54.0;2;1;1;2;52.0;3;3;1;26.875;4.0;48.0
22.66666667;39.0;30.0;8;1;39.0;32.0;30.0;1;9;18.0;14.0;57.0;1;35.0;406.0;1;3;50.0;43.0;1;32.0;4.0;20;2;1;57.0;62.0;1;1;1;1;65.0;3;3;1;31.59259259333333;1.0;27.4375
30.0;47.0;39.0;8;0;41.0;44.0;42.0;1;9;18.0;16.0;57.0;1;0.0;386.0;1;1;63.0;46.0;1;36.0;2.0;20;2;1;48.0;63.0;1;1;1;1;64.0;3;3;1;34.55555555555556;2.0;35.88235294117647
13.5;42.0;23.5;4;4;39.0;28.0;17.0;2;8;16.0;5.0;59.21;1;0.0;389.26;4;2;69.96;34.0;0;30.0;11.0;18;1;2;62.09;56.23;1;1;1;2;52.28;3;3;1;25.59375;3.0;41.0
24.5;37.0;40.0;7;1;41.0;39.0;45.0;1;8;16.0;12.0;57.0;1;0.0;393.0;1;2;60.0;45.0;0;32.0;4.0;18;2;1;53.0;54.0;1;1;1;1;62.0;3;3;1;36.0;2.0;33.026315788947365
23.0;41.0;34.0;6;2;34.0;33.0;17.0;1;8;16.0;11.0;43.0;1;0.0;380.0;2;2;59.0;45.0;0;31.0;5.0;7;2;1;47.0;60.0;1;1;1;2;52.0;3;3;1;30.9375;1.0;29.333333333333332
9.0;36.0;38.0;7;1;38.0;40.0;40.0;1;8;16.0;12.0;52.0;1;0.0;395.0;1;2;60.0;35.0;0;33.0;4.0;11;2;1;55.0;69.0;1;1;1;1;59.0;3;3;1;30.625;1.0;24.5
27.5;36.0;29.0;7;3;34.0;32.5;37.0;2;9;18.0;11.0;43.0;1;35.0;364.0;2;2;68.0;41.0;1;30.0;7.0;9;2;2;43.0;48.0;1;1;1;1;52.0;3;3;1;32.02777777777778;2.0;37.10526315789474
19.5;37.0;34.0;8;1;35.0;32.0;37.0;1;9;18.0;14.0;48.0;1;45.0;393.0;1;2;57.0;41.0;1;32.0;4.0;10;2;1;49.0;58.0;1;1;1;1;56.0;3;3;1;32.388888888888886;2.0;32.973684210526315
6.666666667;1.333333333;16.66666667;0;8;10.66666667;24.5;11.33333333;2;8;16.0;0.0;71.53;3;0.0;397.8;8;3;57.88;15.5;0;17.33333333;16.0;20;1;3;57.23;60.29;3;2;3;3;61.2;3;3;1;13.5625000006875;1.0;13.0
31.0;42.0;34.0;9;0;41.0;41.0;45.0;1;9;18.0;18.0;74.0;1;44.0;373.0;0;1;60.0;38.0;1;35.0;0.0;10;2;1;49.0;56.0;1;1;1;1;59.0;3;3;1;37.72222222222222;2.0;36.21052631578947
32.0;43.0;30.0;9;0;40.0;43.0;35.0;1;9;18.0;18.0;73.24;1;41.0;389.69;0;1;69.96;46.0;1;32.0;0.0;20;2;1;53.24;56.23;1;1;1;1;57.27;3;3;1;36.94444444444444;2.0;37.6578947368421
15.5;39.0;13.0;6;3;37.0;24.0;30.0;2;9;18.0;8.0;36.0;1;43.0;394.0;3;2;69.0;43.0;1;37.0;10.0;19;1;2;63.0;63.0;1;1;1;1;55.0;3;3;1;26.77777777777778;3.0;45.0
22.66666667;37.0;31.5;5;4;28.0;30.0;17.33333333;1;8;16.0;9.0;59.0;1;0.0;378.0;3;3;71.0;46.0;0;34.0;7.0;8;1;2;48.0;50.0;2;1;1;3;55.0;3;3;1;29.093750000625;2.0;36.57142857142857
30.0;47.0;43.0;9;0;40.0;37.0;50.0;1;9;18.0;18.0;45.94;1;40.0;384.72;0;1;54.03;43.0;1;35.0;0.0;16;2;1;48.79;63.4;1;1;1;1;54.3;3;3;1;38.611111111111114;2.0;38.0
21.0;21.33333333;19.0;4;5;32.5;34.0;24.0;1;8;16.0;7.0;77.0;3;0.0;395.0;4;2;68.0;38.0;0;31.0;9.0;11;1;2;53.0;62.0;2;1;1;2;56.0;3;3;1;26.395833333125;1.0;24.9375
23.0;30.0;30.0;8;4;39.5;31.0;30.0;1;9;18.0;14.0;48.0;1;41.0;405.0;1;2;54.0;35.5;1;36.0;4.0;4;2;2;55.0;56.0;2;2;1;1;62.0;3;3;1;31.52777777777778;2.0;34.05263157894737
21.5;40.0;31.5;8;2;34.0;32.0;42.0;1;9;18.0;14.0;51.0;1;40.0;373.0;1;2;54.0;44.0;1;35.0;4.0;8;2;2;49.0;58.0;1;1;1;1;56.0;3;3;1;32.52777777777778;2.0;36.473684210526315
19.0;40.0;26.0;6;2;33.0;33.0;35.0;1;8;16.0;9.0;65.0;1;0.0;370.0;2;3;52.0;45.0;0;33.0;7.0;19;1;2;54.0;57.0;1;1;1;1;52.0;3;3;1;29.5;2.0;34.6578947368421
9.333333333;7.0;8.0;3;7;37.0;8.333333333;1.333333333;3;8;16.0;4.0;51.0;3;0.0;411.0;5;3;58.0;30.0;0;34.0;12.0;18;1;3;64.0;55.0;2;2;1;3;59.0;3;3;1;14.5416666665;1.0;2.0
26.5;34.0;26.5;5;3;32.0;32.0;17.0;1;8;16.0;8.0;62.94;1;0.0;398.94;3;2;67.28;43.0;0;34.0;8.0;4;1;2;59.89;58.33;1;1;1;2;55.8;3;3;1;29.59375;1.0;24.533333334
27.5;41.0;28.5;7;2;40.0;41.0;37.0;1;9;18.0;11.0;43.0;1;31.0;383.0;2;2;59.0;42.0;1;35.0;7.0;20;2;2;51.0;60.0;1;1;1;1;65.0;3;3;1;34.19444444444444;2.0;31.02631579
26.5;40.0;25.0;6;2;37.0;37.0;33.0;1;8;16.0;9.0;40.0;1;0.0;367.0;2;2;61.0;45.0;0;34.0;7.0;20;2;3;50.0;51.0;1;1;1;1;47.0;3;3;1;32.375;2.0;30.500000000555556
40.0;44.0;47.0;8;0;50.0;45.0;41.0;1;9;18.0;16.0;93.0;1;4.0;402.0;1;1;100.0;45.0;1;48.0;2.0;7;2;1;85.0;63.0;1;1;1;1;0.0;3;3;1;40.111111111111114;3.0;41.8421052631579
30.0;32.0;37.0;9;0;37.0;40.0;39.0;1;9;18.0;18.0;79.0;1;42.0;372.0;0;1;81.0;40.0;1;32.0;0.0;12;2;1;79.0;72.0;1;1;1;1;0.0;3;3;1;36.22222222222222;2.0;37.21052631578947
31.0;36.0;40.0;8;0;33.0;36.0;40.0;1;8;16.0;16.0;88.0;1;0.0;381.0;0;1;79.0;44.0;0;39.0;0.0;20;2;1;77.0;72.0;1;1;1;1;0.0;3;3;1;36.0625;2.0;35.26315789473684
24.66666667;30.0;31.0;7;1;30.0;34.0;39.0;1;8;16.0;12.0;93.0;1;0.0;382.0;1;3;81.0;31.0;0;34.0;4.0;20;2;1;71.0;75.0;1;1;1;1;0.0;3;3;1;30.4791666675;1.0;23.53846153846154
30.0;35.0;38.0;9;1;40.0;40.0;33.0;1;9;18.0;18.0;93.0;1;43.0;376.0;0;1;77.0;42.0;1;36.0;0.0;10;2;1;76.0;67.0;1;1;1;2;0.0;3;3;1;37.0;3.0;41.78947368421053
25.66666667;37.0;38.0;7;1;35.0;38.0;43.0;1;8;16.0;12.0;79.0;1;0.0;380.0;1;3;72.0;43.0;0;36.0;4.0;1;2;1;79.0;72.0;1;1;1;1;0.0;3;3;1;34.979166667499996;1.0;20.535714285714285
30.0;41.0;47.0;8;0;48.0;41.0;39.0;1;9;18.0;16.0;77.0;1;1.0;365.0;1;1;72.0;45.0;1;43.0;2.0;8;2;1;84.0;72.0;1;1;1;1;0.0;3;3;1;36.111111111111114;2.0;35.36842105263158
26.0;32.0;42.0;8;1;40.0;40.0;36.0;1;9;18.0;14.0;65.0;1;40.0;347.0;1;2;87.0;42.0;1;39.0;4.0;11;2;1;79.0;52.0;1;1;1;1;0.0;3;3;1;36.611111111111114;2.0;33.78947368421053
43.0;43.0;50.0;8;0;50.0;42.0;39.0;1;9;18.0;16.0;84.0;1;4.0;370.0;1;1;85.0;44.0;1;44.0;2.0;13;2;1;71.0;54.0;1;1;1;1;0.0;3;3;1;40.333333333333336;4.0;45.421052631578945
25.0;37.0;38.0;7;1;40.0;35.0;39.0;1;8;16.0;12.0;84.0;1;0.0;366.0;1;2;75.0;43.0;0;33.0;4.0;18;2;1;78.0;72.0;1;1;1;1;0.0;3;3;1;34.4375;1.0;26.03846153846154
30.0;38.0;45.0;9;0;50.0;43.0;43.0;1;9;18.0;18.0;71.0;1;33.0;376.0;0;1;83.0;40.0;1;36.0;0.0;11;2;1;66.0;78.0;1;1;1;1;0.0;3;3;1;39.27777777777778;2.0;38.578947368421055
31.0;27.0;37.0;7;2;44.0;37.0;37.0;1;9;18.0;16.0;79.0;2;36.0;359.0;2;1;81.0;42.0;1;28.5;2.0;20;2;1;75.0;65.0;1;1;2;1;0.0;3;3;1;35.583333333333336;2.0;30.277777777222223
17.0;27.5;29.0;3;6;23.5;17.0;38.0;2;9;18.0;4.0;71.0;2;36.0;361.0;6;2;77.0;33.0;1;28.0;14.0;20;1;2;79.0;60.0;2;1;2;1;0.0;3;3;1;25.083333333333332;2.0;30.916666667222223
30.0;39.0;46.0;8;0;40.0;40.0;42.0;1;9;18.0;16.0;75.0;1;0.0;367.0;1;1;81.0;42.0;1;38.0;2.0;20;2;1;68.0;75.0;1;1;1;1;0.0;3;3;1;34.388888888888886;2.0;37.588235294117645
26.5;37.0;41.0;8;1;32.0;36.0;40.0;1;9;18.0;14.0;61.0;1;33.0;351.0;1;2;79.0;40.0;1;37.0;4.0;20;2;1;77.0;67.0;1;1;1;1;0.0;3;3;1;34.5;2.0;35.64705882352941
29.5;39.0;41.0;7;1;37.0;36.0;39.0;1;9;18.0;12.0;64.0;1;0.0;357.0;2;2;72.0;37.0;1;36.0;6.0;12;2;1;80.0;72.0;1;1;1;1;0.0;3;3;1;31.88888888888889;2.0;32.3125
37.0;36.0;47.0;9;0;40.0;39.0;41.0;1;9;18.0;18.0;61.0;1;37.0;356.0;0;1;81.0;40.0;1;33.0;0.0;11;2;1;73.0;63.0;1;1;1;1;0.0;3;3;1;39.44444444444444;2.0;39.578947368421055
30.0;39.0;37.0;9;0;47.0;40.0;36.0;1;9;18.0;18.0;69.0;1;41.0;353.0;0;1;81.0;44.0;1;37.0;0.0;1;2;1;73.0;65.0;1;1;1;1;0.0;3;3;1;37.94444444444444;2.0;39.0
25.5;28.0;35.0;6;2;30.0;35.0;35.0;1;9;18.0;11.0;64.0;2;0.0;358.0;3;2;81.0;39.0;1;36.0;7.0;5;1;1;69.0;72.0;1;1;1;1;0.0;3;3;1;28.333333333333332;2.0;32.71052631578947
32.0;35.0;38.0;8;0;30.0;37.0;43.0;1;9;18.0;16.0;84.0;1;9.0;358.0;1;1;75.0;37.0;1;36.0;2.0;14;2;1;76.0;60.0;1;1;1;1;0.0;3;3;1;32.333333333333336;2.0;33.39473684210526
30.0;36.0;47.0;8;0;34.0;37.0;42.0;1;9;18.0;16.0;73.0;1;5.0;353.0;1;1;79.0;46.0;1;34.0;2.0;14;2;1;73.0;63.0;1;1;1;1;0.0;3;3;1;33.77777777777778;2.0;33.23529411764706
30.0;39.0;39.0;9;0;43.0;40.0;42.0;1;9;18.0;18.0;73.0;1;47.0;353.0;0;1;72.0;42.0;1;32.0;0.0;11;2;1;78.0;65.0;1;1;1;1;0.0;3;3;1;38.44444444444444;2.0;30.61111111
26.5;35.0;32.0;7;1;47.0;39.0;41.0;1;8;16.0;12.0;48.0;1;0.0;353.0;1;2;74.0;40.0;0;37.0;4.0;7;2;1;75.0;72.0;1;1;1;1;0.0;3;3;1;35.375;2.0;35.921052631578945
31.0;37.0;43.0;8;0;34.0;40.0;47.0;1;9;18.0;16.0;71.0;1;4.0;358.0;1;1;75.0;41.0;1;37.0;2.0;22;2;1;72.0;65.0;1;1;1;1;0.0;3;3;1;33.94444444444444;2.0;36.71052631578947
40.0;37.0;45.0;9;0;47.0;44.0;43.0;1;9;18.0;18.0;85.0;1;40.0;355.0;0;1;69.0;45.0;1;37.0;0.0;8;2;1;78.0;65.0;1;1;1;1;0.0;3;3;1;42.388888888888886;3.0;42.578947368421055
25.5;28.5;34.0;6;2;32.0;35.0;37.0;1;8;16.0;11.0;75.0;2;0.0;359.0;2;2;69.0;40.0;0;38.0;5.0;10;2;1;75.0;75.0;1;1;1;1;0.0;3;3;1;32.28125;1.0;26.4375
32.0;40.0;40.0;9;0;45.0;41.0;41.0;1;9;18.0;18.0;65.0;1;38.0;339.0;0;1;81.0;42.0;1;41.0;0.0;18;2;1;74.0;58.0;1;1;1;1;0.0;3;3;1;38.94444444444444;3.0;42.421052631578945
26.5;30.0;33.0;8;1;34.0;39.0;44.0;1;9;18.0;14.0;71.0;1;31.0;361.0;1;2;75.0;40.0;1;33.0;4.0;6;2;1;69.0;72.0;1;1;1;1;0.0;3;3;1;33.27777777777778;1.0;28.529411764705884
25.0;31.0;39.0;8;1;35.0;39.0;37.0;1;9;18.0;14.0;57.0;1;43.0;350.0;1;2;74.0;42.0;1;31.0;4.0;8;2;1;74.0;69.0;1;1;1;1;0.0;3;3;1;35.05555555555556;2.0;33.10526315789474
32.0;30.0;41.0;8;0;33.0;38.0;43.0;1;9;18.0;16.0;70.0;1;0.0;356.0;1;1;72.0;38.0;1;34.0;2.0;10;2;1;71.0;78.0;1;1;1;1;0.0;3;3;1;32.0;2.0;36.55882352941177
22.0;37.0;42.0;7;0;30.0;40.0;40.0;1;8;16.0;12.0;68.0;1;0.0;350.0;1;1;77.0;44.0;0;36.0;4.0;11;2;1;70.0;67.0;1;1;1;1;0.0;3;3;1;34.4375;4.0;50.0
28.5;34.0;40.0;7;1;34.0;41.0;37.0;1;8;16.0;12.0;79.0;1;0.0;350.0;1;2;70.0;44.0;0;40.0;4.0;8;2;1;77.0;63.0;1;1;1;1;0.0;3;3;1;36.25;2.0;35.529411764705884
30.0;32.0;43.0;8;0;41.0;42.0;39.0;1;9;18.0;16.0;49.0;1;1.0;343.0;1;1;74.0;44.0;1;31.0;2.0;9;2;1;78.0;60.0;1;1;1;1;0.0;3;3;1;33.611111111111114;2.0;37.94736842105263
26.33333333;35.0;33.0;8;1;33.0;36.0;37.0;1;9;18.0;14.0;73.0;1;36.0;341.0;1;3;81.0;46.0;1;30.0;4.0;9;2;1;70.0;61.0;1;1;1;1;0.0;3;3;1;33.24074074000001;2.0;33.39473684157895
37.0;37.0;46.0;9;0;44.0;42.0;41.0;1;9;18.0;18.0;53.0;1;43.0;346.0;0;1;77.0;43.0;1;34.0;0.0;8;2;1;72.0;69.0;1;1;1;1;0.0;3;3;1;41.166666666666664;3.0;43.31578947368421
30.5;39.0;40.0;9;1;35.0;37.0;40.0;1;9;18.0;18.0;82.0;1;50.0;358.0;0;2;67.0;43.0;1;36.0;0.0;8;2;1;75.0;72.0;1;1;1;1;0.0;3;3;1;37.833333333333336;2.0;36.526315789473685
37.5;39.0;40.0;8;1;44.0;44.0;43.0;1;9;18.0;16.0;93.0;1;7.0;363.0;1;2;67.0;43.0;1;41.0;2.0;19;2;1;73.0;69.0;1;1;1;1;0.0;3;3;1;37.22222222222222;3.0;41.78947368421053
25.5;31.5;38.0;8;3;34.5;30.0;40.0;1;9;18.0;14.0;68.0;2;44.0;347.0;1;2;75.0;37.0;1;35.0;4.0;11;2;1;73.0;63.0;2;1;1;1;0.0;3;3;1;33.69444444444444;2.0;33.64705882352941
25.5;37.0;37.0;8;1;36.0;38.0;32.0;1;9;18.0;14.0;82.0;1;44.0;364.0;1;2;66.0;41.0;1;33.0;4.0;22;2;1;72.0;75.0;1;1;1;1;0.0;3;3;1;35.0;2.0;34.23684210526316
4.666666667;8.333333333;20.5;3;5;28.0;22.5;40.0;2;8;16.0;3.0;93.0;3;0.0;358.0;5;3;64.0;41.0;0;31.0;13.0;11;1;2;76.0;72.0;2;1;1;1;0.0;3;3;1;20.2500000000625;1.0;6.375
28.0;33.0;32.0;7;1;34.0;33.0;45.0;1;9;18.0;12.0;59.0;1;9.0;348.0;2;2;74.0;41.0;1;30.0;6.0;11;2;1;72.0;67.0;1;1;1;1;0.0;3;3;1;30.11111111111111;2.0;37.473684210526315
10.0;20.0;27.5;1;7;31.0;27.5;3.666666667;2;8;16.0;2.0;67.0;3;0.0;329.0;7;3;85.0;28.0;0;27.5;14.0;7;1;2;68.0;61.0;1;2;2;3;0.0;3;3;1;21.6354166666875;1.0;10.625
30.0;33.0;40.0;9;0;36.0;31.0;45.0;1;9;18.0;18.0;69.0;1;48.0;337.0;0;1;74.0;44.0;1;34.0;0.0;6;2;1;76.0;58.0;1;1;1;1;0.0;3;3;1;36.5;2.0;39.21052631578947
25.0;40.0;36.0;8;1;33.0;34.0;45.0;1;9;18.0;14.0;63.0;1;39.0;350.0;1;2;74.0;46.0;1;40.0;4.0;20;2;1;69.0;72.0;1;1;1;1;0.0;3;3;1;34.72222222222222;2.0;37.13157894736842
25.5;38.0;36.0;8;1;34.0;40.0;45.0;1;9;18.0;14.0;68.0;1;45.0;341.0;1;2;74.0;43.0;1;35.0;4.0;22;2;1;74.0;60.0;1;1;1;1;0.0;3;3;1;36.05555555555556;2.0;37.21052631526316
19.0;37.0;32.0;7;1;33.0;33.0;31.0;1;8;16.0;12.0;82.0;1;0.0;348.0;1;2;75.0;43.0;0;38.0;4.0;11;2;1;69.0;63.0;1;1;1;1;0.0;3;3;1;30.375;1.0;23.406250000625
17.0;40.0;32.0;7;0;30.0;30.0;31.0;1;8;16.0;12.0;100.0;1;0.0;365.0;1;1;66.0;41.0;0;40.0;4.0;16;1;1;70.0;67.0;1;1;1;1;0.0;3;3;1;29.125;4.0;50.0
11.5;30.0;37.0;4;4;18.5;11.5;33.0;2;8;16.0;6.0;50.0;1;0.0;339.0;4;2;73.0;39.0;0;18.0;10.0;8;1;1;75.0;65.0;2;1;2;1;0.0;3;3;1;21.78125;1.0;4.0
20.0;31.0;33.0;7;1;34.0;33.0;45.0;1;8;16.0;12.0;56.0;1;0.0;342.0;1;2;79.0;47.0;0;34.0;4.0;18;2;1;68.0;61.0;1;1;1;1;0.0;3;3;1;31.4375;1.0;25.0
19.5;35.0;34.0;6;3;30.0;32.5;33.0;2;8;16.0;11.0;56.0;1;0.0;340.0;2;2;75.0;43.0;0;29.66666667;5.0;18;1;1;73.0;58.0;1;1;3;1;0.0;3;3;1;29.885416666875;2.0;32.8
18.5;31.0;31.0;5;3;30.0;13.5;33.0;2;8;16.0;8.0;64.0;1;0.0;352.0;3;2;69.0;43.0;0;19.5;8.0;13;1;1;70.0;75.0;1;1;2;1;0.0;3;3;1;24.625;1.0;7.333333333333333
25.5;36.0;35.0;7;1;31.0;37.0;33.0;1;9;18.0;12.0;59.0;1;2.0;343.0;2;2;74.0;43.0;1;34.0;6.0;20;1;1;70.0;67.0;1;1;1;1;0.0;3;3;1;29.444444444444443;2.0;38.23684210526316
