CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
65.0;83.0;6;55.0;59.0;429.0;65.0;30.61111111111111;20.5;38.0;39.0;7;1;34.0;39.0;45.0;1;9;18.0;12.0;1;4.0;2;2;41.0;1;39.0;2.0
78.0;43.0;8;49.0;65.0;392.0;47.0;27.2708333325;16.33333333;34.0;28.5;5;4;24.0;32.5;33.0;2;8;16.0;7.0;1;0.0;3;3;42.0;0;27.5;1.0
68.0;71.0;8;59.0;59.0;450.0;58.0;35.01851851833333;35.0;40.0;37.0;8;1;34.0;36.0;19.33333333;1;9;18.0;17.0;1;31.0;1;1;40.0;1;36.5;2.0
69.0;52.0;8;51.0;55.0;401.0;53.0;36.388888888888886;33.0;35.0;36.0;8;1;33.0;44.0;18.0;1;9;18.0;17.0;1;43.0;1;1;42.0;1;37.285714285714285;2.0
54.0;56.0;22;51.0;65.0;416.0;58.0;33.888888888888886;35.0;32.0;37.0;8;0;42.0;39.0;43.0;1;9;18.0;16.0;1;5.0;1;1;42.0;1;36.416666666666664;2.0
58.0;65.0;20;49.0;54.0;367.0;48.0;32.43055555555556;30.0;31.5;50.0;6;3;39.0;41.0;18.0;1;9;18.0;14.0;2;0.0;3;1;37.0;1;39.333333333333336;2.0
75.0;71.0;4;73.0;0.0;324.0;57.0;39.333333333333336;44.0;41.0;46.0;8;0;43.0;45.0;50.0;1;9;18.0;16.0;1;0.0;1;1;41.0;1;44.333333333333336;3.0
72.0;63.0;10;65.0;0.0;345.0;72.0;32.77777777777778;32.0;39.0;34.0;8;0;35.0;38.0;40.0;1;9;18.0;16.0;1;8.0;1;1;44.0;1;37.0;2.0
72.0;60.0;20;73.0;0.0;330.0;60.0;29.578125;23.5;35.0;32.0;5;5;34.5;35.0;15.0;1;8;16.0;10.0;2;0.0;3;2;39.0;0;22.0;1.0
74.0;64.0;14;65.0;0.0;340.0;69.0;32.5;26.0;37.0;32.0;7;1;35.0;35.0;30.0;1;8;16.0;12.0;1;0.0;1;2;39.0;0;20.875;1.0
86.0;61.0;22;75.0;0.0;373.0;71.0;35.854166667499996;16.66666667;42.0;44.0;7;1;47.0;38.0;44.0;1;8;16.0;12.0;1;0.0;1;3;41.0;0;12.0;1.0
83.0;85.0;4;74.0;0.0;378.0;61.0;32.3125;26.0;32.0;34.0;7;2;30.0;35.0;40.0;1;8;16.0;12.0;2;0.0;1;2;42.0;0;20.2;1.0
75.0;82.0;10;70.0;0.0;394.0;88.0;37.55555555555556;31.0;42.0;45.0;8;0;50.0;44.0;44.0;1;9;18.0;16.0;1;6.0;1;1;45.0;1;42.77777777777778;3.0
74.0;93.0;9;76.0;0.0;387.0;70.0;46.55555555555556;47.0;47.0;50.0;9;0;50.0;44.0;43.0;1;9;18.0;18.0;1;43.0;0;1;48.0;1;43.611111111111114;3.0
73.0;65.0;8;75.0;0.0;386.0;67.0;32.729166667499996;20.66666667;31.0;39.0;7;1;40.0;33.0;37.0;1;8;16.0;12.0;1;0.0;1;3;44.0;0;33.92857142857143;2.0
79.0;60.0;10;78.0;0.0;359.0;65.0;34.25;30.0;30.0;36.0;8;0;38.0;34.0;39.0;1;8;16.0;16.0;1;0.0;0;1;43.0;0;27.68181818090909;1.0
81.0;77.0;18;70.0;0.0;354.0;65.0;43.5;34.5;47.0;48.0;9;1;50.0;44.0;45.0;1;9;18.0;18.0;1;44.0;0;2;45.0;1;38.5;2.0
73.0;72.0;6;76.0;0.0;361.0;62.0;40.888888888888886;34.0;45.0;46.0;9;1;50.0;43.0;40.0;1;9;18.0;18.0;1;33.0;0;2;43.0;1;42.27777777777778;3.0
83.0;65.0;9;69.0;0.0;348.0;62.0;35.55555555555556;26.0;45.0;47.0;7;1;47.0;43.0;43.0;1;9;18.0;12.0;1;0.0;2;2;42.0;1;37.47222222222222;2.0
89.0;45.0;5;68.0;0.0;340.0;56.0;42.375;32.5;48.0;47.0;8;1;50.0;44.0;44.0;1;8;16.0;16.0;1;0.0;0;2;41.0;0;36.25;2.0
79.0;54.0;8;74.0;0.0;345.0;62.0;35.27777777777778;24.5;44.0;46.0;7;1;50.0;41.0;44.0;1;9;18.0;12.0;1;3.0;2;2;41.0;1;30.571428571428573;2.0
81.0;76.0;15;64.0;0.0;358.0;69.0;36.388888888888886;30.0;42.0;50.0;8;0;50.0;40.0;44.0;1;9;18.0;16.0;1;0.0;1;1;41.0;1;38.72222222222222;2.0
72.0;88.0;6;69.0;0.0;357.0;75.0;37.94444444444444;27.5;39.0;39.0;8;1;50.0;33.0;45.0;1;9;18.0;14.0;1;46.0;1;2;45.0;1;19.4999999999;1.0
75.0;62.0;8;75.0;0.0;337.0;61.0;38.22222222222222;31.0;34.0;44.0;9;0;45.0;44.0;43.0;1;9;18.0;18.0;1;31.0;0;1;38.0;1;31.444444444444443;2.0
77.0;49.0;16;71.0;0.0;337.0;67.0;37.94444444444444;26.0;36.0;40.0;8;1;50.0;43.0;43.0;1;9;18.0;14.0;1;37.0;1;2;44.0;1;35.02777777777778;2.0
72.0;73.0;4;70.0;0.0;351.0;63.0;28.28125;15.5;46.0;31.0;5;4;36.5;37.0;13.0;1;8;16.0;10.0;1;0.0;3;2;45.0;0;41.0;3.0
77.0;68.0;7;71.0;0.0;335.0;61.0;36.1875;31.0;37.0;31.0;8;0;50.0;36.0;43.0;1;8;16.0;16.0;1;0.0;0;1;43.0;0;29.0;1.0
79.0;54.0;4;72.0;0.0;329.0;61.0;37.27777777777778;25.5;37.0;40.0;8;1;38.0;42.0;42.0;1;9;18.0;14.0;1;42.0;1;2;40.0;1;31.555555555555557;2.0
71.0;70.0;19;69.0;0.0;350.0;73.0;38.22222222222222;25.5;37.0;40.0;8;1;50.0;39.0;42.0;1;9;18.0;14.0;1;41.0;1;2;42.0;1;40.94444444444444;3.0
70.0;67.0;8;76.0;0.0;337.0;62.0;40.72222222222222;34.0;39.0;36.0;9;0;50.0;42.0;43.0;1;9;18.0;18.0;1;46.0;0;1;44.0;1;39.375;2.0
75.0;59.0;7;68.0;0.0;339.0;71.0;35.77777777777778;28.5;34.0;36.0;8;1;40.0;39.0;40.0;1;9;18.0;14.0;1;42.0;1;2;37.0;1;36.625;2.0
73.0;59.0;10;70.0;0.0;335.0;71.0;35.55555555555556;25.0;41.0;39.0;8;1;35.0;37.0;37.0;1;9;18.0;14.0;1;44.0;1;2;38.0;1;37.625;2.0
63.0;77.0;10;75.0;0.0;343.0;65.0;37.333333333333336;26.0;39.0;50.0;7;1;50.0;41.0;41.0;1;9;18.0;12.0;1;15.0;2;2;40.0;1;34.3;2.0
77.0;55.0;9;69.0;0.0;327.0;59.0;36.77777777777778;25.5;30.0;37.0;8;1;50.0;41.0;31.0;1;9;18.0;14.0;1;45.0;1;2;40.0;1;33.76923076923077;2.0
74.0;70.0;12;67.0;0.0;338.0;58.0;39.94444444444444;39.0;31.0;50.0;9;0;31.0;41.0;42.0;1;9;18.0;18.0;1;35.0;0;1;42.0;1;35.857142857142854;2.0
75.0;60.0;1;67.0;0.0;324.0;62.0;10.562500001625;12.66666667;1.333333333;16.66666667;0;8;14.33333333;10.66666667;2.333333333;3;8;16.0;0.0;3;0.0;8;3;0.0;0;5.0;1.0
70.0;80.0;6;67.0;0.0;333.0;65.0;34.8125;27.0;38.0;40.0;7;1;30.0;37.0;45.0;1;8;16.0;12.0;1;0.0;1;2;36.0;0;37.0625;2.0
71.0;58.0;6;68.0;0.0;335.0;58.0;35.833333333333336;33.0;45.0;35.0;8;2;37.0;26.0;44.0;2;9;18.0;15.0;1;42.0;1;2;41.0;1;35.6;2.0
70.0;58.0;22;67.0;0.0;336.0;65.0;32.0;27.0;45.0;29.5;5;3;31.0;27.5;44.0;2;8;16.0;6.0;1;0.0;3;2;39.0;0;42.0;3.0
68.0;65.0;8;70.0;0.0;332.0;61.0;31.805555555555557;26.0;43.0;27.5;7;2;30.0;35.0;40.0;1;9;18.0;11.0;1;32.0;2;2;38.0;1;32.874999999375;2.0
70.0;42.0;20;72.0;0.0;325.0;59.0;31.09375;26.5;36.0;29.5;5;3;27.0;31.0;45.0;1;8;16.0;7.0;1;0.0;3;2;35.0;0;17.0;1.0
65.0;57.0;7;72.0;0.0;329.0;67.0;31.5;26.0;48.0;31.0;7;1;35.0;40.0;40.0;1;9;18.0;12.0;1;2.0;2;2;41.0;1;39.77777777777778;2.0
62.0;73.0;11;70.0;0.0;340.0;67.0;35.27777777777778;29.5;43.0;33.0;8;2;31.0;30.0;40.0;1;9;18.0;14.0;1;50.0;1;2;39.0;1;36.77777777777778;2.0
86.0;56.0;8;59.0;74.0;431.0;54.0;42.4375;46.0;40.0;45.0;8;0;34.0;43.0;40.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;38.875;2.0
71.0;66.0;11;53.0;59.0;426.0;58.0;32.22222222166667;25.5;36.0;30.33333333;8;2;32.0;31.0;45.0;1;9;18.0;14.0;1;37.0;1;2;43.0;1;33.2;2.0
77.0;49.0;20;54.0;61.0;415.0;63.0;34.3125;28.5;44.0;37.0;7;1;31.0;30.0;44.0;1;8;16.0;12.0;1;0.0;1;2;43.0;0;38.0;2.0
67.0;52.0;11;54.0;57.0;413.0;55.0;33.4375;26.0;30.0;43.0;6;2;21.5;37.0;44.0;1;8;16.0;10.0;1;0.0;2;2;40.0;0;50.0;4.0
71.0;46.0;8;51.0;59.0;393.0;54.0;35.8125;30.0;45.0;35.0;8;0;34.0;36.0;44.0;1;8;16.0;16.0;1;0.0;0;1;43.0;0;35.6875;2.0
70.0;61.0;14;69.0;57.0;427.0;55.0;22.109374999375;18.0;27.0;19.75;2;7;22.5;17.33333333;44.0;3;8;16.0;2.0;2;0.0;6;3;31.5;0;30.0;1.0
68.0;50.0;18;55.0;68.0;424.0;63.0;36.888888888888886;30.0;36.0;41.0;9;1;32.5;39.0;44.0;1;9;18.0;18.0;1;39.0;0;1;41.0;1;34.65384615384615;2.0
80.0;55.0;20;45.0;57.0;408.0;61.0;35.888888888888886;32.0;45.0;37.0;8;0;50.0;35.0;43.0;1;9;18.0;16.0;1;16.0;1;1;42.0;1;11.0;1.0
71.0;46.0;5;47.0;53.0;393.0;51.0;30.770833333749998;24.0;35.0;42.0;5;3;17.66666667;34.0;18.0;1;8;16.0;9.0;1;0.0;3;2;40.0;0;3.75;1.0
76.0;51.0;12;65.0;58.0;426.0;60.0;40.05555555555556;38.0;49.0;43.0;8;0;50.0;50.0;45.0;1;9;18.0;16.0;1;4.0;1;1;42.0;1;32.375;2.0
81.0;56.0;6;58.0;56.0;393.0;50.0;34.875;27.5;30.0;37.0;7;2;32.5;39.0;44.0;1;8;16.0;12.0;1;0.0;1;2;40.0;0;35.40909090909091;2.0
75.0;58.0;10;69.0;41.0;412.0;50.0;28.0;21.0;36.0;22.5;4;4;26.5;28.5;40.0;2;8;16.0;4.0;1;0.0;4;2;43.0;0;40.0;2.0
72.0;68.0;11;63.0;56.0;418.0;54.0;32.75;33.0;30.0;37.0;7;1;19.0;32.0;44.0;1;8;16.0;14.0;1;0.0;1;1;39.0;0;8.0;1.0
64.0;36.0;7;55.0;52.0;396.0;62.0;28.614583333125;30.0;20.0;26.5;4;5;21.5;36.0;44.0;2;8;16.0;9.0;2;0.0;4;1;30.0;0;23.50000000076923;1.0
54.0;66.0;1;59.0;59.0;407.0;60.0;30.333333333333332;29.0;37.0;36.0;7;4;32.5;32.0;40.0;2;9;18.0;12.0;1;4.0;2;2;37.0;1;33.142857142857146;2.0
68.0;47.0;11;51.0;52.0;394.0;58.0;31.0;30.0;35.0;36.0;8;0;39.0;30.0;35.0;1;9;18.0;16.0;1;4.0;1;1;45.0;1;33.583333333333336;2.0
67.0;60.0;15;69.0;57.0;411.0;52.0;30.375;27.0;31.0;34.0;6;3;32.0;26.0;30.0;2;8;16.0;9.0;1;0.0;2;2;40.0;0;24.642857142857142;1.0
55.0;64.0;6;63.0;0.0;311.0;72.0;29.124999999375;31.0;30.0;23.33333333;6;2;35.0;25.0;30.0;2;8;16.0;10.0;1;0.0;2;1;35.0;0;5.0;1.0
52.0;54.0;5;51.0;52.0;386.0;68.0;37.9375;36.0;42.0;34.0;8;0;40.0;36.0;47.0;1;8;16.0;16.0;1;0.0;0;1;40.0;0;36.214285714285715;2.0
55.0;58.0;13;52.0;0.0;285.0;52.0;29.593750000625;29.5;30.0;28.66666667;5;3;34.0;21.5;31.0;2;8;16.0;6.0;1;0.0;3;2;43.0;0;35.0;2.0
59.0;53.0;19;48.0;57.0;390.0;58.0;34.8125;27.0;40.0;38.0;7;1;41.0;36.0;33.0;1;8;16.0;12.0;1;0.0;1;3;41.0;0;36.2;2.0
59.0;47.0;7;59.0;53.0;412.0;37.0;36.25;30.5;44.0;40.0;7;2;37.0;37.0;20.0;1;8;16.0;15.0;1;0.0;1;2;46.0;0;24.136363636363637;1.0
46.0;57.0;20;50.0;57.0;374.0;47.0;32.94444444444444;26.0;43.0;35.0;7;1;39.0;33.0;33.0;1;9;18.0;12.0;1;23.0;2;2;45.0;1;21.0;1.0
58.0;49.0;20;61.0;0.0;295.0;51.0;30.444444444444443;30.0;37.0;30.0;8;1;38.0;30.0;40.0;1;9;18.0;16.0;1;8.0;1;1;42.0;1;28.083333333333332;1.0
65.67;57.27;21;54.06;51.07;374.52;56.37;33.25;31.0;29.5;30.0;7;2;37.0;37.0;27.0;1;9;18.0;16.0;2;33.0;2;1;36.0;1;24.40625;1.0
55.0;26.0;20;46.0;46.0;358.0;56.0;30.4791666675;19.66666667;35.0;30.0;7;1;37.0;32.0;42.0;1;8;16.0;12.0;1;0.0;1;3;37.0;0;32.0;2.0
65.0;58.0;7;72.0;0.0;322.0;56.0;34.84375;30.0;42.0;35.0;8;1;40.0;32.0;34.5;1;8;16.0;16.0;1;0.0;0;1;42.0;0;22.25;1.0
67.0;64.0;10;64.0;0.0;327.0;67.0;34.55555555555556;31.0;37.0;32.0;9;0;38.0;33.0;38.0;1;9;18.0;18.0;1;33.0;0;1;42.0;1;37.30555555555556;2.0
72.0;79.0;10;60.0;0.0;322.0;63.0;36.333333333333336;31.0;46.0;34.0;9;0;41.0;33.0;35.0;1;9;18.0;18.0;1;42.0;0;1;40.0;1;36.47222222222222;2.0
74.0;59.0;8;67.0;0.0;312.0;60.0;31.09375;27.5;37.0;35.0;6;2;30.0;23.5;30.0;2;8;16.0;9.0;1;0.0;2;2;43.0;0;16.5;1.0
67.0;77.0;4;68.0;0.0;332.0;62.0;33.30555555555556;36.0;41.0;31.5;8;1;39.0;34.0;44.0;1;9;18.0;16.0;1;8.0;1;1;41.0;1;33.15625;2.0
64.0;82.0;8;67.0;0.0;337.0;63.0;35.111111111111114;30.0;42.0;32.0;9;0;39.0;34.0;33.0;1;9;18.0;18.0;1;39.0;0;1;44.0;1;35.71875;2.0
58.0;77.0;20;72.0;0.0;340.0;72.0;34.72222222222222;40.0;42.0;35.0;8;0;39.0;35.0;40.0;1;9;18.0;16.0;1;6.0;1;1;43.0;1;40.55555555555556;3.0
62.0;58.0;8;59.0;65.0;412.0;56.0;32.562500000625;32.0;42.0;30.66666667;7;2;36.0;31.0;17.0;1;8;16.0;15.0;1;0.0;1;1;42.0;0;39.285714285714285;2.0
62.0;59.0;8;53.0;59.0;410.0;60.0;38.0;32.0;47.0;36.0;9;0;39.0;33.0;50.0;1;9;18.0;18.0;1;46.0;0;1;42.0;1;35.40625;2.0
71.0;82.0;11;68.0;0.0;322.0;56.0;36.111111111111114;30.0;42.0;32.0;9;0;38.0;34.0;43.0;1;9;18.0;18.0;1;45.0;0;1;43.0;1;40.111111111111114;3.0
67.0;69.0;18;71.0;0.0;315.0;55.0;34.4375;33.0;33.0;30.0;8;0;37.0;34.0;40.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;14.0;1.0
71.0;58.0;20;69.0;0.0;318.0;49.0;32.96875;32.0;42.0;30.0;7;1;40.0;26.5;30.0;2;8;16.0;13.0;1;0.0;1;1;40.0;0;26.545454545454547;1.0
68.0;43.0;9;69.0;0.0;327.0;56.0;30.11111111111111;30.0;37.0;31.5;7;2;41.0;28.5;33.0;2;9;18.0;13.0;1;3.0;2;1;42.0;1;34.7;2.0
61.0;51.0;10;62.0;64.0;393.0;52.0;32.25;32.0;30.0;34.5;7;4;29.5;30.0;18.66666667;1;9;18.0;15.0;1;40.0;2;1;40.0;1;32.611111111666666;2.0
67.0;55.0;20;68.0;0.0;321.0;61.0;32.75;33.0;34.0;27.0;7;1;39.0;32.0;30.0;1;8;16.0;13.0;1;0.0;1;1;39.0;0;12.0;1.0
70.0;57.0;10;61.0;0.0;330.0;63.0;33.84375;30.0;43.0;28.5;7;1;39.0;32.0;38.0;1;8;16.0;13.0;1;0.0;1;1;41.0;0;30.96875;2.0
65.0;64.0;18;72.0;0.0;332.0;55.0;35.611111111111114;36.0;35.0;34.0;9;0;43.0;34.0;38.0;1;9;18.0;18.0;1;31.0;0;1;39.0;1;34.833333333333336;2.0
68.0;72.0;5;69.0;0.0;330.0;56.0;34.1875;32.0;36.0;35.0;7;1;38.0;28.0;38.0;2;8;16.0;13.0;1;0.0;1;1;41.0;0;33.4375;2.0
74.0;70.0;8;76.0;0.0;366.0;65.0;32.1875;24.0;32.0;36.0;7;1;33.0;34.0;38.0;1;8;16.0;12.0;1;0.0;1;2;39.0;0;32.464285714285715;2.0
90.0;85.0;16;74.0;0.0;359.0;56.0;33.125;27.0;34.0;39.0;7;2;34.0;32.0;41.0;1;8;16.0;12.0;1;0.0;1;2;36.0;0;29.846153846153847;1.0
68.0;58.0;20;55.0;62.0;451.0;67.0;32.5;31.0;30.0;37.0;7;1;20.0;36.0;38.0;1;8;16.0;14.0;1;0.0;1;1;39.0;0;29.937500000625;1.0
109.0;83.0;20;76.0;64.0;486.0;65.0;43.5;38.0;49.0;46.0;8;0;47.0;44.0;45.0;1;8;16.0;16.0;1;0.0;0;1;41.0;0;40.57142857142857;3.0
96.0;88.0;11;80.0;0.0;402.0;71.0;43.5;39.0;38.0;44.0;9;0;50.0;41.0;46.0;1;9;18.0;18.0;1;50.0;0;1;44.0;1;40.1875;3.0
84.0;94.0;8;83.0;0.0;415.0;80.0;40.5;30.0;39.0;45.0;9;0;50.0;38.0;43.0;1;9;18.0;18.0;1;41.0;0;1;48.0;1;41.666666666666664;3.0
80.0;80.0;7;73.0;0.0;355.0;58.0;31.77777777777778;27.0;33.0;39.0;7;1;38.0;35.0;43.0;1;9;18.0;12.0;1;4.0;2;2;40.0;1;34.78125;2.0
78.0;64.0;16;74.0;0.0;341.0;60.0;31.0;21.5;31.0;35.0;7;1;31.0;34.0;41.0;1;8;16.0;12.0;1;0.0;1;2;37.0;0;29.714285714285715;1.0
80.0;57.0;8;66.0;0.0;353.0;65.0;38.05555555555556;39.0;33.0;43.0;9;0;31.0;35.0;40.0;1;9;18.0;18.0;1;43.0;0;1;39.0;1;30.46875;2.0
92.0;43.0;20;68.0;0.0;345.0;62.0;38.666666666666664;30.0;37.0;43.0;9;0;40.0;37.0;45.0;1;9;18.0;18.0;1;45.0;0;1;45.0;1;36.583333333333336;2.0
82.0;82.0;11;68.0;0.0;373.0;80.0;34.138888888888886;19.5;43.0;34.0;8;2;50.0;33.0;40.0;1;9;18.0;14.0;1;36.0;1;2;45.0;1;38.666666666666664;2.0
62.0;80.0;7;60.0;70.0;463.0;60.0;34.3125;34.0;28.5;32.5;7;2;39.0;35.0;37.0;1;8;16.0;15.0;2;0.0;1;1;33.0;0;11.346153846153847;1.0
72.0;88.0;18;81.0;0.0;365.0;67.0;38.611111111111114;31.0;41.0;46.0;9;0;40.0;36.0;45.0;1;9;18.0;18.0;1;41.0;0;1;41.0;1;42.5625;3.0
82.0;80.0;10;67.0;0.0;355.0;67.0;32.55555555555556;26.5;39.0;39.0;7;1;43.0;38.0;45.0;1;9;18.0;12.0;1;0.0;2;2;39.0;1;35.63333333333333;2.0
89.0;71.0;4;77.0;0.0;375.0;57.0;39.166666666666664;34.0;38.0;36.0;9;0;47.0;37.0;43.0;1;9;18.0;18.0;1;48.0;0;1;43.0;1;33.642857142857146;2.0
80.0;73.0;8;75.0;0.0;359.0;71.0;37.111111111111114;32.0;39.0;37.0;9;0;42.0;37.0;42.0;1;9;18.0;18.0;1;41.0;0;1;40.0;1;37.0;2.0
81.0;68.0;12;77.0;0.0;369.0;63.0;41.833333333333336;32.0;50.0;46.0;9;0;50.0;43.0;42.0;1;9;18.0;18.0;1;43.0;0;1;38.0;1;36.05;2.0
76.0;80.0;12;72.0;0.0;346.0;61.0;39.111111111111114;40.0;42.0;43.0;9;0;40.0;30.0;39.0;1;9;18.0;18.0;1;44.0;0;1;40.0;1;37.625;2.0
84.0;74.0;8;70.0;0.0;367.0;67.0;39.0;30.0;43.0;43.0;9;0;43.0;36.0;39.0;1;9;18.0;18.0;1;48.0;0;1;44.0;1;37.111111111111114;2.0
89.0;68.0;9;81.0;0.0;397.0;77.0;35.5;29.5;36.0;42.0;7;1;35.0;35.0;41.0;1;8;16.0;12.0;1;0.0;1;2;37.0;0;31.906249999375;2.0
87.0;85.0;14;68.0;0.0;358.0;60.0;40.111111111111114;34.0;40.0;47.0;7;2;50.0;45.0;22.0;1;9;18.0;16.0;1;41.0;2;1;37.0;1;33.374999999375;2.0
87.0;70.0;15;69.0;0.0;351.0;61.0;37.5;31.0;34.0;43.0;9;0;40.0;37.0;39.0;1;9;18.0;18.0;1;45.0;0;1;34.0;1;37.833333333333336;2.0
96.0;79.0;14;79.0;0.0;387.0;66.0;43.77777777777778;36.0;46.0;50.0;9;0;50.0;43.0;45.0;1;9;18.0;18.0;1;44.0;0;1;44.0;1;34.5;2.0
89.0;70.0;8;84.0;0.0;380.0;67.0;38.666666666666664;31.0;37.0;43.0;9;0;37.0;37.0;42.0;1;9;18.0;18.0;1;50.0;0;1;41.0;1;34.5625;2.0
78.0;82.0;1;80.0;0.0;374.0;71.0;33.75;30.5;32.0;33.0;8;1;32.0;36.0;41.0;1;8;16.0;16.0;1;0.0;0;2;41.0;0;26.636363635454543;1.0
80.0;94.0;1;71.0;0.0;371.0;67.0;32.708333332500004;27.33333333;45.0;30.0;7;2;38.0;30.0;37.0;1;8;16.0;12.0;1;0.0;1;3;42.0;0;22.6;1.0
80.0;70.0;1;66.0;0.0;353.0;63.0;37.0625;33.0;39.0;38.0;8;0;40.0;36.0;39.0;1;8;16.0;16.0;1;0.0;0;1;46.0;0;27.50000000125;1.0
82.0;85.0;20;83.0;0.0;381.0;65.0;35.888888888888886;31.0;38.0;43.0;8;0;50.0;40.0;43.0;1;9;18.0;16.0;1;1.0;1;1;47.0;1;37.666666666666664;2.0
82.0;74.0;8;67.0;0.0;361.0;67.0;39.388888888888886;33.0;34.0;39.0;9;0;50.0;40.0;45.0;1;9;18.0;18.0;1;41.0;0;1;41.0;1;38.27272727272727;2.0
74.0;73.0;15;76.0;0.0;366.0;69.0;38.5;37.0;34.0;42.0;8;0;31.0;41.0;40.0;1;8;16.0;16.0;1;0.0;0;1;41.0;0;23.821428571428573;1.0
70.0;74.0;7;74.0;0.0;355.0;69.0;35.638888888888886;38.0;33.0;37.0;8;1;32.0;28.5;39.0;2;9;18.0;15.0;1;42.0;1;1;37.0;1;37.55;2.0
78.0;88.0;1;57.0;52.0;429.0;61.0;38.388888888888886;41.0;35.0;41.0;9;0;34.0;35.0;42.0;1;9;18.0;18.0;1;37.0;0;1;41.0;1;26.78125;1.0
76.0;77.0;10;73.0;0.0;360.0;67.0;34.0;25.5;33.0;41.0;7;1;30.0;39.0;36.0;1;8;16.0;12.0;1;0.0;1;2;40.0;0;36.32142857142857;2.0
78.0;73.0;18;74.0;0.0;381.0;73.0;33.0625;29.0;34.0;37.0;7;3;30.0;30.0;41.0;1;8;16.0;12.0;2;0.0;1;2;44.0;0;35.69230769230769;2.0
78.0;77.0;17;81.0;0.0;365.0;65.0;37.5;30.0;35.0;39.0;9;0;50.0;33.0;37.0;1;9;18.0;18.0;1;50.0;0;1;35.0;1;36.76923076923077;2.0
82.0;73.0;8;66.0;0.0;367.0;67.0;38.166666666666664;39.0;31.0;37.0;9;0;44.0;31.0;45.0;1;9;18.0;18.0;1;43.0;0;1;39.0;1;35.375;2.0
82.0;64.0;11;70.0;0.0;363.0;71.0;36.0;32.0;38.0;38.0;8;1;35.0;43.0;37.0;1;9;18.0;17.0;1;36.0;1;1;35.0;1;32.82142857142857;2.0
80.0;58.0;11;86.0;0.0;362.0;60.0;36.611111111111114;31.0;35.0;40.0;9;0;40.0;33.0;42.0;1;9;18.0;18.0;1;43.0;0;1;37.0;1;26.818181818181817;1.0
72.0;91.0;11;74.0;0.0;374.0;76.0;33.4375;31.0;32.0;40.0;8;0;30.0;31.0;36.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;25.0;1.0
71.0;71.0;10;51.0;70.0;449.0;58.0;36.5;35.0;38.0;41.0;8;0;33.0;33.0;45.0;1;8;16.0;16.0;1;0.0;0;1;35.0;0;16.1;1.0
82.0;82.0;16;80.0;0.0;368.0;56.0;42.0;41.0;46.0;49.0;8;0;37.0;37.0;43.0;1;8;16.0;16.0;1;0.0;0;1;43.0;0;34.77272727272727;2.0
84.0;76.0;9;78.0;0.0;370.0;65.0;35.94444444444444;29.5;31.0;45.0;8;2;36.0;35.0;36.0;1;9;18.0;14.0;1;39.0;1;2;39.0;1;29.375;1.0
84.0;73.0;8;64.0;0.0;345.0;67.0;35.888888888888886;32.5;32.0;35.0;9;1;30.0;40.0;42.0;1;9;18.0;18.0;1;41.0;0;2;38.0;1;33.07692307692308;2.0
75.0;65.0;19;75.0;0.0;349.0;63.0;29.75;20.5;36.0;31.0;6;2;30.0;34.0;40.0;1;8;16.0;11.0;1;0.0;2;2;35.0;0;27.545454545454547;1.0
96.0;88.0;19;83.0;0.0;385.0;62.0;36.6875;27.5;43.0;46.0;5;3;40.0;43.0;19.0;1;8;16.0;10.0;1;0.0;3;2;40.0;0;34.625;2.0
72.0;94.0;18;69.0;0.0;359.0;67.0;29.03125;29.0;24.0;25.5;3;5;30.0;26.0;42.0;2;8;16.0;4.0;3;0.0;5;2;40.0;0;15.6;1.0
100.0;74.0;8;78.0;0.0;397.0;71.0;30.5625;30.0;35.0;39.0;3;5;29.0;28.0;28.0;2;8;16.0;8.0;1;0.0;5;1;29.0;0;15.5;1.0
84.0;67.0;10;74.0;0.0;359.0;69.0;34.40625;33.0;36.0;41.0;7;1;30.0;27.5;42.0;2;8;16.0;13.0;1;0.0;1;1;37.0;0;27.25;1.0
87.0;74.0;16;75.0;0.0;360.0;57.0;29.46875;34.0;0.0;31.0;5;2;23.0;32.0;42.0;1;8;16.0;12.0;1;0.0;3;1;42.0;0;40.0;2.0
79.0;85.0;10;69.0;0.0;368.0;65.0;34.0;30.0;39.0;36.0;9;0;30.0;31.0;43.0;1;9;18.0;18.0;1;37.0;0;1;39.0;1;33.875;2.0
80.0;76.0;17;76.0;0.0;360.0;69.0;39.388888888888886;34.0;33.0;45.0;9;0;30.0;40.0;39.0;1;9;18.0;18.0;1;49.0;0;1;45.0;1;38.77777777777778;2.0
