NUMERO;PROMEDIO_CINCO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NOTA_GRAFOS;PROMEDIO_OCHO;NCC_OCHO;NOTA_LOG_UNO;NOTA_CALIDAD_DOS;NOTA_LENGUA_DOS;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NOTA_GRADO_UNO;VECES_GRADO_UNO;CREDITOS_GRADO_UNO;NOTA_LOG_DOS;VECES_LOG_DOS;CREDITOS_LOG_DOS;NOTA_DECISION;VECES_DECISION;CREDITOS_DECISION;NOTA_PRODUCCION;VECES_PRODUCCION;CREDITOS_PRODUCCION;NOTA_FINANZAS;VECES_FINANZAS;CREDITOS_FINANZAS;NOTA_GIT;VECES_GIT;CREDITOS_GIT;NOTA_GTH;VECES_GTH;CREDITOS_GTH;NOTA_HISTORIA;VECES_HISTORIA;CREDITOS_HISTORIA;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
1442;41.05882352941177;41.41176470588236;50.0;41.06666666666667;45.0;38.0;10;38.0;41.0;44.0;32.46666666666667;0;15;12;3;7;6;1;2;0.0;0;1;35.0;1;2;30.0;1;2;19.0;1;3;30.0;1;2;38.0;1;2;42.0;1;2;40.0;1;2;1;30.0
1533;38.11764705882353;36.58823529411764;32.0;42.63636363636363;45.0;38.3;10;39.0;45.0;37.0;35.26666666666667;3;15;11;4;7;5;2;2;0.0;0;1;37.0;2;2;28.5;2;2;30.0;1;3;29.0;2;2;38.0;1;2;43.0;1;2;44.0;1;2;2;34.0
1600;35.14285714285715;39.86666666666667;46.0;38.30769230769231;46.0;36.25;8;33.5;40.0;0.0;35.33333333333334;1;6;4;2;3;2;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;26.0;2;2;40.0;1;2;40.0;1;2;0.0;0;2;0;0.0
16;38.05882352941177;36.64705882352941;30.0;39.33333333333334;40.0;34.3030303030303;11;25.66666666666667;41.0;39.0;38.07692307692308;1;13;11;2;6;5;1;2;0.0;0;1;38.0;1;2;23.0;2;2;47.0;1;3;30.0;1;2;43.0;1;2;43.0;1;2;0.0;0;2;2;36.45
18;32.4;32.66666666666666;30.0;38.88888888888889;49.0;34.11111111111111;9;34.0;31.0;0.0;36.15384615384615;0;13;13;0;6;6;0;2;0.0;0;1;33.0;1;2;31.0;1;2;42.0;1;3;30.0;1;2;38.0;1;2;40.0;1;2;0.0;0;2;2;33.3
1551;29.17647058823529;29.2;11.0;34.81818181818182;36.0;19.35;10;9.0;31.0;35.0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;3;41.0
21;34.23076923076923;32.53333333333333;30.0;37.11111111111111;36.0;34.33333333333334;9;23.5;32.0;0.0;37.84615384615385;0;13;13;0;6;6;0;2;0.0;0;1;40.0;1;2;36.0;1;2;40.0;1;3;30.0;1;2;40.0;1;2;40.0;1;2;0.0;0;2;3;42.9
1488;36.35294117647059;30.72549019607843;26.66666666666667;40.0;45.0;33.5;8;24.5;0.0;43.0;22.71428571428572;2;7;2;5;3;1;2;1;0.0;0;1;0.0;0;2;12.0;2;2;25.0;2;3;0.0;0;2;0.0;0;2;0.0;0;2;30.0;1;2;4;46.0
23;37.72727272727273;36.13333333333333;35.0;36.66666666666666;35.0;41.11111111111111;9;35.0;38.0;0.0;39.61538461538461;1;13;13;0;6;6;0;2;0.0;0;1;42.0;1;2;31.5;2;2;46.0;1;3;30.0;1;2;40.0;1;2;45.0;1;2;0.0;0;2;2;35.2
136;34.6;32.1;22.5;42.88888888888889;48.0;36.77777777777778;9;38.0;37.0;0.0;36.46153846153846;1;13;11;2;6;5;1;2;0.0;0;1;34.0;1;2;36.0;1;2;41.0;1;3;25.5;2;2;40.0;1;2;40.0;1;2;0.0;0;2;3;40.125
180;35.30769230769231;31.73333333333333;25.0;36.11111111111111;29.0;29.32222222222222;9;24.2;32.0;0.0;29.03846153846154;4;13;4;9;6;2;4;1;0.0;0;1;20.0;2;2;27.0;2;2;26.5;2;3;21.0;2;2;43.0;1;2;38.0;1;2;0.0;0;2;2;30.75
208;32.53846153846154;34.5;23.5;39.55555555555556;43.0;35.55555555555556;9;24.0;30.0;0.0;34.69230769230769;2;13;13;0;6;6;0;2;0.0;0;1;33.0;1;2;34.5;2;2;34.0;1;3;30.0;2;2;37.0;1;2;40.0;1;2;0.0;0;2;2;38.625
229;31.66666666666667;34.66666666666666;37.0;35.44444444444444;34.0;29.14814814814815;9;20.66666666666667;36.0;0.0;28.06410256410257;3;13;6;7;6;3;3;1;0.0;0;1;33.0;1;2;19.0;3;2;20.5;2;3;21.66666666666667;3;2;39.0;1;2;39.0;1;2;0.0;0;2;2;31.8125
233;36.38461538461539;35.86666666666667;35.0;39.77777777777778;43.0;42.09090909090909;11;39.0;37.0;48.0;40.46153846153846;0;13;13;0;6;6;0;2;0.0;0;1;40.0;1;2;37.0;1;2;42.0;1;3;30.0;1;2;44.0;1;2;49.0;1;2;0.0;0;2;2;36.5625
770;39.94117647058823;39.41176470588236;40.0;40.33333333333334;48.0;39.5;14;42.0;41.0;46.0;41.9375;1;16;16;0;8;8;0;2;46.0;1;1;42.0;1;2;36.5;2;2;44.0;1;3;34.0;1;2;40.0;1;2;49.0;1;2;45.0;1;2;3;44.33333333333334
900;40.52941176470588;42.0;44.0;45.2;44.0;43.14285714285715;14;43.0;46.0;43.0;41.9375;0;16;16;0;8;8;0;2;43.0;1;1;41.0;1;2;47.0;1;2;38.0;1;3;33.0;1;2;46.0;1;2;48.0;1;2;42.0;1;2;3;44.05555555555556
1070;40.52941176470588;40.88235294117647;43.0;43.46666666666667;40.0;41.35714285714285;14;36.0;42.0;34.0;36.375;1;16;14;2;8;7;1;2;48.0;1;1;37.0;1;2;27.5;2;2;35.0;1;3;30.0;1;2;42.0;1;2;40.0;1;2;38.0;1;2;3;41.88888888888889
1354;35.23529411764706;34.58823529411764;31.5;40.53333333333333;46.0;37.85714285714285;14;33.0;44.0;37.0;35.8125;2;16;14;2;8;7;1;2;45.0;1;1;38.0;1;2;23.5;2;2;32.0;1;3;30.5;2;2;37.0;1;2;39.0;1;2;48.0;1;2;2;39.77777777777778
26;33.18181818181818;32.9;26.25;36.11111111111111;41.0;30.88888888888889;9;21.0;40.0;0.0;36.46153846153846;0;13;13;0;6;6;0;2;0.0;0;1;35.0;1;2;41.0;1;2;36.0;1;3;30.0;1;2;37.0;1;2;40.0;1;2;0.0;0;2;2;36.8125
34;28.90909090909091;30.8;27.5;36.57142857142857;40.0;25.85714285714286;7;28.0;26.5;0.0;31.86666666666666;1;10;8;2;5;4;1;2;0.0;0;1;18.33333333333333;3;2;30.0;1;2;0.0;0;3;35.0;1;2;37.0;1;2;39.0;1;2;0.0;0;2;2;31.2
667;35.23529411764706;35.11764705882353;31.0;37.73333333333333;40.0;36.5;14;30.0;40.0;42.0;35.5;1;16;14;2;8;7;1;2;45.0;1;1;34.0;1;2;30.0;1;2;30.0;1;3;28.5;2;2;45.0;1;2;38.0;1;2;41.0;1;2;2;37.83333333333334
35;30.81333333333333;31.2;35.0;35.55555555555556;27.0;34.88888888888889;9;17.0;42.0;0.0;32.38461538461539;2;13;9;4;6;4;2;2;0.0;0;1;44.0;1;2;31.0;1;2;37.0;1;3;20.0;3;2;22.0;2;2;38.0;1;2;0.0;0;2;2;37.8
244;25.0;31.03333333333333;27.0;35.66666666666666;30.0;29.11111111111111;9;15.0;30.0;0.0;30.69230769230769;3;13;6;7;6;3;3;1;0.0;0;1;40.0;1;2;23.0;3;2;21.0;2;3;20.0;3;2;40.0;1;2;45.0;1;2;0.0;0;2;2;37.0
460;37.76470588235294;37.47058823529412;33.0;39.86666666666667;40.0;37.78571428571428;14;34.0;45.0;39.0;34.22916666666666;1;16;14;2;8;7;1;2;38.0;1;1;35.0;1;2;29.33333333333333;3;2;31.0;1;3;30.0;1;2;40.0;1;2;41.0;1;2;33.0;1;2;3;41.5
539;33.23529411764706;36.64705882352941;35.0;35.26666666666667;34.0;35.64285714285715;14;32.0;39.0;46.0;37.25;1;16;14;2;8;7;1;2;40.0;1;1;39.0;1;2;40.0;1;2;32.0;1;3;28.0;2;2;47.0;1;2;34.0;1;2;42.0;1;2;2;32.66666666666666
562;34.26470588235294;37.05882352941177;35.0;38.66666666666666;42.0;37.71428571428572;14;33.0;44.0;42.0;35.1875;0;16;16;0;8;8;0;2;45.0;1;1;39.0;1;2;30.0;1;2;36.0;1;3;30.0;1;2;40.0;1;2;33.0;1;2;33.0;1;2;2;36.16666666666666
672;34.35294117647059;33.88235294117647;37.0;35.26666666666667;35.0;35.60714285714285;14;33.0;38.0;41.0;35.375;2;16;14;2;8;7;1;2;45.0;1;1;30.0;1;2;33.5;2;2;43.0;1;3;30.0;1;2;44.0;1;2;30.0;1;2;28.5;2;2;2;36.61111111111111
853;38.38235294117647;39.70588235294117;32.0;38.2;37.0;37.28571428571428;14;24.5;40.0;44.0;35.35416666666666;2;16;12;4;8;6;2;2;42.0;1;1;34.0;1;2;41.0;1;2;35.0;1;3;25.0;2;2;46.0;1;2;41.0;1;2;22.33333333333333;3;2;2;39.22222222222222
977;37.0;38.76470588235294;44.0;39.86666666666667;43.0;40.78571428571428;14;43.0;38.0;40.0;38.1875;1;16;16;0;8;8;0;2;50.0;1;1;34.5;2;2;35.0;1;2;38.0;1;3;30.0;1;2;47.0;1;2;43.0;1;2;34.0;1;2;2;38.77777777777778
986;36.41176470588236;37.55882352941177;34.0;41.86666666666667;43.0;39.21428571428572;14;36.0;44.0;47.0;37.8125;0;16;16;0;8;8;0;2;45.0;1;1;43.0;1;2;34.0;1;2;34.0;1;3;31.0;1;2;43.0;1;2;30.0;1;2;48.0;1;2;3;40.55555555555556
1016;37.94117647058823;39.94117647058823;39.0;43.46666666666667;46.0;41.21428571428572;14;42.0;44.0;46.0;37.875;0;16;16;0;8;8;0;2;43.0;1;1;36.0;1;2;38.0;1;2;41.0;1;3;31.0;1;2;48.0;1;2;31.0;1;2;36.0;1;2;3;42.83333333333334
1264;37.79411764705883;36.79411764705883;42.0;37.93333333333333;47.0;40.58333333333334;12;42.0;42.0;0.0;35.73333333333333;1;15;13;2;7;6;1;2;0.0;0;1;40.0;1;2;29.5;2;2;33.0;1;3;30.0;1;2;46.0;1;2;36.0;1;2;37.0;1;2;2;36.16666666666666
1389;38.70588235294117;43.0;50.0;45.4;50.0;44.35714285714285;14;46.0;44.0;39.0;44.0;0;16;16;0;8;8;0;2;49.0;1;1;45.0;1;2;44.0;1;2;43.0;1;3;41.0;1;2;45.0;1;2;44.0;1;2;44.0;1;2;3;41.77777777777778
1475;38.05882352941177;35.0;37.0;39.0;45.0;32.35;10;41.0;36.0;37.0;34.4;0;10;10;0;5;5;0;2;0.0;0;1;34.0;1;2;30.0;1;2;0.0;0;3;33.0;1;2;38.0;1;2;37.0;1;2;0.0;0;2;2;30.88888888888889
1492;39.11764705882353;38.76470588235294;41.0;42.2;47.0;38.35714285714285;14;43.0;38.0;45.0;34.66666666666666;0;15;15;0;7;7;0;2;0.0;0;1;36.0;1;2;30.0;1;2;30.0;1;3;31.0;1;2;38.0;1;2;39.0;1;2;41.0;1;2;3;41.28571428571428
1501;37.47058823529412;33.3235294117647;25.5;38.26666666666667;40.0;35.28571428571428;14;23.0;35.0;35.0;33.84615384615385;1;13;11;2;6;5;1;2;0.0;0;1;0.0;0;2;23.0;2;2;34.0;1;3;34.0;1;2;37.0;1;2;37.0;1;2;38.0;1;2;2;37.66666666666666
1663;38.5;37.26666666666667;34.0;41.8;47.0;37.2;10;36.0;41.0;43.0;34.33333333333334;0;6;4;2;3;2;1;2;0.0;0;1;0.0;0;2;28.0;1;2;0.0;0;3;30.0;1;2;0.0;0;2;45.0;1;2;0.0;0;2;2;38.0
1860;34.93333333333333;33.75;36.0;37.66666666666666;0.0;37.0;1;0.0;0.0;0.0;36.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;36.0;1;2;0;0.0
1895;39.41176470588236;36.53333333333333;37.0;41.4;38.0;48.0;1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
2167;33.42857142857143;45.0;0.0;38.4;0.0;40.33333333333334;3;0.0;0.0;40.0;36.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;36.0;1;2;2;31.0
75;28.80769230769231;33.6;30.0;35.27272727272727;30.0;25.83333333333333;9;23.0;22.5;0.0;30.0;3;13;6;7;6;3;3;1;0.0;0;1;21.0;2;2;21.0;2;2;28.0;2;3;30.0;1;2;38.0;1;2;43.0;1;2;0.0;0;2;2;34.6
1059;35.8235294117647;38.1764705882353;37.0;40.6;41.0;44.14285714285715;14;36.0;46.0;49.0;37.5625;0;16;16;0;8;8;0;2;45.0;1;1;34.0;1;2;33.0;1;2;34.0;1;3;30.0;1;2;42.0;1;2;41.0;1;2;47.0;1;2;2;36.02777777777778
38;34.09090909090909;35.8;40.0;37.66666666666666;35.0;32.77777777777778;9;22.5;37.0;0.0;35.07692307692308;1;13;11;2;6;5;1;2;0.0;0;1;31.0;1;2;28.0;3;2;38.0;1;3;30.0;1;2;42.0;1;2;40.0;1;2;0.0;0;2;2;36.7
1597;39.0;37.14705882352941;30.0;43.09090909090909;43.0;40.5;6;35.0;0.0;0.0;36.0;0;4;4;0;2;2;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;41.0;1;2;0.0;0;2;0.0;0;2;31.0;1;2;4;47.0
58;35.15384615384615;36.06666666666667;40.0;38.44444444444444;40.0;39.36363636363637;11;35.0;40.0;42.0;37.30769230769231;1;13;11;2;6;5;1;2;0.0;0;1;33.0;1;2;42.0;1;2;38.0;1;3;29.5;2;2;36.0;1;2;45.0;1;2;0.0;0;2;3;41.1
64;35.92307692307692;38.8;45.0;39.44444444444444;45.0;32.94444444444444;9;33.0;31.0;0.0;34.76923076923077;1;13;11;2;6;5;1;2;0.0;0;1;31.0;1;2;31.0;1;2;47.0;1;3;27.5;2;2;31.0;1;2;35.0;1;2;0.0;0;2;2;38.8
65;36.38461538461539;32.66666666666666;30.0;36.55555555555556;30.5;40.11111111111111;9;40.0;41.0;0.0;34.07692307692308;0;13;13;0;6;6;0;2;0.0;0;1;32.0;1;2;31.0;1;2;31.0;1;3;30.0;1;2;37.0;1;2;45.0;1;2;0.0;0;2;3;42.625
1282;35.1764705882353;34.58823529411764;31.0;39.53333333333333;38.0;39.35714285714285;14;38.0;45.0;38.0;33.04444444444444;2;15;11;4;7;5;2;2;0.0;0;1;35.0;1;2;20.33333333333333;3;2;30.0;1;3;18.5;2;2;45.0;1;2;38.0;1;2;46.0;1;2;2;35.21428571428572
105;33.46153846153846;34.4;30.0;34.11111111111111;30.0;29.22222222222222;9;31.0;30.0;0.0;32.53846153846154;2;13;9;4;6;4;2;2;0.0;0;1;27.0;2;2;20.5;2;2;38.0;1;3;30.0;1;2;32.0;1;2;45.0;1;2;0.0;0;2;2;34.5
163;30.1;27.85666666666667;21.8;37.88888888888889;40.0;33.11111111111111;9;40.0;40.0;0.0;34.15384615384615;2;13;9;4;6;4;2;2;0.0;0;1;36.0;1;2;26.5;2;2;35.0;1;3;36.0;1;2;28.0;2;2;43.0;1;2;0.0;0;2;2;37.5
557;35.83333333333334;30.8;36.0;34.0;0.0;0.0;0;0.0;0.0;0.0;31.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;31.0;1;2;0.0;0;2;0;0.0
980;37.47058823529412;41.29411764705883;48.0;40.46666666666667;46.0;38.42857142857143;14;38.0;43.0;44.0;36.48958333333334;2;16;11;5;8;6;2;2;47.0;1;1;36.0;1;2;34.0;1;2;26.5;2;3;28.66666666666667;3;2;42.0;1;2;44.0;1;2;44.0;1;2;3;42.22222222222222
86;31.07692307692308;33.03333333333333;30.0;38.55555555555556;45.0;32.33333333333334;9;27.0;38.0;0.0;37.92307692307692;1;13;11;2;6;5;1;2;0.0;0;1;38.0;1;2;27.5;2;2;46.0;1;3;30.0;1;2;39.0;1;2;43.0;1;2;0.0;0;2;2;39.625
123;35.0;35.66666666666666;30.0;40.0;42.0;33.0;9;37.0;35.0;0.0;34.7948717948718;1;13;11;2;6;5;1;2;0.0;0;1;31.0;1;2;33.0;1;2;33.0;1;3;27.66666666666667;3;2;45.0;1;2;40.0;1;2;0.0;0;2;2;37.625
237;38.07692307692308;37.86666666666667;40.0;42.88888888888889;47.0;41.36363636363637;11;41.0;38.0;42.0;38.92307692307692;0;13;13;0;6;6;0;2;0.0;0;1;34.0;1;2;30.0;1;2;48.0;1;3;30.0;1;2;45.0;1;2;42.0;1;2;0.0;0;2;2;37.5
452;34.8235294117647;39.58823529411764;43.0;39.33333333333334;38.0;37.14285714285715;14;31.0;36.0;50.0;35.3125;1;16;14;2;8;7;1;2;33.0;1;1;30.0;1;2;40.0;1;2;37.0;1;3;29.5;2;2;41.0;1;2;30.0;1;2;40.0;1;2;3;41.33333333333334
471;37.23529411764706;35.91176470588236;38.0;36.66666666666666;40.0;37.07142857142857;14;32.5;28.5;50.0;33.875;1;16;14;2;8;7;1;2;34.0;1;1;36.0;1;2;34.0;1;2;40.0;1;3;30.0;1;2;42.0;1;2;35.0;1;2;17.0;2;2;2;36.22222222222222
583;37.41176470588236;39.76470588235294;37.0;38.8;43.0;41.64285714285715;14;38.0;43.0;35.0;41.125;0;16;16;0;8;8;0;2;50.0;1;1;35.0;1;2;42.0;1;2;42.0;1;3;30.0;1;2;47.0;1;2;44.0;1;2;43.0;1;2;4;45.72222222222222
824;41.1764705882353;39.11764705882353;39.0;40.66666666666666;48.0;38.35714285714285;14;41.0;42.0;30.0;37.0;2;16;14;2;8;7;1;2;45.0;1;1;31.0;2;2;39.0;1;2;45.0;1;3;31.0;1;2;47.0;1;2;31.0;1;2;27.0;2;2;3;42.05555555555556
983;39.79411764705883;41.29411764705883;48.0;43.4;44.0;44.57142857142857;14;43.0;43.0;50.0;41.375;0;16;16;0;8;8;0;2;50.0;1;1;38.0;1;2;44.0;1;2;44.0;1;3;31.0;1;2;43.0;1;2;42.0;1;2;42.0;1;2;3;43.27777777777778
1004;31.5;35.8235294117647;41.0;34.33333333333334;42.0;35.64285714285715;14;31.0;37.0;44.0;37.875;0;16;16;0;8;8;0;2;50.0;1;1;31.0;1;2;41.0;1;2;42.0;1;3;33.0;1;2;34.0;1;2;39.0;1;2;37.0;1;2;2;33.88888888888889
1005;37.41176470588236;36.44117647058823;40.0;40.53333333333333;41.0;38.78571428571428;14;28.5;43.0;42.0;35.5;1;16;13;3;8;7;1;2;45.0;1;1;40.0;1;2;35.0;1;2;27.0;2;3;30.0;1;2;33.0;1;2;37.0;1;2;46.0;1;2;2;37.38888888888889
1017;36.23529411764706;39.88235294117647;43.0;37.86666666666667;40.0;36.28571428571428;14;32.0;40.0;35.0;36.4375;1;16;14;2;8;7;1;2;45.0;1;1;33.0;1;2;32.0;1;2;41.0;1;3;28.5;2;2;40.0;1;2;43.0;1;2;31.0;1;2;2;38.11111111111111
1186;36.88235294117647;40.11764705882353;48.0;38.33333333333334;30.0;37.41666666666666;12;34.0;43.0;39.0;35.46666666666667;2;15;13;2;7;6;1;2;0.0;0;1;40.0;1;2;31.5;2;2;32.0;1;3;26.5;2;2;48.0;1;2;41.0;1;2;31.0;1;2;2;35.83333333333334
1328;39.11764705882353;40.35294117647059;49.0;38.86666666666667;36.0;44.14285714285715;14;38.0;46.0;49.0;39.26666666666667;1;15;13;2;7;6;1;2;0.0;0;1;41.0;1;2;38.0;1;2;39.0;1;3;28.0;2;2;43.0;1;2;41.0;1;2;45.0;1;2;2;39.3125
1462;36.41176470588236;35.0;30.0;42.0;44.0;37.8;10;38.0;42.0;38.0;36.0;1;10;8;2;5;4;1;2;0.0;0;1;0.0;0;2;28.0;2;2;0.0;0;3;30.0;1;2;41.0;1;2;41.0;1;2;40.0;1;2;2;33.0
1381;37.11764705882353;39.0;48.0;42.13333333333333;46.0;39.75;14;39.0;44.0;45.0;35.1875;1;16;14;2;8;7;1;2;44.0;1;1;39.0;1;2;27.0;2;2;33.0;1;3;30.0;1;2;35.0;1;2;38.0;1;2;41.0;1;2;2;32.44444444444444
121;31.07692307692308;34.26666666666667;19.5;39.33333333333334;47.0;35.88888888888889;9;30.5;40.0;0.0;33.46153846153846;1;13;11;2;6;5;1;2;0.0;0;1;34.0;1;2;29.0;2;2;31.0;1;3;32.0;1;2;36.0;1;2;40.0;1;2;0.0;0;2;3;40.125
1438;40.52941176470588;39.35294117647059;32.0;42.46666666666667;45.0;41.28571428571428;14;42.0;44.0;43.0;39.33333333333334;0;12;12;0;6;6;0;2;0.0;0;1;36.0;1;2;31.0;1;2;0.0;0;3;42.0;1;2;36.0;1;2;43.0;1;2;48.0;1;2;3;41.83333333333334
370;36.76470588235294;34.05882352941177;26.0;35.31111111111111;37.0;30.5;14;21.0;34.0;44.0;35.27083333333334;1;16;14;2;8;7;1;2;43.0;1;1;39.0;1;2;40.0;1;2;36.0;1;3;21.66666666666667;3;2;38.0;1;2;30.0;1;2;38.0;1;2;2;35.77777777777778
392;39.58823529411764;39.23529411764706;38.0;40.66666666666666;38.0;39.71428571428572;14;39.0;47.0;43.0;38.125;0;16;16;0;8;8;0;2;43.0;1;1;39.0;1;2;30.0;1;2;37.0;1;3;30.0;1;2;40.0;1;2;46.0;1;2;43.0;1;2;3;41.16666666666666
866;41.94117647058823;43.8235294117647;46.0;44.73333333333333;45.0;43.07142857142857;14;41.0;46.0;42.0;38.8125;1;16;14;2;8;7;1;2;45.0;1;1;43.0;1;2;28.5;2;2;43.0;1;3;30.0;1;2;46.0;1;2;36.0;1;2;40.0;1;2;3;42.77777777777778
1196;39.52941176470588;38.29411764705883;36.0;40.26666666666667;25.0;38.64285714285715;14;45.0;44.0;33.0;34.73333333333333;2;15;13;2;7;6;1;2;0.0;0;1;45.0;1;2;30.0;1;2;30.0;1;3;25.5;2;2;48.0;1;2;35.0;1;2;32.0;2;2;3;42.6875
1290;35.02941176470588;40.41176470588236;44.0;39.13333333333333;38.0;40.07142857142857;14;32.0;43.0;45.0;36.93333333333333;1;15;13;2;7;6;1;2;0.0;0;1;40.0;1;2;29.0;2;2;34.0;1;3;45.0;1;2;45.0;1;2;35.0;1;2;32.0;1;2;2;36.9375
1624;37.1764705882353;36.64705882352941;43.0;38.92307692307692;38.0;37.4;10;34.0;42.0;44.0;34.80769230769231;2;13;10;3;6;5;1;2;0.0;0;1;30.5;2;2;36.0;1;2;28.5;2;3;0.0;0;2;38.0;1;2;43.0;1;2;36.0;1;2;3;42.0
1653;39.94117647058823;36.23529411764706;35.0;44.18181818181818;45.0;40.75;8;37.0;0.0;48.0;39.5;0;8;8;0;4;4;0;2;0.0;0;1;38.0;1;2;35.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;46.0;1;2;39.0;1;2;0;0.0
1933;32.22222222222222;29.5;29.0;39.2;0.0;32.66666666666666;3;0.0;33.0;0.0;48.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;48.0;1;2;0;0.0
268;41.69230769230769;37.6;40.0;37.90909090909091;39.0;37.66666666666666;9;43.0;34.0;0.0;35.61538461538461;1;13;11;2;6;5;1;2;0.0;0;1;36.0;1;2;36.0;1;2;36.0;1;3;27.5;2;2;36.0;1;2;42.0;1;2;0.0;0;2;2;35.25
792;36.38235294117647;37.52941176470588;41.0;42.33333333333334;46.0;38.42857142857143;14;40.0;39.0;43.0;35.1875;1;16;14;2;8;7;1;2;45.0;1;1;36.0;1;2;28.5;2;2;37.0;1;3;34.0;1;2;41.0;1;2;30.0;1;2;34.0;1;2;3;40.05555555555556
249;36.93333333333333;37.8;40.0;43.33333333333334;47.0;39.55555555555556;9;36.0;39.0;0.0;42.23076923076923;0;13;13;0;6;6;0;2;0.0;0;1;43.0;1;2;42.0;1;2;45.0;1;3;33.0;1;2;45.0;1;2;44.0;1;2;0.0;0;2;3;40.6
250;40.45454545454545;39.53333333333333;40.0;40.81818181818182;39.0;42.11111111111111;9;44.0;36.0;0.0;38.23076923076923;2;13;11;2;6;5;1;2;0.0;0;1;40.0;1;2;31.5;2;2;39.0;1;3;29.5;2;2;43.0;1;2;46.0;1;2;0.0;0;2;3;41.2
329;32.34615384615385;35.13333333333333;31.0;35.11111111111111;46.0;32.66666666666666;9;40.0;32.0;0.0;32.84615384615385;2;13;9;4;6;4;2;2;0.0;0;1;35.0;1;2;44.0;1;2;34.0;1;3;21.5;2;2;42.0;1;2;20.0;2;2;0.0;0;2;2;33.97916666666666
588;38.0;39.64705882352941;36.0;40.06666666666667;33.0;39.35714285714285;14;30.5;44.0;45.0;37.125;1;16;14;2;8;7;1;2;40.0;1;1;36.0;1;2;27.0;3;2;32.0;1;3;34.0;1;2;48.0;1;2;41.0;1;2;43.0;1;2;3;40.27777777777778
726;41.47058823529412;41.58823529411764;41.0;43.6;50.0;42.07142857142857;14;36.0;46.0;44.0;44.0625;0;16;16;0;8;8;0;2;41.0;1;1;50.0;1;2;46.0;1;2;36.0;1;3;45.0;1;2;46.0;1;2;45.0;1;2;46.0;1;2;3;40.61111111111111
938;42.35294117647059;41.64705882352941;47.0;44.66666666666666;47.0;40.28571428571428;14;41.0;43.0;43.0;37.6875;1;16;16;0;8;8;0;2;45.0;1;1;39.0;1;2;30.5;2;2;37.0;1;3;35.0;1;2;43.0;1;2;41.0;1;2;35.0;1;2;3;41.16666666666666
975;37.44117647058823;35.47058823529412;37.0;40.6;42.0;36.64285714285715;14;23.0;40.0;46.0;31.10416666666667;3;16;9;7;8;5;3;1;50.0;1;1;36.0;1;2;13.33333333333333;3;2;19.0;2;3;26.0;2;2;42.0;1;2;39.0;1;2;39.0;1;2;2;38.5
1139;36.11764705882353;38.94117647058823;35.0;40.4;50.0;38.57142857142857;14;30.0;43.0;47.0;34.41666666666666;1;12;10;2;6;5;1;2;0.0;0;1;38.0;1;2;22.5;4;2;0.0;0;3;30.0;1;2;41.0;1;2;40.0;1;2;35.0;1;2;2;38.22222222222222
1341;34.76470588235294;33.47058823529412;36.0;37.26666666666667;41.0;36.21428571428572;14;12.0;44.0;39.0;38.375;1;8;8;0;4;4;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;30.5;2;2;46.0;1;2;40.0;1;2;37.0;1;2;1;26.5
1776;34.97058823529412;34.16666666666666;33.0;41.22222222222222;41.0;39.2;5;34.0;0.0;41.0;31.75;1;4;4;0;2;2;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;31.5;2;2;0.0;0;2;0.0;0;2;32.0;1;2;2;33.0
642;37.8235294117647;38.35294117647059;30.0;39.6;41.0;41.85714285714285;14;30.0;45.0;42.0;42.4375;0;16;16;0;8;8;0;2;43.0;1;1;42.0;1;2;42.0;1;2;38.0;1;3;37.0;1;2;45.0;1;2;50.0;1;2;45.0;1;2;3;41.61111111111111
