CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_DOS;NAA_DOS;NOTA_INT;VECES_INT;NCA_DOS;NOTA_FIS_DOS;CAR_DOS;PROMEDIO_TRES;NCA_TRES;NOTA_FIS_TRES;NOTA_EL_UNO;VECES_FIS_TRES;NOTA_DEM;PROMEDIO_CINCO;RENDIMIENTO_CINCO
72.0;0.0;363.0;0.0;67.0;76.0;0;16;69.0;38.5;36.0;2;39.0;39.0;0.0;44.0;33.0;0;36.14705882352941;5;39.0;1;14.0;29.5;1;37.52777777777778;18.0;40.0;33.5;1;45.0;33.733333333333334;2.0
79.0;0.0;354.0;0.0;93.0;71.0;1;18;65.0;35.92857142857143;33.0;2;36.0;38.0;0.0;37.0;34.0;0;33.88235294117647;6;36.0;1;17.0;31.0;0;25.61111111111111;10.0;38.0;21.0;1;44.0;24.8;1.0
74.0;0.0;355.0;0.0;68.0;76.0;0;18;62.0;40.5;33.0;2;43.0;43.0;0.0;44.0;45.0;0;38.8235294117647;6;44.0;1;17.0;31.0;1;40.0;15.0;28.0;40.0;2;43.0;37.13333333333333;2.0
77.0;0.0;343.0;0.0;54.0;79.0;0;10;58.0;34.142857142857146;22.5;2;45.0;37.0;5.0;38.0;27.0;2;30.91176470588235;5;33.0;1;15.0;37.0;4;32.361111111111114;12.0;31.0;42.0;1;26.0;30.666666666666668;2.0
81.0;0.0;352.0;0.0;68.0;67.0;0;5;67.0;35.285714285714285;29.0;2;39.0;35.0;4.0;41.0;34.0;1;34.1764705882353;5;35.0;1;15.0;35.0;1;34.833333333333336;18.0;35.0;31.0;1;45.0;35.4;2.0
75.0;0.0;350.0;0.0;71.0;73.0;0;12;63.0;39.285714285714285;31.0;2;45.0;38.0;0.0;44.0;47.0;0;33.88235294117647;6;39.0;1;17.0;31.0;0;32.416666666666664;16.0;39.0;41.0;1;39.0;29.533333333333335;1.0
75.0;0.0;358.0;0.0;93.0;68.0;0;20;67.0;36.035714285714285;35.0;2;38.0;34.0;0.0;38.0;31.5;0;36.411764705882355;6;36.0;1;17.0;35.0;1;34.611111111666666;15.0;40.0;25.66666667;1;45.0;32.111111111111114;2.0
69.0;0.0;360.0;0.0;73.0;74.0;0;20;67.0;35.92857142857143;25.0;2;45.0;32.0;4.0;42.0;47.0;1;36.1764705882353;6;36.0;1;17.0;31.0;0;34.888888888888886;18.0;38.0;32.0;1;48.0;34.53333333333333;2.0
101.0;56.0;407.0;65.0;43.0;55.0;0;11;58.0;39.642857142857146;38.0;2;40.0;39.0;0.0;41.0;42.0;0;40.411764705882355;6;43.0;1;17.0;33.0;0;36.5;18.0;35.0;34.0;1;40.0;30.066666666666666;2.0
75.0;50.0;417.0;70.0;55.0;44.0;0;10;63.0;40.0;35.0;2;43.0;38.0;0.0;43.0;47.0;0;34.294117647058826;5;34.0;1;14.0;34.0;1;37.111111111111114;18.0;30.0;32.0;1;48.0;35.5;2.0
68.0;61.0;430.0;70.0;43.0;49.0;0;11;58.0;34.92857142857143;32.0;2;32.0;35.0;0.0;40.0;37.0;0;33.73529411764706;6;32.0;1;17.0;30.0;2;36.83333333388889;15.0;39.0;31.0;1;42.0;31.0;2.0
65.0;59.0;433.0;65.0;59.0;60.0;0;18;65.0;35.357142857142854;31.0;2;37.0;30.0;0.0;42.0;42.0;0;36.94117647058823;6;39.0;1;17.0;32.0;1;38.44444444444444;18.0;36.0;38.0;1;40.0;28.466666666666665;1.0
58.0;56.0;417.0;74.0;52.0;52.0;1;20;70.0;32.32142857142857;32.0;2;29.5;32.0;3.0;37.0;34.0;1;31.147058823529413;5;31.5;2;14.0;30.0;5;25.22222222222222;7.0;30.0;23.0;1;43.0;18.0;1.0
75.0;47.0;427.0;65.0;43.0;63.0;0;20;58.0;33.714285714285715;30.0;2;33.0;38.0;0.0;30.0;41.0;0;37.470588235294116;6;42.0;1;17.0;34.0;0;34.77777777777778;18.0;34.0;30.0;1;40.0;33.96666666666667;2.0
63.0;59.0;414.0;70.0;50.0;59.0;0;4;58.0;35.5;38.0;2;34.0;30.0;0.0;42.0;37.0;0;36.970588235294116;6;34.0;2;17.0;30.0;2;35.705882352941174;14.0;40.0;29.0;1;0.0;18.500000001;1.0
58.0;61.0;400.0;59.0;49.0;50.0;1;15;63.0;32.642857142857146;27.0;2;33.0;31.0;4.0;38.0;40.0;1;30.235294117647058;4;29.0;2;11.0;31.0;3;36.888888888888886;18.0;34.0;41.0;1;47.0;36.84615384615385;2.0
43.0;61.0;409.0;80.0;45.0;55.0;0;20;56.0;38.642857142857146;38.0;2;36.0;37.0;0.0;42.0;41.0;0;38.05882352941177;6;41.0;1;17.0;30.0;0;37.44444444444444;18.0;41.0;38.0;1;40.0;38.6;2.0
69.0;0.0;309.0;0.0;62.0;63.0;0;20;57.0;34.66666666571429;24.33333333;2;42.0;30.0;4.0;42.0;41.0;1;29.029411764705884;3;28.0;2;8.0;32.0;3;23.944444445000002;7.0;35.0;16.66666667;1;36.0;10.399999997999998;1.0
61.0;0.0;295.0;0.0;65.0;59.0;0;20;55.0;34.285714285714285;31.0;2;33.0;32.0;0.0;40.0;40.0;0;36.11764705882353;6;37.0;1;17.0;32.0;0;33.333333333333336;15.0;31.0;32.0;2;42.0;31.733333333333334;2.0
69.0;0.0;346.0;0.0;51.0;74.0;1;11;67.0;36.285714285714285;30.0;2;39.0;37.0;0.0;38.0;41.0;0;36.470588235294116;6;40.0;1;17.0;32.0;0;38.77777777777778;18.0;34.0;43.0;1;43.0;38.13333333333333;2.0
70.0;0.0;342.0;0.0;59.0;79.0;0;4;63.0;38.214285714285715;33.0;2;42.0;38.0;0.0;41.0;44.0;0;35.088235294117645;6;39.0;1;17.0;33.0;1;38.44444444444444;18.0;32.0;41.0;1;39.0;37.06666666666667;2.0
74.0;0.0;343.0;0.0;69.0;72.0;0;16;63.0;39.857142857142854;36.0;2;42.0;41.0;0.0;39.0;47.0;0;42.411764705882355;6;50.0;1;17.0;34.0;0;39.22222222222222;18.0;41.0;44.0;1;42.0;38.266666666666666;2.0
79.0;0.0;330.0;0.0;65.0;70.0;0;8;60.0;33.714285715;29.66666667;2;42.0;30.0;5.0;36.0;26.33333333;2;29.529411764705884;4;34.0;1;11.0;32.0;3;26.75;10.0;30.0;25.0;1;45.0;23.25;1.0
74.0;0.0;345.0;0.0;88.0;69.0;0;20;62.0;37.714285714285715;32.0;2;45.0;34.0;0.0;44.0;31.0;0;40.35294117647059;6;43.0;1;17.0;37.0;1;38.416666666666664;18.0;40.0;33.0;1;39.0;40.13333333333333;3.0
73.0;55.0;420.0;59.0;61.0;56.0;0;20;61.0;34.642857142857146;33.0;2;32.0;30.0;0.0;40.0;45.0;0;30.58823529411765;3;26.5;2;8.0;29.5;5;32.72222222222222;12.0;38.0;24.5;1;45.0;26.692307692307693;1.0
64.0;0.0;299.0;0.0;57.0;69.0;1;19;58.0;39.642857142857146;37.0;2;45.0;35.0;0.0;39.0;45.0;0;41.11764705882353;6;38.0;2;17.0;44.0;3;38.27777777777778;18.0;31.0;42.0;2;40.0;39.93333333333333;2.0
81.0;0.0;377.0;0.0;67.0;76.0;1;20;83.0;34.714285714285715;33.0;2;33.0;33.0;0.0;38.0;40.0;0;34.35294117647059;6;38.0;1;17.0;33.0;0;30.0;6.0;26.5;40.0;2;41.0;26.77777777777778;1.0
86.0;0.0;376.0;0.0;80.0;70.0;0;8;67.0;38.92857142857143;39.0;2;36.0;38.0;0.0;42.0;40.0;0;37.785714285714285;5;30.0;1;14.0;35.0;0;24.61111111111111;4.0;33.0;23.0;1;35.0;21.0;1.0
92.0;0.0;361.0;0.0;65.0;67.0;0;18;65.0;40.285714285714285;31.0;2;47.0;46.0;0.0;42.0;40.0;0;40.8235294117647;6;41.0;1;17.0;41.0;0;34.69444444444444;15.0;38.0;34.0;1;47.0;30.333333333333332;2.0
81.0;0.0;363.0;0.0;57.0;75.0;1;9;69.0;40.285714285714285;38.0;2;40.0;37.0;0.0;50.0;42.0;0;36.411764705882355;6;31.0;1;17.0;42.0;0;25.5;7.0;34.0;23.0;1;45.0;28.466666666666665;1.0
89.0;0.0;361.0;0.0;72.0;67.0;0;19;59.0;35.285714285714285;30.0;2;39.0;30.0;0.0;44.0;41.0;0;39.1764705882353;6;45.0;1;17.0;40.0;0;33.19444444444444;15.0;31.0;31.0;1;47.0;36.6;2.0
69.0;0.0;365.0;0.0;52.0;79.0;0;20;78.0;39.857142857142854;37.0;2;39.0;40.0;0.0;44.0;43.0;0;41.11764705882353;6;33.0;1;17.0;41.0;0;33.111111111111114;15.0;37.0;30.0;1;45.0;28.708333333333332;1.0
81.0;0.0;365.0;0.0;81.0;66.0;1;4;67.0;35.214285714285715;34.0;2;30.0;33.0;0.0;42.0;43.0;0;35.11764705882353;6;30.0;1;17.0;34.0;0;31.555555554999998;12.0;34.0;24.33333333;1;39.0;27.291666666666668;1.0
74.0;69.0;482.0;80.0;51.0;71.0;0;8;58.0;34.357142857142854;30.0;2;44.0;30.0;0.0;34.0;34.0;0;33.911764705882355;6;36.0;1;17.0;31.0;1;29.416666666666668;16.0;36.0;31.0;1;39.0;22.0;1.0
85.0;68.0;490.0;70.0;58.0;76.0;0;20;54.0;37.285714285714285;34.0;2;39.0;35.0;0.0;40.0;38.0;0;41.23529411764706;6;40.0;1;17.0;37.0;0;34.916666666666664;18.0;33.0;32.0;1;45.0;19.407407406666668;1.0
75.0;0.0;337.0;0.0;59.0;76.0;0;10;56.0;27.857142857142858;24.5;1;25.0;30.0;8.0;30.0;29.0;3;40.8235294117647;6;45.0;1;17.0;35.0;0;25.5;10.0;21.5;35.0;2;45.0;25.5;1.0
72.0;0.0;347.0;0.0;60.0;73.0;0;10;63.0;32.5;31.0;2;30.0;31.0;0.0;41.0;31.0;0;32.70588235352941;4;37.0;1;11.0;25.66666667;2;30.027777777222223;9.0;36.0;24.0;1;36.0;27.692307692307693;1.0
72.0;0.0;352.0;0.0;73.0;67.0;1;20;75.0;39.714285714285715;30.0;2;46.0;45.0;0.0;42.0;40.0;0;39.1764705882353;6;38.0;1;17.0;40.0;0;35.25;15.0;40.0;31.5;1;47.0;41.61538461538461;3.0
75.0;0.0;345.0;0.0;50.0;70.0;1;8;61.0;39.92857142857143;30.0;2;48.0;43.0;0.0;41.0;41.0;0;40.76470588235294;6;39.0;1;17.0;40.0;0;32.916666666666664;12.0;36.0;32.0;1;47.0;36.0;2.0
75.0;0.0;343.0;0.0;74.0;68.0;1;20;64.0;37.92857142857143;39.0;2;40.0;30.0;0.0;44.0;38.0;0;37.05882352941177;6;30.0;1;17.0;35.0;0;27.805555555555557;13.0;36.0;30.0;1;40.0;29.181818181818183;1.0
78.0;77.0;460.0;74.0;68.0;62.0;0;20;58.0;36.142857142857146;27.0;2;37.0;36.0;4.0;50.0;41.0;1;33.1764705882353;5;30.0;1;14.0;26.0;1;35.388888888888886;18.0;34.0;30.0;1;45.0;33.84615384615385;2.0
75.0;0.0;339.0;0.0;53.0;70.0;0;7;67.0;41.42857142857143;42.0;2;41.0;42.0;0.0;41.0;41.0;0;41.35294117647059;6;41.0;1;17.0;38.0;0;34.97222222222222;15.0;33.0;28.5;1;41.0;40.0;2.0
70.0;0.0;344.0;0.0;58.0;71.0;0;21;72.0;33.32142857142857;33.5;2;25.5;34.0;3.0;34.0;45.0;1;37.05882352941177;6;31.0;1;17.0;36.0;0;37.52777777777778;15.0;34.0;30.0;1;40.0;34.333333333333336;2.0
66.0;0.0;348.0;0.0;66.0;72.0;1;18;72.0;36.214285714285715;30.0;2;38.0;40.0;0.0;38.0;40.0;0;37.88235294117647;6;44.0;1;17.0;32.0;0;32.833333333333336;12.0;35.0;32.0;1;47.0;35.86666666666667;2.0
64.0;0.0;351.0;0.0;67.0;71.0;1;21;78.0;38.92857142857143;42.0;2;42.0;31.0;0.0;39.0;40.0;0;33.0;6;33.0;1;17.0;30.0;0;27.88888888888889;10.0;33.0;30.0;1;40.0;33.53846153846154;2.0
85.89;63.72;463.86;66.88;75.1;62.09;0;11;60.38;43.07142857142857;47.0;2;41.0;40.0;0.0;41.0;45.0;0;42.294117647058826;6;40.0;1;17.0;41.0;0;29.666666666666668;16.0;30.0;31.0;1;42.0;30.416666666666668;2.0
83.0;0.0;325.0;0.0;52.0;65.0;0;9;61.0;40.357142857142854;38.0;2;43.0;35.0;0.0;50.0;40.0;0;43.294117647058826;6;45.0;1;17.0;44.0;0;37.94444444444444;18.0;35.0;40.0;1;47.0;38.8;2.0
64.0;0.0;347.0;0.0;70.0;73.0;0;11;69.0;32.714285714285715;29.5;2;33.0;32.0;4.0;39.0;34.0;1;36.64705882352941;6;34.0;1;17.0;30.0;0;29.583333333333332;10.0;36.0;23.5;1;45.0;25.125;1.0
70.0;0.0;340.0;0.0;57.0;70.0;0;20;67.0;34.67857142857143;30.0;2;36.0;31.5;0.0;41.0;40.0;0;35.76470588235294;6;36.0;1;17.0;35.0;0;29.055555555555557;13.0;40.0;30.0;1;37.0;28.566666666666666;1.0
72.0;0.0;332.0;0.0;60.0;70.0;0;8;67.0;39.142857142857146;36.0;2;43.0;36.0;0.0;41.0;39.0;0;40.0;6;38.0;1;17.0;37.0;0;33.916666666666664;15.0;35.0;30.0;1;41.0;29.566666666666666;1.0
79.0;0.0;331.0;0.0;53.0;65.0;0;4;60.0;36.642857142857146;31.0;2;41.0;35.0;0.0;41.0;38.0;0;34.6764705882353;6;32.0;1;17.0;30.5;1;29.38888889;9.0;33.0;23.66666667;1;37.0;15.0;1.0
69.0;0.0;335.0;0.0;59.0;71.0;0;20;69.0;36.142857142857146;31.0;2;35.0;37.0;0.0;43.0;42.0;0;34.8235294117647;5;28.0;2;14.0;30.0;1;33.0;12.0;35.0;33.0;1;45.0;31.266666666666666;2.0
68.0;0.0;323.0;0.0;60.0;76.0;0;20;61.0;34.035714285714285;32.0;2;29.5;32.0;3.0;40.0;42.0;1;29.318181818181817;2;33.0;1;6.0;28.5;2;27.583333333333332;13.0;30.0;22.5;1;45.0;16.5;1.0
67.0;0.0;332.0;0.0;60.0;73.0;0;4;63.0;38.357142857142854;37.0;2;38.0;35.0;0.0;40.0;43.0;0;39.23529411764706;6;33.0;1;17.0;37.0;0;31.0;12.0;34.0;31.0;1;43.0;32.13333333333333;2.0
75.0;0.0;330.0;0.0;52.0;67.0;0;18;58.0;36.5;33.0;2;36.0;33.0;0.0;44.0;43.0;0;38.0;6;38.0;1;17.0;35.0;0;33.833333333333336;18.0;34.0;30.0;1;45.0;35.916666666666664;2.0
65.0;0.0;340.0;0.0;59.0;72.0;1;10;62.0;36.785714285714285;36.0;2;36.0;34.0;0.0;40.0;42.0;0;39.35294117647059;6;37.0;1;17.0;36.0;0;34.22222222222222;15.0;30.0;27.5;1;44.0;28.6;1.0
71.0;70.0;452.0;69.0;45.0;60.0;0;8;60.0;33.785714285714285;35.0;2;30.0;32.0;1.0;40.0;40.0;1;40.142857142857146;5;43.0;1;14.0;39.0;1;30.833333333333332;15.0;33.0;33.0;1;37.0;34.0;2.0
83.0;62.0;449.0;59.0;66.0;57.0;0;4;67.0;35.785714285714285;32.0;2;33.5;32.5;0.0;45.0;44.0;0;40.6764705882353;6;42.0;1;17.0;31.5;1;35.05555555555556;18.0;38.0;32.0;1;44.0;36.0;2.0
73.85;68.57;426.59;64.55;60.44;57.23;0;13;58.25;38.285714285714285;42.0;2;41.0;31.0;0.0;40.0;32.0;0;40.05882352941177;6;38.0;1;17.0;35.0;0;27.583333333888888;10.0;24.5;30.0;2;37.0;9.6;1.0
54.0;66.0;432.0;69.0;74.0;60.0;0;8;62.0;42.285714285714285;41.0;2;47.0;40.0;0.0;42.0;40.0;0;42.76470588235294;6;49.0;1;17.0;38.0;1;37.94444444444444;18.0;44.0;32.0;1;43.0;29.846153846153847;1.0
68.0;57.0;407.0;69.0;46.0;51.0;0;8;52.0;35.142857142857146;28.0;2;42.0;35.0;4.0;38.0;35.0;1;36.11764705882353;6;41.0;1;17.0;31.0;0;34.47222222222222;18.0;35.0;32.5;1;45.0;36.07692307692308;2.0
74.79;65.81;422.06;54.74;58.01;57.23;0;8;60.38;36.714285714285715;34.0;2;37.0;34.0;0.0;44.0;39.0;0;37.529411764705884;6;40.0;1;17.0;32.0;0;32.47222222222222;15.0;34.0;30.0;1;36.0;28.416666666666668;1.0
84.0;71.0;396.0;55.0;52.0;56.0;1;20;47.0;39.714285714285715;39.0;2;37.0;40.0;0.0;50.0;34.0;0;35.8235294117647;6;40.0;1;17.0;39.0;0;31.61111111111111;12.0;32.0;20.5;2;45.0;34.33333333266667;2.0
76.0;55.0;394.0;59.0;50.0;48.0;0;8;50.0;30.178571428571427;21.0;2;33.0;26.5;7.0;40.0;40.0;2;31.852941176470587;4;29.5;2;11.0;27.0;2;31.444444445000002;12.0;38.0;21.0;1;34.0;24.0;1.0
71.0;59.0;409.0;56.0;71.0;57.0;1;20;54.0;34.357142857142854;23.5;2;42.0;30.0;4.0;44.0;41.0;1;36.470588235294116;5;32.0;1;14.0;26.0;1;32.638888888888886;12.0;38.0;20.5;1;35.0;27.46153846153846;1.0
51.0;0.0;295.0;0.0;70.0;64.0;0;20;55.0;31.571428571428573;22.5;2;37.0;30.0;4.0;34.0;43.0;1;33.029411764705884;5;30.0;1;14.0;28.5;1;28.944444444444443;12.0;35.0;17.0;1;32.0;36.666666666666664;2.0
55.0;0.0;283.0;0.0;55.0;50.0;0;10;63.0;31.821428571428573;22.0;2;30.0;34.5;4.0;43.0;40.0;1;34.0;5;30.5;2;15.0;31.5;2;28.500000000555556;9.0;28.0;15.66666667;2;45.0;22.807692307692307;1.0
61.0;0.0;305.0;0.0;52.0;62.0;0;7;60.0;34.107142857142854;27.0;2;40.0;31.5;4.0;36.0;42.0;1;35.11764705882353;6;31.0;1;17.0;35.0;0;27.52777777777778;10.0;29.0;31.0;2;32.0;8.4375;1.0
53.05;46.93;371.57;49.63;60.44;57.8;1;0;54.35;30.071428570714286;31.0;2;32.0;19.33333333;3.0;38.0;35.0;1;29.897058824117646;3;17.25;4;8.0;27.5;3;23.266666666666666;4.0;0.0;21.5;0;31.0;21.6;1.0
92.0;0.0;356.0;0.0;50.0;74.0;0;6;64.0;41.42857142857143;43.0;2;40.0;44.0;0.0;39.0;42.0;0;43.1764705882353;6;49.0;1;17.0;34.0;0;39.5;18.0;34.0;40.0;1;45.0;25.958333333333332;1.0
72.0;0.0;327.0;0.0;51.0;72.0;0;1;60.0;34.214285714285715;30.0;2;34.0;33.0;0.0;41.0;40.0;0;38.294117647058826;6;46.0;1;17.0;35.0;0;33.0;15.0;36.0;30.0;1;45.0;18.6;1.0
67.0;0.0;333.0;0.0;52.0;70.0;0;10;65.0;36.142857142857146;31.0;2;31.0;36.0;0.0;46.0;45.0;0;35.94117647058823;6;39.0;1;17.0;30.0;0;26.083333332777777;10.0;31.0;30.0;1;32.0;27.53846153846154;1.0
71.0;0.0;337.0;0.0;66.0;63.0;1;20;69.0;39.357142857142854;31.0;2;42.0;46.0;0.0;40.0;44.0;0;41.0;6;48.0;1;17.0;31.0;0;35.333333333333336;18.0;30.0;33.0;1;43.0;30.533333333333335;2.0
65.0;0.0;328.0;0.0;52.0;75.0;0;5;65.0;36.92857142857143;33.0;2;46.0;38.0;0.0;33.0;36.0;0;35.11764705882353;6;31.0;1;17.0;33.0;1;32.861111111666666;12.0;32.0;22.66666667;1;45.0;30.076923076923077;2.0
70.0;0.0;334.0;0.0;58.0;65.0;0;8;69.0;35.57142857142857;31.5;2;39.0;30.0;0.0;44.0;40.0;0;35.411764705882355;6;32.0;1;17.0;31.0;0;27.083333333333332;10.0;34.0;24.0;1;45.0;27.916666666666668;1.0
65.0;0.0;339.0;0.0;71.0;69.0;0;19;61.0;38.07142857142857;31.0;2;40.0;39.0;0.0;43.0;42.0;0;37.76470588235294;6;41.0;1;17.0;32.0;0;28.944444444444443;13.0;33.0;31.0;1;44.0;30.533333333333335;2.0
67.0;0.0;328.0;0.0;85.0;70.0;0;9;57.0;29.904761905714285;22.66666667;1;36.0;30.0;4.0;33.0;31.0;1;35.11764705882353;5;32.0;1;14.0;30.0;1;35.44444444444444;18.0;32.0;31.0;1;45.0;23.571428571428573;1.0
68.0;65.0;443.0;62.0;59.0;51.0;1;10;71.0;43.142857142857146;44.0;2;41.0;45.0;0.0;38.0;44.0;0;39.11764705882353;6;37.0;1;17.0;33.0;0;39.166666666666664;18.0;40.0;42.0;1;44.0;31.4;2.0
65.0;62.0;482.0;97.0;54.0;68.0;0;18;71.0;33.357142857142854;31.0;2;34.0;34.0;0.0;34.0;31.0;0;32.06862745058824;3;31.0;1;9.0;33.0;3;23.78703703777778;6.0;32.0;21.66666667;1;28.66666667;19.333333333333332;1.0
100.0;0.0;398.0;0.0;76.0;75.0;0;9;69.0;35.214285714285715;37.0;2;35.0;33.0;0.0;34.0;34.0;0;30.058823529411764;4;33.0;2;11.0;26.0;4;29.27777777777778;12.0;34.0;29.0;1;29.0;23.428571428571427;1.0
90.0;0.0;384.0;0.0;77.0;83.0;0;19;67.0;34.17857142857143;31.0;2;36.0;29.5;3.0;39.0;40.0;1;34.705882352941174;6;32.0;1;17.0;36.0;1;27.444444444444443;15.0;33.0;30.0;1;23.0;13.5;1.0
87.0;0.0;361.0;0.0;68.0;80.0;0;10;58.0;40.142857142857146;37.0;2;42.0;41.0;0.0;42.0;43.0;0;36.44117647058823;6;33.0;1;17.0;34.0;1;35.138888888888886;18.0;34.0;31.5;1;45.0;26.11111111111111;1.0
90.0;0.0;416.0;0.0;80.0;80.0;0;20;80.0;39.214285714285715;38.0;2;37.0;40.0;0.0;40.0;44.0;0;32.411764705882355;6;32.0;1;17.0;37.0;1;33.94444444388889;15.0;34.0;29.33333333;1;44.0;20.0;1.0
80.0;0.0;350.0;0.0;82.0;78.0;0;19;58.0;39.5;36.0;2;40.0;39.0;0.0;45.0;44.0;0;37.38235294117647;6;34.0;1;17.0;38.0;1;36.388888888888886;18.0;34.0;39.0;1;36.0;34.06666666666667;2.0
89.0;0.0;372.0;0.0;74.0;90.0;0;18;60.0;38.214285714285715;33.0;2;43.0;40.0;0.0;39.0;38.0;0;38.705882352941174;6;45.0;1;17.0;31.0;0;36.80555555555556;15.0;41.0;31.0;1;42.0;21.428571428571427;1.0
96.0;0.0;373.0;0.0;70.0;74.0;0;10;67.0;39.214285714285715;37.0;2;38.0;42.0;0.0;39.0;45.0;0;35.61764705882353;6;33.0;1;17.0;34.0;1;36.333333333333336;18.0;37.0;30.0;1;41.0;23.833333333333332;1.0
89.0;0.0;357.0;0.0;64.0;71.0;0;19;63.0;43.92857142857143;45.0;2;46.0;40.0;0.0;41.0;45.0;0;33.029411764705884;6;30.0;1;17.0;33.0;1;34.111111111111114;12.0;33.0;35.0;1;47.0;30.53846153846154;2.0
80.0;0.0;383.0;0.0;77.0;83.0;0;16;65.0;44.357142857142854;47.0;2;42.0;42.0;0.0;43.0;45.0;0;39.64705882352941;6;36.0;1;17.0;40.0;1;38.5;18.0;37.0;41.0;1;43.0;38.8;2.0
78.0;0.0;373.0;0.0;79.0;80.0;0;9;71.0;40.142857142857146;45.0;2;33.0;38.0;0.0;38.0;43.0;0;37.529411764705884;6;33.0;1;17.0;37.0;1;37.22222222222222;18.0;37.0;31.0;1;42.0;37.0;2.0
90.0;0.0;375.0;0.0;71.0;76.0;0;7;67.0;41.357142857142854;47.0;2;37.0;37.0;0.0;38.0;43.0;0;39.11764705882353;6;33.0;1;17.0;39.0;1;40.27777777777778;18.0;39.0;32.0;1;42.0;36.8;2.0
87.0;0.0;378.0;0.0;70.0;76.0;0;10;63.0;36.357142857142854;31.0;2;39.0;37.0;0.0;45.0;31.0;0;34.088235294117645;5;37.0;1;14.0;34.5;3;30.166666666666668;16.0;38.0;30.0;1;45.0;31.53846153846154;2.0
96.0;0.0;405.0;0.0;79.0;77.0;0;20;80.0;37.714285714285715;31.0;2;43.0;40.0;0.0;44.0;31.0;0;36.5;6;35.0;1;17.0;34.0;1;35.166666666666664;16.0;40.0;37.0;1;45.0;34.733333333333334;2.0
74.0;0.0;362.0;0.0;85.0;74.0;1;11;80.0;41.642857142857146;45.0;2;37.0;40.0;0.0;41.0;40.0;0;36.88235294117647;6;35.0;1;17.0;37.0;0;34.55555555555556;15.0;35.0;33.0;1;41.0;32.733333333333334;2.0
72.0;0.0;385.0;0.0;71.0;77.0;0;2;80.0;39.714285714285715;46.0;2;32.0;37.0;0.0;41.0;33.0;0;34.088235294117645;5;30.0;1;14.0;31.0;2;31.555555555555557;12.0;33.0;22.5;1;43.0;26.88888888888889;1.0
82.0;0.0;378.0;0.0;54.0;69.0;0;20;78.0;37.07142857142857;31.5;2;40.0;35.0;0.0;43.0;44.0;0;29.029411765294117;4;30.0;1;11.0;24.66666667;3;23.86111111111111;7.0;27.0;17.0;2;44.0;19.2;1.0
84.0;0.0;365.0;0.0;60.0;75.0;0;15;69.0;41.642857142857146;47.0;2;36.0;40.0;0.0;42.0;33.0;0;32.38235294117647;4;29.0;2;11.0;33.0;2;29.47222222222222;13.0;31.0;37.0;1;40.0;23.8125;1.0
82.0;0.0;359.0;0.0;64.0;71.0;0;8;69.0;37.642857142857146;42.0;2;33.0;38.0;0.0;32.0;32.0;0;34.26470588235294;6;30.0;1;17.0;33.0;1;34.138888888888886;15.0;32.0;30.0;1;47.0;28.416666666666668;1.0
100.0;0.0;411.0;0.0;85.0;80.0;1;7;80.0;43.714285714285715;50.0;2;35.0;44.0;0.0;43.0;39.0;0;37.35294117647059;6;30.0;1;17.0;36.0;1;35.361111111111114;15.0;37.0;32.0;1;45.0;37.3;2.0
87.0;0.0;379.0;0.0;79.0;68.0;0;19;71.0;36.142857142857146;36.0;2;35.0;37.0;0.0;41.0;34.0;0;34.529411764705884;5;30.0;1;14.0;39.0;1;29.333333333333332;13.0;35.0;37.0;1;45.0;21.0;1.0
84.0;0.0;370.0;0.0;79.0;83.0;0;20;62.0;41.214285714285715;47.0;2;36.0;39.0;0.0;38.0;38.0;0;33.38235294117647;6;31.0;1;17.0;31.0;1;36.388888888888886;15.0;35.0;38.0;1;40.0;25.5;1.0
96.0;0.0;376.0;0.0;65.0;71.0;1;8;73.0;41.214285714285715;38.0;2;42.0;42.0;0.0;42.0;50.0;0;39.411764705882355;6;41.0;1;17.0;35.0;0;42.05555555555556;18.0;43.0;44.0;1;47.0;38.93333333333333;2.0
90.0;0.0;380.0;0.0;77.0;71.0;0;20;71.0;42.214285714285715;50.0;2;32.0;41.0;0.0;43.0;36.0;0;34.61764705882353;5;30.0;1;14.0;37.0;1;29.166666666666668;13.0;32.5;34.0;2;45.0;27.846153846153847;1.0
84.0;0.0;359.0;0.0;76.0;69.0;0;20;62.0;39.92857142857143;47.0;2;35.0;36.0;0.0;38.0;32.0;0;30.117647059411766;3;31.0;1;9.0;26.66666667;3;35.388888888888886;18.0;32.0;36.0;1;43.0;23.142857142857142;1.0
89.0;0.0;357.0;0.0;82.0;69.0;0;4;56.0;37.0;31.0;2;41.0;37.0;0.0;42.0;38.0;0;36.470588235294116;6;36.0;1;17.0;35.0;0;36.30555555555556;18.0;36.0;31.5;1;45.0;34.53333333333333;2.0
82.0;0.0;377.0;0.0;85.0;73.0;1;20;69.0;40.57142857142857;37.0;2;46.0;39.0;0.0;42.0;40.0;0;39.05882352941177;6;40.0;1;17.0;36.0;1;32.5;12.0;33.0;29.0;1;47.0;40.0;2.0
