NOTA_HISTORIA_COL;NOTA_ESTADISTICA;NOTA_CIBERNETICA_UNO;NOTA_INV_OP_DOS;NOTA_REDES_COM_UNO;NOTA_GI_UNO;VECES_HISTORIA_COL;VECES_CIBERNETICA_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_REDES_COM_UNO;VECES_GI_UNO;VECES_ESTADISTICA;NOTA_MOD_PROG_DOS;VECES_CIENCIAS_COMP_DOS;VECES_INV_OP_DOS;CAR_CINCO;NOTA_METODOS_NUM;VECES_FISICA_TRES;NOTA_MOD_PROG_UNO;NOTA_PROB;NAC_CINCO;NOTA_ARQ_COMP;NOTA_CIENCIAS_COMP_UNO;NOTA_FISICA_TRES;NCA_CINCO;NCC_CINCO;NOTA_INV_OP_UNO;VECES_MOD_PROG_DOS;VECES_INV_OP_UNO;NCP_CINCO;NAA_CINCO;EPA_CINCO;NAP_CINCO;VECES_PROB;CREDITOS_ESTADISTICA;CREDITOS_HISTORIA_COL;CREDITOS_GI_UNO;CREDITOS_CIENCIAS_COMP_DOS;CREDITOS_INV_OP_DOS;CREDITOS_CIBERNETICA_UNO;CREDITOS_REDES_COM_UNO;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_SEIS;PROMEDIO_SEIS
38.0;33.0;33.0;41.0;5.0;0;1;1;0.0;1;0;2;20.0;0;1;3;42.0;2;35.0;35.0;6;33.0;0.0;31.5;10.0;16.0;26.0;2;2;6.0;4;2;2;1;3;2;3;3;3;2;2;29.22222222222222;34.34210526263158;36.888888888888886;2.0;31.166666666666668
24.0;37.0;36.0;38.0;36.0;0;2;1;36.0;1;0;1;44.0;1;1;0;42.0;1;35.0;39.0;7;37.0;38.0;32.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;31.083333333333332;35.8421052631579;33.888888889444445;2.0;35.0
38.0;36.0;37.0;40.0;32.0;46;1;1;38.0;1;1;1;48.0;1;1;1;42.0;2;35.0;44.0;7;38.0;39.0;31.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.888888888888886;39.526315789473685;33.94444444444444;2.0;38.55555555555556
40.0;40.0;38.0;36.0;34.0;50;1;1;0.0;1;1;1;46.0;0;1;0;42.0;1;44.0;48.0;7;40.0;33.0;30.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.0;37.5;35.611111111111114;3.0;40.13333333333333
37.0;34.0;26.5;33.0;0.0;50;1;2;0.0;0;1;1;39.0;0;1;1;31.0;1;42.0;44.0;7;33.0;26.5;30.0;16.0;19.0;34.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;37.94444444444444;38.36842105210526;36.111111111111114;2.0;36.76923076923077
34.0;37.0;42.0;40.0;33.0;45;1;1;42.0;1;1;1;50.0;1;1;0;40.0;1;38.0;35.0;6;44.0;43.0;30.0;17.0;17.0;36.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;38.0;37.89473684210526;37.72222222222222;2.0;39.44444444444444
34.0;35.0;41.0;30.0;33.0;0;1;1;37.0;1;0;1;48.0;1;1;3;42.0;0;40.0;37.0;5;28.5;29.0;0.0;6.0;14.0;23.0;1;2;8.0;2;1;3;1;3;2;3;3;3;2;2;31.0;36.16666666611111;32.53125;2.0;34.8
33.0;37.0;42.0;46.0;31.0;45;1;1;43.0;1;1;1;50.0;1;1;0;40.0;1;41.0;38.0;6;46.0;45.0;30.0;17.0;17.0;36.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;38.94444444444444;39.0;34.55555555555556;3.0;40.27777777777778
0.0;43.0;46.0;46.0;29.0;0;0;1;35.0;2;0;1;38.0;1;1;0;42.0;1;39.0;30.0;6;36.0;36.0;33.0;17.0;17.0;34.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;33.638888888888886;36.76315789473684;34.0;3.0;40.15384615384615
38.0;33.0;47.0;46.0;32.0;50;1;1;35.0;1;1;1;38.0;1;1;0;39.0;1;40.0;40.0;6;38.0;41.0;33.0;17.0;17.0;37.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;38.666666666666664;40.63157894736842;37.111111111111114;3.0;40.333333333333336
32.0;33.0;39.0;44.0;34.0;49;1;1;36.0;1;1;1;48.0;1;1;0;40.0;1;38.0;39.0;7;45.0;44.0;33.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.5;37.921052631578945;36.44444444444444;2.0;38.666666666666664
35.0;47.0;43.0;40.0;37.0;0;1;1;40.0;1;0;1;42.0;1;1;0;34.0;1;42.0;31.0;7;41.0;31.0;40.0;19.0;19.0;32.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.11111111111111;36.5;34.27777777777778;3.0;40.733333333333334
43.0;38.0;37.0;50.0;20.66666667;0;1;1;42.0;3;0;1;45.0;1;1;0;32.0;0;40.0;46.0;6;43.0;42.0;0.0;16.0;16.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;39.888888888888886;44.68421052631579;38.166666666666664;2.0;39.42222222266666
46.0;36.0;43.0;45.0;44.0;50;1;1;35.0;1;1;1;42.0;1;1;0;39.0;1;44.0;46.0;7;45.0;44.0;33.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.0;39.63157894736842;32.0;3.0;42.44444444444444
37.0;25.0;39.0;40.0;22.5;50;1;1;37.0;2;1;2;43.0;1;1;0;37.0;1;43.0;43.0;7;42.0;45.0;36.0;19.0;19.0;34.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.44444444444444;37.473684210526315;35.8125;2.0;36.27777777777778
33.0;42.0;0.0;46.0;0.0;43;1;0;37.0;0;1;1;35.0;1;1;1;32.0;3;42.0;32.0;6;33.0;34.0;25.33333333;14.0;17.0;32.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;32.94444444444444;32.763157895263156;32.0;3.0;40.714285714285715
38.0;37.0;46.0;37.0;36.0;0;1;1;34.0;1;0;1;35.0;1;1;0;42.0;1;33.0;35.0;7;39.0;38.0;34.0;19.0;19.0;31.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.61111111111111;35.6578947368421;34.0;2.0;37.6
41.0;37.0;40.0;45.0;36.0;50;1;1;39.0;1;1;1;46.0;1;1;0;43.0;1;39.0;34.0;6;39.0;42.0;31.0;17.0;17.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;40.77777777777778;39.473684210526315;39.0;3.0;41.5
37.0;39.0;41.0;45.0;50.0;50;1;1;44.0;1;1;1;47.0;1;1;0;43.0;0;44.0;46.0;6;42.0;44.0;0.0;16.0;16.0;37.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;33.77777777777778;41.421052631578945;38.0;3.0;43.888888888888886
35.0;34.0;35.0;40.0;36.0;50;1;1;21.5;1;1;1;42.0;2;1;0;43.0;1;44.0;37.0;6;42.0;41.0;36.0;17.0;17.0;32.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;36.05555555555556;37.526315789473685;36.25;2.0;36.02777777777778
40.0;37.0;44.0;36.0;41.0;50;1;1;35.0;1;1;1;45.0;1;1;0;31.0;1;37.0;40.0;6;42.0;32.0;32.0;17.0;17.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;35.333333333333336;37.78947368368421;37.0;3.0;40.22222222222222
43.0;8.5;12.5;0.0;7.0;0;1;2;6.0;1;0;2;20.66666667;1;0;3;46.0;0;40.0;7.0;5;34.0;39.0;0.0;5.0;14.0;0.0;3;2;9.0;2;1;3;2;3;2;3;3;3;2;2;36.888888888888886;35.1578947368421;37.142857142857146;1.0;14.041666666666666
0.0;31.0;0.0;0.0;0.0;0;0;0;0.0;0;0;1;0.0;0;0;0;42.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;31.78125;31.210526315789473;24.84375;2.0;31.0
35.0;36.0;0.0;32.0;30.0;0;1;0;21.0;1;0;1;27.0;1;1;3;31.0;2;34.0;31.0;6;40.0;18.66666667;24.0;8.0;17.0;30.0;2;1;9.0;3;1;3;1;3;2;3;3;3;2;2;30.305555555555557;27.605263158421053;32.61538461538461;2.0;30.53846153846154
38.0;39.0;41.0;40.0;45.0;47;1;1;37.0;1;1;1;37.0;1;1;2;34.0;2;43.0;33.0;7;37.0;35.0;29.0;16.0;19.0;32.0;1;1;3.0;6;2;1;2;3;2;3;3;3;2;2;35.05555555555556;38.078947368421055;34.611111111111114;3.0;40.94444444444444
46.0;45.0;43.0;47.0;50.0;50;1;1;44.0;1;1;1;49.0;1;1;0;46.0;1;45.0;50.0;6;45.0;42.0;42.0;17.0;17.0;40.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;42.166666666666664;45.473684210526315;41.611111111111114;4.0;46.44444444444444
30.0;33.0;37.0;43.0;40.0;44;1;1;36.0;1;1;1;47.0;1;1;1;37.0;2;40.0;41.0;7;39.0;41.0;27.5;16.0;19.0;34.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;32.166666666666664;36.205882352941174;37.166666666666664;2.0;37.888888888888886
30.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;1;8.0;2;21.0;0.0;2;0.0;0.0;12.0;2.0;5.0;0.0;0;0;3.0;1;1;1;0;3;2;3;3;3;2;2;29.666666666666668;32.470588235294116;32.3125;1.0;30.0
37.0;35.0;40.0;48.0;44.0;44;1;1;40.0;1;1;1;48.0;1;1;0;46.0;1;38.0;38.0;7;37.0;33.0;31.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;40.166666666666664;38.86842105263158;42.77777777777778;3.0;41.27777777777778
33.0;40.0;0.0;38.0;36.0;50;1;0;39.0;1;1;1;41.0;1;1;2;31.0;3;42.0;36.0;6;41.0;33.0;30.66666667;14.0;17.0;26.5;1;2;3.0;5;2;1;1;3;2;3;3;3;2;2;37.666666666666664;40.578947368421055;40.333333333333336;2.0;39.9375
41.0;49.0;47.0;40.0;45.0;0;1;1;40.0;1;0;1;45.0;1;1;1;30.0;1;30.5;37.0;6;41.0;33.5;37.0;17.0;17.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;41.05555555555556;34.31578947368421;32.6875;3.0;43.53333333333333
42.0;44.0;0.0;0.0;32.0;0;1;0;41.0;1;0;1;32.0;1;0;0;32.0;1;37.0;30.0;6;37.0;46.0;30.0;17.0;17.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;31.47222222222222;31.236842105263158;34.583333333333336;3.0;40.3
43.0;42.0;40.0;44.0;20.0;0;1;1;38.0;1;0;1;38.0;1;1;0;41.0;0;30.0;35.0;5;33.0;31.0;0.0;14.0;14.0;32.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;33.90625;30.588235294705882;31.071428570714286;2.0;38.53333333333333
30.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;27.14583333325;31.85;34.285714285714285;1.0;30.0
30.0;46.0;35.0;44.0;27.5;0;1;1;0.0;2;0;1;33.0;0;1;0;33.0;0;38.0;39.0;6;40.0;30.0;0.0;16.0;16.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;28.38888888888889;31.441176470588236;33.84375;2.0;37.916666666666664
16.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;34.94444444444444;28.72222222222222;33.25;1.0;16.0
46.0;36.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;30.5;0;0;2;41.0;0;27.5;24.5;5;31.0;32.0;0.0;8.0;14.0;21.0;2;1;6.0;3;1;2;2;3;2;3;3;3;2;2;36.729166667499996;34.0;32.642857142857146;2.0;40.0
38.0;41.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;42.0;0;0;0;40.0;1;44.0;41.0;6;30.0;14.0;35.0;14.0;17.0;30.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;34.166666666666664;25.562500000625;32.40625;2.0;39.8
37.0;38.0;38.0;41.0;44.0;45;1;1;40.0;1;1;1;45.0;1;1;0;42.0;1;38.0;42.0;6;41.0;35.0;35.0;17.0;17.0;38.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;29.5;37.21052631578947;36.5;3.0;40.55555555555556
30.0;23.0;35.0;30.0;38.0;0;1;1;0.0;1;0;3;32.0;0;1;2;34.0;0;34.0;37.0;5;32.5;23.66666667;0.0;11.0;14.0;34.0;1;1;3.0;4;2;1;1;3;2;3;3;3;2;2;34.6875;34.3421052631579;28.625000000625;2.0;30.416666666666668
38.0;36.0;33.0;37.0;43.0;45;1;1;39.0;1;1;1;36.0;1;1;1;42.0;1;36.0;39.0;7;38.0;34.0;35.0;19.0;19.0;31.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;29.38888888888889;31.368421053157896;35.22222222222222;2.0;38.833333333333336
36.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;36.0;0;0;0;41.0;0;27.5;26.0;3;22.0;0.0;0.0;3.0;8.0;0.0;1;0;5.0;1;1;2;1;3;2;3;3;3;2;2;32.15625;29.12499999875;25.964285713571428;2.0;36.0
44.0;35.0;39.0;38.0;30.0;0;1;1;38.0;1;0;1;34.0;1;1;0;30.0;0;31.5;42.0;4;0.0;40.0;0.0;12.0;12.0;31.0;1;1;0.0;4;2;0;1;3;2;3;3;3;2;2;29.0625;28.578947368947368;32.625000000625;2.0;37.266666666666666
33.0;34.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0.0;0;0;0;42.0;0;30.0;33.0;2;32.0;0.0;0.0;5.0;5.0;0.0;0;0;0.0;2;2;0;1;3;2;3;3;3;2;2;30.625;35.63157894736842;28.46875;2.0;33.6
35.0;35.0;39.0;34.0;30.0;0;1;1;0.0;1;0;2;36.0;0;1;1;40.0;0;34.0;38.0;5;34.0;39.0;0.0;11.0;14.0;21.5;1;2;3.0;4;2;1;1;3;2;3;3;3;2;2;33.05555555555556;27.823529411764707;30.859375;2.0;34.583333333333336
30.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;40.0;0;29.0;20.0;1;0.0;0.0;0.0;0.0;3.0;0.0;0;0;3.0;0;1;1;1;3;2;3;3;3;2;2;31.28125;26.437500000625;30.071428571428573;1.0;30.0
43.0;37.0;40.0;40.0;49.0;49;1;1;34.5;1;1;1;37.0;2;1;1;34.0;2;44.0;45.0;7;40.0;40.0;29.0;16.0;19.0;33.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;31.166666666666668;34.07894736894737;35.22222222222222;3.0;41.416666666666664
38.0;40.0;0.0;35.0;30.0;0;1;0;0.0;1;0;1;36.0;0;1;0;40.0;0;39.0;44.0;6;42.0;34.0;0.0;16.0;16.0;34.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;31.481481482222218;34.28947368421053;35.138888888888886;2.0;36.1
44.0;41.0;0.0;40.0;31.0;0;1;0;0.0;1;0;1;35.0;0;1;0;29.5;0;40.0;30.0;5;0.0;34.0;0.0;14.0;14.0;34.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;25.25925926;34.6578947368421;33.30555555555556;2.0;39.3
47.0;49.0;40.0;48.0;36.0;45;1;1;34.0;1;1;1;42.0;1;1;0;36.0;1;44.0;45.0;6;41.0;33.0;38.0;17.0;17.0;40.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;40.888888888888886;40.22222222222222;38.44444444444444;3.0;43.0
30.0;32.0;38.0;40.0;33.0;50;1;1;39.0;1;1;1;46.0;1;1;0;47.0;1;39.0;37.0;6;41.0;33.0;36.0;17.0;17.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;35.94444444444444;35.315789474210526;31.3125;2.0;38.05555555555556
47.0;42.0;37.0;35.0;42.0;45;1;1;38.0;1;1;1;40.0;1;1;1;36.0;3;40.0;42.0;7;40.0;40.0;25.66666667;16.0;19.0;30.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;34.55555555555556;35.88235294117647;32.90625;3.0;40.666666666666664
0.0;24.0;0.0;40.0;32.0;0;0;0;0.0;1;0;1;34.0;0;1;1;30.0;0;31.0;30.0;5;39.0;29.0;0.0;11.0;14.0;37.0;1;1;3.0;4;2;1;1;3;2;3;3;3;2;2;36.0;33.026315788947365;30.312499999375;2.0;32.0
31.0;37.0;41.0;40.0;28.0;45;1;1;0.0;2;1;1;30.0;0;1;1;40.0;2;43.0;44.0;6;37.0;33.0;30.0;17.0;17.0;37.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;32.02777777777778;37.10526315789474;33.583333333333336;2.0;37.733333333333334
44.0;39.0;32.0;36.0;41.0;45;1;1;34.0;1;1;1;34.0;2;1;1;30.0;1;35.0;45.0;6;30.0;30.0;35.0;17.0;17.0;30.0;2;1;0.0;6;2;0;1;3;2;3;3;3;2;2;32.388888888888886;32.973684210526315;33.6875;2.0;38.666666666666664
47.0;48.0;39.0;46.0;0.0;0;1;1;0.0;0;0;1;43.0;0;1;0;34.0;1;47.0;44.0;6;44.0;38.0;37.0;17.0;17.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.72222222222222;36.21052631578947;39.27777777777778;4.0;45.4
42.0;34.0;36.0;41.0;35.0;50;1;1;36.0;1;1;1;35.0;1;1;1;41.0;2;43.0;41.0;6;39.0;33.0;30.0;17.0;17.0;32.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;36.94444444444444;37.6578947368421;35.72222222222222;2.0;39.388888888888886
42.0;39.0;39.0;36.0;46.0;45;1;1;40.0;1;1;1;43.0;1;1;0;43.0;0;44.0;45.0;6;41.0;33.0;0.0;16.0;16.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;38.611111111111114;38.0;41.53333333333333;3.0;40.77777777777778
46.0;48.0;30.0;40.0;35.0;0;1;1;40.0;1;0;1;34.0;1;1;1;31.0;0;43.0;43.0;5;40.0;29.5;0.0;11.0;14.0;36.0;1;1;3.0;4;2;1;1;3;2;3;3;3;2;2;31.52777777777778;34.05263157894737;32.47222222166667;3.0;40.4
45.0;31.0;37.0;42.0;41.0;45;1;1;0.0;1;1;1;33.0;0;1;0;40.0;0;39.0;45.0;5;36.0;41.0;0.0;14.0;14.0;38.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;32.52777777777778;36.473684210526315;34.937500000625;2.0;40.0
31.0;32.0;0.0;0.0;0.0;45;1;0;0.0;0;1;1;0.0;0;0;0;43.0;0;39.0;32.0;2;36.0;0.0;0.0;5.0;5.0;0.0;0;0;0.0;2;2;0;1;3;2;3;3;3;2;2;29.5;34.6578947368421;33.125;2.0;36.625
42.0;40.0;41.0;31.0;0.0;0;1;1;0.0;0;0;1;35.0;0;1;0;42.0;0;37.0;38.0;4;0.0;40.0;0.0;12.0;12.0;34.0;1;1;0.0;4;2;0;1;3;2;3;3;3;2;2;34.19444444444444;31.02631579;33.666666666666664;2.0;37.9
50.0;50.0;49.0;49.0;35.0;50;1;1;42.0;1;1;1;50.0;1;1;0;40.0;1;46.0;45.0;7;44.0;43.0;33.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;40.111111111111114;41.8421052631579;41.111111111111114;4.0;46.72222222222222
0.0;40.0;0.0;0.0;0.0;0;0;0;0.0;0;0;1;0.0;0;0;0;44.0;0;40.0;20.0;1;0.0;0.0;0.0;0.0;3.0;0.0;0;0;3.0;0;1;1;1;3;2;3;3;3;2;2;36.0625;35.26315789473684;23.062500000625;2.0;40.0
46.0;50.0;46.0;49.0;50.0;50;1;1;45.0;1;1;1;48.0;1;1;0;44.0;1;48.0;48.0;6;42.0;41.0;40.0;17.0;17.0;42.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.0;41.78947368421053;42.5;4.0;48.111111111111114
26.5;44.0;0.0;39.0;0.0;0;2;0;0.0;0;0;1;35.0;0;1;1;37.0;3;24.0;41.0;7;35.0;40.0;23.0;16.0;19.0;36.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;36.111111111111114;35.36842105263158;34.94444444444444;2.0;37.75
34.0;39.0;32.0;42.0;0.0;0;1;1;0.0;0;0;1;46.0;0;1;2;44.0;0;31.0;30.5;5;35.0;27.5;0.0;11.0;14.0;36.0;1;1;3.0;4;2;1;2;3;2;3;3;3;2;2;36.611111111111114;33.78947368421053;37.111111111111114;2.0;37.5
50.0;50.0;50.0;49.0;42.0;50;1;1;41.0;1;1;1;50.0;1;1;0;39.0;1;48.0;48.0;7;46.0;44.0;32.0;19.0;19.0;44.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;40.333333333333336;45.421052631578945;43.666666666666664;4.0;47.44444444444444
44.0;45.0;31.0;40.0;40.0;50;1;1;41.0;1;1;1;41.0;1;1;0;39.0;1;39.0;32.0;6;43.0;30.0;34.0;17.0;17.0;32.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;39.27777777777778;38.578947368421055;37.0;3.0;42.111111111111114
46.0;32.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0.0;0;0;1;44.0;2;0.0;35.0;5;37.0;38.0;17.5;11.0;14.0;30.0;0;1;3.0;4;2;1;1;3;2;3;3;3;2;2;35.583333333333336;30.277777777222223;34.375;2.0;37.6
37.0;43.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0.0;0;0;0;30.0;1;0.0;0.0;1;0.0;0.0;30.0;3.0;3.0;0.0;0;0;0.0;1;2;0;0;3;2;3;3;3;2;2;25.083333333333332;30.916666667222223;35.55555555555556;3.0;40.6
48.0;42.0;48.0;41.0;36.0;0;1;1;35.0;1;0;1;48.0;1;1;0;32.0;1;44.0;43.0;6;35.0;34.0;30.0;16.0;16.0;0.0;1;0;0.0;6;2;0;1;3;2;3;3;3;2;2;34.388888888888886;37.588235294117645;37.25;3.0;41.2
45.0;14.0;0.0;3.5;0.0;0;1;0;0.0;0;0;2;11.66666667;0;2;3;34.0;1;36.0;30.0;5;0.0;14.0;35.0;6.0;15.0;0.0;3;2;9.0;2;1;3;1;3;2;3;3;3;2;2;34.5;35.64705882352941;32.71875;1.0;17.8125
45.0;14.0;0.0;37.0;31.0;0;1;0;0.0;1;0;1;30.0;0;1;1;36.0;3;42.0;31.0;6;0.0;35.0;21.66666667;14.0;17.0;30.0;1;1;3.0;5;1;1;1;3;2;3;3;3;2;2;31.88888888888889;32.3125;33.52777777777778;2.0;30.5
45.0;40.0;37.0;37.0;32.0;0;1;1;43.0;1;0;1;46.0;1;1;0;40.0;0;41.0;38.0;5;33.0;36.0;0.0;14.0;14.0;36.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;39.44444444444444;39.578947368421055;37.4375;2.0;39.2
49.0;50.0;50.0;49.0;38.0;50;1;1;41.0;1;1;1;50.0;1;1;0;38.0;1;48.0;48.0;6;46.0;41.0;36.0;17.0;17.0;41.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.94444444444444;39.0;42.111111111111114;4.0;46.888888888888886
32.0;40.0;0.0;30.0;39.0;0;2;0;0.0;1;0;1;43.0;0;1;1;32.0;1;30.0;44.0;7;37.0;32.0;41.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;28.333333333333332;32.71052631578947;35.6875;2.0;35.2
34.0;34.0;0.0;42.0;0.0;40;1;0;0.0;0;1;1;39.0;0;1;1;42.0;0;41.0;38.0;6;40.0;36.0;0.0;13.0;16.0;25.0;1;2;3.0;5;2;1;1;3;2;3;3;3;2;2;32.333333333333336;33.39473684210526;34.666666666666664;2.0;37.81818181818182
45.0;39.0;38.0;50.0;0.0;47;1;1;38.0;0;1;1;34.0;1;1;1;30.0;1;33.0;31.0;7;43.0;41.0;37.0;19.0;19.0;39.0;2;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.77777777777778;33.23529411764706;32.4375;3.0;43.0
37.0;50.0;38.0;45.0;35.0;0;1;1;39.0;1;0;1;44.0;1;1;0;42.0;0;41.0;39.0;5;40.0;37.0;0.0;14.0;14.0;35.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;35.375;35.921052631578945;35.312499999375;3.0;41.46666666666667
38.0;43.0;35.0;47.0;39.0;0;1;1;41.0;1;0;1;35.0;1;1;0;36.0;1;42.0;38.0;7;39.0;34.0;30.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.94444444444444;36.71052631578947;37.72222222222222;3.0;41.13333333333333
45.0;40.0;42.0;42.0;38.0;0;1;1;44.0;1;0;1;47.0;1;1;0;37.0;1;40.0;34.0;6;40.0;38.0;34.0;17.0;17.0;40.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;42.388888888888886;42.578947368421055;37.0;3.0;41.86666666666667
48.0;50.0;50.0;49.0;43.0;0;1;1;0.0;1;0;1;50.0;0;1;0;44.0;0;47.0;42.0;4;47.0;37.0;0.0;11.0;11.0;0.0;1;0;0.0;4;2;0;1;3;2;3;3;3;2;2;38.94444444444444;42.421052631578945;42.94444444444444;4.0;48.25
44.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;16.0;0;0;0;0.0;0;39.0;0.0;1;0.0;0.0;0.0;0.0;3.0;0.0;1;0;3.0;0;1;1;0;3;2;3;3;3;2;2;33.27777777777778;28.529411764705884;27.71875;3.0;44.0
43.0;34.0;36.0;40.0;30.0;0;1;1;30.0;1;0;1;37.0;1;1;0;42.0;0;40.0;34.0;4;0.0;33.0;0.0;12.0;12.0;32.0;1;1;0.0;4;2;0;1;3;2;3;3;3;2;2;35.05555555555556;33.10526315789474;33.1875;2.0;35.333333333333336
42.0;32.0;34.0;45.0;43.0;0;1;1;43.0;1;0;1;39.0;1;1;0;30.0;1;40.0;33.0;7;41.0;32.0;37.0;19.0;19.0;32.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.0;36.55882352941177;35.500000000625;2.0;39.86666666666667
45.0;37.0;50.0;48.0;48.0;50;1;1;42.0;1;1;1;49.0;1;1;0;36.0;1;38.0;34.0;7;43.0;38.0;39.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.611111111111114;37.94736842105263;37.72222222222222;4.0;45.388888888888886
0.0;43.0;49.0;50.0;0.0;0;0;1;38.0;0;0;1;45.0;1;1;0;36.0;0;42.0;38.0;6;39.0;42.0;0.0;16.0;16.0;40.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;33.24074074000001;33.39473684157895;36.361111111111114;3.0;44.63636363636363
49.0;46.0;49.0;49.0;35.0;50;1;1;43.0;1;1;1;50.0;1;1;0;36.0;1;44.0;48.0;6;46.0;40.0;36.0;17.0;17.0;40.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;41.166666666666664;43.31578947368421;41.94444444444444;4.0;46.111111111111114
42.0;42.0;47.0;48.0;42.0;0;1;1;39.0;1;0;1;49.0;1;1;0;42.0;1;40.0;35.0;6;42.0;37.0;33.0;17.0;17.0;34.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.833333333333336;36.526315789473685;36.09375;3.0;43.266666666666666
