CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
73.0;59.0;393.0;43.0;48.0;59.0;0;20;52.0;31.964285714285715;30.0;2;32.0;28.5;3.0;35.0;41.0;1;17.22222222222222;1.0
58.0;59.0;401.0;57.0;61.0;67.0;0;7;53.0;31.892857142857142;25.5;2;39.0;28.5;7.0;37.0;35.0;2;24.666666666666668;1.0
61.0;56.0;376.0;60.0;58.0;49.0;0;10;54.0;33.357142857142854;32.0;2;34.0;31.0;0.0;35.0;30.0;0;29.77777777777778;1.0
70.0;53.0;383.0;52.0;51.0;61.0;1;20;50.0;34.357142857142854;31.0;2;37.0;32.0;0.0;36.0;30.0;0;24.083333333333332;1.0
64.0;64.0;397.0;48.0;57.0;57.0;0;11;55.0;30.607142857142858;17.0;2;35.0;29.5;7.0;43.0;38.0;2;5.333333333333333;1.0
61.0;56.0;389.0;57.0;77.0;56.0;0;8;60.0;37.642857142857146;37.0;2;34.0;39.0;0.0;38.0;37.0;0;34.888888888888886;2.0
51.0;60.0;416.0;47.0;68.0;56.0;1;10;74.0;36.5;30.0;2;48.0;34.0;0.0;39.0;35.0;0;32.166666666666664;2.0
61.0;48.0;391.0;55.0;57.0;64.0;0;8;52.0;33.285714285714285;31.0;2;38.0;28.0;3.0;31.0;44.0;1;33.00000000055556;2.0
74.0;88.0;495.0;80.0;77.0;59.0;1;16;60.0;39.214285714285715;37.0;2;43.0;36.0;0.0;40.0;45.0;0;32.55555555555556;2.0
88.0;76.0;491.0;66.0;71.0;61.0;0;10;76.0;40.42857142857143;40.0;2;41.0;41.0;0.0;37.0;39.0;0;32.138888888888886;2.0
83.0;76.0;478.0;74.0;60.0;59.0;0;14;65.0;17.428571428571427;18.0;1;24.0;16.0;14.0;13.0;13.0;6;16.0;1.0
78.0;69.0;461.0;80.0;66.0;53.0;1;19;60.0;44.57142857142857;43.0;2;50.0;42.0;0.0;42.0;45.0;0;35.75;2.0
62.0;59.0;448.0;97.0;51.0;68.0;0;10;56.0;23.142857142857142;13.0;1;16.0;23.0;10.0;38.0;47.0;3;4.0;1.0
78.0;69.0;458.0;80.0;50.0;64.0;0;11;56.0;42.142857142857146;43.0;2;39.0;45.0;0.0;40.0;47.0;0;33.77777777777778;2.0
71.0;56.0;470.0;80.0;71.0;71.0;0;8;62.0;32.5;30.0;2;30.0;30.0;0.0;37.0;45.0;0;24.666666666666668;1.0
79.0;88.0;491.0;59.0;83.0;71.0;1;20;71.0;38.285714285714285;31.0;2;42.0;38.0;0.0;40.0;47.0;0;35.25;2.0
78.0;77.0;460.0;74.0;68.0;62.0;0;10;58.0;25.428571428571427;1.0;1;30.0;35.0;4.0;38.0;43.0;1;11.0;1.0
74.0;65.0;500.0;66.0;63.0;61.0;0;19;67.0;40.57142857142857;39.0;2;43.0;40.0;0.0;39.0;41.0;0;28.694444444444443;1.0
79.0;59.0;454.0;74.0;51.0;53.0;0;20;60.0;37.142857142857146;32.0;2;41.0;39.0;0.0;42.0;38.0;0;36.666666666666664;2.0
74.0;61.0;447.0;80.0;59.0;57.0;0;10;54.0;35.357142857142854;31.0;2;41.0;32.0;0.0;40.0;38.0;0;31.722222221666666;2.0
80.0;65.0;459.0;69.0;50.0;65.0;1;10;63.0;22.523809523714284;1.333333333;1;48.0;7.0;7.0;38.0;38.0;2;5.0;1.0
62.0;59.0;446.0;80.0;58.0;47.0;0;9;76.0;32.857142857142854;30.0;2;31.0;32.0;0.0;37.0;41.0;0;26.666666666666668;1.0
68.0;62.0;445.0;80.0;47.0;53.0;0;8;67.0;39.5;30.0;2;48.0;41.0;0.0;41.0;44.0;0;33.111111111111114;2.0
83.0;69.0;434.0;74.0;58.0;57.0;1;11;58.0;36.214285714285715;30.0;2;39.0;38.0;0.0;38.0;39.0;0;34.361111111111114;2.0
83.0;65.0;445.0;70.0;48.0;57.0;0;10;56.0;24.857142857142858;5.0;1;30.0;31.0;4.0;34.0;40.0;1;12.0;1.0
68.0;59.0;447.0;80.0;71.0;64.0;0;18;58.0;33.67857142857143;30.0;2;34.0;28.5;3.0;38.0;41.0;1;6.833333333333333;1.0
65.0;76.0;449.0;80.0;63.0;61.0;0;12;58.0;18.142857142857142;7.0;1;32.0;5.0;8.0;38.0;39.0;3;14.666666666666666;1.0
65.0;65.0;462.0;74.0;74.0;71.0;0;4;65.0;41.07142857142857;40.0;2;42.0;42.0;0.0;35.0;47.0;0;35.44444444444444;2.0
75.0;77.0;451.0;70.0;54.0;57.0;0;20;56.0;33.42857142857143;30.0;2;36.0;32.0;0.0;33.0;42.0;0;30.77777777777778;2.0
71.0;66.0;451.0;74.0;60.0;65.0;0;10;58.0;37.714285714285715;36.0;2;39.0;34.0;0.0;39.0;40.0;0;25.416666666666668;1.0
71.0;76.0;467.0;66.0;57.0;64.0;0;5;64.0;35.785714285714285;34.0;2;42.0;30.0;0.0;36.0;37.0;0;2.6666666666666665;1.0
68.0;65.0;443.0;74.0;37.0;62.0;0;9;68.0;32.97619047642858;30.0;2;44.0;30.0;1.0;33.0;16.66666667;1;35.333333333333336;2.0
74.0;48.0;434.0;74.0;71.0;62.0;0;20;67.0;37.57142857142857;38.0;2;42.0;31.0;0.0;38.0;37.0;0;15.055555555555555;1.0
74.0;77.0;456.0;65.0;74.0;65.0;0;10;58.0;34.02380952357143;39.0;2;36.0;30.0;1.0;36.0;14.33333333;1;22.0;1.0
78.0;60.0;428.0;74.0;47.0;57.0;0;5;60.0;40.285714285714285;43.0;2;42.0;34.0;0.0;41.0;41.0;0;30.833333333333332;2.0
65.0;70.0;435.0;79.0;53.0;55.0;0;10;60.0;34.92857142857143;30.0;2;43.0;30.0;0.0;37.0;31.0;0;4.0;1.0
65.0;69.0;434.0;80.0;40.0;53.0;0;1;58.0;33.380952380000004;23.33333333;2;42.0;33.0;4.0;38.0;32.0;1;22.0;1.0
78.0;70.0;446.0;62.0;66.0;55.0;0;7;71.0;32.75;30.0;2;31.0;30.5;0.0;39.0;39.0;0;36.666666666666664;2.0
74.0;69.0;442.0;70.0;43.0;57.0;0;6;60.0;37.785714285714285;36.0;2;41.0;35.0;0.0;38.0;39.0;0;32.27777777777778;2.0
71.0;52.0;436.0;80.0;68.0;62.0;0;6;50.0;34.357142857142854;30.0;2;32.0;37.0;0.0;36.0;44.0;0;33.0;2.0
83.0;62.0;449.0;59.0;66.0;57.0;0;20;67.0;32.464285714285715;26.0;2;33.0;35.0;4.0;41.0;32.5;1;44.0;3.0
78.0;69.0;448.0;66.0;71.0;59.0;0;6;60.0;39.07142857142857;35.0;2;44.0;36.0;0.0;39.0;42.0;0;30.88888888888889;2.0
78.0;66.0;454.0;62.0;71.0;62.0;0;7;58.0;35.785714285714285;30.0;2;33.0;41.0;0.0;42.0;34.0;0;31.5625;2.0
54.0;69.0;446.0;80.0;83.0;57.0;0;9;65.0;34.142857142857146;31.0;2;34.0;34.0;0.0;45.0;30.0;0;6.333333333333333;1.0
71.0;70.0;445.0;69.0;51.0;60.0;0;8;60.0;29.642857142857142;5.0;1;45.0;34.0;4.0;38.0;43.0;1;32.666666666666664;2.0
78.0;57.0;437.0;62.0;54.0;53.0;0;8;76.0;34.642857142857146;30.0;2;35.0;35.0;0.0;38.0;40.0;0;31.52777777777778;2.0
71.0;70.0;453.0;62.0;68.0;60.0;0;18;71.0;26.357142857142858;23.0;1;28.0;18.0;10.0;34.0;40.0;3;14.333333333333334;1.0
68.0;88.0;444.0;70.0;43.0;53.0;1;13;56.0;36.142857142857146;31.0;2;37.0;36.0;0.0;35.0;47.0;0;33.361111111111114;2.0
75.0;69.0;435.0;70.0;53.0;62.0;0;10;56.0;29.928571428571427;16.0;1;48.0;33.0;5.0;36.0;8.0;2;30.0;1.0
71.0;65.0;453.0;62.0;63.0;67.0;0;7;67.0;39.07142857142857;40.0;2;44.0;33.0;0.0;39.0;32.0;0;36.5;2.0
74.0;62.0;443.0;65.0;66.0;65.0;0;7;62.0;37.42857142857143;40.0;2;35.0;34.0;0.0;38.0;45.0;0;28.58823529411765;1.0
60.0;69.0;461.0;74.0;48.0;59.0;0;9;56.0;36.42857142857143;33.0;2;38.0;33.0;0.0;40.0;40.0;0;28.666666666666668;1.0
68.0;69.0;440.0;66.0;47.0;53.0;0;19;65.0;19.090909091818183;11.5;1;18.66666667;23.0;10.0;0.0;0.0;3;4.0;1.0
84.0;66.0;433.0;60.0;45.0;60.0;0;10;56.0;40.642857142857146;36.0;2;47.0;38.0;0.0;40.0;44.0;0;34.611111111111114;2.0
78.0;77.0;438.0;63.0;68.0;54.0;0;1;56.0;32.42857142785714;30.0;2;31.0;27.33333333;3.0;40.0;46.0;1;30.194444445000002;2.0
68.0;65.0;443.0;66.0;71.0;59.0;1;10;67.0;17.666666664285714;19.33333333;1;12.33333333;12.33333333;12.0;36.0;9.0;5;7.5;1.0
75.0;67.0;448.0;56.0;58.0;55.0;0;18;78.0;40.214285714285715;37.0;2;45.0;40.0;0.0;41.0;37.0;0;13.0;1.0
86.0;57.0;433.0;62.0;42.0;63.0;0;7;50.0;30.642857142857142;13.0;2;43.0;32.0;4.0;36.0;43.0;1;30.0;1.0
72.53;66.78;428.46;69.97;54.64;56.48;0;11;53.65;35.857142857142854;32.0;2;36.0;33.0;0.0;43.0;41.0;0;20.249999999444444;1.0
63.0;77.0;442.0;69.0;94.0;60.0;0;11;65.0;36.714285714285715;40.0;2;44.0;16.0;3.0;44.0;39.0;1;6.0;1.0
68.0;69.0;447.0;66.0;71.0;59.0;0;20;58.0;36.0;30.0;2;39.0;36.0;0.0;37.0;42.0;0;32.5;2.0
71.0;65.0;433.0;70.0;77.0;57.0;0;20;58.0;35.57142857142857;36.0;2;34.0;33.0;0.0;37.0;47.0;0;9.666666666666666;1.0
68.0;88.0;431.0;70.0;56.0;55.0;0;10;52.0;38.07142857142857;31.0;2;41.0;41.0;0.0;39.0;40.0;0;41.388888888888886;3.0
75.0;44.0;409.0;70.0;71.0;48.0;0;20;63.0;36.785714285714285;34.0;2;34.0;38.0;0.0;37.0;50.0;0;28.5;1.0
71.0;59.0;437.0;66.0;57.0;64.0;0;20;62.0;38.0;33.0;2;44.0;35.0;0.0;40.0;41.0;0;32.083333333333336;2.0
78.0;59.0;444.0;59.0;68.0;57.0;1;10;62.0;38.714285714285715;39.0;2;43.0;36.0;0.0;37.0;30.0;0;33.02777777777778;2.0
58.0;77.0;448.0;69.0;46.0;62.0;0;5;65.0;37.642857142857146;31.0;2;39.0;40.0;0.0;40.0;43.0;0;37.111111111111114;2.0
68.0;70.0;439.0;65.0;56.0;55.0;0;5;62.0;20.857142857142858;9.0;1;7.0;31.0;7.0;33.0;36.0;2;22.0;1.0
75.0;62.0;429.0;65.0;74.0;58.0;0;19;52.0;14.136363636363637;10.0;1;16.5;9.0;10.0;0.0;0.0;3;21.0;1.0
68.0;61.0;434.0;66.0;80.0;51.0;0;8;65.0;33.0;32.0;2;36.0;26.5;4.0;39.0;22.5;2;14.666666666666666;1.0
78.0;59.0;452.0;53.0;63.0;67.0;1;20;65.0;39.0;0.0;2;46.0;32.0;0.0;37.0;44.0;0;36.0;2.0
75.0;56.0;461.0;56.0;63.0;69.0;1;20;69.0;5.750000000166668;2.0;1;5.666666667;3.666666667;11.0;0.0;3.0;4;2.0;1.0
65.0;69.0;446.0;66.0;66.0;64.0;0;20;60.0;36.714285714285715;32.0;2;37.0;36.0;0.0;39.0;46.0;0;33.583333333333336;2.0
75.0;69.0;441.0;59.0;60.0;62.0;0;16;58.0;33.57142857142857;33.0;2;31.0;32.0;0.0;35.0;37.0;0;27.75;1.0
65.0;62.0;418.0;74.0;57.0;49.0;0;9;58.0;32.32142857142857;30.0;2;35.0;26.5;3.0;36.0;40.0;1;26.36111111111111;1.0
57.0;69.0;421.0;80.0;47.0;51.0;0;18;52.0;38.07142857142857;31.0;2;48.0;36.0;0.0;40.0;46.0;0;35.19444444444444;2.0
72.63;66.93;421.46;66.24;68.31;54.13;0;8;60.16;30.75;28.5;2;30.0;30.5;4.0;37.0;31.0;1;11.166666666666666;1.0
78.0;54.0;416.0;66.0;58.0;45.0;0;10;52.0;41.0;39.0;2;46.0;35.0;0.0;42.0;44.0;0;37.55555555555556;2.0
68.0;65.0;421.0;70.0;66.0;53.0;0;10;56.0;37.142857142857146;35.0;2;36.0;38.0;0.0;37.0;45.0;0;30.944444444444443;2.0
71.0;77.0;454.0;56.0;43.0;67.0;0;3;62.0;34.857142857142854;30.0;2;35.0;36.0;0.0;39.0;40.0;0;32.69444444444444;2.0
68.0;65.0;410.0;74.0;48.0;53.0;0;18;54.0;34.214285714285715;32.0;2;35.0;35.0;0.0;36.0;34.0;0;23.750000000555556;1.0
80.0;65.0;442.0;53.0;61.0;63.0;0;20;61.0;38.92857142857143;33.0;2;44.0;39.0;0.0;39.0;48.0;0;33.27777777777778;2.0
68.0;77.0;441.0;59.0;66.0;55.0;0;8;60.0;33.357142857142854;31.0;2;35.0;30.0;0.0;35.0;45.0;0;36.333333333333336;2.0
69.0;49.0;439.0;63.0;66.0;63.0;0;8;69.0;38.357142857142854;33.0;2;38.0;40.0;0.0;44.0;42.0;0;33.30555555555556;2.0
78.0;69.0;432.0;59.0;57.0;55.0;0;20;52.0;35.57142857142857;29.0;2;44.0;35.0;4.0;33.0;41.0;1;17.0;1.0
65.0;65.0;442.0;62.0;51.0;59.0;0;7;65.0;35.785714285714285;36.0;2;38.0;32.0;1.0;37.0;27.0;1;27.944444444444443;1.0
67.0;53.0;361.0;52.0;59.0;56.0;0;11;50.0;33.5;33.0;2;32.0;30.0;0.0;37.0;42.0;0;29.944444443888887;1.0
71.0;59.0;445.0;59.0;66.0;62.0;0;7;60.0;37.57142857142857;38.0;2;41.0;30.0;0.0;39.0;41.0;0;33.888888888888886;2.0
74.0;65.0;422.0;56.0;52.0;62.0;0;11;60.0;34.07142857142857;32.0;2;32.0;33.0;0.0;38.0;42.0;0;36.666666666666664;2.0
88.0;88.0;504.0;80.0;77.0;61.0;0;8;60.0;38.857142857142854;33.0;2;36.0;47.0;0.0;40.0;42.0;0;36.72222222222222;2.0
83.0;77.0;484.0;69.0;57.0;58.0;0;8;56.0;31.904761905714285;27.66666667;2;28.0;37.0;7.0;36.0;39.0;2;27.944444444444443;1.0
72.0;62.0;468.0;80.0;53.0;65.0;0;20;56.0;24.785714285714285;15.5;1;41.0;28.0;11.0;23.5;15.5;5;14.666666666666666;1.0
78.0;71.0;457.0;70.0;51.0;54.0;0;10;63.0;33.214285714285715;30.0;2;39.0;29.0;4.0;40.0;27.0;2;34.27777777777778;2.0
79.0;56.0;439.0;77.0;56.0;60.0;0;10;56.0;29.142857142857142;35.0;1;18.0;31.0;4.0;34.0;18.0;2;5.833333333333333;1.0
62.0;66.0;441.0;79.0;53.0;53.0;0;20;71.0;34.92857142857143;38.0;2;28.0;32.0;3.0;39.0;34.0;1;34.30555555611111;2.0
51.0;55.0;430.0;93.0;43.0;54.0;1;11;63.0;37.07142857142857;34.0;2;35.0;38.0;0.0;41.0;37.0;0;31.166666667222223;2.0
68.0;62.0;439.0;80.0;94.0;55.0;0;20;58.0;38.142857142857146;30.0;2;49.0;39.0;0.0;37.0;41.0;0;35.94444444444444;2.0
71.0;67.0;436.0;77.0;77.0;52.0;0;10;57.0;39.42857142857143;30.0;2;50.0;43.0;0.0;37.0;41.0;0;32.166666666666664;2.0
83.0;59.0;443.0;66.0;59.0;55.0;0;19;58.0;33.92857142857143;30.0;2;32.0;35.0;0.0;35.0;42.0;0;34.916666666666664;2.0
79.0;62.0;439.0;70.0;54.0;64.0;0;18;56.0;36.57142857142857;33.0;2;42.0;35.0;0.0;38.0;38.0;0;22.333333333333332;1.0
74.0;65.0;434.0;74.0;45.0;55.0;0;5;52.0;34.714285714285715;28.5;2;36.0;40.0;4.0;35.0;36.0;1;35.72222222222222;2.0
71.0;69.0;442.0;74.0;77.0;57.0;0;20;58.0;29.785714286428572;31.0;1;34.0;19.66666667;3.0;34.0;33.0;1;4.0;1.0
72.0;63.0;420.0;72.0;52.0;51.0;0;9;66.0;41.0;41.0;2;41.0;39.0;0.0;50.0;31.0;0;27.805555555555557;1.0
75.0;59.0;436.0;65.0;56.0;55.0;0;7;62.0;36.642857142857146;35.0;2;31.0;36.0;0.0;50.0;34.0;0;23.36111111111111;1.0
61.0;78.0;462.0;68.0;59.0;63.0;0;16;63.0;38.42857142857143;30.0;2;42.0;44.0;0.0;39.0;43.0;0;28.27777777777778;1.0
71.0;61.0;439.0;72.0;60.0;63.0;0;8;51.0;39.357142857142854;38.0;2;40.0;38.0;0.0;43.0;43.0;0;33.333333333333336;2.0
64.0;58.0;476.0;59.0;80.0;76.0;0;6;78.0;34.964285714285715;33.0;2;33.0;28.5;3.0;43.0;48.0;1;2.3333333333333335;1.0
59.0;53.0;465.0;65.0;56.0;90.0;0;7;77.0;29.773809523571426;20.5;1;39.0;24.5;8.0;50.0;14.33333333;3;30.166666666666668;2.0
62.0;59.0;420.0;79.0;56.0;49.0;0;20;60.0;29.178571428571427;22.0;1;33.0;33.0;4.0;30.0;30.5;1;31.055555555555557;2.0
78.0;65.0;448.0;59.0;66.0;59.0;1;11;62.0;37.714285714285715;36.0;2;37.0;32.0;0.0;44.0;40.0;0;33.166666666666664;2.0
74.0;62.0;451.0;59.0;51.0;67.0;0;10;54.0;34.714285714285715;30.0;2;38.0;30.0;0.0;37.0;45.0;0;16.583333333333332;1.0
65.0;57.0;405.0;83.0;49.0;47.0;0;14;53.0;36.714285714285715;32.0;2;46.0;30.0;0.0;36.0;45.0;0;35.638888888888886;2.0
65.0;71.0;427.0;77.0;51.0;58.0;0;7;51.0;31.285714285714285;22.5;2;31.0;40.0;4.0;36.0;32.0;1;10.666666666666666;1.0
65.0;59.0;419.0;77.0;75.0;50.0;0;8;63.0;32.857142857142854;27.0;2;31.0;38.0;4.0;35.0;40.0;1;34.80555555555556;2.0
85.0;47.0;418.0;65.0;43.0;55.0;1;20;50.0;37.42857142857143;42.0;2;32.0;39.0;0.0;38.0;35.0;0;40.0;2.0
77.0;56.0;439.0;61.0;57.0;65.0;0;7;57.0;29.928571428571427;30.0;1;32.0;27.0;3.0;30.0;30.0;1;25.77777777777778;1.0
63.0;55.0;410.0;83.0;61.0;58.0;0;10;51.0;31.5;23.0;2;36.0;33.0;4.0;34.0;40.0;1;27.694444444444443;1.0
86.0;55.0;413.0;63.0;30.0;55.0;0;8;50.0;31.607142857142858;23.5;2;27.5;40.0;7.0;36.0;34.0;2;33.58333333277778;2.0
65.0;69.0;453.0;62.0;68.0;62.0;0;8;60.0;35.0;31.0;2;41.0;28.0;3.0;40.0;44.0;1;23.88888888888889;1.0
63.0;64.0;423.0;72.0;47.0;63.0;0;10;61.0;37.42857142857143;40.0;2;37.0;36.0;0.0;37.0;30.0;0;30.705882352941178;2.0
71.0;76.0;435.0;59.0;57.0;55.0;0;7;58.0;36.607142857142854;39.0;2;35.5;31.0;0.0;41.0;30.0;0;25.305555555555557;1.0
71.0;65.0;434.0;62.0;58.0;59.0;1;8;60.0;31.964285714285715;29.0;2;30.0;35.0;4.0;37.0;31.5;1;31.333333333888888;2.0
63.0;56.0;442.0;65.0;52.0;63.0;0;16;58.0;23.999999999285713;13.0;1;33.0;19.33333333;8.0;35.0;25.0;3;5.625;1.0
77.0;59.0;403.0;68.0;69.0;48.0;0;10;53.0;31.964285714285715;28.0;2;38.0;30.0;5.0;39.0;21.5;2;31.833333333333332;2.0
77.0;58.0;397.0;64.0;60.0;50.0;0;20;64.0;32.5;24.0;2;34.0;31.0;4.0;50.0;31.0;1;10.222222222222221;1.0
62.0;65.0;433.0;66.0;66.0;64.0;0;20;62.0;38.42857142857143;34.0;2;43.0;42.0;0.0;38.0;37.0;0;37.72222222222222;2.0
61.0;67.0;419.0;72.0;48.0;58.0;0;11;57.0;34.07142857142857;36.0;2;30.0;31.0;0.0;34.0;39.0;0;38.111111111111114;2.0
71.0;61.0;425.0;65.0;73.0;63.0;0;20;51.0;38.214285714285715;34.0;2;43.0;34.0;0.0;37.0;47.0;0;24.333333333333332;1.0
60.0;61.0;426.0;66.0;63.0;53.0;0;8;65.0;36.07142857142857;30.0;2;42.0;37.0;0.0;36.0;38.0;0;34.888888888888886;2.0
68.0;55.0;415.0;65.0;65.0;54.0;0;20;61.0;30.083333334285715;23.66666667;2;33.0;24.5;7.0;38.0;40.0;2;22.97222222222222;1.0
63.0;59.0;424.0;65.0;43.0;59.0;0;19;68.0;34.57142857142857;30.0;2;35.0;35.0;0.0;42.0;37.0;0;28.583333333333332;1.0
65.0;69.0;424.0;62.0;71.0;55.0;0;9;62.0;36.357142857142854;31.0;2;42.0;37.0;0.0;37.0;38.0;0;36.22222222222222;2.0
65.0;78.0;424.0;62.0;48.0;54.0;0;4;59.0;33.92857142785714;33.0;2;36.0;22.33333333;3.0;43.0;38.0;1;23.75;1.0
68.0;57.0;417.0;62.0;58.0;52.0;0;19;61.0;39.42857142857143;37.0;2;41.0;38.0;0.0;39.0;42.0;0;28.38888888888889;1.0
60.0;70.0;423.0;65.0;74.0;58.0;0;19;56.0;37.142857142857146;28.5;2;42.0;36.0;4.0;42.0;42.0;1;35.02777777777778;2.0
78.0;59.0;401.0;62.0;50.0;57.0;0;20;49.0;30.785714285;27.0;2;39.0;23.33333333;7.0;34.0;37.0;2;16.166666666666668;1.0
65.0;69.0;425.0;59.0;63.0;57.0;1;9;60.0;33.32142857142857;25.0;2;35.0;30.5;4.0;39.0;47.0;1;34.27777777777778;2.0
62.0;62.0;417.0;66.0;42.0;64.0;0;16;58.0;34.785714285714285;32.0;2;37.0;30.0;0.0;35.0;46.0;0;29.333333333333332;1.0
68.0;77.0;434.0;50.0;60.0;57.0;0;19;62.0;41.0;43.0;2;40.0;34.0;0.0;44.0;43.0;0;35.083333333333336;2.0
68.0;59.0;405.0;65.0;51.0;50.0;0;1;51.0;33.857142857142854;35.0;2;30.0;32.0;0.0;35.0;38.0;0;31.333333333333332;2.0
60.0;55.0;428.0;63.0;50.0;63.0;0;10;58.0;30.857142857142858;23.0;2;30.0;31.0;4.0;40.0;36.0;1;18.3666666666;1.0
71.0;56.0;410.0;59.0;60.0;57.0;0;19;60.0;36.357142857142854;33.0;2;39.0;35.0;0.0;37.0;39.0;0;35.77777777777778;2.0
58.0;57.0;409.0;72.0;52.0;63.0;0;11;55.0;36.57142857142857;33.0;2;38.0;33.0;0.0;40.0;41.0;0;13.666666666666666;1.0
62.0;69.0;435.0;56.0;77.0;67.0;0;7;62.0;37.5;31.0;2;42.0;35.0;0.0;43.0;35.0;0;32.80555555611111;2.0
68.0;61.0;425.0;53.0;56.0;64.0;0;5;60.0;38.0;32.0;2;44.0;32.0;0.0;44.0;44.0;0;35.55555555555556;2.0
63.0;65.0;411.0;62.0;47.0;57.0;0;20;58.0;38.785714285714285;34.0;2;39.0;37.0;0.0;44.0;45.0;0;33.611111111111114;2.0
57.0;62.0;395.0;69.0;43.0;53.0;0;20;64.0;38.07142857142857;32.0;2;42.0;38.0;0.0;37.0;45.0;0;23.2;1.0
69.96;54.03;404.5;59.37;69.93;51.88;0;11;58.25;39.285714285714285;35.0;2;36.0;42.0;0.0;42.0;45.0;0;33.111111110555555;2.0
68.0;62.0;394.0;66.0;59.0;51.0;0;8;48.0;33.0;26.0;2;34.0;30.0;4.0;38.0;47.0;1;31.25;2.0
68.0;47.0;413.0;52.0;45.0;59.0;0;5;78.0;29.25;30.0;1;31.0;32.0;2.0;20.0;30.0;1;25.25;1.0
59.0;59.0;415.0;62.0;57.0;59.0;0;19;62.0;31.75;25.0;2;33.5;35.0;4.0;33.0;35.0;1;34.72222222222222;2.0
70.78;61.2;396.08;57.16;65.57;51.3;1;7;54.35;42.642857142857146;45.0;2;42.0;37.0;0.0;44.0;43.0;0;33.666666666666664;2.0
62.0;65.0;407.0;62.0;47.0;57.0;0;19;58.0;34.75000000071429;33.0;2;33.5;27.66666667;3.0;46.0;35.0;1;16.5;1.0
71.0;51.0;395.0;59.0;51.0;58.0;0;19;61.0;36.857142857142854;39.0;2;33.0;35.0;0.0;40.0;31.0;0;3.0833333333333335;1.0
68.0;50.0;393.0;65.0;34.0;58.0;0;7;50.0;40.5;37.0;2;43.0;37.0;0.0;43.0;46.0;0;10.333333333333334;1.0
63.0;61.0;403.0;59.0;63.0;58.0;1;20;68.0;35.07142857142857;36.0;2;33.0;30.0;0.0;39.0;37.0;0;33.27777777777778;2.0
63.0;47.0;426.0;56.0;52.0;63.0;0;8;57.0;38.214285714285715;32.0;2;44.0;34.0;0.0;42.0;43.0;0;34.44444444444444;2.0
52.0;58.0;398.0;72.0;57.0;53.0;0;8;52.0;34.142857142857146;31.0;2;40.0;34.0;0.0;34.0;30.0;0;4.0;1.0
68.0;50.0;381.0;65.0;55.0;55.0;0;20;54.0;28.535714285714285;29.0;1;31.0;33.0;8.0;21.5;20.5;4;17.38888888888889;1.0
60.0;52.0;394.0;63.0;60.0;55.0;0;20;63.0;38.92857142857143;37.0;2;37.0;37.0;0.0;43.0;45.0;0;36.44444444444444;2.0
60.0;49.0;394.0;63.0;39.0;51.0;0;18;63.0;29.25;31.0;1;31.0;15.5;3.0;35.0;35.0;1;6.666666666666667;1.0
64.0;65.0;411.0;57.0;57.0;60.0;0;20;52.0;31.714285714285715;25.0;2;34.0;32.0;4.0;35.0;39.0;1;32.77777777777778;2.0
68.0;56.0;411.0;53.0;60.0;62.0;0;8;58.0;30.61904762;26.66666667;2;30.0;28.0;7.0;37.0;38.0;2;34.05555555555556;2.0
62.0;54.0;405.0;59.0;52.0;57.0;0;6;65.0;39.142857142857146;35.0;2;45.0;34.0;0.0;39.0;44.0;0;37.388888888888886;2.0
63.0;59.0;415.0;55.0;57.0;60.0;0;20;60.0;39.0;36.0;2;41.0;34.0;0.0;44.0;43.0;0;37.27777777777778;2.0
56.0;67.0;407.0;65.0;54.0;58.0;0;20;53.0;22.821428571428573;12.0;1;10.5;34.0;7.0;33.0;37.0;2;1.3333333333333333;1.0
56.0;46.0;389.0;69.0;45.0;63.0;0;19;58.0;21.75;9.0;1;10.5;28.0;10.0;41.0;30.0;3;7.666666666666667;1.0
65.0;55.0;407.0;53.0;54.0;51.0;0;20;62.0;20.714285714285715;17.0;1;9.0;21.0;11.0;41.0;19.0;4;27.0;1.0
50.0;48.0;413.0;66.0;51.0;62.0;0;11;56.0;20.559523809428573;8.333333333;1;20.5;22.5;11.0;43.0;9.5;4;16.0;1.0
59.0;53.0;420.0;56.0;55.0;76.0;0;9;63.0;35.02380952357142;30.0;2;41.0;35.0;1.0;44.0;22.33333333;1;27.97222222222222;1.0
57.0;57.0;401.0;62.0;50.0;55.0;0;19;60.0;34.714285714285715;30.0;2;33.0;32.0;0.0;42.0;44.0;0;33.30555555555556;2.0
52.0;52.0;390.0;70.0;51.0;51.0;0;10;56.0;17.392857144285713;14.66666667;1;15.0;15.0;14.0;29.66666667;19.5;6;14.333333333333334;1.0
59.0;65.0;404.0;56.0;80.0;55.0;0;20;60.0;34.357142857142854;30.0;2;30.0;33.0;0.0;44.0;45.0;0;33.55555555555556;2.0
68.0;47.0;393.0;49.0;55.0;41.0;0;8;77.0;38.0;39.0;2;34.0;34.0;0.0;43.0;43.0;0;33.22222222222222;2.0
61.0;48.0;411.0;83.0;53.0;54.0;0;20;51.0;36.107142857142854;35.0;2;40.0;37.0;1.0;41.0;20.5;1;34.666666666666664;2.0
