NOTA_DIF;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_TOP;NOTA_EYB;IDIOMA_ICFES;NOTA_HIST;NOTA_ECUA;NOTA_PROGB;LITERATURA_ICFES;NCA_TRES;NOTA_FOTO;NOTA_FIS_UNO;NOTA_CFJC;VECES_SUELOS;EPA_TRES;NOTA_MULTI;NAP_TRES;VECES_POO;NOTA_INT;NAC_TRES;NAP_UNO;CAR_TRES;VECES_FOTO;NCC_TRES;NCA_UNO;NAA_TRES;VECES_MULTI;NCP_TRES;VECES_HIST;VECES_CFJC;VECES_ECUA;VECES_FIS_DOS;VECES_TOP;EPA_DOS;CREDITOS_ECUA;CREDITOS_FIS_DOS;CREDITOS_CFJC;CREDITOS_FOTO;CREDITOS_MULTI;CREDITOS_POO;CREDITOS_SUELOS;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
40;35;40;40;35;40;43.48;45;40;50;52.77;18.0;40;35;35;1;2;35;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;2;2;3;3;1;2;3;3;3;36.470588235294116;41.0;38.05555555555556;2.0;35.05882352941177
20;0;0;0;25;40;36.71;40;0;15;54.66;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;25.0;27.666666666666668;0.0;0.0;0.0
35;30;40;35;30;37;43.48;40;35;40;47.14;18.0;34;30;40;1;2;35;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;32.588235294117645;36.666666666666664;35.166666666666664;2.0;37.588235294117645
30;31;40;30;30;40;40.89;40;31;45;49.15;18.0;30;30;45;1;2;32;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.8235294117647;35.666666666666664;33.166666666666664;2.0;37.8235294117647
30;35;40;35;30;35;40.5;45;35;50;51.41;18.0;35;30;40;1;2;30;0;1;35;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;35.0;37.333333333333336;35.27777777777778;2.0;35.8235294117647
30;30;38;30;35;40;43.48;45;39;30;51.21;18.0;30;30;35;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;32.05882352941177;34.0;33.111111111111114;2.0;35.05882352941177
20;0;0;0;20;0;65.86;40;0;15;58.52;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;16.666666666666668;28.333333333333332;0.0;0.0;0.0
30;31;38;35;40;35;0.0;40;35;35;58.84;18.0;36;40;37;1;2;33;0;1;30;7;0;2;2;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.0;38.666666666666664;34.72222222222222;2.0;38.76470588235294
35;40;35;34;40;40;64.23;40;30;50;66.94;18.0;45;35;45;1;2;30;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;39.11764705882353;36.666666666666664;35.666666666666664;2.0;37.470588235294116
40;37;0;20;30;39;53.32;45;32;32;48.26;12.0;44;30;35;1;2;34;1;0;31;6;0;4;2;15.0;15.0;5;2;3.0;1;1;2;2;1;2;3;3;1;2;3;3;3;31.58823529411765;37.333333333333336;32.8;1.0;20.0
30;35;42;39;30;35;61.22;40;33;40;50.37;18.0;45;35;40;1;2;35;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.23529411764706;35.333333333333336;37.888888888888886;3.0;42.88235294117647
45;30;44;32;35;30;58.06;40;36;45;50.37;18.0;39;30;30;1;2;35;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.411764705882355;40.666666666666664;35.5;2.0;39.11764705882353
35;35;40;30;35;40;53.32;40;31;30;48.26;18.0;30;39;41;1;2;30;0;1;38;7;0;1;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;36.11764705882353;37.666666666666664;33.27777777777778;2.0;37.35294117647059
30;41;11;0;30;30;45.94;35;0;35;56.7;5.0;36;31;0;1;1;0;1;1;19;3;0;1;2;8.0;15.0;2;0;3.0;1;0;0;0;1;1;3;3;1;2;3;3;3;25.41176470588235;34.0;28.5;2.0;32.0
40;39;40;31;40;35;65.1;40;46;30;54.54;18.0;30;40;31;1;2;30;0;1;35;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.0;39.666666666666664;36.05555555555556;2.0;37.588235294117645
30;35;37;39;30;35;65.86;40;39;30;55.25;18.0;34;34;30;1;2;33;0;1;32;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.05882352941177;35.666666666666664;35.94444444444444;2.0;34.64705882352941
40;40;43;35;40;40;67.51;40;35;40;56.64;18.0;45;30;40;1;2;35;0;1;35;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;38.23529411764706;42.0;38.55555555555556;2.0;39.705882352941174
30;35;38;38;40;35;54.64;40;32;35;60.24;18.0;30;35;35;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.0;36.666666666666664;34.111111111111114;3.0;41.529411764705884
30;37;50;38;30;35;37.51;30;36;50;54.6;18.0;39;30;45;1;2;35;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.23529411764706;36.666666666666664;39.5;2.0;38.294117647058826
30;17;0;0;30;30;39.05;40;0;10;50.37;1.0;0;15;40;2;1;0;1;0;15;2;0;1;0;4.0;15.0;1;0;3.0;1;1;0;0;1;1;3;3;1;2;3;3;3;21.529411764705884;34.0;22.75;0.0;0.0
35;35;41;35;30;40;43.48;45;32;35;58.76;18.0;36;30;45;1;2;35;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.8235294117647;39.333333333333336;36.166666666666664;3.0;41.529411764705884
30;40;50;41;40;35;47.17;40;37;50;61.07;18.0;40;40;45;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;40.294117647058826;36.666666666666664;39.94444444444444;3.0;40.529411764705884
30;44;44;37;35;35;54.9;45;33;50;50.37;18.0;30;30;45;1;2;32;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.88235294117647;35.0;37.5;2.0;35.0
35;31;30;30;33;37;54.9;40;33;35;58.8;18.0;33;39;30;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.1764705882353;35.0;31.0;2.0;36.23529411764706
35;30;43;30;35;35;54.64;45;37;35;55.4;18.0;38;30;30;1;2;34;0;1;35;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;34.11764705882353;37.666666666666664;34.888888888888886;2.0;39.8235294117647
30;0;0;0;0;30;59.64;40;0;0;50.47;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;12.0;0;0;0.0;1;0;0;0;0;2;3;3;1;2;3;3;3;30.0;33.333333333333336;0.0;0.0;0.0
34;24;5;0;34;30;65.1;40;0;30;39.08;1.0;0;0;30;3;1;0;2;1;5;3;0;1;0;7.0;15.0;1;0;6.0;1;1;0;0;1;1;3;3;1;2;3;3;3;16.58823529411765;35.333333333333336;16.714285714285715;2.0;40.0
30;30;43;30;30;35;65.1;40;38;35;61.07;18.0;32;31;35;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;32.88235294117647;35.0;34.0;2.0;37.76470588235294
30;32;43;40;30;40;72.32;45;30;35;63.4;18.0;40;30;40;1;2;30;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;32.05882352941177;37.0;35.833333333333336;2.0;37.64705882352941
30;35;36;37;30;35;61.22;40;36;36;58.84;18.0;30;31;45;2;2;30;0;2;31;7;0;4;1;18.0;15.0;7;1;0.0;1;1;2;2;1;2;3;3;1;2;3;3;3;32.0;34.0;34.833333333333336;2.0;37.411764705882355
30;42;36;31;43;33;35.81;35;38;30;61.03;18.0;40;33;30;2;2;31;0;1;31;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;34.76470588235294;33.0;35.77777777777778;3.0;40.6
30;30;45;35;35;35;45.94;45;40;35;52.45;18.0;40;30;45;1;2;32;0;1;30;7;0;2;1;18.0;15.0;7;3;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;33.23529411764706;37.0;37.27777777777778;2.0;38.411764705882355
30;35;50;40;30;37;45.94;40;40;35;50.37;18.0;45;30;39;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;31.705882352941178;36.666666666666664;39.666666666666664;2.0;34.411764705882355
30;40;50;33;30;35;61.22;45;36;30;52.54;18.0;34;36;43;1;2;32;0;1;31;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;31.823529411764707;37.666666666666664;38.0;2.0;35.705882352941174
30;35;42;30;30;40;54.9;40;44;40;50.47;18.0;45;35;40;1;2;30;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.588235294117645;37.0;37.388888888888886;3.0;41.411764705882355
30;35;35;44;30;45;52.09;40;39;45;58.8;18.0;43;40;45;1;2;36;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.1764705882353;36.666666666666664;38.77777777777778;2.0;38.0
30;32;43;30;30;35;65.1;35;30;35;61.07;18.0;33;35;40;1;2;30;0;1;32;7;0;2;1;18.0;15.0;7;2;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;32.705882352941174;34.666666666666664;33.388888888888886;2.0;35.05882352941177
30;33;45;36;40;40;44.71;50;30;30;54.6;18.0;40;30;35;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.94117647058823;39.333333333333336;35.388888888888886;2.0;38.294117647058826
30;30;33;35;30;35;47.17;40;30;30;46.23;18.0;31;35;30;1;2;35;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;2;2;3;3;1;2;3;3;3;31.470588235294116;34.666666666666664;32.27777777777778;2.0;36.411764705882355
30;31;40;33;42;35;47.17;35;38;35;54.54;18.0;30;30;33;1;2;31;0;1;40;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;3;2;3;3;1;2;3;3;3;35.35294117647059;36.0;34.0;2.0;35.470588235294116
30;30;45;30;30;40;62.69;40;35;35;54.54;18.0;35;30;35;1;2;38;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.94117647058823;34.666666666666664;35.5;2.0;38.11764705882353
25;0;0;0;15;20;49.63;45;0;40;52.54;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;22.727272727272727;31.666666666666668;0.0;0.0;0.0
40;35;31;33;30;35;49.63;35;36;40;50.37;18.0;41;40;30;1;2;38;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.0;37.0;35.05555555555556;2.0;38.8235294117647
30;30;45;39;35;40;53.32;40;30;35;54.6;18.0;39;40;31;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.705882352941174;38.0;35.05555555555556;2.0;36.88235294117647
30;20;25;0;35;40;49.6;40;0;45;55.21;0.0;19;21;0;2;1;0;3;2;16;3;0;3;3;8.0;15.0;0;0;8.0;1;0;0;0;2;2;3;3;1;2;3;3;3;31.88235294117647;39.333333333333336;21.625;1.0;30.0
35;0;0;0;15;35;44.71;40;0;30;52.45;0.0;0;30;0;0;1;0;0;0;30;0;0;0;0;0.0;15.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;27.941176470588236;35.333333333333336;0.0;0.0;0.0
30;30;45;37;30;35;50.86;40;37;40;48.26;18.0;40;30;40;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.35294117647059;35.666666666666664;36.5;2.0;34.94117647058823
35;30;40;30;35;35;55.84;40;37;35;52.97;18.0;40;35;40;1;2;31;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.23529411764706;37.0;34.666666666666664;2.0;39.11764705882353
30;24;0;0;30;35;50.86;40;0;29;54.6;0.0;20;30;0;2;1;0;2;0;10;2;0;1;1;5.0;15.0;0;0;5.0;1;0;0;0;1;1;3;3;1;2;3;3;3;22.470588235294116;34.0;22.4;0.0;0.0
30;30;30;33;30;40;61.22;45;30;40;39.08;18.0;30;35;45;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.705882352941174;38.0;31.333333333333332;2.0;39.23529411764706
35;31;41;39;30;35;48.4;40;31;44;58.8;18.0;30;36;30;1;2;33;0;2;30;7;0;6;2;18.0;15.0;7;2;0.0;1;2;2;3;1;2;3;3;1;2;3;3;3;35.529411764705884;36.333333333333336;34.166666666666664;2.0;33.94117647058823
30;35;37;32;35;40;52.09;45;33;45;60.56;18.0;43;42;50;1;2;34;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.705882352941174;36.666666666666664;36.05555555555556;2.0;39.705882352941174
30;39;31;34;30;35;50.86;40;37;32;54.6;18.0;30;33;44;1;2;30;0;1;31;7;0;3;1;18.0;15.0;7;2;0.0;1;1;2;3;1;2;3;3;1;2;3;3;3;31.647058823529413;37.0;34.27777777777778;2.0;37.470588235294116
35;35;40;30;35;45;58.06;45;32;30;48.26;18.0;35;30;45;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.64705882352941;40.333333333333336;34.22222222222222;2.0;38.94117647058823
35;30;50;38;35;40;52.09;40;34;35;50.37;18.0;36;30;34;1;2;32;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;35.588235294117645;38.666666666666664;36.55555555555556;2.0;40.0
22;28;0;0;34;33;48.43;40;0;4;51.21;1.0;4;0;33;1;1;0;2;0;0;3;2;0;1;6.0;8.0;1;0;5.0;1;1;0;0;2;1;3;3;1;2;3;3;3;22.5;28.866666666666667;20.833333333333332;0.0;0.0
30;30;35;30;30;40;59.64;45;39;30;54.54;18.0;40;35;30;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.94117647058823;39.0;33.44444444444444;2.0;38.35294117647059
30;30;39;32;35;40;59.9;40;34;40;51.14;18.0;34;35;45;1;2;43;0;2;32;7;0;2;1;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.05882352941177;35.0;35.94444444444444;2.0;36.0
35;35;39;35;30;30;49.63;30;42;35;54.6;18.0;42;30;40;1;2;32;0;1;50;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.411764705882355;36.333333333333336;37.388888888888886;3.0;42.294117647058826
35;0;0;0;0;0;41.6;35;0;0;60.24;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.0;15.0;0;0;0.0;1;0;0;0;0;1;3;3;1;2;3;3;3;0.0;36.666666666666664;0.0;0.0;0.0
30;35;42;33;30;45;52.09;35;40;40;50.37;18.0;31;30;50;1;2;35;0;1;30;7;0;2;2;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.411764705882355;35.666666666666664;37.05555555555556;2.0;37.705882352941174
30;38;34;32;30;40;39.05;35;30;30;56.64;18.0;40;35;35;1;2;35;0;1;30;7;0;1;1;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.05882352941177;33.666666666666664;34.55555555555556;2.0;33.1764705882353
30;30;50;30;35;40;61.22;35;45;50;54.6;18.0;36;30;50;1;2;36;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.588235294117645;35.0;38.611111111111114;2.0;35.11764705882353
35;35;43;35;40;40;39.11;35;37;35;54.66;18.0;40;30;45;1;2;35;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.705882352941174;37.666666666666664;37.77777777777778;2.0;37.8235294117647
35;37;40;33;35;37;54.9;35;36;37;56.64;18.0;32;30;30;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.94117647058823;34.666666666666664;34.55555555555556;2.0;36.1764705882353
30;35;38;30;30;35;47.17;35;36;35;46.1;18.0;34;30;40;1;2;37;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;31.470588235294116;34.666666666666664;35.333333333333336;2.0;36.1764705882353
30;30;34;30;30;40;58.45;30;37;34;56.57;18.0;34;30;40;2;2;37;0;2;32;7;0;5;2;18.0;15.0;7;2;0.0;2;1;2;1;1;2;3;3;1;2;3;3;3;34.705882352941174;31.333333333333332;34.0;2.0;37.11764705882353
35;35;45;35;45;40;52.09;35;39;40;52.45;18.0;40;45;40;1;2;40;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;40.0;38.333333333333336;39.0;2.0;38.529411764705884
30;35;35;35;40;45;58.06;35;38;35;58.84;18.0;40;35;35;1;2;31;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.294117647058826;35.0;35.388888888888886;2.0;39.35294117647059
30;36;30;33;30;40;50.86;30;31;30;61.07;18.0;35;30;31;1;2;38;0;1;32;7;0;0;1;18.0;15.0;7;1;0.0;2;1;1;1;1;2;3;3;1;2;3;3;3;31.529411764705884;31.0;33.611111111111114;2.0;36.588235294117645
40;35;38;40;40;35;59.64;30;37;40;52.45;18.0;45;35;35;1;2;30;0;2;35;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.76470588235294;37.333333333333336;36.94444444444444;2.0;36.6
35;36;31;0;33;35;43.48;30;0;33;50.37;8.0;30;30;5;2;1;0;1;1;31;4;0;2;1;9.0;15.0;3;0;1.0;1;3;0;0;3;2;3;3;1;2;3;3;3;32.529411764705884;34.666666666666664;29.555555555555557;2.0;34.2
30;36;39;31;30;35;77.14;35;33;45;52.45;18.0;35;34;47;1;2;32;0;1;30;7;0;2;2;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.8235294117647;33.666666666666664;35.0;2.0;36.705882352941174
40;35;39;35;40;40;57.13;30;42;45;55.25;18.0;35;30;40;1;2;35;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.35294117647059;39.0;37.111111111111114;2.0;39.529411764705884
35;37;0;3;31;0;52.09;35;0;30;54.6;3.0;23;30;0;3;1;25;3;0;47;4;2;1;1;11.0;12.0;1;1;8.0;4;0;0;1;1;2;3;3;1;2;3;3;3;34.8;31.333333333333332;21.90909090909091;2.0;33.0
30;30;30;36;30;35;53.32;30;36;45;52.45;18.0;33;30;40;1;2;33;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.23529411764706;34.333333333333336;33.388888888888886;2.0;35.88235294117647
30;30;43;32;30;40;67.51;35;30;40;63.42;18.0;35;30;45;1;2;39;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.94117647058823;34.333333333333336;35.388888888888886;2.0;37.35294117647059
30;47;33;37;35;40;77.14;35;30;50;58.84;18.0;40;35;45;1;2;31;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.35294117647059;34.333333333333336;36.611111111111114;2.0;39.05882352941177
35;35;35;38;30;40;65.1;35;30;50;54.6;18.0;40;35;40;1;2;31;0;1;30;7;0;1;1;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.588235294117645;36.0;34.833333333333336;2.0;33.88235294117647
30;31;35;35;35;35;48.4;35;31;30;43.85;18.0;44;30;39;1;2;30;0;1;30;7;0;1;2;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;31.470588235294116;32.666666666666664;34.05555555555556;2.0;37.529411764705884
30;30;35;30;35;35;53.32;40;41;30;48.26;18.0;40;30;45;1;2;34;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.35294117647059;35.0;35.27777777777778;3.0;40.76470588235294
30;35;45;36;40;35;53.32;40;39;30;51.14;18.0;35;40;40;1;2;31;0;1;35;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.0;33.0;37.111111111111114;2.0;37.8235294117647
35;32;50;38;40;35;49.63;45;32;35;56.7;18.0;38;36;38;1;2;39;0;1;33;7;0;2;1;18.0;15.0;7;1;0.0;1;2;2;1;1;2;3;3;1;2;3;3;3;35.705882352941174;38.333333333333336;38.166666666666664;3.0;40.35294117647059
35;35;50;40;40;40;49.63;30;30;30;61.03;18.0;35;35;45;1;2;33;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.8235294117647;36.333333333333336;37.72222222222222;2.0;39.411764705882355
30;35;0;0;40;35;58.06;45;0;25;50.37;5.0;30;30;28;1;2;0;1;0;26;3;0;1;2;6.0;15.0;2;0;1.0;1;1;0;0;2;2;3;3;1;2;3;3;3;30.941176470588236;35.2;32.166666666666664;0.0;0.0
30;30;50;30;40;35;65.1;40;30;30;63.4;18.0;30;30;40;1;2;33;0;1;30;7;0;2;1;18.0;15.0;7;3;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;32.35294117647059;34.333333333333336;34.388888888888886;2.0;36.294117647058826
30;31;39;30;30;35;43.48;30;33;30;52.45;18.0;39;33;31;2;2;33;0;2;30;7;0;7;3;18.0;15.0;7;2;0.0;1;3;2;2;1;2;3;3;1;2;3;3;3;31.11764705882353;33.666666666666664;33.72222222222222;2.0;34.8235294117647
30;0;0;0;20;40;54.9;40;0;15;54.54;0.0;0;30;0;0;1;0;0;0;20;0;0;0;0;0.0;15.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;24.11764705882353;39.666666666666664;0.0;0.0;0.0
30;0;0;0;30;0;56.48;40;0;23;50.47;0.0;0;22;0;0;1;0;0;0;21;0;1;0;0;0.0;12.0;0;0;0.0;1;0;0;0;2;1;3;3;1;2;3;3;3;26.6;32.333333333333336;0.0;0.0;0.0
40;35;30;39;35;35;40.89;30;36;45;52.97;18.0;43;30;35;1;2;34;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;34.11764705882353;35.666666666666664;35.72222222222222;2.0;35.35294117647059
35;40;45;40;40;35;56.48;40;40;35;56.7;18.0;40;35;45;1;2;30;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.76470588235294;40.333333333333336;39.44444444444444;3.0;42.94117647058823
30;35;43;30;35;45;48.65;35;30;35;62.78;18.0;35;30;35;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.529411764705884;34.333333333333336;33.833333333333336;2.0;37.588235294117645
30;30;40;0;30;35;42.2;30;0;35;57.32;6.0;1;15;0;1;1;0;1;1;20;3;0;0;1;8.0;15.0;2;0;2.0;1;0;0;0;2;1;3;3;1;2;3;3;3;26.176470588235293;33.333333333333336;26.5;1.0;8.0
30;34;50;36;30;35;53.32;30;30;38;53.24;18.0;31;30;37;1;2;33;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;32.705882352941174;32.666666666666664;36.0;2.0;39.76470588235294
35;0;0;0;35;40;72.32;40;0;20;43.85;1.0;0;20;30;0;1;15;1;0;35;2;0;0;0;4.0;15.0;1;1;3.0;1;1;0;0;1;2;3;3;1;2;3;3;3;30.294117647058822;35.333333333333336;18.75;1.0;20.0
30;31;0;0;34;31;53.32;35;0;21;46.23;6.0;35;31;34;2;2;0;0;0;24;3;0;1;1;6.0;15.0;3;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;28.705882352941178;35.0;32.833333333333336;2.0;38.0
30;30;35;33;40;35;65.1;40;32;40;61.03;18.0;41;35;35;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.0;34.666666666666664;33.166666666666664;2.0;39.35294117647059
30;35;35;30;40;42;53.32;40;35;45;54.6;18.0;40;35;40;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.588235294117645;36.666666666666664;34.166666666666664;2.0;38.88235294117647
30;35;50;40;35;35;56.48;40;39;30;61.07;18.0;35;30;30;1;2;36;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.35294117647059;36.0;38.888888888888886;2.0;38.35294117647059
30;19;0;0;35;30;53.56;40;0;9;47.41;0.0;15;19;2;1;1;0;3;0;15;3;0;0;1;6.0;15.0;0;0;6.0;1;1;0;0;1;1;3;3;1;2;3;3;3;22.58823529411765;34.333333333333336;14.833333333333334;0.0;0.0
30;10;14;30;35;35;35.21;35;31;34;49.15;11.0;35;30;20;1;1;30;3;1;30;7;0;2;1;18.0;15.0;4;1;7.0;1;2;2;1;1;2;3;3;1;2;3;3;3;32.1764705882353;34.0;24.166666666666668;1.0;19.5
30;35;30;33;38;45;46.06;30;31;35;65.43;18.0;31;34;45;1;2;32;0;2;31;7;0;2;1;18.0;15.0;7;2;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;35.470588235294116;32.666666666666664;32.77777777777778;2.0;34.05882352941177
30;36;38;31;30;40;54.9;35;32;40;50.47;18.0;38;30;36;1;2;38;0;1;32;7;0;1;1;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.1764705882353;34.333333333333336;35.388888888888886;3.0;41.0
30;0;0;0;0;28;62.81;30;0;24;63.33;0.0;0;0;14;0;1;0;1;0;6;1;2;0;0;1.0;10.0;0;0;1.0;1;1;0;0;0;1;3;3;1;2;3;3;3;18.25;29.066666666666666;14.0;2.0;39.0
