NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NOTA_ECONOMIA_UNO;VECES_ECONOMIA_UNO;CREDITOS_ECONOMIA_UNO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_ESTADISTICA_DOS;VECES_ESTADISTICA_DOS;CREDITOS_ESTADISTICA_DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MECANICA;VECES_MECANICA;CREDITOS_MECANICA;NOTA_PROCESOSQ;VECES_PROCESOSQ;CREDITOS_PROCESOSQ;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
1115;37.16666666666666;50.0;36.0;31.0;33.0;30.0;44.0;38.88888888888889;7;36.0;31.0;48.0;34.0;44.0;42.5;0;18;18;0;7;7;0;2;47.0;1;2;46.0;1;3;45.0;1;3;40.0;1;3;32.0;1;2;38.0;1;3;50;1;2;2;39.29411764705883
1116;32.46153846153846;0.0;31.73333333333333;27.0;33.0;32.0;0.0;32.0;2;0.0;0.0;0.0;32.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;24.0
1118;21.41025641025641;0.0;28.41666666666667;19.0;0.0;36.0;0.0;33.0;2;0.0;0.0;0.0;33.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
1122;32.86666666666667;41.0;39.94117647058823;40.0;39.0;33.0;44.0;38.16666666666666;7;35.0;38.0;33.0;31.0;41.0;41.66666666666666;0;18;18;0;7;7;0;2;40.0;1;2;47.0;1;3;33.0;1;3;48.0;1;3;30.0;1;2;42.0;1;3;50;1;2;3;40.8235294117647
1132;34.6;42.0;35.29411764705883;33.0;36.0;32.5;38.0;38.44444444444444;7;39.0;43.0;35.0;36.0;44.0;42.33333333333334;0;18;18;0;7;7;0;2;46.0;1;2;47.0;1;3;48.0;1;3;42.0;1;3;30.0;1;2;37.0;1;3;44;1;2;2;38.1764705882353
1138;36.46666666666667;43.0;42.23529411764706;39.0;47.0;26.0;49.0;37.1875;6;35.0;30.0;34.0;34.0;0.0;34.35416666666667;1;16;14;2;6;5;1;2;39.0;1;2;35.0;1;3;30.0;1;3;36.0;1;3;27.33333333333333;3;2;38.0;1;3;0;0;2;2;34.29411764705883
1148;33.9;49.0;35.88235294117647;31.0;32.0;40.0;42.0;39.22222222222222;7;32.0;47.0;42.0;30.0;42.0;37.13888888888889;2;18;15;3;7;6;1;2;38.0;1;2;33.0;1;3;28.5;2;3;43.0;1;3;32.0;2;2;39.0;1;3;49;1;2;2;34.76470588235294
1151;33.3;43.0;34.52941176470588;33.5;28.0;31.0;43.0;36.77777777777778;7;34.0;33.0;41.0;37.0;31.0;35.72222222222222;1;18;18;0;7;7;0;2;33.0;1;2;36.0;1;3;31.0;2;3;32.0;1;3;39.0;1;2;38.0;1;3;44;1;2;2;35.23529411764706
1153;30.8;44.0;34.14705882352941;37.0;42.0;30.5;38.0;30.75;5;36.0;34.0;31.0;24.5;42.0;33.13888888888889;1;18;15;3;7;6;1;2;36.0;1;2;38.0;1;3;30.0;1;3;28.5;2;3;30.0;1;2;37.0;1;3;32;1;2;2;36.58823529411764
1154;33.3;44.0;32.05882352941177;30.0;31.0;27.5;39.0;33.94444444444444;7;34.0;30.0;33.0;30.0;38.0;34.8425925925926;2;18;13;5;7;5;2;2;44.0;1;2;39.0;1;3;27.5;2;3;30.0;1;3;24.33333333333333;3;2;37.0;1;3;45;1;2;2;34.91176470588236
1155;41.86666666666667;50.0;39.05882352941177;40.0;39.0;30.0;45.0;37.05555555555556;6;30.0;41.0;29.0;31.0;46.0;37.27777777777778;0;18;18;0;7;7;0;2;32.0;1;2;31.0;1;3;41.0;1;3;35.0;1;3;33.0;1;2;40.0;1;3;50;1;2;2;39.88235294117647
1157;32.9;49.0;35.05882352941177;30.0;30.0;34.0;43.0;39.66666666666666;7;36.0;32.0;39.0;43.0;46.0;37.11111111111111;2;18;13;5;7;5;2;2;32.0;1;2;39.0;1;3;27.0;2;3;39.0;1;3;29.5;2;2;44.0;1;3;49;1;2;2;33.29411764705883
1168;26.27777777777778;0.0;29.04166666666667;21.0;0.0;32.0;0.0;32.8;2;0.0;0.0;0.0;34.0;0.0;34.0;0;2;2;0;1;1;0;2;34.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;18.0
1170;32.25555555555555;39.0;34.26470588235294;43.0;26.5;30.0;40.0;37.72222222222222;6;36.0;37.0;41.0;28.0;50.0;32.36666666666667;2;15;10;5;6;4;2;2;38.0;1;2;28.5;2;3;30.0;1;3;0.0;0;3;29.0;2;2;34.0;1;3;37;1;2;2;34.94117647058823
1229;37.0;46.0;38.58823529411764;35.0;32.0;30.0;46.0;40.22222222222222;6;36.0;27.0;42.0;43.0;50.0;37.69444444444444;2;18;16;2;7;6;1;2;49.0;1;2;39.0;1;3;32.0;1;3;31.5;2;3;28.0;3;2;41.0;1;3;47;1;2;2;35.88235294117647
1243;26.85555555555555;37.0;28.6;35.0;3.0;32.0;0.0;23.0;0;0.0;0.0;0.0;23.0;0.0;46.0;0;2;2;0;1;1;0;2;46.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;36.4
1281;33.68888888888889;44.0;30.91176470588235;30.5;24.0;30.0;36.0;36.5625;4;26.5;28.5;40.0;44.0;0.0;31.125;1;16;13;3;6;5;1;2;43.0;1;2;30.0;1;3;20.33333333333333;3;3;32.0;1;3;30.0;1;2;35.0;1;3;0;0;2;2;34.73529411764706
1292;38.46666666666667;42.0;38.64705882352941;35.0;36.0;35.0;46.0;40.66666666666666;7;44.0;45.0;31.0;37.0;50.0;39.72222222222222;1;18;16;2;7;6;1;2;39.0;1;2;43.0;1;3;34.0;1;3;39.0;1;3;26.5;2;2;46.0;1;3;49;1;2;2;37.8235294117647
1296;37.43333333333333;42.0;35.76470588235294;39.0;30.0;30.0;34.0;30.0625;4;21.0;33.0;24.0;34.0;0.0;29.20833333333333;2;16;11;5;6;4;2;1;30.0;1;2;27.0;3;3;30.0;1;3;35.0;1;3;14.66666666666667;3;2;34.0;1;3;0;0;2;2;31.03921568627451
1297;37.33333333333334;42.0;37.35294117647059;32.0;34.0;35.0;45.0;37.77777777777778;7;31.0;36.0;38.0;37.0;44.0;36.05555555555556;1;18;18;0;7;7;0;2;40.0;1;2;36.0;1;3;30.0;1;3;35.0;1;3;31.0;2;2;38.0;1;3;45;1;2;2;37.76470588235294
1298;35.66666666666666;43.0;41.41176470588236;40.0;34.0;35.0;45.0;40.08333333333334;7;47.0;30.0;32.5;35.0;40.0;38.94444444444444;0;18;18;0;7;7;0;2;36.0;1;2;40.0;1;3;30.0;1;3;42.0;1;3;35.0;1;2;43.0;1;3;47;1;2;2;37.0
1305;31.0;17.0;24.41176470588235;12.0;12.0;36.0;33.0;12.0;0;0.0;0.0;0.0;9.0;0.0;9.0;0;2;0;2;1;0;1;1;9.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
1306;35.6;42.0;40.64705882352941;33.0;35.0;37.0;47.0;40.94444444444444;7;35.0;38.0;40.0;43.0;45.0;38.05555555555556;0;18;18;0;7;7;0;2;42.0;1;2;38.0;1;3;33.0;1;3;40.0;1;3;35.0;1;2;34.0;1;3;48;1;2;2;38.47058823529412
1308;36.83333333333334;49.0;37.52941176470588;35.0;30.0;35.0;44.0;38.44444444444444;7;44.0;32.0;42.0;32.0;35.0;40.5;0;18;18;0;7;7;0;2;45.0;1;2;42.0;1;3;33.0;1;3;39.0;1;3;35.0;1;2;43.0;1;3;49;1;2;2;38.05882352941177
1311;36.16666666666666;43.0;40.58823529411764;41.0;40.0;32.0;40.0;39.33333333333334;7;32.0;41.0;37.0;37.0;44.0;39.61111111111111;0;18;18;0;7;7;0;2;36.0;1;2;44.0;1;3;34.0;1;3;40.0;1;3;39.0;1;2;41.0;1;3;43;1;2;2;37.64705882352941
1312;34.63333333333333;43.0;33.41176470588236;32.0;26.66666666666667;30.0;40.0;36.5;7;32.0;34.0;36.0;32.0;43.0;36.72222222222222;0;18;18;0;7;7;0;2;44.0;1;2;32.0;1;3;30.0;1;3;41.0;1;3;30.0;1;2;36.0;1;3;48;1;2;2;36.0
1317;33.33333333333334;37.0;37.13333333333333;39.0;33.0;32.0;0.0;40.125;6;43.0;40.0;38.0;35.0;0.0;36.625;1;16;16;0;6;6;0;2;35.0;1;2;33.0;1;3;37.0;1;3;36.0;1;3;31.5;2;2;45.0;1;3;0;0;2;2;35.05882352941177
1321;31.76666666666667;42.0;30.75;31.0;30.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;32.0;0;2;2;0;1;1;0;2;32.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;41.0
1324;33.56666666666667;37.0;35.41176470588236;37.0;33.0;29.0;33.0;38.55555555555556;7;44.0;36.0;40.0;30.0;34.0;38.8125;1;16;14;2;6;5;1;2;46.0;1;2;42.0;1;3;30.0;1;3;41.0;1;3;27.5;2;2;45.0;1;3;0;0;2;2;35.8235294117647
1332;29.96666666666667;36.0;32.2;31.0;28.0;31.0;0.0;37.3125;6;32.0;32.0;41.0;35.0;0.0;33.8125;1;16;13;3;6;5;1;2;44.0;1;2;25.0;2;3;30.0;1;3;34.0;1;3;30.0;1;2;42.0;1;3;0;0;2;2;35.0
1335;29.6;38.0;32.02222222222222;31.0;34.0;27.66666666666667;0.0;30.21875;4;19.5;22.66666666666667;33.0;33.0;0.0;29.25;3;16;10;6;6;4;2;1;31.0;1;2;16.33333333333333;3;3;27.5;2;3;30.5;2;3;30.0;1;2;41.0;1;3;0;0;2;2;31.60294117647059
1336;37.93333333333333;42.0;35.35294117647059;30.0;33.0;30.0;45.0;35.91666666666666;7;31.0;31.5;32.0;43.0;45.0;37.94444444444444;1;18;18;0;7;7;0;2;49.0;1;2;36.0;1;3;30.0;1;3;34.0;1;3;32.0;2;2;43.0;1;3;46;1;2;2;38.47058823529412
1337;38.1;42.0;41.29411764705883;45.0;44.0;36.0;47.0;39.11111111111111;7;41.0;37.0;44.0;33.0;44.0;37.94444444444444;0;18;18;0;7;7;0;2;47.0;1;2;43.0;1;3;30.0;1;3;36.0;1;3;32.0;1;2;36.0;1;3;45;1;2;2;38.41176470588236
1344;37.66666666666666;44.0;39.76470588235294;30.0;42.0;38.0;46.0;40.33333333333334;7;35.0;39.0;44.0;45.0;34.0;39.94444444444444;0;18;18;0;7;7;0;2;46.0;1;2;37.0;1;3;32.0;1;3;43.0;1;3;30.0;1;2;45.0;1;3;48;1;2;2;36.1764705882353
1359;32.6;39.0;37.1764705882353;38.0;42.0;30.0;31.0;35.55555555555556;7;35.0;34.0;38.0;32.0;32.0;34.05555555555556;2;18;13;5;7;5;2;2;39.0;1;2;32.0;1;3;28.0;2;3;33.0;1;3;29.0;2;2;40.0;1;3;39;1;2;2;35.52941176470588
1364;34.6;44.0;36.0;30.0;29.0;33.0;46.0;41.11111111111111;7;30.0;41.0;44.0;41.0;50.0;35.41666666666667;1;16;14;2;6;5;1;2;37.0;1;2;37.0;1;3;33.0;1;3;38.0;1;3;27.33333333333333;3;2;38.0;1;3;0;0;2;2;36.44117647058823
1365;31.7;45.0;33.38235294117647;27.5;34.0;25.0;32.0;28.42857142857143;2;0.0;0.0;0.0;38.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
1366;32.63333333333333;44.0;37.94117647058823;37.0;31.0;31.0;40.0;37.66666666666666;7;30.0;33.0;36.0;33.0;39.0;34.79629629629629;2;18;13;5;7;5;2;2;37.0;1;2;34.0;1;3;28.0;2;3;32.0;1;3;26.66666666666667;3;2;39.0;1;3;50;1;2;2;37.11764705882353
1380;34.46666666666667;43.0;39.0;38.0;41.0;33.0;35.0;41.27777777777778;7;37.0;37.0;36.0;41.0;50.0;39.0625;1;16;16;0;6;6;0;2;47.0;1;2;41.0;1;3;33.0;1;3;40.0;1;3;31.5;2;2;42.0;1;3;0;0;2;3;40.35294117647059
1388;32.93333333333333;44.0;34.52941176470588;42.0;28.0;32.0;24.0;32.875;5;31.0;27.33333333333333;37.0;31.5;0.0;30.84615384615385;1;13;11;2;5;4;1;2;31.0;1;2;33.0;1;3;0.0;0;3;33.0;1;3;18.0;2;2;35.0;1;3;0;0;2;1;28.6
1395;35.8;41.0;34.29411764705883;30.0;26.0;30.0;39.0;40.55555555555556;7;40.0;40.0;37.0;32.0;45.0;32.55555555555556;1;18;16;2;7;6;1;2;35.0;1;2;31.0;1;3;30.0;1;3;33.0;1;3;26.0;3;2;36.0;1;3;37;1;2;2;33.20588235294117
1397;34.8;43.0;36.52941176470588;32.0;30.0;33.0;35.0;38.80555555555556;7;30.0;35.5;40.0;37.0;48.0;33.52777777777778;2;18;13;5;7;5;2;2;46.0;1;2;28.5;2;3;34.0;1;3;32.0;1;3;27.0;2;2;30.0;1;3;42;1;2;2;37.64705882352941
1419;31.76666666666667;39.0;34.14705882352941;30.5;32.0;30.0;42.0;41.5;7;37.0;45.0;41.0;39.0;49.0;38.72222222222222;1;18;18;0;7;7;0;2;42.0;1;2;38.0;1;3;34.0;1;3;36.0;1;3;32.0;3;2;43.0;1;3;48;1;2;2;38.52941176470588
1420;35.1;49.0;35.52941176470588;27.0;31.0;33.0;38.0;37.77777777777778;7;30.0;34.0;42.0;36.0;43.0;38.16666666666666;0;18;18;0;7;7;0;2;41.0;1;2;35.0;1;3;32.0;1;3;39.0;1;3;30.0;1;2;43.0;1;3;49;1;2;2;37.52941176470588
1422;31.7;36.0;36.35294117647059;34.0;31.0;34.0;44.0;36.25;6;39.0;30.0;38.0;31.0;0.0;29.875;2;16;8;8;6;3;3;1;33.0;1;2;29.0;1;3;27.0;2;3;31.0;1;3;26.0;3;2;33.0;1;3;0;0;2;2;34.05882352941177
1423;33.3;38.0;36.23529411764706;33.0;30.0;32.0;36.0;32.30555555555556;7;30.0;32.5;31.0;30.0;35.0;34.77777777777778;1;18;16;2;7;6;1;2;32.0;1;2;30.0;1;3;30.0;1;3;40.0;1;3;28.5;2;2;37.0;1;3;47;1;2;2;35.94117647058823
1449;40.56666666666667;50.0;36.73529411764706;36.0;29.5;30.0;46.0;41.22222222222222;7;34.0;43.0;39.0;45.0;39.0;39.94444444444444;0;18;18;0;7;7;0;2;47.0;1;2;38.0;1;3;30.0;1;3;42.0;1;3;35.0;1;2;43.0;1;3;48;1;2;2;39.88235294117647
1450;40.6;45.0;37.73529411764706;29.5;35.0;35.0;48.0;37.11111111111111;7;32.0;45.0;34.0;34.0;46.0;39.94444444444444;0;18;18;0;7;7;0;2;43.0;1;2;42.0;1;3;31.0;1;3;36.0;1;3;38.0;1;2;44.0;1;3;49;1;2;2;37.69230769230769
1491;33.61538461538461;0.0;30.7;30.5;24.5;31.0;0.0;33.9375;6;33.0;30.0;34.0;33.0;0.0;35.21875;1;16;16;0;6;6;0;2;46.0;1;2;31.5;2;3;31.0;1;3;30.0;1;3;34.0;1;2;42.0;1;3;0;0;2;2;32.64705882352941
1495;36.76666666666667;46.0;28.52941176470588;35.0;22.5;36.0;46.0;38.33333333333334;6;35.0;30.0;44.0;39.0;46.0;35.06666666666667;0;15;15;0;6;6;0;2;31.0;1;2;0.0;0;3;30.0;1;3;38.0;1;3;34.0;1;2;38.0;1;3;39;1;2;2;38.91176470588236
1549;42.30769230769231;0.0;34.66666666666666;44.0;17.0;28.0;0.0;38.0;1;0.0;0.0;0.0;38.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
1556;36.53333333333333;35.0;36.0;34.0;37.0;31.0;42.0;39.125;6;33.0;36.0;45.0;43.0;0.0;35.25;0;16;16;0;6;6;0;2;41.0;1;2;31.0;1;3;35.0;1;3;35.0;1;3;34.0;1;2;37.0;1;3;0;0;2;2;38.47058823529412
1559;33.38461538461539;0.0;31.13333333333333;30.0;29.0;31.0;0.0;31.59375;5;33.0;26.5;31.0;31.0;0.0;22.71428571428572;1;7;3;4;3;1;2;1;17.0;1;2;30.0;1;3;0.0;0;3;0.0;0;3;17.5;2;2;0.0;0;3;0;0;2;1;22.71428571428572
1565;34.30769230769231;0.0;33.06666666666667;32.0;22.0;31.0;0.0;37.0;3;0.0;0.0;0.0;31.0;0.0;46.0;0;2;2;0;1;1;0;2;46.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;35.08333333333333
1566;39.86666666666667;40.0;32.36666666666667;32.5;26.33333333333333;29.0;0.0;33.875;4;26.5;28.5;35.0;39.0;0.0;35.85714285714285;0;7;7;0;3;3;0;2;36.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;31.0;1;2;39.0;1;3;0;0;2;2;35.66666666666666
1567;42.07692307692308;0.0;32.86666666666667;32.0;33.0;25.5;0.0;27.57142857142857;3;24.0;17.0;30.0;31.0;0.0;15.92857142857143;3;7;0;7;3;0;3;1;2.0;2;2;20.5;2;3;0.0;0;3;0.0;0;3;23.0;2;2;0.0;0;3;0;0;2;1;26.6875
1568;41.0;42.0;32.07142857142857;34.0;21.0;30.0;45.0;30.0;1;0.0;0.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
1571;42.53333333333333;47.0;36.55882352941177;32.0;28.5;33.0;39.0;38.25;6;27.5;34.0;33.0;40.0;45.0;37.83333333333334;0;18;18;0;7;7;0;2;46.0;1;2;34.0;1;3;30.0;1;3;35.0;1;3;31.0;1;2;44.0;1;3;49;1;2;2;35.4
1578;35.33333333333334;44.0;38.0;41.0;31.0;33.0;50.0;38.16666666666666;7;36.0;33.0;39.0;31.0;47.0;35.125;1;16;13;3;6;5;1;2;38.0;1;2;29.0;2;3;32.0;1;3;39.0;1;3;30.0;1;2;42.0;1;3;0;0;2;2;37.88235294117647
1586;35.46666666666667;38.0;31.61764705882353;28.0;26.5;30.0;38.0;34.15625;5;39.0;42.0;32.5;16.5;0.0;28.9;1;10;6;4;4;2;2;1;16.0;1;2;35.0;1;3;0.0;0;3;0.0;0;3;22.0;2;2;36.0;1;3;0;0;2;2;35.55555555555556
1587;39.8;43.0;36.23529411764706;32.0;31.0;32.0;47.0;40.5;7;35.0;48.0;43.0;31.0;45.0;36.375;1;16;16;0;6;6;0;2;46.0;1;2;31.0;1;3;31.0;1;3;35.0;1;3;30.5;2;2;46.0;1;3;0;0;2;2;34.2
1608;35.63333333333333;45.0;34.70588235294117;37.0;29.0;31.0;36.0;40.38888888888889;7;43.0;40.0;36.0;43.0;47.0;31.5;3;18;10;8;7;4;3;1;38.0;1;2;23.5;2;3;25.5;2;3;36.0;1;3;27.5;2;2;31.0;1;3;44;1;2;2;34.1
1609;37.46666666666667;45.0;39.70588235294117;40.0;32.0;40.0;47.0;41.0;7;40.0;44.0;41.0;38.0;38.0;39.22222222222222;0;18;18;0;7;7;0;2;45.0;1;2;32.0;1;3;33.0;1;3;40.0;1;3;36.0;1;2;45.0;1;3;47;1;2;3;42.26666666666667
1638;36.03333333333333;44.0;38.26666666666667;35.0;32.0;41.0;0.0;37.9375;6;35.0;30.0;36.0;39.0;0.0;33.42307692307692;2;13;8;5;5;3;2;2;48.0;1;2;33.0;1;3;29.5;2;3;0.0;0;3;27.5;2;2;32.0;1;3;0;0;2;3;40.71428571428572
1639;34.26666666666667;47.0;36.43333333333333;36.0;27.5;35.0;0.0;40.09375;6;30.5;43.0;39.0;40.0;0.0;32.6875;1;16;14;2;6;5;1;2;33.0;1;2;30.0;1;3;31.0;1;3;34.0;1;3;29.0;2;2;38.0;1;3;0;0;2;2;36.3
1656;29.53846153846154;0.0;26.06666666666667;9.333333333333334;20.0;30.0;0.0;36.0;2;0.0;0.0;0.0;29.5;0.0;28.0;0;4;2;2;2;1;1;1;31.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;25.0;1;2;0.0;0;3;0;0;2;1;28.66666666666667
1661;31.34444444444444;35.0;35.11764705882353;30.0;39.0;31.0;27.0;34.38888888888889;7;30.0;32.0;34.0;30.0;45.0;33.6875;1;16;13;3;6;5;1;2;34.0;1;2;26.33333333333333;3;3;33.0;1;3;37.0;1;3;31.0;1;2;40.0;1;3;0;0;2;2;31.0625
1671;39.33333333333334;46.0;36.76470588235294;35.0;33.0;37.0;40.0;37.02777777777778;7;30.5;37.0;42.0;35.0;31.0;37.72222222222222;0;18;18;0;7;7;0;2;49.0;1;2;30.0;1;3;31.0;1;3;37.0;1;3;30.0;1;2;45.0;1;3;46;1;2;2;39.1764705882353
1672;35.8;45.0;37.03333333333333;34.0;33.5;33.5;0.0;40.75;6;43.0;35.0;40.0;41.0;0.0;36.76923076923077;0;13;13;0;5;5;0;2;43.0;1;2;0.0;0;3;35.0;1;3;32.0;1;3;31.0;1;2;43.0;1;3;0;0;2;2;37.23076923076923
1677;37.0;46.0;36.70588235294117;27.0;31.0;38.0;45.0;40.625;6;38.0;47.0;41.0;38.0;0.0;35.8125;0;16;16;0;6;6;0;2;41.0;1;2;30.0;1;3;30.0;1;3;39.0;1;3;31.0;1;2;44.0;1;3;0;0;2;2;34.06666666666667
1678;38.86666666666667;43.0;40.41176470588236;40.0;35.0;36.0;45.0;40.5625;6;34.0;35.0;46.0;43.0;0.0;35.875;0;16;16;0;6;6;0;2;50.0;1;2;30.0;1;3;32.0;1;3;34.0;1;3;30.0;1;2;42.0;1;3;0;0;2;3;42.05882352941177
1679;31.77777777777778;44.0;35.16666666666666;33.0;32.0;32.0;0.0;35.625;6;33.0;32.0;38.0;39.0;0.0;35.4375;1;16;14;2;6;5;1;2;41.0;1;2;37.0;1;3;30.0;1;3;37.0;1;3;28.0;2;2;39.0;1;3;0;0;2;2;34.60714285714285
1680;35.73076923076923;0.0;40.26666666666667;43.0;35.0;35.0;0.0;42.5625;6;32.0;42.0;44.0;42.0;0.0;38.57142857142857;0;7;7;0;3;3;0;2;41.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;31.0;1;2;42.0;1;3;0;0;2;2;34.4
1681;35.76666666666667;47.0;40.8235294117647;41.0;41.0;36.0;49.0;40.75;6;34.0;34.0;44.0;42.0;0.0;34.34375;3;16;14;2;6;5;1;2;36.0;1;2;31.0;2;3;30.5;2;3;42.0;1;3;28.0;2;2;37.0;1;3;0;0;2;2;38.66666666666666
1682;35.4;47.0;37.1764705882353;35.0;30.0;31.0;49.0;39.33333333333334;7;38.0;35.0;40.0;43.0;44.0;33.9375;0;16;16;0;6;6;0;2;38.0;1;2;31.0;1;3;30.0;1;3;36.0;1;3;31.0;1;2;38.0;1;3;0;0;2;2;37.64705882352941
1683;33.86666666666667;41.0;36.58823529411764;39.0;30.0;33.0;39.0;34.5625;6;30.0;35.0;37.0;41.0;0.0;35.3125;0;16;16;0;6;6;0;2;37.0;1;2;36.0;1;3;30.0;1;3;30.0;1;3;34.0;1;2;45.0;1;3;0;0;2;2;35.43333333333333
1684;38.2;46.0;42.8235294117647;43.0;42.0;35.0;46.0;42.11111111111111;7;42.0;43.0;36.0;44.0;39.0;41.55555555555556;0;18;18;0;7;7;0;2;50.0;1;2;32.0;1;3;32.0;1;3;47.0;1;3;40.0;1;2;45.0;1;3;50;1;2;3;40.41176470588236
1686;29.62222222222222;38.0;35.97058823529412;30.5;25.0;38.0;47.0;38.25;6;42.0;30.0;37.0;36.0;0.0;34.9375;0;16;16;0;6;6;0;2;32.0;1;2;30.0;1;3;35.0;1;3;39.0;1;3;30.0;1;2;41.0;1;3;0;0;2;2;37.35294117647059
1689;34.0;45.0;39.41176470588236;37.0;35.0;31.0;43.0;42.9375;6;42.0;39.0;43.0;41.0;0.0;33.23076923076923;0;13;13;0;5;5;0;2;34.0;1;2;30.0;1;3;30.0;1;3;0.0;0;3;35.0;1;2;38.0;1;3;0;0;2;2;36.38235294117647
1690;33.23333333333333;42.0;38.47058823529412;36.0;31.0;35.0;49.0;37.38888888888889;7;36.0;30.0;38.0;31.0;41.0;34.4375;1;16;16;0;6;6;0;2;34.0;1;2;30.0;1;3;31.0;1;3;31.0;1;3;30.0;2;2;49.0;1;3;0;0;2;2;35.2
1695;36.6;48.0;36.94117647058823;30.0;31.0;35.0;37.0;37.0;5;36.0;40.0;30.0;43.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
1697;37.6;44.0;45.29411764705883;50.0;48.0;32.0;46.0;44.33333333333334;7;46.0;42.0;43.0;43.0;44.0;42.55555555555556;0;18;18;0;7;7;0;2;50.0;1;2;38.0;1;3;30.0;1;3;47.0;1;3;43.0;1;2;45.0;1;3;50;1;2;3;41.58823529411764
1698;36.46666666666667;47.0;38.14705882352941;33.0;31.5;32.0;49.0;38.86111111111111;7;32.5;31.0;38.0;44.0;50.0;32.21875;1;16;10;6;6;4;2;2;39.0;1;2;30.0;1;3;28.5;2;3;18.0;1;3;32.0;1;2;48.0;1;3;0;0;2;2;40.0
1700;30.1;19.0;34.23529411764706;36.0;33.0;30.0;38.0;33.6875;6;30.0;30.0;40.0;38.0;0.0;33.03125;2;16;11;5;6;4;2;2;33.0;1;2;30.0;1;3;27.5;2;3;36.0;1;3;28.0;3;2;42.0;1;3;0;0;2;2;35.70588235294117
1702;38.26666666666667;46.0;40.70588235294117;43.0;34.0;34.0;43.0;41.625;6;40.0;43.0;41.0;43.0;0.0;35.875;0;16;16;0;6;6;0;2;39.0;1;2;30.0;1;3;31.0;1;3;41.0;1;3;32.0;1;2;42.0;1;3;0;0;2;3;41.11764705882353
1704;38.06666666666667;45.0;41.06666666666667;40.0;45.0;31.0;0.0;41.8125;6;39.0;41.0;41.0;44.0;0.0;36.4375;0;16;16;0;6;6;0;2;41.0;1;2;34.0;1;3;30.0;1;3;42.0;1;3;36.0;1;2;37.0;1;3;0;0;2;2;36.73333333333333
1705;35.13333333333333;46.0;37.76470588235294;34.0;31.0;31.0;43.0;43.22222222222222;7;42.0;42.0;40.0;42.0;44.0;38.25;0;16;16;0;6;6;0;2;50.0;1;2;34.0;1;3;30.0;1;3;38.0;1;3;34.0;1;2;46.0;1;3;0;0;2;2;39.76470588235294
1706;34.33333333333334;21.0;29.56666666666667;36.0;23.5;11.0;0.0;22.85714285714286;1;0.0;0.0;0.0;18.0;0.0;41.0;0;2;2;0;1;1;0;2;41.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
