PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;LOCALIDAD;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;RENDIMIENTO_CINCO;PROMEDIO_CINCO;NOTA_EE_CUATRO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS;NCA_SEIS;NOTA_PLINEAL;NOTA_DISENO;NOTA_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE;NOTA_IECONOMICA;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
443.67;67.13;55.56;52.83;39.05;8;2.0;37.56666666666667;8;55.09;1;15.0;6;35.0;35.0;27.5;45.0;45.0;40.0;48.0;2.0;37.3235294117647;17.0;14.0;6;35.0;27.5;45.0;45.0;46.0;2.0;36.75;6;38.0;33.0;30.0;35.0;0.0;2.0;34.25;34.0;30.0;31.0;31.0;37.0;2.0;38.0;0;33.0;42.0;47.5;42.0;45.0;2.0;37.294117647058826;15.0;35.0;46.0;40;3.0;40.73333333333333;33.0;8;48.0;30.0;43.0;45.0;3.0;40.92857142857143;39.1875;2.0
481.24;59.02;60.61;57.36;73.83;10;1.0;22.272727272727277;20;62.36;2;11.0;3;15.0;30.0;15.0;40.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;30.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491.98;70.26;62.86;64.8;74.73;11;3.0;44.6;11;61.56;0;15.0;7;45.0;50.0;45.0;40.0;45.0;40.0;42.0;3.0;42.41176470588236;17.0;17.0;7;40.0;45.0;40.0;45.0;38.0;3.0;40.333333333333336;7;35.0;45.0;35.0;40.0;48.0;3.0;40.333333333333336;42.0;39.0;41.0;35.0;36.0;3.0;41.1764705882353;49;33.0;47.0;50.0;44.0;37.0;2.0;39.1764705882353;17.0;33.0;46.0;45;2.0;39.13333333333333;33.0;8;49.0;36.0;44.0;40.0;3.0;40.17857142857143;36.0;2.0
447.84;77.8;57.99;52.83;67.51;20;1.0;18.181818181818183;20;55.09;0;11.0;2;15.0;15.0;15.0;35.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;35.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
453.88;73.57;55.86;62.0;72.32;20;2.0;35.13333333333333;20;50.78;1;15.0;6;25.0;40.0;35.0;40.0;40.0;40.0;41.0;2.0;37.64705882352941;17.0;17.0;7;35.0;45.0;35.0;45.0;35.0;2.0;34.375;6;32.0;31.0;32.0;30.0;0.0;2.0;37.5625;38.0;30.0;37.0;30.0;42.0;2.0;37.23529411764706;0;30.0;38.0;50.0;39.0;40.0;2.0;35.911764705882355;14.0;36.0;45.0;37;2.0;36.66666666666666;38.0;7;40.0;28.5;35.0;46.0;2.0;37.07142857142857;33.875;2.0
450.34;70.11;53.43;56.08;50.86;1;2.0;38.2;1;46.76;0;15.0;7;35.0;35.0;35.0;40.0;45.0;40.0;44.0;2.0;35.14705882352941;17.0;14.0;6;35.0;30.0;35.0;40.0;45.0;2.0;36.388888888888886;7;30.0;43.0;30.0;41.0;47.0;2.0;35.361111111111114;33.5;31.0;36.0;27.0;39.0;2.0;34.05882352941177;40;40.0;37.0;46.0;32.0;22.0;2.0;36.05882352941177;17.0;31.0;32.0;34;2.0;35.2;35.0;8;47.0;31.0;38.0;30.0;2.0;32.5;37.53333333333333;2.0
463.59;66.35;52.53;54.29;48.43;9;1.0;29.09090909090909;9;57.84;0;11.0;4;30.0;35.0;20.0;35.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
457.21;73.76;50.58;58.28;79.55;7;2.0;34.0;14;51.06;0;15.0;6;35.0;35.0;35.0;40.0;35.0;35.0;25.0;2.0;31.333333333333265;15.0;12.0;5;30.0;23.333333333333;35.0;35.0;0.0;1.0;19.84375000000001;3;5.6666666666667;13.5;9.6666666666667;30.5;0.0;2.0;35.0;0.0;0.0;0.0;0.0;0.0;1.0;24.23076923076924;0;0.0;29.0;34.0;32.0;22.0;0.0;0.0;0.0;0.0;0.0;0;1.0;4.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485.92;59.02;55.85;57.36;73.83;10;2.0;35.46666666666667;17;60.01;0;15.0;7;30.0;35.0;30.0;40.0;45.0;40.0;41.0;2.0;35.64705882352941;17.0;17.0;7;30.0;35.0;30.0;40.0;38.0;2.0;36.583333333333336;6;27.5;50.0;30.0;35.0;48.0;2.0;36.0;36.0;38.0;36.0;37.0;34.0;2.0;35.35294117647059;33;35.0;40.0;32.0;38.0;31.0;2.0;37.94117647058823;17.0;30.0;46.0;44;2.0;36.8;31.0;8;40.0;32.0;41.0;40.0;2.0;36.142857142857146;32.83333333333337;2.0
472.21;64.24;50.58;54.59;72.32;11;3.0;40.66666666666666;11;59.3;0;15.0;7;40.0;40.0;35.0;45.0;40.0;40.0;50.0;2.0;39.1764705882353;17.0;17.0;7;40.0;35.0;35.0;45.0;43.0;2.0;36.5;7;30.0;38.0;30.0;30.0;39.0;2.0;38.27777777777778;37.0;36.0;46.0;33.0;34.0;2.0;40.0;45;36.0;45.0;45.0;45.0;46.0;3.0;40.294117647058826;17.0;36.0;47.0;48;3.0;41.93333333333333;35.0;8;40.0;44.0;41.0;39.0;3.0;42.142857142857146;40.6875;3.0
465.33;67.13;60.41;56.4;50.86;5;2.0;32.84615384615385;20;49.05;1;13.0;5;30.0;35.0;35.0;45.0;31.0;25.0;0.0;2.0;34.13333333333333;15.0;15.0;6;30.0;30.0;36.0;45.0;0.0;2.0;32.099999999999895;3;0.0;15.333333333333;0.0;30.0;0.0;1.0;23.0;0.0;0.0;0.0;0.0;23.0;1.0;21.666666666667;0;0.0;0.0;0.0;0.0;0.0;3.0;41.0;2.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;3.0
456.4;74.12;60.0;59.28;46.06;7;2.0;32.399999999999935;7;53.11;2;15.0;5;25.0;35.0;28.333333333333;45.0;30.0;40.0;43.0;2.0;32.35294117647059;17.0;14.0;6;31.0;29.0;30.0;40.0;31.0;2.0;38.02777777777778;7;30.5;42.0;37.0;33.0;50.0;2.0;35.0625;30.0;39.0;35.0;29.0;43.0;2.0;33.911764705882355;0;35.0;37.0;35.0;41.0;35.0;2.0;37.14705882352941;17.0;33.5;38.0;45;2.0;39.06666666666667;33.0;8;40.0;35.0;44.0;40.0;2.0;37.85714285714285;32.60416666666663;2.0
438.94;58.89;50.09;57.92;47.21;1;2.0;36.8;1;53.85;0;15.0;7;30.0;40.0;30.0;40.0;45.0;40.0;46.0;2.0;37.94117647058823;17.0;17.0;7;40.0;30.0;30.0;45.0;40.0;2.0;37.66666666666666;7;30.0;41.0;34.0;30.0;44.0;2.0;39.27777777777778;36.0;39.0;44.0;31.0;40.0;3.0;40.41176470588236;44;42.0;42.0;43.0;45.0;47.0;2.0;39.8235294117647;17.0;33.0;40.0;48;3.0;41.13333333333333;41.0;8;50.0;44.0;42.0;35.0;3.0;42.0;39.375;2.0
498.95;73.29;58.68;62.83;62.81;20;1.0;15.0;0;63.27;0;11.0;0;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
452.74;89.15;50.58;45.83;52.09;8;1.0;24.772727272727277;10;55.09;2;11.0;3;17.5;35.0;17.5;45.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;35.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
435.54;47.48;45.69;57.36;37.51;7;2.0;34.61538461538461;8;51.94;1;13.0;5;27.5;45.0;30.0;40.0;40.0;40.0;0.0;1.0;19.933333333333334;15.0;6.0;3;11.0;0.33333333333333;40.0;45.0;0.0;2.0;31.357142857142858;2;0.0;0.0;0.0;30.0;0.0;1.0;8.4;0.0;0.0;0.0;0.0;0.0;1.0;17.0;0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460.12;82.45;42.59;59.89;49.63;10;2.0;35.4;13;58.93;1;15.0;6;35.0;35.0;25.0;40.0;45.0;40.0;38.0;2.0;33.588235294117645;17.0;14.0;6;30.0;25.0;37.0;45.0;31.0;2.0;34.3125;4;28.5;37.0;27.5;30.0;0.0;2.0;33.375;30.0;34.0;30.0;31.5;39.0;2.0;35.588235294117645;0;31.0;39.0;45.0;40.0;39.0;2.0;36.64705882352941;17.0;35.0;42.0;46;2.0;35.30769230769231;30.0;6;35.0;37.0;43.0;0.0;2.0;30.3;47.0;4.0
489.6;64.24;57.99;60.27;62.69;18;1.0;22.196969696969816;10;53.07;3;11.0;2;16.666666666667;20.0;17.5;45.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460.08;77.58;55.86;52.57;54.9;8;4.0;45.86666666666667;3;48.79;0;15.0;7;50.0;40.0;45.0;45.0;50.0;40.0;44.0;3.0;41.0;17.0;17.0;7;40.0;35.0;45.0;45.0;41.0;2.0;38.66666666666666;7;30.0;39.0;30.0;40.0;47.0;2.0;39.44444444444444;42.0;38.0;47.0;33.0;33.0;3.0;41.294117647058826;44;38.0;46.0;49.0;41.0;45.0;3.0;42.1764705882353;17.0;35.0;46.0;48;3.0;41.4;43.0;8;41.0;42.0;43.0;41.0;3.0;42.642857142857146;41.9375;3.0
487.41;55.8;61.03;54.05;43.74;19;1.0;26.73846153846154;19;63.27;3;13.0;4;18.0;40.0;17.2;40.0;32.0;40.0;0.0;1.0;22.016666666666666;12.0;6.0;3;0.0;18.0;30.0;30.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
444.81;61.53;70.76;54.59;61.22;16;2.0;38.0;10;57.16;0;15.0;7;30.0;40.0;35.0;45.0;45.0;40.0;45.0;2.0;37.76470588235294;17.0;17.0;7;30.0;30.0;40.0;50.0;41.0;3.0;40.11111111111112;7;30.0;45.0;35.0;35.0;46.0;2.0;39.61111111111112;40.0;36.0;38.0;43.0;37.0;3.0;40.35294117647059;49;36.0;40.0;47.0;40.0;46.0;3.0;42.52941176470589;17.0;39.0;50.0;48;3.0;42.8;35.0;8;50.0;46.0;43.0;36.0;3.0;44.642857142857146;40.1875;3.0
495.59;64.24;50.58;60.27;58.06;18;3.0;40.2;15;57.16;0;15.0;7;35.0;40.0;40.0;45.0;45.0;40.0;44.0;2.0;37.88235294117647;17.0;17.0;7;35.0;30.0;40.0;45.0;42.0;3.0;41.44444444444444;7;35.0;50.0;32.0;42.0;43.0;3.0;41.16666666666666;35.0;40.0;42.0;35.0;40.0;3.0;40.76470588235294;50;36.0;49.0;50.0;44.0;45.0;3.0;41.88235294117647;17.0;30.0;45.0;48;3.0;42.66666666666666;45.0;8;50.0;47.0;44.0;38.0;3.0;41.21428571428572;43.0;3.0
382.79;56.43;42.13;47.62;47.17;11;1.0;19.21818181818182;10;37.89;2;11.0;3;9.6;30.0;11.0;45.0;0.0;35.0;0.0;1.0;1.5;6.0;0.0;0;2.0;0.0;0.0;0.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
449.82;70.26;57.99;52.83;58.06;18;2.0;38.2;18;53.07;0;15.0;7;30.0;40.0;35.0;50.0;45.0;40.0;44.0;2.0;36.588235294117645;17.0;17.0;7;35.0;30.0;40.0;45.0;41.0;2.0;37.52777777777778;7;30.0;36.0;31.5;40.0;44.0;2.0;38.44444444444444;37.0;36.0;39.0;36.0;30.0;3.0;40.3235294117647;47;45.0;45.0;45.0;39.0;48.0;2.0;38.05882352941177;17.0;30.0;41.0;48;3.0;41.0;35.0;8;42.0;47.0;38.0;37.0;3.0;43.07142857142857;38.5;2.0
373.96;37.99;42.13;49.37;37.51;20;1.0;26.666666666666767;20;49.05;2;13.0;3;26.666666666667;35.0;25.0;40.0;10.0;35.0;0.0;1.0;11.45;10.0;1.0;1;4.0;0.0;0.0;10.0;0.0;2.0;35.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
457.43;64.16;60.67;57.93;54.9;4;1.0;27.423076923076923;17;50.78;3;13.0;3;27.5;35.0;27.5;40.0;9.5;35.0;0.0;1.0;24.15;15.0;9.0;4;10.0;10.75;30.0;40.0;0.0;2.0;35.0;2;0.0;0.0;0.0;35.0;0.0;2.0;31.0;0.0;0.0;0.0;28.0;0.0;1.0;29.75;0;0.0;39.0;40.0;32.0;48.0;1.0;19.666666666666668;1.0;0.0;0.0;14;2.0;33.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480.08;58.94;53.43;57.93;62.69;7;2.0;30.266666666666666;8;63.55;1;15.0;5;25.0;40.0;30.0;45.0;11.0;35.0;41.0;1.0;26.2;15.0;6.0;3;27.5;6.5;35.0;40.0;0.0;1.0;25.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;48.0;0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471.92;67.01;53.43;57.93;43.48;11;2.0;34.06666666666667;11;58.93;1;15.0;6;26.25;35.0;30.0;45.0;33.0;35.0;50.0;2.0;36.588235294117645;17.0;17.0;7;36.0;32.0;35.0;41.0;43.0;2.0;35.944444444444386;6;28.333333333333;31.0;34.0;40.0;42.0;2.0;34.888888888888886;36.0;30.0;35.0;28.0;43.0;2.0;35.6764705882353;36;32.0;39.0;40.0;42.0;37.0;2.0;37.52941176470589;17.0;33.0;44.0;46;2.0;39.53333333333333;33.0;8;41.0;40.0;43.0;41.0;2.0;38.785714285714285;36.75;2.0
452.1;73.76;57.99;51.1;65.1;8;1.0;28.863636363636363;17;51.06;1;11.0;4;30.0;35.0;17.5;35.0;0.0;40.0;0.0;1.0;23.846153846153847;13.0;4.0;2;25.0;20.0;0.0;30.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462.63;82.69;67.99;51.1;31.94;11;2.0;33.07692307692308;10;51.06;1;13.0;6;30.0;35.0;30.0;45.0;35.0;35.0;0.0;1.0;25.016666666666733;15.0;4.0;2;30.0;22.5;27.5;24.666666666667;0.0;1.0;22.53125;3;17.0;18.0;30.0;30.0;0.0;3.0;41.2;0.0;0.0;0.0;0.0;42.0;1.0;30.0;0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0;0.0;0.0;6.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474.01;61.53;60.41;58.28;56.48;10;1.0;19.09090909090909;10;57.16;0;11.0;2;15.0;20.0;15.0;30.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;35.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481.09;67.13;57.99;67.52;79.55;9;2.0;31.33333333333333;9;53.07;1;15.0;6;22.5;35.0;30.0;35.0;35.0;35.0;40.0;2.0;30.808823529411825;17.0;8.0;4;27.5;19.75;30.0;40.0;43.0;2.0;36.0;2;0.0;0.0;0.0;32.0;0.0;1.0;24.0;0.0;0.0;0.0;24.0;0.0;1.0;28.571428571428573;0;0.0;40.0;40.0;36.0;14.0;2.0;34.0;1.0;0.0;0.0;0;2.0;39.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481.48;60.48;56.34;54.05;51.56;19;1.0;21.13636363636364;19;57.36;2;11.0;2;15.0;25.0;17.5;40.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;30.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465.99;70.26;57.99;60.27;77.14;1;1.0;18.115384615384617;1;49.05;4;13.0;2;25.0;10.25;11.0;40.0;3.5;35.0;0.0;1.0;9.15;10.0;1.0;1;1.0;9.5;0.0;0.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;37.0;0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481.06;82.45;53.43;57.93;83.41;11;2.0;40.0;11;52.77;0;11.0;5;45.0;40.0;35.0;35.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;45.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472.84;67.13;55.56;51.1;49.63;11;1.0;17.727272727272727;6;55.09;0;11.0;2;15.0;15.0;15.0;30.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;25.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485.98;70.26;55.56;60.27;67.51;16;2.0;35.0;16;49.05;0;11.0;5;35.0;40.0;30.0;35.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
443.89;70.11;58.27;56.08;40.45;19;1.0;23.63636363636364;19;50.78;2;11.0;3;15.0;30.0;20.0;45.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
365.49;30.49;41.52;48.97;45.98;7;2.0;39.2;8;47.79;0;15.0;7;35.0;40.0;35.0;35.0;50.0;40.0;44.0;2.0;38.64705882352941;17.0;17.0;7;35.0;35.0;35.0;50.0;41.0;3.0;41.05555555555556;7;35.0;45.0;35.0;35.0;42.0;2.0;38.0;39.0;42.0;40.0;35.0;33.0;3.0;41.64705882352941;42;37.0;49.0;41.0;44.0;46.0;3.0;44.1764705882353;17.0;39.0;50.0;45;3.0;44.86666666666667;43.0;8;50.0;47.0;42.0;36.0;3.0;44.5;41.25;3.0
481.8;75.27;54.12;57.44;57.13;14;2.0;36.0;20;53.95;1;15.0;6;27.5;35.0;30.0;50.0;40.0;40.0;50.0;2.0;35.35294117647059;17.0;17.0;7;30.0;30.0;35.0;40.0;43.0;2.0;33.06944444444444;5;26.25;32.0;29.5;40.0;41.0;2.0;36.22222222222222;34.0;32.0;46.0;35.0;32.0;2.0;37.52941176470589;40;30.0;39.0;42.0;44.0;36.0;2.0;36.1764705882353;17.0;39.0;40.0;35;2.0;39.46666666666667;30.0;8;42.0;43.0;39.0;40.0;2.0;39.0;34.6875;2.0
495.73;88.88;55.86;74.51;72.32;19;3.0;40.06666666666667;6;52.77;0;15.0;7;35.0;35.0;40.0;45.0;50.0;40.0;43.0;2.0;35.76470588235294;17.0;17.0;7;30.0;30.0;35.0;40.0;39.0;2.0;35.05555555555556;7;30.0;39.0;30.0;35.0;42.0;2.0;39.11111111111112;33.0;34.0;44.0;35.0;43.0;2.0;38.23529411764706;46;30.0;36.0;50.0;45.0;43.0;2.0;39.35294117647059;17.0;37.0;41.0;41;3.0;40.53333333333333;37.0;8;49.0;37.0;45.0;42.0;3.0;41.21428571428572;38.625;2.0
495.57;64.24;57.99;58.28;62.69;18;1.0;23.181818181818183;15;66.64;0;11.0;3;15.0;30.0;20.0;35.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
455.7;64.16;58.27;56.08;52.09;19;1.0;25.133333333333265;18;48.79;2;15.0;4;22.5;30.0;18.333333333333;45.0;5.0;35.0;41.0;1.0;17.05;15.0;0.0;0;10.5;17.75;0.0;27.0;27.0;2.0;35.5;2;0.0;0.0;0.0;31.0;0.0;1.0;30.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;0;0.0;0.0;16.0;25.0;25.0;2.0;31.0;1.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491.92;64.24;65.37;54.59;74.73;16;3.0;41.8;16;59.3;0;15.0;7;40.0;40.0;40.0;45.0;45.0;40.0;46.0;3.0;42.05882352941177;17.0;17.0;7;40.0;40.0;40.0;50.0;40.0;3.0;43.05555555555556;7;40.0;45.0;40.0;35.0;45.0;3.0;40.11111111111112;41.0;41.0;36.0;35.0;42.0;3.0;40.70588235294117;45;37.0;42.0;45.0;46.0;47.0;3.0;44.588235294117645;17.0;46.0;50.0;44;4.0;46.333333333333336;47.0;8;50.0;43.0;50.0;43.0;2.0;39.71428571428572;38.0;2.0
483.89;73.76;53.11;60.27;69.92;8;2.0;32.85555555555547;18;55.09;2;15.0;5;23.333333333333;35.0;27.5;45.0;40.0;40.0;41.0;2.0;35.5;17.0;17.0;7;32.5;30.0;35.0;40.0;48.0;2.0;36.41666666666666;7;32.0;34.0;30.5;41.0;42.0;2.0;35.44444444444444;32.0;30.5;36.0;32.0;31.5;2.0;34.705882352941174;47;30.0;43.0;46.0;35.0;31.0;2.0;38.588235294117645;17.0;34.0;37.0;45;2.0;39.4;31.0;8;50.0;43.0;41.0;31.0;2.0;39.71428571428572;36.625;2.0
459.49;70.11;55.86;64.33;47.17;18;1.0;24.09090909090909;18;56.82;2;11.0;3;17.5;30.0;20.0;40.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;30.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
