GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITOS_IYM;NOTA_ASD;VECES_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;1;8;1;20;5;390.0;56.0;56.0;51.0;62.0;53.0;53.0;63.0;0;49.0;56.0;8;3;10;2;2012;3;5;16;3;4;27;3;3;32;1;1;36;1;2;22;2;1;34;1;3;21;3;3;0;0;3;41;1;1;0;0;3;0;0;3;0;0;3;36;1;2;50;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;8;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;25.647058823529413;4;7;3;4;1;17.0;6.0;11.0;1.0;40.75;0;3;3;0;2;4.0;4.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;8.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;8;1;20;5;377.0;53.0;53.0;63.0;41.0;49.0;49.0;63.0;0;59.0;34.0;8;3;10;3;2012;3;2;34;2;4;32;2;3;31;1;1;35;1;2;40;1;1;34;1;3;35;2;3;30;1;3;33;1;1;42;1;3;39;1;3;32;2;3;41;1;2;32;1;1;35;1;3;33;1;3;39;1;3;42;2;3;43;1;3;34;1;3;30;1;2;32;2;2;40;1;3;39;1;3;30;2;2;31;2;2;38;1;3;0;0;3;31;1;3;34;2;2;34;2;3;35;1;2;33;1;2;37;1;2;35;1;2;47;1;3;32;1;2;40;4;3;39;1;3;42;1;2;33;2;2;44;2;2;0;0;3;31;1;2;33;3;2;31;1;3;39;1;3;0;0;3;0;0;3;47;1;2;38;1;2;46;1;1;33;1;2;0;0;3;39;1;2;0;0;3;35;1;2;0;0;2;0;0;3;30;1;1;39;1;2;0;0;2;44;1;2;0;0;2;0;0;3;0;0;3;0;0;2;34.11764705882353;3;7;7;0;2;17.0;17.0;0.0;2.0;36.0;1;7;7;0;2;16.0;16.0;0.0;2.0;37.666666666666664;1;6;6;0;2;18.0;18.0;0.0;2.0;35.11764705882353;3;7;7;0;2;17.0;17.0;0.0;2.0;33.785714285714285;2;6;6;0;2;14.0;14.0;0.0;2.0;38.94117647058823;2;7;7;0;2;17.0;17.0;0.0;2.0;35.5;2;5;5;0;2;12.0;12.0;0.0;2.0;40.0;0;5;5;0;2;9.0;9.0;0.0;2.0;38.0;0;4;4;0;2;7.0;7.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;4;0;0;0;359.0;57.0;57.0;63.0;58.0;48.0;48.0;58.0;0;39.0;43.0;4;4;10;2;2012;3;2;34;1;4;40;1;3;37;1;1;36;1;2;30;1;1;40;1;3;30;2;3;32;2;3;30;1;1;38;2;3;31;3;3;34;2;3;35;1;2;47;1;1;30;2;3;38;2;3;31;3;3;34;2;3;36;1;3;34;2;3;40;2;2;32;1;2;30;2;3;42;1;3;34;1;2;30;1;2;32;1;3;0;0;3;39;1;3;31;1;2;43;1;3;30;1;2;31;1;2;31;1;2;30;1;2;50;1;3;37;1;2;36;1;3;30;1;3;44;1;2;31;1;2;36;1;2;0;0;3;36;1;2;32;2;2;36;1;3;39;1;3;32;1;3;0;0;3;40;1;2;42;1;2;38;1;1;50;1;2;30;1;3;30;1;2;0;0;3;34;1;2;0;0;2;0;0;3;32;1;1;39;1;2;34;1;2;31;1;2;0;0;2;0;0;3;0;0;3;50;1;2;35.588235294117645;1;7;7;0;2;17.0;17.0;0.0;2.0;34.5;4;7;7;0;2;16.0;16.0;0.0;2.0;33.833333333333336;5;6;6;0;2;18.0;18.0;0.0;2.0;34.35294117647059;2;7;7;0;2;17.0;17.0;0.0;2.0;35.142857142857146;0;6;6;0;2;14.0;14.0;0.0;2.0;37.1764705882353;0;7;7;0;2;17.0;17.0;0.0;2.0;35.266666666666666;1;6;6;0;2;15.0;15.0;0.0;2.0;37.666666666666664;0;6;6;0;2;12.0;12.0;0.0;2.0;34.22222222222222;0;5;5;0;2;9.0;9.0;0.0;2.0;50.0;0;1;1;0;2;2.0;2.0;0.0;4.0
0;0;20;0;0;0;367.42;57.11;57.11;56.13;50.78;54.48;54.48;45.47;0;49.23;52.09;20;6;10;2;2012;3;5;32;1;4;41;1;3;40;1;1;42;1;2;40;1;1;42;1;3;31;1;3;32;1;3;38;1;1;40;1;3;22;3;3;28;3;3;39;1;2;49;1;1;30;2;3;0;0;3;22;3;3;27;2;3;0;0;3;0;0;3;0;0;2;40;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;14;1;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;37.294117647058826;0;7;7;0;2;17.0;17.0;0.0;2.0;33.1875;2;7;5;2;2;16.0;10.0;6.0;2.0;26.333333333333332;3;3;1;2;1;9.0;3.0;6.0;1.0;40.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;14.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;11;0;0;0;394.0;60.0;60.0;43.0;59.0;58.0;58.0;59.0;0;49.0;41.0;11;5;10;2;2012;3;5;30;3;4;40;1;3;36;1;1;43;1;2;30;1;1;41;1;3;33;2;3;30;2;3;40;1;1;33;1;3;30;3;3;38;1;3;37;1;2;33;1;1;0;0;3;16;1;3;30;3;3;0;0;3;0;0;3;24;1;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;31;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;46;1;2;43;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;30;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;36.11764705882353;2;7;7;0;2;17.0;17.0;0.0;2.0;33.75;2;7;7;0;2;16.0;16.0;0.0;2.0;23.333333333333332;1;3;1;2;1;9.0;3.0;6.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;15.5;0;2;1;1;1;4.0;2.0;2.0;1.0;45.0;0;2;2;0;2;3.0;3.0;0.0;3.0;30.0;0;1;1;0;2;1.0;1.0;0.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;18;0;0;0;374.0;62.0;62.0;52.0;54.0;52.0;52.0;46.0;0;58.0;59.0;16;2;10;3;2012;3;6;30;1;4;31;1;3;31;1;1;39;1;2;41;1;1;34;1;3;36;1;3;38;1;3;42;1;1;40;2;3;32;1;3;35;2;3;39;1;2;42;1;1;35;2;3;30;3;3;32;1;3;30;1;3;35;1;3;41;1;3;30;1;2;41;1;2;39;1;3;39;1;3;38;1;2;30;1;2;32;2;3;0;0;3;34;2;3;34;1;2;46;2;3;30;1;2;33;1;2;45;1;2;38;2;2;42;1;3;30;3;2;42;1;3;30;1;3;44;1;2;33;1;2;45;1;2;0;0;3;31;1;2;30;3;2;31;1;3;0;0;3;30;2;3;0;0;3;41;1;2;35;1;2;47;2;1;31;1;2;0;0;3;0;0;2;0;0;3;37;1;2;0;0;2;0;0;3;47;1;1;40;1;2;0;0;2;38;1;2;0;0;2;0;0;3;0;0;3;50;1;2;33.705882352941174;0;7;7;0;2;17.0;17.0;0.0;2.0;37.3125;2;7;7;0;2;16.0;16.0;0.0;2.0;33.833333333333336;2;6;6;0;2;18.0;18.0;0.0;2.0;35.76470588235294;1;7;7;0;2;17.0;17.0;0.0;2.0;37.42857142857143;2;6;6;0;2;14.0;14.0;0.0;2.0;37.1764705882353;2;7;7;0;2;17.0;17.0;0.0;2.0;32.916666666666664;2;5;5;0;2;12.0;12.0;0.0;2.0;37.285714285714285;1;4;4;0;2;7.0;7.0;0.0;2.0;39.57142857142857;0;4;4;0;2;7.0;7.0;0.0;2.0;50.0;0;1;1;0;2;2.0;2.0;0.0;4.0
0;1;20;1;28;15;370.55;58.38;58.38;54.74;51.9;54.35;54.35;57.23;0;42.41;53.27;20;6;10;2;2012;3;5;28;3;4;28;3;3;34;1;1;35;1;2;30;1;1;33;2;3;30;1;3;0;0;3;34;1;1;0;0;3;0;0;3;0;0;3;46;1;2;50;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;41;1;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;30.529411764705884;3;7;5;2;2;17.0;10.0;7.0;2.0;44.0;0;3;3;0;2;4.0;4.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;41.0;0;1;1;0;2;2.0;2.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;20;0;0;0;360.0;59.0;59.0;54.0;51.0;63.0;63.0;51.0;0;40.0;39.0;20;6;10;2;2012;3;7;32;3;4;31;1;3;40;1;1;44;1;2;38;1;1;37;3;3;33;3;3;30;2;3;40;1;1;33;1;3;30;1;3;27;3;3;32;1;2;43;1;1;16;1;3;0;0;3;30;1;3;0;0;3;0;0;3;34;3;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;40;1;2;0;0;3;0;2;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;45;1;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;35.11764705882353;3;7;7;0;2;17.0;17.0;0.0;2.0;31.6875;2;7;6;1;2;16.0;13.0;3.0;2.0;26.666666666666668;1;3;2;1;1;9.0;6.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;20.0;1;2;1;1;1;4.0;2.0;2.0;1.0;45.0;0;1;1;0;2;2.0;2.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;11;1;20;5;382.34;50.46;50.46;54.57;52.28;56.32;56.32;59.89;0;47.31;60.44;11;5;10;1;2012;3;5;3;1;4;0;1;3;0;1;1;28;1;2;0;1;1;0;1;3;0;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;4.0;0;7;0;7;1;17.0;0.0;17.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;28;15;371.65;67.28;67.28;47.15;50.15;48.38;48.38;61.52;0;39.78;48.42;20;6;10;2;2012;3;2;38;3;4;40;3;3;36;1;1;38;1;2;40;1;1;36;1;3;33;3;3;31;1;3;45;1;1;50;1;3;30;1;3;30;1;3;40;1;2;50;1;1;30;1;3;40;2;3;30;1;3;35;1;3;30;1;3;34;1;3;31;1;2;38;1;2;39;1;3;36;1;3;36;1;2;42;1;2;33;2;3;0;0;3;37;1;3;32;1;2;38;2;3;33;1;2;30;1;2;42;1;2;34;1;2;45;1;3;31;2;2;34;1;3;30;1;3;44;1;2;44;2;2;42;1;2;0;0;3;34;1;2;38;1;2;34;2;3;30;2;3;35;1;3;0;0;3;31;1;2;32;1;2;45;2;1;39;1;2;31;1;3;34;1;2;0;0;3;31;1;2;0;0;2;0;0;3;32;1;1;35;1;2;31;1;2;32;1;2;0;0;2;0;0;3;0;0;3;50;1;2;37.11764705882353;3;7;7;0;2;17.0;17.0;0.0;2.0;37.375;0;7;7;0;2;16.0;16.0;0.0;2.0;33.166666666666664;1;6;6;0;2;18.0;18.0;0.0;2.0;36.35294117647059;1;7;7;0;2;17.0;17.0;0.0;2.0;35.642857142857146;1;6;6;0;2;14.0;14.0;0.0;2.0;37.23529411764706;2;7;7;0;2;17.0;17.0;0.0;2.0;35.0;2;6;6;0;2;15.0;15.0;0.0;2.0;34.166666666666664;1;6;6;0;2;12.0;12.0;0.0;2.0;32.22222222222222;0;5;5;0;2;9.0;9.0;0.0;2.0;50.0;0;1;1;0;2;2.0;2.0;0.0;4.0
0;1;10;1;20;5;376.0;49.0;49.0;56.0;53.0;58.0;58.0;51.0;0;54.0;47.0;10;3;10;3;2012;3;5;19;3;4;41;1;3;26;2;1;39;1;2;30;1;1;38;1;3;31;2;3;0;0;3;12;1;1;6;1;3;10;2;3;0;0;3;31;1;2;27;1;1;0;0;3;0;0;3;10;2;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;31.764705882352942;3;7;5;2;2;17.0;12.0;5.0;2.0;14.9;1;5;1;4;1;10.0;2.0;8.0;1.0;10.0;1;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;11;1;20;5;378.17;56.59;56.59;50.09;49.3;58.52;58.52;60.0;0;49.38;37.51;11;5;10;2;2012;3;5;36;3;4;41;1;3;30;1;1;38;1;2;35;1;1;38;1;3;35;2;3;21;3;3;37;1;1;35;1;3;30;2;3;26;3;3;40;1;2;36;1;1;0;0;3;0;0;3;30;2;3;0;0;3;0;0;3;38;1;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;38;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;41;1;2;41;2;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;5;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;36.88235294117647;2;7;7;0;2;17.0;17.0;0.0;2.0;30.5625;3;7;5;2;2;16.0;10.0;6.0;2.0;34.0;1;2;2;0;2;6.0;6.0;0.0;2.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;19.0;0;2;1;1;1;4.0;2.0;2.0;1.0;41.0;1;2;2;0;2;3.0;3.0;0.0;3.0;5.0;0;1;0;1;1;1.0;0.0;1.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;98;15;366.0;59.0;59.0;49.0;50.0;63.0;63.0;48.0;0;45.0;45.0;20;6;10;2;2012;3;6;30;2;4;42;1;3;30;1;1;40;1;2;34;1;1;36;1;3;38;3;3;30;1;3;46;1;1;40;1;3;30;3;3;34;1;3;40;1;2;42;1;1;31;1;3;38;2;3;30;3;3;37;2;3;44;1;3;34;1;3;30;1;2;36;1;2;40;1;3;36;1;3;31;3;2;39;1;2;36;1;3;0;0;3;34;2;3;33;2;2;46;2;3;38;3;2;39;3;2;43;1;2;25;2;2;43;1;3;37;1;2;10;2;3;0;0;3;43;1;2;0;0;2;0;0;2;0;0;3;0;2;2;25;1;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;44;1;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;32;1;2;0;0;2;0;0;3;0;0;3;0;0;2;36.0;2;7;7;0;2;17.0;17.0;0.0;2.0;35.625;1;7;7;0;2;16.0;16.0;0.0;2.0;35.666666666666664;3;6;6;0;2;18.0;18.0;0.0;2.0;35.76470588235294;1;7;7;0;2;17.0;17.0;0.0;2.0;39.0;5;6;6;0;2;14.0;14.0;0.0;2.0;30.75;2;5;3;2;2;12.0;7.0;5.0;2.0;12.5;1;2;0;2;1;4.0;0.0;4.0;1.0;44.0;0;1;1;0;2;2.0;2.0;0.0;3.0;32.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
