NOTA_EE_DOS;NCC_CINCO;NOTA_ADMICRO;PROMEDIO_TRES;NOTA_FCD;NAP_CINCO;NOTA_VARCOM;NOTA_TFM;PROMEDIO_CINCO;VECES_ADMICRO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;NAC_CINCO;NCA_CINCO;NOTA_EL_DOS;PROMEDIO_CUATRO;NOTA_ONDAS;EPA_CINCO;NOTA_CAMPOS;BIOLOGIA_ICFES;VECES_FOU;VECES_ONDAS;NOTA_EL_TRES;CAR_CINCO;NCP_CINCO;NAA_CINCO;NOTA_FOU;VECES_EL_TRES;VECES_TFM;NOTA_PROGAPL;NOTA_FIS_DOS;VECES_EE_DOS;VECES_FCD;CREDITOS_FOU;CREDITOS_EL_TRES;CREDITOS_EE_DOS;CREDITOS_ADMICRO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
46.0;15.0;37.0;34.97222222222222;32.0;1;30.0;31.0;33.46666666666667;1;444.0;68.0;62.0;6;13.0;36.0;33.294117647058826;30.0;2;31.0;59.0;2;1;30.0;1;2.0;5;28.0;1;1;30.0;30.0;1;1;2;3;2;3;2.0;36.78125
36.0;15.0;33.0;34.94444444444444;39.0;1;26.5;35.0;31.066666666666666;1;432.0;64.0;73.0;6;13.0;35.0;32.8235294117647;33.0;2;33.0;69.0;2;1;30.0;2;2.0;5;17.0;2;1;29.0;28.66666667;1;1;2;3;2;3;2.0;31.65625
34.0;15.0;35.0;30.444444444444443;34.0;2;27.5;28.0;31.133333333333333;1;440.0;67.0;65.0;6;10.0;24.0;31.266666666666666;35.0;2;36.0;61.0;3;1;30.0;2;5.0;4;25.0;1;2;36.0;33.0;1;1;2;3;2;3;2.0;32.250000000625
42.0;15.0;31.0;34.638888888888886;39.0;0;26.66666667;32.0;34.46666666666667;2;430.0;70.0;67.0;6;15.0;22.0;33.90196078470588;32.5;2;30.5;67.0;1;2;35.0;2;0.0;6;37.0;1;1;43.0;30.0;1;1;2;3;2;3;2.0;34.875
40.0;15.0;45.0;39.44444444444444;43.0;1;27.5;31.0;38.266666666666666;1;422.0;64.0;74.0;6;13.0;43.0;38.0;23.5;2;30.0;59.0;1;2;47.0;1;2.0;5;39.0;1;1;37.0;32.0;1;1;2;3;2;3;2.0;39.3125
0.0;2.0;0.0;32.111111111111114;0.0;1;9.0;0.0;0.0;0;433.0;85.0;57.0;1;0.0;0.0;25.727272727272727;0.0;1;0.0;64.0;0;0;0.0;0;2.0;0;0.0;0;0;39.0;33.0;1;0;2;3;2;3;1.0;16.0
0.0;2.0;0.0;15.0;0.0;1;0.0;0.0;0.0;0;453.0;55.0;65.0;1;0.0;0.0;38.0;0.0;1;0.0;59.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;30.0;1;0;2;3;2;3;0.0;0.0
43.0;15.0;41.0;35.25;34.0;0;26.0;30.5;37.03333333333333;1;417.0;77.0;62.0;6;15.0;37.0;30.41176470588235;31.0;2;27.5;54.0;1;1;41.0;1;0.0;6;35.0;1;2;43.0;33.0;1;1;2;3;2;3;2.0;34.42857142857143
48.0;15.0;49.0;39.388888888888886;36.0;0;32.0;41.0;41.06666666666667;1;437.0;76.0;59.0;6;15.0;43.0;40.76470588235294;36.0;2;31.0;63.0;1;1;38.0;0;0.0;6;32.0;1;1;48.0;39.0;1;1;2;3;2;3;3.0;40.6875
38.0;15.0;33.0;33.02777777777778;44.0;1;22.5;33.5;34.43333333333333;1;436.0;56.0;67.0;6;13.0;35.0;36.411764705882355;26.5;2;31.5;59.0;1;2;38.0;2;2.0;5;37.0;1;2;40.0;30.33333333;1;1;2;3;2;3;2.0;40.0
47.0;15.0;35.0;33.05555555555556;44.0;0;31.0;37.5;40.63333333333333;1;421.0;77.0;62.0;6;15.0;23.5;35.970588235294116;39.0;2;34.0;64.0;1;1;46.0;1;0.0;6;41.0;1;2;41.0;36.0;1;1;2;3;2;3;2.0;34.6875
43.0;15.0;36.0;31.72222222222222;41.0;1;35.0;30.0;34.4;1;432.0;73.0;61.0;6;13.0;30.0;34.05882352941177;21.0;2;31.0;63.0;1;2;38.0;1;2.0;5;38.0;1;1;26.0;28.0;1;1;2;3;2;3;2.0;39.3125
44.0;15.0;40.0;35.666666666666664;42.0;0;28.0;30.0;35.4;1;440.0;70.0;64.0;6;15.0;47.0;36.970588235294116;30.5;2;39.0;66.0;1;2;36.0;1;0.0;6;32.0;1;1;26.5;32.0;1;1;2;3;2;3;3.0;40.1875
40.0;15.0;26.0;32.416666666666664;33.0;1;16.0;31.0;33.333333333333336;2;427.0;74.0;64.0;6;12.0;20.5;31.441176470588236;34.0;2;35.0;61.0;1;1;35.0;1;3.0;5;38.0;1;1;44.0;23.0;1;1;2;3;2;3;2.0;36.5625
46.0;10.0;40.0;36.111111111111114;33.0;1;23.5;36.0;35.6;1;429.0;70.0;60.0;4;8.0;0.0;34.0;18.0;2;30.0;55.0;0;1;0.0;0;2.0;3;0.0;0;1;46.0;32.0;1;1;2;3;2;3;1.0;16.666666666666668
0.0;2.0;0.0;23.0;0.0;1;0.0;0.0;0.0;0;436.0;67.0;64.0;1;0.0;0.0;37.0;0.0;1;0.0;68.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;36.0;1;0;2;3;2;3;0.0;0.0
30.0;15.0;42.0;36.611111111111114;41.0;1;29.5;28.5;35.3;1;419.0;64.0;70.0;6;12.0;42.0;36.607843137647066;42.0;2;28.66666667;55.0;1;1;32.0;2;3.0;5;39.0;2;2;37.0;36.0;1;1;2;3;2;3;2.0;39.34375
0.0;2.0;0.0;34.166666666666664;0.0;1;0.0;0.0;0.0;0;406.0;77.0;65.0;1;0.0;0.0;35.0;0.0;1;0.0;54.0;0;0;0.0;0;2.0;0;0.0;0;0;35.0;36.0;1;0;2;3;2;3;0.0;0.0
41.0;15.0;39.0;32.416666666666664;45.0;2;37.0;34.0;36.06666666666667;1;406.0;77.0;65.0;6;11.0;31.0;34.8;27.5;2;29.0;53.0;2;2;43.0;3;4.0;4;28.0;1;2;30.0;30.0;1;1;2;3;2;3;2.0;38.57142857142857
43.0;15.0;40.0;34.861111111111114;47.0;2;25.5;29.66666667;35.333333334;1;419.0;77.0;62.0;6;10.0;33.0;36.76470588235294;25.0;2;30.0;64.0;1;3;37.0;2;5.0;4;37.0;1;3;44.0;32.0;1;1;2;3;2;3;2.0;36.4375
49.0;15.0;38.0;35.5;42.0;0;30.0;34.0;36.333333333333336;1;410.0;68.0;67.0;6;15.0;38.0;38.1764705882353;38.0;2;31.0;54.0;1;1;31.0;1;0.0;6;31.0;2;1;35.0;32.0;1;1;2;3;2;3;3.0;40.625
43.0;15.0;46.0;41.611111111111114;45.0;0;32.0;37.0;39.333333333333336;1;429.0;77.0;53.0;6;15.0;36.0;38.470588235294116;36.0;2;30.0;59.0;1;1;35.0;1;0.0;6;39.0;2;1;33.0;34.0;1;1;2;3;2;3;2.0;39.625
38.0;15.0;41.0;35.44444444444444;37.0;0;26.33333333;30.0;34.53333333333333;1;416.0;74.0;65.0;6;15.0;31.0;33.862745097647064;33.0;2;25.5;64.0;1;1;31.0;0;0.0;6;35.0;1;1;34.0;30.0;1;1;2;3;2;3;2.0;35.25
47.0;15.0;42.0;32.94444444444444;47.0;0;25.5;37.0;40.2;1;421.0;73.0;61.0;6;15.0;40.0;37.64705882352941;39.0;2;31.5;56.0;1;1;36.0;0;0.0;6;43.0;1;1;35.0;30.0;1;1;2;3;2;3;2.0;31.25
47.0;15.0;44.0;37.611111111111114;36.0;1;29.66666667;30.0;37.6;1;427.0;65.0;57.0;6;13.0;37.0;35.60784313764706;25.0;2;30.0;63.0;1;2;38.0;1;2.0;5;42.0;1;1;31.0;35.0;1;1;2;3;2;3;3.0;40.1875
0.0;5.0;0.0;30.277777778333334;38.0;2;13.0;13.0;7.8;0;409.78;60.6;54.57;2;0.0;0.0;26.142857142142855;0.0;1;30.0;57.8;0;0;0.0;1;5.0;0;0.0;0;2;26.33333333;33.0;1;1;2;3;2;3;1.0;11.6
45.0;15.0;50.0;39.94444444444444;40.0;1;39.0;30.0;36.56666666666667;1;371.53;62.82;54.12;6;12.0;42.0;38.94117647058823;34.0;2;33.0;45.64;1;2;29.5;2;3.0;5;31.0;2;1;40.0;39.0;1;1;2;3;2;3;2.0;39.46875
46.0;15.0;38.0;34.55555555555556;46.0;0;31.0;30.0;36.93333333333333;1;409.0;81.0;53.0;6;15.0;40.0;37.64705882352941;34.0;2;39.0;57.0;1;1;36.0;0;0.0;6;41.0;1;1;30.0;26.0;1;1;2;3;2;3;3.0;43.4375
0.0;12.0;38.0;35.0;35.0;3;39.0;27.0;26.333333333333332;1;480.0;78.0;90.0;5;5.0;20.66666667;31.17647058882353;31.0;1;29.0;56.0;2;1;0.0;2;7.0;2;29.5;0;2;33.0;28.0;1;1;2;3;2;3;1.0;27.428571428571427
25.0;15.0;50.0;34.833333333333336;47.0;1;34.0;39.0;39.13333333333333;1;477.01;74.79;67.16;6;13.0;30.0;38.529411764705884;43.0;2;36.0;73.09;1;1;40.0;0;2.0;5;32.0;1;1;46.0;46.0;1;1;2;3;2;3;2.0;33.8125
41.0;15.0;36.0;38.72222222222222;41.0;0;28.0;32.0;37.4;1;456.0;73.0;74.0;6;15.0;36.0;37.529411764705884;36.0;2;31.0;57.0;1;1;37.0;0;0.0;6;46.0;1;1;43.0;38.0;1;1;2;3;2;3;3.0;40.875
0.0;2.0;0.0;21.25;0.0;1;0.0;0.0;0.0;0;450.0;73.0;62.0;1;0.0;0.0;30.0;0.0;1;0.0;67.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;30.0;1;0;2;3;2;3;1.0;14.666666666666666
50.0;15.0;45.0;37.666666666666664;47.0;0;30.0;36.0;41.666666666666664;1;451.0;73.0;64.0;6;15.0;37.0;37.76470588235294;38.0;2;38.0;61.0;1;1;40.0;0;0.0;6;43.0;1;1;32.0;41.0;1;1;2;3;2;3;2.0;35.375
43.0;15.0;33.0;35.083333333333336;41.0;1;35.0;34.0;32.86666666666667;1;440.0;73.0;60.0;6;13.0;38.0;39.411764705882355;32.0;2;34.0;62.0;2;1;33.0;1;2.0;5;21.5;1;1;45.0;35.0;1;1;2;3;2;3;2.0;38.6875
0.0;15.0;41.0;33.55555555555556;33.0;3;37.0;29.0;29.244444444000003;1;427.0;77.0;72.0;6;8.0;18.5;29.7;32.0;1;31.0;68.0;3;2;36.0;3;7.0;3;28.33333333;1;2;30.0;33.0;1;1;2;3;2;3;1.0;27.07142857
32.0;15.0;39.0;36.44444444444444;43.0;0;32.0;37.0;35.8;1;437.0;91.0;50.0;6;15.0;28.5;36.38235294117647;32.0;2;33.0;62.0;2;1;39.0;2;0.0;6;32.0;1;2;44.0;35.0;1;1;2;3;2;3;2.0;37.1875
0.0;2.0;0.0;21.333333333333332;0.0;1;0.0;0.0;0.0;0;426.0;74.0;67.0;1;0.0;0.0;34.2;0.0;1;0.0;59.0;0;0;0.0;0;2.0;0;0.0;0;0;47.0;21.33333333;1;0;2;3;2;3;1.0;15.0
0.0;15.0;37.0;36.166666666666664;36.5;1;35.0;40.0;30.733333333333334;1;411.0;78.0;66.0;6;13.0;30.0;36.3235294117647;30.5;2;38.0;52.0;1;2;35.0;1;2.0;5;32.0;1;1;38.0;35.0;1;2;2;3;2;3;2.0;30.9375
0.0;13.0;35.0;27.833333333333332;36.0;3;35.0;32.0;19.307692307692307;1;436.0;76.0;55.0;5;6.0;31.0;33.66666666705883;0.0;1;13.66666667;63.0;2;0;2.0;1;7.0;2;22.0;1;1;44.0;39.0;1;2;2;3;2;3;1.0;7.346153846153846
0.0;15.0;41.0;35.361111111111114;30.0;2;39.0;28.5;29.166666666666668;1;437.0;76.0;52.0;6;10.0;26.33333333;31.999999999411763;30.0;1;33.0;69.0;2;1;34.0;2;5.0;4;33.5;1;2;30.0;28.5;1;2;2;3;2;3;2.0;31.5625
50.0;15.0;38.0;34.80555555555556;41.0;1;34.0;35.0;35.86666666666667;1;439.0;65.0;55.0;6;13.0;30.0;35.333333333333336;22.5;2;33.0;59.0;1;2;36.0;1;2.0;5;33.0;1;1;39.0;37.0;1;1;2;3;2;3;2.0;30.035714285714285
40.0;15.0;34.0;31.36111111111111;41.0;0;34.0;30.0;34.46666666666667;1;442.0;64.0;61.0;6;15.0;30.0;33.705882352941174;32.0;2;30.5;63.0;1;1;39.0;0;0.0;6;32.0;1;1;34.0;34.0;1;1;2;3;2;3;2.0;32.285714285714285
0.0;11.0;36.0;28.083333333333332;39.0;1;31.0;30.0;26.727272727272727;1;397.99;68.62;70.27;4;9.0;26.0;31.333333333333332;0.0;1;28.5;47.62;0;0;32.0;0;2.0;3;0.0;1;1;32.0;31.0;1;1;2;3;2;3;1.0;26.166666666666668
50.0;15.0;43.0;32.97222222222222;46.0;0;31.0;32.5;40.5;1;421.0;67.0;65.0;6;15.0;30.0;36.94117647058823;42.0;2;33.0;71.0;1;1;41.0;1;0.0;6;37.0;1;2;40.0;40.0;1;1;2;3;2;3;3.0;40.5625
0.0;15.0;42.0;31.444444444444443;39.0;1;33.0;43.0;32.599999999333335;1;418.0;73.0;59.0;6;13.0;25.0;35.470588235294116;31.0;2;29.5;52.0;1;1;31.33333333;1;2.0;5;39.0;3;1;44.0;32.5;1;1;2;3;2;3;2.0;31.0
49.0;15.0;42.0;40.611111111111114;45.0;0;37.0;33.0;42.2;1;406.0;79.0;58.0;6;15.0;41.0;41.705882352941174;46.0;2;39.0;58.0;1;1;46.0;0;0.0;6;40.0;1;1;41.0;42.0;1;1;2;3;2;3;2.0;38.1875
47.0;15.0;33.0;34.97222222222222;35.0;0;40.0;30.0;35.13333333333333;1;386.0;74.0;66.0;6;15.0;27.5;34.205882352941174;35.0;2;29.0;46.0;1;1;36.0;1;0.0;6;33.0;1;2;36.0;33.0;1;1;2;3;2;3;2.0;35.46875
43.0;15.0;36.0;29.194444443888887;44.0;0;34.0;35.5;34.43333333333333;1;409.0;73.0;60.0;6;15.0;27.0;34.529411764705884;31.0;2;31.0;59.0;1;1;30.0;1;0.0;6;32.0;1;2;32.0;32.0;1;1;2;3;2;3;2.0;30.812499999375
46.0;15.0;32.0;31.166666666666668;28.66666667;1;30.0;33.0;34.13333333333333;1;405.0;72.0;55.0;6;13.0;27.66666667;30.647058824705883;23.0;2;29.5;57.0;1;2;35.0;1;2.0;5;37.0;1;1;35.0;35.0;1;3;2;3;2;3;2.0;35.10416666625
0.0;11.0;28.0;28.194444444444443;32.0;2;19.0;40.0;28.90909090909091;3;415.0;70.0;55.0;4;6.0;30.0;30.153846153846153;0.0;1;30.0;57.0;0;0;38.0;1;5.0;2;0.0;1;1;36.0;33.5;1;1;2;3;2;3;1.0;13.333333333333334
47.0;15.0;41.0;33.30555555555556;34.0;0;37.0;40.0;39.86666666666667;1;414.0;67.0;59.0;6;15.0;34.0;34.45098039176471;36.0;2;32.0;62.0;1;1;39.0;0;0.0;6;36.0;1;1;35.0;31.0;1;1;2;3;2;3;2.0;32.6875
48.0;15.0;31.0;30.861111111666666;27.5;1;35.0;39.0;34.755555556;1;410.0;60.0;63.0;6;13.0;30.0;31.91176470588235;26.66666667;2;35.0;58.0;1;3;30.0;1;2.0;5;36.0;1;1;34.0;31.0;1;2;2;3;2;3;1.0;26.937499999375
0.0;7.0;0.0;26.0;0.0;3;36.0;22.5;17.357142857142858;0;406.0;73.0;57.0;3;0.0;37.0;35.0;0.0;1;37.0;59.0;2;0;0.0;2;7.0;0;27.0;0;2;31.0;30.5;1;0;2;3;2;3;1.0;23.0
42.0;15.0;35.0;34.5;29.5;1;33.0;30.0;33.43333333333333;1;400.0;76.0;57.0;6;12.0;30.0;32.205882352941174;32.0;2;31.0;59.0;1;1;29.5;1;3.0;5;35.0;2;1;33.0;31.0;1;2;2;3;2;3;2.0;32.624999999375
46.0;15.0;41.0;33.94444444444444;47.0;0;33.0;30.0;37.333333333333336;1;410.0;61.0;60.0;6;15.0;30.0;39.88235294117647;34.0;2;37.0;54.0;1;1;37.0;0;0.0;6;38.0;1;1;47.0;35.0;1;1;2;3;2;3;2.0;38.21875
43.0;15.0;30.0;35.888888888888886;39.0;0;41.0;44.0;37.266666666666666;1;412.0;67.0;57.0;6;15.0;30.0;36.11764705882353;32.0;2;31.0;63.0;1;1;35.0;0;0.0;6;41.0;1;1;35.0;30.0;1;1;2;3;2;3;2.0;37.0
50.0;15.0;40.0;33.44444444444444;40.0;0;23.5;37.0;39.666666666666664;1;389.0;81.0;52.0;6;15.0;26.5;35.3235294117647;38.0;2;30.0;50.0;1;1;34.0;1;0.0;6;43.0;2;1;50.0;40.0;1;1;2;3;2;3;2.0;38.9375
0.0;2.0;0.0;31.0;35.0;1;0.0;0.0;0.0;0;404.0;61.0;60.0;1;0.0;0.0;35.25;0.0;1;0.0;54.0;0;0;0.0;0;2.0;0;0.0;0;0;35.5;22.5;1;1;2;3;2;3;0.0;0.0
40.0;15.0;36.0;35.72222222222222;44.0;0;30.5;33.5;36.1;1;427.0;55.0;57.0;6;15.0;34.0;38.23529411764706;35.0;2;35.0;61.0;1;1;33.0;1;0.0;6;42.0;1;2;41.0;41.0;1;1;2;3;2;3;2.0;39.5625
36.0;15.0;35.0;34.416666666666664;36.0;0;34.0;38.0;37.4;1;384.0;77.0;59.0;6;15.0;32.0;35.23529411764706;31.0;2;34.0;48.0;1;1;42.0;0;0.0;6;41.0;1;1;35.0;34.0;1;2;2;3;2;3;2.0;34.1875
47.0;15.0;30.0;33.19444444444444;33.5;1;35.0;33.5;32.1;1;402.0;69.0;55.0;6;13.0;30.0;35.205882352941174;22.5;2;34.0;54.0;1;2;30.0;2;2.0;5;31.0;1;2;40.0;31.0;1;2;2;3;2;3;1.0;28.875
49.0;15.0;37.0;38.77777777777778;47.0;0;36.0;45.0;38.93333333333333;1;396.0;55.0;70.0;6;15.0;41.0;41.0;34.0;2;40.0;44.0;1;1;34.0;0;0.0;6;35.0;1;1;43.0;38.0;1;1;2;3;2;3;2.0;38.25
46.0;15.0;45.0;33.02777777777778;47.0;0;37.0;44.0;41.93333333333333;1;397.0;77.0;53.0;6;15.0;37.0;42.11764705882353;31.5;2;37.0;57.0;1;2;41.0;1;0.0;6;42.0;1;1;48.0;39.0;1;1;2;3;2;3;2.0;39.8125
0.0;2.0;0.0;27.11111111111111;0.0;1;34.0;0.0;0.0;0;398.0;68.0;57.0;1;0.0;0.0;34.57142857142857;0.0;1;0.0;57.0;0;0;0.0;0;2.0;0;0.0;0;0;32.0;26.5;1;0;2;3;2;3;1.0;12.333333333333334
39.0;15.0;10.0;34.638888888888886;33.0;3;25.66666667;31.0;23.533333333333335;2;398.0;55.0;66.0;6;7.0;34.0;34.43137254941176;34.0;1;30.0;51.0;2;1;22.0;2;8.0;3;9.0;1;1;41.0;27.66666667;1;1;2;3;2;3;1.0;18.444444444444443
47.0;15.0;41.0;35.52777777777778;48.0;0;31.0;41.0;39.4;1;389.0;69.0;57.0;6;15.0;30.0;40.294117647058826;40.0;2;41.0;52.0;1;1;37.0;0;0.0;6;30.0;1;1;45.0;35.0;1;1;2;3;2;3;2.0;38.15625
45.0;15.0;37.0;31.38888888888889;35.0;0;31.0;35.0;37.53333333333333;1;404.0;58.0;60.0;6;15.0;29.0;32.76470588235294;33.0;2;35.0;53.0;1;2;39.0;1;0.0;6;37.0;1;1;31.0;38.0;1;1;2;3;2;3;2.0;32.875
43.0;15.0;33.0;31.388888888333334;38.0;0;31.0;30.0;35.6;1;392.0;68.0;58.0;6;15.0;29.0;35.1764705882353;31.0;2;35.0;55.0;1;1;39.0;0;0.0;6;40.0;1;1;39.0;40.0;1;1;2;3;2;3;2.0;39.625
0.0;2.0;0.0;45.0;0.0;1;0.0;0.0;0.0;0;416.0;61.0;55.0;1;0.0;0.0;38.6;0.0;1;0.0;73.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;33.0;1;0;2;3;2;3;1.0;21.6
41.0;15.0;39.0;33.97222222222222;42.0;0;31.5;31.0;37.4;1;407.0;74.0;47.0;6;15.0;30.0;36.705882352941174;36.0;2;31.5;56.0;1;1;39.0;0;0.0;6;40.0;1;1;44.0;36.0;1;1;2;3;2;3;3.0;42.9375
0.0;2.0;0.0;16.055555555555557;32.5;1;0.0;0.0;0.0;0;400.66;58.38;59.37;1;0.0;0.0;27.9375;0.0;1;0.0;55.79;0;0;0.0;0;2.0;0;0.0;0;0;36.0;38.0;1;2;2;3;2;3;1.0;10.166666666666666
0.0;2.0;0.0;21.466666666666665;0.0;1;0.0;0.0;0.0;0;410.0;58.0;60.0;1;0.0;0.0;30.0;0.0;1;0.0;62.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;34.0;1;0;2;3;2;3;0.0;0.0
36.0;15.0;30.0;33.638888888888886;49.0;0;35.0;33.0;33.7;1;398.0;80.0;45.0;6;15.0;24.0;36.8235294117647;35.0;2;33.0;60.0;1;1;31.5;2;0.0;6;40.0;2;2;39.0;37.0;1;1;2;3;2;3;2.0;36.5
35.0;15.0;35.0;39.0;38.0;0;34.0;35.0;35.4;1;395.57;66.56;52.29;6;15.0;27.0;32.64705882352941;36.0;2;33.0;55.21;1;1;39.0;0;0.0;6;31.0;1;1;37.0;32.0;1;1;2;3;2;3;2.0;36.9375
37.0;15.0;33.0;32.50000000055556;41.0;2;41.0;31.0;31.2;1;391.0;69.0;55.0;6;11.0;37.0;36.8235294117647;27.0;2;30.0;54.0;3;3;32.0;2;4.0;4;26.0;1;1;30.0;31.0;1;1;2;3;2;3;2.0;37.214285714285715
50.0;15.0;30.0;29.638888889444445;29.0;1;27.0;30.0;33.4;1;395.93;65.19;53.06;6;13.0;37.0;31.205882352941178;24.0;2;30.0;43.87;1;3;33.0;2;2.0;5;37.0;1;2;29.5;30.0;1;2;2;3;2;3;2.0;34.21875
37.0;15.0;35.0;33.111111111111114;45.0;1;36.0;33.5;34.833333333333336;1;381.0;64.0;61.0;6;13.0;27.0;34.470588235294116;29.5;2;34.0;50.0;1;2;38.0;2;2.0;5;35.0;1;2;30.0;34.0;1;1;2;3;2;3;2.0;38.5
48.0;15.0;30.0;32.638888888888886;39.0;1;31.5;27.5;36.7;1;387.0;60.0;57.0;6;12.0;32.0;37.1764705882353;41.0;2;35.0;51.0;1;1;44.0;1;3.0;5;34.0;1;2;42.0;30.0;1;1;2;3;2;3;3.0;40.0625
41.0;15.0;39.0;34.25;45.0;1;41.0;37.0;36.2;1;389.0;58.0;66.0;6;13.0;26.5;34.970588235294116;22.0;2;30.0;54.0;1;2;39.0;1;2.0;5;36.0;1;1;30.0;40.0;1;1;2;3;2;3;2.0;33.40625
33.0;15.0;36.0;31.666666666666668;44.0;0;33.0;35.0;35.6;1;377.46;74.32;48.49;6;15.0;30.0;34.64705882352941;37.0;2;29.0;52.41;2;1;38.0;2;0.0;6;33.5;1;2;35.0;33.0;1;1;2;3;2;3;2.0;39.25
38.0;15.0;30.0;31.47222222222222;32.0;0;25.5;33.0;32.8;1;368.54;66.56;54.74;6;15.0;26.0;33.05882352941177;31.0;2;30.0;47.34;1;2;35.0;2;0.0;6;30.0;1;2;45.0;31.0;1;1;2;3;2;3;2.0;35.6875
0.0;15.0;35.0;32.52777777722222;40.0;2;39.0;32.5;27.433333333333334;1;367.0;67.0;50.0;6;11.0;27.66666667;34.88235294176471;25.0;1;30.0;54.0;1;2;31.0;3;4.0;4;33.0;2;2;34.0;35.0;1;1;2;3;2;3;1.0;26.46875
48.0;15.0;34.0;32.75;43.0;1;37.0;45.0;39.266666666666666;1;442.0;68.0;67.0;6;13.0;30.0;35.64705882352941;34.0;2;30.5;78.0;2;1;43.0;1;2.0;5;29.5;1;1;40.0;34.0;1;1;2;3;2;3;2.0;35.3125
40.0;11.0;22.5;32.833333333333336;33.0;1;33.0;49.0;38.22727272727273;2;363.0;48.0;50.0;4;8.0;40.0;28.928571428571427;0.0;2;30.0;52.0;0;0;42.0;1;3.0;3;0.0;1;1;0.0;30.5;1;1;2;3;2;3;1.0;12.333333333333334
50.0;2.0;0.0;18.933333333333334;0.0;0;0.0;0.0;50.0;0;376.0;49.0;51.0;1;2.0;0.0;22.0;0.0;2;0.0;59.0;0;0;0.0;0;0.0;1;0.0;0;0;22.0;40.0;1;0;2;3;2;3;0.0;0.0
48.0;15.0;33.0;35.47222222222222;47.0;0;30.0;36.0;35.333333333333336;1;378.79;58.38;59.57;6;15.0;38.0;39.0;31.0;2;33.0;53.24;1;2;35.0;1;0.0;6;30.0;1;1;44.0;36.0;1;1;2;3;2;3;2.0;36.125
45.0;15.0;34.0;37.94444444444444;32.0;0;30.0;33.0;36.06666666666667;1;398.0;70.0;45.0;6;15.0;34.0;34.294117647058826;38.0;2;36.0;58.0;1;1;38.0;0;0.0;6;30.0;1;1;31.0;30.0;1;2;2;3;2;3;3.0;41.375
38.0;15.0;32.0;31.333333333888888;30.5;0;26.33333333;46.0;38.13333333333333;1;382.79;61.49;55.86;6;15.0;30.0;31.774509803529412;34.0;2;33.0;58.93;1;2;38.0;1;0.0;6;40.0;1;1;32.0;34.0;1;2;2;3;2;3;3.0;41.3125
0.0;5.0;0.0;17.22222222222222;0.0;2;14.0;10.5;6.3;0;393.0;73.0;43.0;2;0.0;0.0;30.714285714285715;0.0;1;0.0;59.0;0;0;0.0;1;5.0;0;0.0;0;2;37.0;29.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;24.666666666666668;0.0;1;0.0;0.0;0.0;0;401.0;58.0;57.0;1;0.0;0.0;34.8;0.0;1;0.0;67.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;27.5;1;0;2;3;2;3;0.0;0.0
48.0;15.0;24.5;29.77777777777778;41.0;3;30.0;24.5;30.666666666666668;2;376.0;61.0;60.0;6;7.0;29.5;36.38235294117647;31.0;1;29.5;49.0;2;1;33.0;3;8.0;3;28.0;1;2;47.0;36.0;1;1;2;3;2;3;2.0;35.07692307692308
0.0;2.0;0.0;24.083333333333332;0.0;1;0.0;0.0;0.0;0;383.0;70.0;52.0;1;0.0;0.0;34.2;0.0;1;0.0;61.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;30.0;1;0;2;3;2;3;1.0;14.666666666666666
43.0;15.0;37.0;34.888888888888886;47.0;0;27.5;40.0;37.333333333333336;1;389.0;61.0;57.0;6;15.0;38.0;37.8235294117647;38.0;2;32.0;56.0;1;1;31.0;0;0.0;6;37.0;1;1;37.0;36.0;1;1;2;3;2;3;3.0;44.6875
50.0;15.0;31.0;32.166666666666664;30.0;1;29.0;26.0;33.4;2;416.0;51.0;47.0;6;12.0;27.5;32.205882352941174;34.0;2;32.0;56.0;1;1;34.0;2;3.0;5;30.0;1;2;35.0;38.0;1;1;2;3;2;3;2.0;38.714285714285715
49.0;15.0;30.33333333;33.00000000055556;43.0;1;28.5;33.5;35.033333332666665;3;391.0;61.0;55.0;6;13.0;30.0;36.294117647058826;24.0;2;30.0;64.0;1;3;36.0;3;2.0;5;40.0;1;2;47.0;30.0;1;1;2;3;2;3;2.0;36.625
41.0;13.0;40.0;32.55555555555556;24.0;1;35.0;31.5;31.653846153846153;1;495.0;74.0;80.0;5;11.0;30.0;31.235294117647058;0.0;2;10.0;59.0;1;0;33.0;1;2.0;4;8.0;1;2;39.0;31.0;1;2;2;3;2;3;1.0;17.363636363636363
31.0;15.0;33.0;32.138888888888886;43.0;0;30.0;44.0;35.4;1;491.0;88.0;66.0;6;15.0;30.0;35.705882352941174;36.0;2;33.0;61.0;1;1;34.0;0;0.0;6;32.0;1;1;38.0;32.0;1;1;2;3;2;3;2.0;37.40625
