GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
0;0;20;0;0;0;283.0;62.0;0.0;0.0;0.0;0.0;51.0;58.0;56.0;0.0;55.0;7;5;7;2;2016;1;25.46153846153846
0;0;10;0;0;0;351.0;74.0;0.0;0.0;0.0;0.0;65.0;67.0;72.0;0.0;79.0;10;3;9;2;2016;2;36.2
0;0;16;0;0;0;338.0;78.0;0.0;0.0;0.0;0.0;56.0;70.0;66.0;0.0;68.0;8;3;9;2;2016;1;29.53846153846154
0;0;20;0;0;0;344.0;74.0;0.0;0.0;0.0;0.0;66.0;70.0;67.0;0.0;64.0;20;6;9;3;2016;2;32.42307692307692
1;0;1;0;0;0;335.0;70.0;0.0;0.0;0.0;0.0;54.0;79.0;65.0;0.0;67.0;11;5;9;2;2016;2;33.4
0;0;7;0;0;0;348.0;74.0;0.0;0.0;0.0;0.0;65.0;68.0;74.0;0.0;63.0;8;3;9;3;2016;2;32.53333333333333
1;0;20;0;0;0;348.0;70.0;0.0;0.0;0.0;0.0;64.0;72.0;75.0;0.0;61.0;13;1;9;4;2016;2;32.83333333333334
0;0;8;0;0;0;350.0;68.0;0.0;0.0;0.0;0.0;73.0;71.0;74.0;0.0;52.0;7;5;9;2;2016;1;26.53846153846154
1;0;1;0;0;0;347.0;72.0;0.0;0.0;0.0;0.0;71.0;67.0;70.0;0.0;63.0;1;5;9;1;2016;2;33.84615384615385
0;0;7;0;0;0;347.0;72.0;0.0;0.0;0.0;0.0;67.0;67.0;74.0;0.0;63.0;7;5;9;2;2016;2;37.92307692307692
0;0;10;0;0;0;338.0;68.0;0.0;0.0;0.0;0.0;62.0;75.0;66.0;0.0;65.0;10;3;9;2;2016;2;31.53846153846154
0;0;10;0;0;0;352.0;65.0;0.0;0.0;0.0;0.0;67.0;72.0;79.0;0.0;65.0;8;3;9;2;2016;2;31.38461538461538
0;0;8;0;0;0;337.0;69.0;0.0;0.0;0.0;0.0;67.0;73.0;64.0;0.0;57.0;8;3;9;3;2016;2;37.23076923076923
1;0;10;0;0;0;349.0;65.0;0.0;0.0;0.0;0.0;67.0;72.0;76.0;0.0;68.0;10;3;9;3;2016;2;32.46153846153846
0;0;20;0;0;0;340.0;74.0;0.0;0.0;0.0;0.0;63.0;66.0;66.0;0.0;77.0;20;6;9;2;2016;2;37.8
0;0;20;0;0;0;328.0;74.0;0.0;0.0;0.0;0.0;62.0;71.0;60.0;0.0;53.0;20;6;9;2;2016;1;21.76923076923077
0;0;11;0;0;0;319.0;82.0;0.0;0.0;0.0;0.0;53.0;68.0;56.0;0.0;53.0;11;5;9;2;2016;1;22.11538461538462
0;0;8;0;0;0;328.0;78.0;0.0;0.0;0.0;0.0;65.0;67.0;60.0;0.0;44.0;8;3;9;2;2016;1;9.923076923076923
1;0;14;0;0;0;335.0;70.0;0.0;0.0;0.0;0.0;63.0;71.0;62.0;0.0;73.0;8;3;9;3;2016;2;34.23076923076923
0;0;10;0;0;0;337.0;66.0;0.0;0.0;0.0;0.0;57.0;76.0;73.0;0.0;61.0;12;3;9;3;2016;2;35.0
0;0;20;0;0;0;338.0;78.0;0.0;0.0;0.0;0.0;71.0;61.0;63.0;0.0;60.0;20;6;9;2;2016;2;33.26666666666667
1;0;11;0;0;0;330.0;75.0;0.0;0.0;0.0;0.0;69.0;67.0;57.0;0.0;54.0;11;5;9;2;2016;2;39.73333333333333
0;0;10;0;0;0;345.0;66.0;0.0;0.0;0.0;0.0;75.0;69.0;67.0;0.0;65.0;10;3;9;3;2016;2;32.61538461538461
1;0;14;0;0;0;342.0;72.0;0.0;0.0;0.0;0.0;69.0;65.0;73.0;0.0;53.0;7;5;9;2;2016;2;32.69230769230769
0;0;18;0;0;0;382.0;100.0;0.0;0.0;0.0;0.0;64.0;81.0;67.0;0.0;58.0;1;5;9;2;2016;2;38.38461538461539
0;0;9;0;0;0;337.0;89.0;0.0;0.0;0.0;0.0;50.0;63.0;72.0;0.0;53.0;9;4;7;2;2016;2;39.30769230769231
0;0;11;0;0;0;320.0;76.0;0.0;0.0;0.0;0.0;56.0;65.0;60.0;0.0;60.0;11;5;9;3;2016;2;34.07692307692308
0;0;20;0;0;0;315.0;82.0;0.0;0.0;0.0;0.0;47.0;66.0;63.0;0.0;46.0;20;6;9;2;2016;2;32.57692307692308
0;0;3;0;0;0;323.0;87.0;0.0;0.0;0.0;0.0;57.0;56.0;59.0;0.0;63.0;13;1;9;3;2016;2;30.34615384615385
0;0;10;0;0;0;341.0;68.0;0.0;0.0;0.0;0.0;63.0;68.0;70.0;0.0;79.0;10;3;9;3;2016;2;35.66666666666666
0;0;18;0;0;0;333.0;72.0;0.0;0.0;0.0;0.0;62.0;65.0;70.0;0.0;58.0;18;3;9;2;2016;2;31.5
0;0;8;0;0;0;337.0;76.0;0.0;0.0;0.0;0.0;63.0;63.0;72.0;0.0;53.0;8;3;9;2;2016;2;37.36666666666667
1;0;5;0;0;0;319.0;72.0;0.0;0.0;0.0;0.0;60.0;69.0;55.0;0.0;61.0;5;6;9;2;2016;2;35.06666666666667
0;0;16;0;0;0;339.0;68.0;0.0;0.0;0.0;0.0;63.0;70.0;72.0;0.0;62.0;16;2;9;3;2016;2;37.83333333333334
1;0;10;0;0;0;326.0;70.0;0.0;0.0;0.0;0.0;58.0;68.0;62.0;0.0;73.0;10;3;9;3;2016;2;31.73333333333333
1;0;20;0;0;0;331.0;77.0;0.0;0.0;0.0;0.0;63.0;60.0;61.0;0.0;77.0;20;6;9;1;2016;2;38.53333333333333
0;0;20;0;0;0;325.0;74.0;0.0;0.0;0.0;0.0;60.0;67.0;64.0;0.0;49.0;7;5;9;2;2016;2;30.76923076923077
0;0;7;0;0;0;322.0;73.0;0.0;0.0;0.0;0.0;57.0;67.0;61.0;0.0;62.0;7;5;9;2;2016;2;37.23076923076923
0;0;11;0;0;0;326.0;84.0;0.0;0.0;0.0;0.0;57.0;60.0;62.0;0.0;58.0;11;5;9;2;2016;2;31.53333333333333
0;0;16;0;0;0;339.0;67.0;0.0;0.0;0.0;0.0;60.0;70.0;70.0;0.0;80.0;16;2;9;3;2016;1;7.384615384615385
0;0;20;0;0;0;334.0;68.0;0.0;0.0;0.0;0.0;62.0;69.0;71.0;0.0;59.0;11;5;9;3;2016;1;28.76923076923077
0;0;20;0;0;0;328.0;80.0;0.0;0.0;0.0;0.0;58.0;62.0;65.0;0.0;59.0;20;6;9;3;2016;2;33.76923076923077
0;0;9;0;0;0;332.0;67.0;0.0;0.0;0.0;0.0;63.0;74.0;64.0;0.0;59.0;9;4;9;3;2016;2;34.69230769230769
1;0;8;0;0;0;327.0;84.0;0.0;0.0;0.0;0.0;58.0;57.0;59.0;0.0;77.0;8;3;9;2;2016;2;36.66666666666666
1;0;1;0;0;0;333.0;69.0;0.0;0.0;0.0;0.0;61.0;67.0;68.0;0.0;71.0;1;5;9;2;2016;2;36.86666666666667
0;0;20;0;0;0;323.0;67.0;0.0;0.0;0.0;0.0;62.0;76.0;57.0;0.0;55.0;20;6;9;3;2016;2;33.46153846153846
0;0;8;0;0;0;331.0;78.0;0.0;0.0;0.0;0.0;60.0;62.0;68.0;0.0;57.0;8;3;9;2;2016;1;27.92307692307692
0;0;10;0;0;0;330.0;72.0;0.0;0.0;0.0;0.0;62.0;70.0;63.0;0.0;58.0;10;3;9;2;2016;1;29.88461538461538
1;0;20;0;0;0;337.0;76.0;0.0;0.0;0.0;0.0;62.0;62.0;71.0;0.0;62.0;20;6;9;2;2016;2;32.0
0;0;20;0;0;0;346.0;63.0;0.0;0.0;0.0;0.0;69.0;69.0;74.0;0.0;74.0;20;6;9;2;2016;1;28.84615384615385
1;0;11;0;0;0;283.0;52.0;0.0;0.0;0.0;0.0;55.0;52.0;64.0;0.0;67.0;11;5;7;2;2016;1;13.38461538461539
0;0;20;0;0;0;339.0;72.0;0.0;0.0;0.0;0.0;63.0;74.0;67.0;0.0;53.0;20;6;4;0;2016;2;36.86666666666667
0;0;20;0;0;0;313.0;74.0;0.0;0.0;0.0;0.0;63.0;57.0;62.0;0.0;46.0;7;5;7;2;2016;2;30.15384615384615
0;0;6;0;0;0;293.0;61.0;0.0;0.0;0.0;0.0;58.0;55.0;65.0;0.0;44.0;19;5;5;2;2016;2;32.06666666666667
0;0;7;0;0;0;355.0;80.0;0.0;0.0;0.0;0.0;66.0;66.0;71.0;0.0;73.0;7;5;9;2;2016;2;30.23076923076923
0;0;20;0;0;0;339.0;72.0;0.0;0.0;0.0;0.0;65.0;68.0;68.0;0.0;63.0;20;6;9;3;2016;1;28.84615384615385
0;0;7;0;0;0;335.0;80.0;0.0;0.0;0.0;0.0;64.0;66.0;64.0;0.0;49.0;20;6;9;2;2016;2;32.93333333333333
1;0;20;0;0;0;343.0;67.0;0.0;0.0;0.0;0.0;71.0;69.0;68.0;0.0;68.0;20;6;9;2;2016;1;27.69230769230769
0;0;8;0;0;0;364.0;63.0;0.0;0.0;0.0;0.0;77.0;76.0;72.0;0.0;82.0;8;3;9;3;2016;1;20.53846153846154
0;0;12;0;0;0;342.0;76.0;0.0;0.0;0.0;0.0;62.0;66.0;67.0;0.0;77.0;12;3;9;3;2016;3;40.61538461538461
1;0;10;0;0;0;348.0;62.0;0.0;0.0;0.0;0.0;71.0;78.0;68.0;0.0;68.0;10;3;9;3;2016;3;40.86666666666667
1;0;1;0;0;0;349.0;79.0;0.0;0.0;0.0;0.0;64.0;67.0;72.0;0.0;61.0;1;5;9;2;2016;3;40.93333333333333
0;0;11;0;0;0;342.0;78.0;0.0;0.0;0.0;0.0;58.0;74.0;62.0;0.0;74.0;10;3;9;2;2016;2;39.07692307692308
0;0;14;0;0;0;332.0;70.0;0.0;0.0;0.0;0.0;55.0;78.0;65.0;0.0;59.0;3;1;9;2;2016;3;40.46153846153846
0;0;7;0;0;0;379.0;67.0;0.0;0.0;0.0;0.0;92.0;78.0;67.0;0.0;73.0;7;5;9;2;2016;1;19.07692307692308
1;0;16;0;0;0;345.0;84.0;0.0;0.0;0.0;0.0;60.0;66.0;67.0;0.0;67.0;16;2;9;3;2016;2;39.13333333333333
0;0;8;0;0;0;340.0;65.0;0.0;0.0;0.0;0.0;67.0;76.0;66.0;0.0;62.0;8;3;9;3;2016;2;38.4
1;0;20;0;0;0;334.0;77.0;0.0;0.0;0.0;0.0;65.0;69.0;59.0;0.0;58.0;20;6;9;2;2016;3;44.2
1;0;8;0;0;0;349.0;78.0;0.0;0.0;0.0;0.0;67.0;65.0;68.0;0.0;74.0;8;3;9;2;2016;3;41.0
0;0;4;0;0;0;352.0;82.0;0.0;0.0;0.0;0.0;58.0;76.0;71.0;0.0;53.0;4;4;9;3;2016;3;40.46666666666667
0;0;20;0;0;0;330.0;75.0;0.0;0.0;0.0;0.0;55.0;74.0;61.0;0.0;64.0;20;6;9;1;2016;1;9.615384615384615
0;0;12;0;0;0;388.0;81.0;0.0;0.0;0.0;0.0;67.0;81.0;76.0;0.0;95.0;11;5;9;3;2016;1;24.57692307692308
1;0;16;0;0;0;350.0;68.0;0.0;0.0;0.0;0.0;74.0;68.0;74.0;0.0;58.0;16;2;9;3;2016;1;25.76923076923077
1;0;15;0;0;0;347.0;71.0;0.0;0.0;0.0;0.0;69.0;72.0;65.0;0.0;70.0;8;3;9;3;2016;3;44.73333333333333
0;0;10;0;0;0;342.0;67.0;0.0;0.0;0.0;0.0;69.0;72.0;71.0;0.0;53.0;11;5;9;3;2016;2;33.41111111111111
1;0;20;0;0;0;410.0;93.0;0.0;0.0;0.0;0.0;73.0;83.0;74.0;0.0;97.0;20;6;9;3;2016;3;41.4
0;0;10;0;0;0;370.0;72.0;0.0;0.0;0.0;0.0;75.0;72.0;80.0;0.0;65.0;10;3;9;2;2016;2;38.2
1;0;15;0;0;0;365.0;88.0;0.0;0.0;0.0;0.0;64.0;61.0;81.0;0.0;67.0;5;6;9;2;2016;2;31.23076923076923
1;0;20;0;0;0;328.0;67.0;0.0;0.0;0.0;0.0;66.0;70.0;61.0;0.0;61.0;20;6;4;1;2016;1;29.69230769230769
1;0;20;0;0;0;320.0;64.0;0.0;0.0;0.0;0.0;64.0;67.0;64.0;0.0;55.0;20;6;2;1;2016;2;39.76923076923077
0;0;20;0;0;0;288.0;55.0;0.0;0.0;0.0;0.0;53.0;60.0;63.0;0.0;57.0;20;6;7;3;2016;2;34.23076923076923
0;0;20;0;0;0;318.0;70.0;0.0;0.0;0.0;0.0;62.0;73.0;57.0;0.0;41.0;20;6;9;2;2016;2;36.83333333333334
0;0;9;0;0;0;408.0;64.0;64.0;62.0;59.0;52.0;52.0;54.0;58.0;59.0;61.0;9;4;9;2;2016;2;35.46153846153846
1;0;19;0;0;0;291.0;84.0;84.0;0.0;0.0;66.0;66.0;67.0;0.0;0.0;0.0;19;5;11;2;2016;2;38.53333333333333
0;0;7;0;0;0;429.0;75.0;75.0;69.0;59.0;55.0;55.0;58.0;0.0;55.0;0.0;7;5;11;2;2016;3;44.13333333333333
0;0;11;0;0;0;270.0;82.0;82.0;0.0;0.0;66.0;66.0;64.0;0.0;0.0;0.0;11;5;11;2;2016;2;38.26666666666667
0;0;16;0;0;0;355.0;67.0;0.0;0.0;0.0;0.0;69.0;78.0;74.0;0.0;59.0;8;3;9;3;2017;2;33.53846153846154
0;0;1;0;0;0;366.0;77.0;0.0;0.0;0.0;0.0;74.0;74.0;68.0;0.0;74.0;1;5;9;3;2017;2;32.15384615384615
0;0;6;0;0;0;347.0;79.0;0.0;0.0;0.0;0.0;69.0;67.0;66.0;0.0;60.0;20;6;9;3;2017;1;4.307692307692307
1;0;13;0;0;0;355.0;74.0;0.0;0.0;0.0;0.0;71.0;66.0;69.0;0.0;83.0;8;3;9;3;2017;2;37.53333333333333
1;0;11;0;0;0;375.0;77.0;0.0;0.0;0.0;0.0;76.0;75.0;76.0;0.0;64.0;11;5;9;3;2017;2;39.69230769230769
1;0;15;0;0;0;368.0;72.0;0.0;0.0;0.0;0.0;72.0;72.0;70.0;0.0;100.0;4;4;9;2;2017;2;38.07692307692308
1;0;2;0;0;0;294.0;58.0;0.0;0.0;0.0;0.0;63.0;60.0;58.0;0.0;48.0;5;6;7;2;2017;1;21.53846153846154
0;0;16;0;0;0;342.0;86.0;0.0;0.0;0.0;0.0;62.0;66.0;59.0;0.0;70.0;8;3;9;3;2017;2;35.13333333333333
0;0;20;0;0;0;350.0;83.0;0.0;0.0;0.0;0.0;67.0;70.0;62.0;0.0;63.0;7;5;9;2;2017;1;28.80769230769231
1;0;10;0;0;0;356.0;74.0;0.0;0.0;0.0;0.0;70.0;71.0;69.0;0.0;73.0;12;3;9;3;2017;2;32.03846153846154
1;0;16;0;0;0;349.0;72.0;0.0;0.0;0.0;0.0;74.0;69.0;64.0;0.0;70.0;8;3;9;2;2017;2;31.30769230769231
1;0;3;0;0;0;351.0;71.0;0.0;0.0;0.0;0.0;74.0;70.0;68.0;0.0;64.0;3;1;9;2;2017;2;32.19230769230769
1;0;19;0;0;0;353.0;73.0;0.0;0.0;0.0;0.0;72.0;68.0;67.0;0.0;77.0;19;5;9;2;2017;2;30.15384615384615
1;0;11;0;0;0;392.0;81.0;0.0;0.0;0.0;0.0;82.0;77.0;74.0;0.0;77.0;20;6;9;2;2017;2;39.4
0;0;4;0;0;0;338.0;75.0;0.0;0.0;0.0;0.0;58.0;73.0;65.0;0.0;68.0;4;4;9;3;2017;2;34.15384615384615
1;0;2;0;0;0;366.0;73.0;0.0;0.0;0.0;0.0;72.0;74.0;72.0;0.0;80.0;2;1;9;4;2017;2;33.19230769230769
1;0;20;0;0;0;342.0;78.0;0.0;0.0;0.0;0.0;64.0;74.0;60.0;0.0;62.0;9;4;9;3;2017;2;32.84615384615385
0;0;20;0;0;0;369.0;76.0;0.0;0.0;0.0;0.0;76.0;77.0;66.0;0.0;75.0;20;6;9;1;2017;2;34.03846153846154
1;0;11;0;0;0;354.0;72.0;0.0;0.0;0.0;0.0;73.0;70.0;69.0;0.0;69.0;11;5;9;2;2017;2;31.69230769230769
1;0;7;0;0;0;357.0;68.0;0.0;0.0;0.0;0.0;72.0;74.0;67.0;0.0;84.0;8;3;9;3;2017;1;29.57692307692308
0;0;10;0;0;0;344.0;76.0;0.0;0.0;0.0;0.0;61.0;73.0;68.0;0.0;64.0;10;3;9;2;2017;2;30.30769230769231
0;0;3;0;0;0;350.0;74.0;0.0;0.0;0.0;0.0;68.0;69.0;66.0;0.0;80.0;16;2;9;3;2017;1;27.30769230769231
0;0;4;0;0;0;366.0;78.0;0.0;0.0;0.0;0.0;70.0;73.0;73.0;0.0;70.0;7;5;9;2;2017;2;36.53333333333333
1;0;16;0;0;0;359.0;74.0;0.0;0.0;0.0;0.0;75.0;71.0;66.0;0.0;75.0;16;2;9;3;2017;2;35.15384615384615
0;0;20;0;0;0;341.0;71.0;0.0;0.0;0.0;0.0;66.0;74.0;60.0;0.0;74.0;20;6;9;2;2017;2;34.53846153846154
1;0;14;0;0;0;357.0;74.0;0.0;0.0;0.0;0.0;69.0;72.0;69.0;0.0;75.0;16;2;9;3;2017;2;31.76923076923077
0;0;20;0;0;0;355.0;73.0;0.0;0.0;0.0;0.0;78.0;66.0;69.0;0.0;66.0;20;6;9;2;2017;2;31.03846153846154
1;0;14;0;0;0;364.0;85.0;0.0;0.0;0.0;0.0;66.0;72.0;69.0;0.0;71.0;18;3;9;3;2017;2;35.30769230769231
0;0;4;0;0;0;358.0;75.0;0.0;0.0;0.0;0.0;71.0;70.0;70.0;0.0;72.0;4;4;9;2;2017;2;34.61538461538461
0;0;20;0;0;0;352.0;75.0;0.0;0.0;0.0;0.0;69.0;70.0;64.0;0.0;82.0;20;6;9;3;2017;2;31.83333333333333
0;0;1;0;0;0;357.0;78.0;0.0;0.0;0.0;0.0;67.0;72.0;68.0;0.0;74.0;10;3;9;3;2017;2;33.9
1;0;7;0;0;0;348.0;73.0;0.0;0.0;0.0;0.0;66.0;72.0;64.0;0.0;79.0;8;3;9;3;2017;2;33.88461538461539
0;0;2;0;0;0;353.0;74.0;0.0;0.0;0.0;0.0;71.0;67.0;70.0;0.0;72.0;10;3;9;3;2017;2;35.46153846153846
0;0;7;0;0;0;344.0;75.0;0.0;0.0;0.0;0.0;70.0;70.0;60.0;0.0;69.0;8;3;9;3;2017;2;31.73076923076923
0;0;7;0;0;0;356.0;70.0;0.0;0.0;0.0;0.0;69.0;70.0;78.0;0.0;69.0;8;3;9;2;2017;1;27.61538461538462
0;0;10;0;0;0;351.0;72.0;0.0;0.0;0.0;0.0;71.0;71.0;65.0;0.0;74.0;10;3;9;3;2017;1;13.23076923076923
0;0;9;0;0;0;357.0;79.0;0.0;0.0;0.0;0.0;66.0;66.0;73.0;0.0;75.0;9;4;9;3;2017;2;31.80769230769231
0;0;8;0;0;0;373.0;77.0;0.0;0.0;0.0;0.0;72.0;69.0;77.0;0.0;83.0;8;3;9;3;2017;1;13.0
0;0;20;0;0;0;366.0;71.0;0.0;0.0;0.0;0.0;74.0;74.0;74.0;0.0;73.0;20;6;9;1;2017;2;38.0
0;0;9;0;0;0;339.0;73.0;0.0;0.0;0.0;0.0;65.0;73.0;60.0;0.0;68.0;9;4;9;2;2017;1;29.6025641025641
0;0;20;0;0;0;371.0;79.0;0.0;0.0;0.0;0.0;73.0;71.0;73.0;0.0;79.0;20;6;9;2;2017;2;35.88461538461539
0;0;20;0;0;0;354.0;72.0;0.0;0.0;0.0;0.0;68.0;72.0;71.0;0.0;69.0;20;6;9;3;2017;2;30.38461538461538
0;0;9;0;0;0;354.0;78.0;0.0;0.0;0.0;0.0;67.0;63.0;74.0;0.0;74.0;9;4;9;4;2017;2;38.84615384615385
0;0;16;0;0;0;345.0;74.0;0.0;0.0;0.0;0.0;66.0;77.0;63.0;0.0;58.0;16;2;9;3;2017;2;32.0
1;0;20;0;0;0;354.0;72.0;0.0;0.0;0.0;0.0;67.0;73.0;70.0;0.0;71.0;20;6;9;3;2017;3;40.42307692307692
0;0;10;0;0;0;359.0;75.0;0.0;0.0;0.0;0.0;74.0;73.0;67.0;0.0;66.0;10;3;9;3;2017;1;28.38461538461538
1;0;20;0;0;0;373.0;79.0;0.0;0.0;0.0;0.0;69.0;79.0;72.0;0.0;72.0;20;6;9;3;2017;2;39.06666666666667
0;0;8;0;0;0;362.0;77.0;0.0;0.0;0.0;0.0;78.0;67.0;71.0;0.0;62.0;8;3;9;2;2017;2;39.07692307692308
1;0;10;0;0;0;350.0;75.0;0.0;0.0;0.0;0.0;67.0;67.0;69.0;0.0;74.0;5;6;9;2;2017;1;5.692307692307693
0;0;15;0;0;0;356.0;71.0;0.0;0.0;0.0;0.0;65.0;72.0;79.0;0.0;62.0;18;3;9;3;2017;1;27.69230769230769
0;0;15;0;0;0;355.0;72.0;0.0;0.0;0.0;0.0;66.0;71.0;75.0;0.0;70.0;16;2;9;3;2017;1;28.65384615384615
0;0;9;0;0;0;349.0;79.0;0.0;0.0;0.0;0.0;65.0;68.0;67.0;0.0;72.0;9;4;9;2;2017;2;39.46666666666667
0;0;20;0;0;0;355.0;69.0;0.0;0.0;0.0;0.0;73.0;71.0;71.0;0.0;67.0;20;6;9;2;2017;2;33.19230769230769
0;0;10;0;0;0;366.0;80.0;0.0;0.0;0.0;0.0;67.0;72.0;77.0;0.0;63.0;10;3;9;2;2017;2;31.69230769230769
0;0;20;0;0;0;339.0;72.0;0.0;0.0;0.0;0.0;68.0;61.0;70.0;0.0;72.0;20;6;4;2;2017;1;23.15384615384615
1;0;20;0;0;0;351.0;75.0;0.0;0.0;0.0;0.0;73.0;69.0;65.0;0.0;63.0;20;6;9;2;2017;2;36.69230769230769
1;0;9;0;0;0;361.0;75.0;0.0;0.0;0.0;0.0;67.0;76.0;70.0;0.0;73.0;9;4;9;3;2017;2;33.43333333333333
0;0;4;0;0;0;354.0;74.0;0.0;0.0;0.0;0.0;69.0;68.0;70.0;0.0;78.0;4;4;9;3;2017;2;35.26666666666667
0;0;6;0;0;0;304.0;69.0;0.0;0.0;0.0;0.0;55.0;60.0;61.0;0.0;55.0;7;5;5;2;2017;2;31.28205128205128
1;0;20;0;0;0;362.0;73.0;0.0;0.0;0.0;0.0;75.0;71.0;70.0;0.0;71.0;20;6;9;3;2017;2;31.07692307692308
0;0;8;0;0;0;347.0;79.0;0.0;0.0;0.0;0.0;62.0;66.0;68.0;0.0;77.0;8;3;9;2;2017;1;0.1538461538461539
0;0;13;0;0;0;372.0;78.0;0.0;0.0;0.0;0.0;73.0;69.0;81.0;0.0;64.0;20;6;9;2;2017;3;41.4
1;0;1;0;0;0;360.0;70.0;0.0;0.0;0.0;0.0;65.0;70.0;73.0;0.0;100.0;11;5;9;4;2017;1;26.84615384615385
0;0;9;0;0;0;357.0;74.0;0.0;0.0;0.0;0.0;68.0;70.0;74.0;0.0;69.0;9;4;9;3;2017;2;30.96153846153846
0;0;14;0;0;0;364.0;75.0;0.0;0.0;0.0;0.0;67.0;79.0;74.0;0.0;62.0;18;3;9;2;2017;2;32.76666666666667
0;0;17;0;0;0;352.0;69.0;0.0;0.0;0.0;0.0;63.0;77.0;73.0;0.0;70.0;8;3;9;3;2017;1;0.1538461538461539
1;0;18;0;0;0;316.0;55.0;0.0;0.0;0.0;0.0;70.0;66.0;63.0;0.0;64.0;19;5;7;1;2017;2;31.4
1;0;6;0;0;0;341.0;80.0;0.0;0.0;0.0;0.0;64.0;67.0;65.0;0.0;59.0;6;5;9;3;2017;2;34.07692307692308
1;0;1;0;0;0;374.0;80.0;0.0;0.0;0.0;0.0;79.0;68.0;72.0;0.0;74.0;1;5;9;4;2017;1;29.0
1;0;14;0;0;0;354.0;66.0;0.0;0.0;0.0;0.0;68.0;74.0;72.0;0.0;83.0;19;5;9;2;2017;2;32.93333333333333
0;0;14;0;0;0;361.0;75.0;0.0;0.0;0.0;0.0;74.0;73.0;70.0;0.0;63.0;8;3;9;2;2017;2;31.07692307692308
0;0;10;0;0;0;394.0;94.0;0.0;0.0;0.0;0.0;71.0;79.0;74.0;0.0;71.0;20;6;9;1;2017;2;34.4
1;0;1;0;0;0;347.0;75.0;0.0;0.0;0.0;0.0;65.0;70.0;65.0;0.0;75.0;1;5;9;3;2017;2;35.46153846153846
1;0;7;0;0;0;349.0;73.0;0.0;0.0;0.0;0.0;69.0;68.0;68.0;0.0;74.0;18;3;9;3;2017;2;34.69230769230769
0;0;10;0;0;0;356.0;68.0;0.0;0.0;0.0;0.0;65.0;80.0;65.0;0.0;91.0;10;3;9;2;2017;1;10.69230769230769
0;0;9;0;0;0;340.0;80.0;0.0;0.0;0.0;0.0;62.0;67.0;66.0;0.0;60.0;20;6;9;1;2017;2;33.06666666666667
0;0;7;0;0;0;348.0;80.0;0.0;0.0;0.0;0.0;67.0;66.0;67.0;0.0;66.0;7;5;9;2;2017;1;26.07692307692308
0;0;20;0;0;0;300.0;59.0;0.0;0.0;0.0;0.0;59.0;64.0;59.0;0.0;59.0;20;6;5;3;2017;1;25.0
0;0;18;0;0;0;366.0;71.0;0.0;0.0;0.0;0.0;71.0;74.0;69.0;0.0;100.0;18;3;9;3;2017;1;29.61538461538462
1;0;20;0;0;0;347.0;77.0;0.0;0.0;0.0;0.0;65.0;68.0;69.0;0.0;67.0;20;6;9;2;2017;2;39.15384615384615
0;0;9;0;0;0;366.0;76.0;0.0;0.0;0.0;0.0;71.0;71.0;74.0;0.0;77.0;9;4;9;2;2017;1;26.53846153846154
0;0;10;0;0;0;361.0;74.0;0.0;0.0;0.0;0.0;74.0;75.0;68.0;0.0;66.0;10;3;9;3;2017;1;27.5
1;0;9;0;0;0;359.0;77.0;0.0;0.0;0.0;0.0;69.0;71.0;74.0;0.0;59.0;8;3;9;2;2017;2;35.4
1;0;8;0;0;0;358.0;68.0;0.0;0.0;0.0;0.0;75.0;71.0;70.0;0.0;81.0;8;3;9;2;2017;2;36.13333333333333
0;0;20;0;0;0;343.0;80.0;0.0;0.0;0.0;0.0;60.0;66.0;69.0;0.0;67.0;20;6;9;2;2017;1;18.84615384615385
1;0;14;0;0;0;362.0;75.0;0.0;0.0;0.0;0.0;78.0;68.0;70.0;0.0;70.0;16;2;9;3;2017;3;40.23076923076923
1;0;20;0;0;0;342.0;77.0;0.0;0.0;0.0;0.0;63.0;75.0;59.0;0.0;68.0;5;6;9;2;2017;3;42.33333333333334
0;0;10;0;0;0;354.0;79.0;0.0;0.0;0.0;0.0;71.0;70.0;65.0;0.0;63.0;10;3;9;3;2017;2;36.3
0;0;12;0;0;0;350.0;77.0;0.0;0.0;0.0;0.0;78.0;69.0;60.0;0.0;62.0;12;3;9;3;2017;2;35.07692307692308
1;0;4;0;0;0;348.0;72.0;0.0;0.0;0.0;0.0;69.0;72.0;66.0;0.0;66.0;4;4;9;3;2017;1;29.97435897435897
0;0;8;0;0;0;360.0;72.0;0.0;0.0;0.0;0.0;69.0;73.0;76.0;0.0;64.0;8;3;9;3;2017;1;27.38461538461538
0;0;8;0;0;0;382.0;85.0;0.0;0.0;0.0;0.0;75.0;74.0;70.0;0.0;79.0;16;2;9;3;2017;3;40.23076923076923
0;0;18;0;0;0;356.0;76.0;0.0;0.0;0.0;0.0;63.0;71.0;73.0;0.0;74.0;10;3;9;4;2017;1;16.46153846153846
