NOTA_FOTO;NOTA_POO;NOTA_L_DOS;NOTA_FOTOD;NOTA_AVAM;NOTA_AVAP;NOTA_EI_CUATRO;NOTA_L_TRES;NOTA_EI_UNO;NOTA_ECONOMET;NOTA_FGEP;NOTA_ECUA;NOTA_GEOGEO;NOTA_EI_TRES;NCC_OCHO;VECES_FGEP;NAC_OCHO;VECES_FOTOD;NAA_OCHO;CAR_CINCO;CAR_OCHO;VECES_EI_CUATRO;VECES_L_TRES;NCP_OCHO;NCA_OCHO;EPA_OCHO;VECES_AVAM;VECES_EI_TRES;NAP_OCHO;CREDITOS_L_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;PROMEDIO_OCHO;CREDITOS_FOTOD;CREDITOS_FGEP;CREDITOS_EI_CUATRO;CREDITOS_AVAM;CREDITOS_EI_TRES;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
33;33;0;25;0;12;0;0;0;32;27;35;37;0;4.0;2;2;1;0;2;1;0;0;4.0;0.0;1;0;0;2;2;30.166666666666668;38.5;30.0;26.0;2;2;3;2;3;0.0;0.0
41;43;41;38;42;30;34;36;47;40;40;39;33;34;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.27777777777778;40.06666666666667;38.25;36.857142857142854;2;2;3;2;3;2.0;39.84615384615385
41;31;43;41;48;43;43;43;35;30;32;43;42;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.611111111111114;40.733333333333334;41.6875;41.42857142857143;2;2;3;2;3;3.0;41.92307692307692
35;42;32;41;48;40;39;44;42;45;40;39;37;37;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.05555555555556;36.666666666666664;41.8125;41.0;2;2;3;2;3;3.0;43.9
30;30;0;0;0;0;0;0;0;0;0;33;31;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;30.0;0.0;0.0;2;2;3;2;3;0.0;0.0
39;38;37;30;40;31;37;30;36;33;36;31;33;37;14.0;2;6;1;6;3;1;1;1;0.0;14.0;2;1;1;0;2;31.555555555555557;36.6;32.84615384615385;35.285714285714285;2;2;3;2;3;2.0;34.333333333333336
42;38;38;26;0;27;0;40;0;0;0;30;37;0;4.0;0;2;1;1;3;0;0;1;2.0;2.0;2;0;0;1;2;32.22222222222222;36.25;33.42857142857143;33.0;2;2;3;2;3;0.0;0.0
30;47;42;34;50;36;39;30;31;39;39;35;34;30;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.55555555555556;38.4;36.9375;36.642857142857146;2;2;3;2;3;3.0;42.6
42;32;41;32;39;32;35;40;43;35;37;34;33;32;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.22222222222222;39.13333333333333;40.625;35.5;2;2;3;2;3;2.0;35.90909090909091
46;38;33;35;31;34;30;43;35;30;33;41;31;37;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;32.666666666666664;34.53333333333333;34.3125;34.642857142857146;2;2;3;2;3;2.0;36.0
34;41;39;36;36;42;39;48;44;36;34;40;37;34;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.72222222222222;37.93333333333333;38.25;37.642857142857146;2;2;3;2;3;2.0;37.69230769230769
33;50;43;40;43;33;46;42;40;38;41;31;35;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.888888888888886;37.2;39.125;41.92857142857143;2;2;3;2;3;3.0;41.9
43;41;45;41;35;35;41;44;44;34;35;39;35;41;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;40.166666666666664;40.0;38.625;39.714285714285715;2;2;3;2;3;3.0;42.46153846153846
40;36;45;39;38;30;44;42;40;40;40;35;38;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.166666666666664;35.8;40.5;40.92857142857143;2;2;3;2;3;3.0;43.0
37;34;32;36;42;30;43;45;42;39;40;35;39;38;14.0;1;6;1;6;0;1;1;2;0.0;14.0;2;1;1;0;2;38.388888888888886;36.46666666666667;38.8125;40.642857142857146;2;2;3;2;3;3.0;42.38461538461539
44;48;46;38;35;42;39;41;41;41;35;42;39;36;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.166666666666664;39.2;40.9375;37.357142857142854;2;2;3;2;3;3.0;41.84615384615385
45;30;42;34;34;43;35;42;42;42;37;42;33;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;34.22222222222222;39.2;42.5;37.07142857142857;2;2;3;2;3;3.0;44.23076923076923
40;43;48;38;41;33;39;41;44;45;44;41;38;35;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.833333333333336;41.2;42.5625;39.285714285714285;2;2;3;2;3;2.0;39.4
30;36;39;36;33;33;30;41;40;34;33;33;42;43;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.333333333333336;35.4;38.375;36.07142857142857;2;2;3;2;3;2.0;35.0
46;49;45;43;47;44;46;42;47;48;50;43;44;47;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;42.611111111111114;42.266666666666666;47.75;45.92857142857143;2;2;3;2;3;3.0;43.23076923076923
30;38;41;35;36;30;36;30;43;38;34;31;37;35;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.44444444444444;39.8;37.875;34.5;2;2;3;2;3;2.0;37.76923076923077
33;34;0;32;35;43;0;0;41;37;34;30;35;0;6.0;1;3;1;3;2;0;0;0;0.0;6.0;2;1;0;0;2;37.0;38.53846153846154;38.76923076923077;33.666666666666664;2;2;3;2;3;2.0;34.0
43;30;31;33;37;40;41;37;39;33;33;39;37;48;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.94444444444444;37.93333333333333;38.25;39.07142857142857;2;2;3;2;3;3.0;40.27272727272727
38;36;43;31;34;42;30;43;41;40;43;33;38;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.388888888888886;38.266666666666666;40.0625;36.57142857142857;2;2;3;2;3;3.0;40.84615384615385
43;30;40;32;36;30;41;45;38;44;36;41;36;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.05555555555556;37.13333333333333;38.9375;38.214285714285715;2;2;3;2;3;2.0;33.18181818181818
32;43;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
46;48;48;39;40;32;39;43;47;41;37;40;39;42;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.833333333333336;40.46666666666667;41.4375;40.07142857142857;2;2;3;2;3;3.0;40.69230769230769
43;38;39;36;34;42;35;0;41;41;33;36;39;32;12.0;1;5;1;5;1;1;1;0;0.0;12.0;2;2;1;0;2;34.888888888888886;38.666666666666664;41.125;33.916666666666664;2;2;3;2;3;2.0;36.6
34;42;39;36;33;37;0;10;34;39;32;39;34;30;11.0;1;5;1;4;3;1;0;2;2.0;9.0;1;1;1;1;2;37.166666666666664;31.933333333333334;37.4375;28.363636363636363;2;2;3;2;3;3.0;40.6
42;50;41;36;48;30;36;43;44;46;35;44;39;47;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.888888888888886;40.53333333333333;43.0625;40.92857142857143;2;2;3;2;3;3.0;43.15384615384615
30;41;39;37;30;37;44;42;32;34;35;37;36;36;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.611111111111114;38.266666666666666;36.375;37.714285714285715;2;2;3;2;3;3.0;42.2
33;41;42;32;39;32;43;33;34;37;43;34;36;46;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;32.77777777777778;36.0;35.8125;40.07142857142857;2;2;3;2;3;2.0;32.666666666666664
42;45;36;43;35;42;41;44;43;40;42;39;38;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.111111111111114;38.13333333333333;42.5625;41.42857142857143;2;2;3;2;3;2.0;38.30769230769231
45;50;34;35;37;34;42;34;46;34;33;40;38;50;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;37.388888888888886;37.8;40.4375;39.57142857142857;2;2;3;2;3;2.0;37.36363636363637
47;41;46;45;46;44;46;42;42;45;42;47;47;46;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;43.55555555555556;44.2;45.625;44.714285714285715;2;2;3;2;3;3.0;40.07692307692308
44;41;37;40;48;43;46;40;44;39;45;37;41;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.333333333333336;40.13333333333333;41.5;43.785714285714285;2;2;3;2;3;3.0;42.92307692307692
30;43;39;44;34;39;34;44;47;38;43;30;35;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.833333333333336;38.86666666666667;40.5;39.42857142857143;2;2;3;2;3;2.0;37.0
40;25;43;0;0;0;0;30;0;0;0;0;0;0;2.0;0;1;0;1;0;0;0;1;0.0;2.0;2;0;0;0;2;0.0;43.0;0.0;30.0;2;2;3;2;3;0.0;0.0
40;38;36;38;35;33;30;35;42;35;47;38;38;31;14.0;1;6;3;6;0;1;1;1;0.0;14.0;2;1;1;0;2;34.611111111111114;33.86666666666667;36.0625;35.214285714285715;2;2;3;2;3;2.0;34.6
40;47;34;36;39;35;39;0;42;39;48;39;38;35;12.0;1;5;1;5;0;0;1;0;0.0;12.0;2;1;1;0;2;39.05555555555556;39.06666666666667;38.9375;39.0;2;2;3;2;3;2.0;39.0
41;45;45;35;38;39;44;46;39;43;37;44;40;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.77777777777778;40.8;41.25;40.285714285714285;2;2;3;2;3;3.0;40.53846153846154
32;45;33;35;33;31;40;43;40;33;38;32;43;37;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;36.27777777777778;38.8;36.5625;37.785714285714285;2;2;3;2;3;2.0;34.45454545454545
45;47;42;33;42;30;43;38;40;41;41;40;36;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.888888888888886;38.733333333333334;41.9375;39.57142857142857;2;2;3;2;3;2.0;40.0
41;38;50;44;50;37;41;47;45;43;46;37;36;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.55555555555556;42.46666666666667;42.8125;44.07142857142857;2;2;3;2;3;3.0;44.23076923076923
31;42;38;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;38.0;0.0;0.0;2;2;3;2;3;0.0;0.0
38;30;38;33;45;33;39;33;43;33;38;35;36;48;14.0;1;6;1;6;4;0;1;1;0.0;14.0;2;1;1;0;2;37.05555555555556;39.06666666666667;36.0625;39.92857142857143;2;2;3;2;3;2.0;32.81818181818182
45;42;32;35;39;30;39;0;37;36;39;43;37;40;12.0;1;5;1;5;0;0;1;0;0.0;12.0;2;1;1;0;2;39.77777777777778;37.266666666666666;38.4375;38.583333333333336;2;2;3;2;3;2.0;39.36363636363637
38;42;36;30;42;32;35;47;44;35;42;39;40;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;33.0;40.13333333333333;38.5;39.714285714285715;2;2;3;2;3;2.0;39.76923076923077
35;39;37;39;36;33;39;41;42;38;45;34;37;48;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.72222222222222;40.333333333333336;36.8125;41.642857142857146;2;2;3;2;3;2.0;37.90909090909091
30;36;34;40;33;39;35;44;46;33;40;32;36;43;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.94444444444444;38.8;38.1875;39.142857142857146;2;2;3;2;3;2.0;39.61538461538461
46;42;45;44;49;43;45;41;49;45;46;45;44;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.22222222222222;43.733333333333334;45.6875;44.142857142857146;2;2;3;2;3;4.0;45.23076923076923
41;47;47;40;38;39;35;39;32;37;39;42;41;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.0;39.2;39.875;37.92857142857143;2;2;3;2;3;3.0;44.8
43;32;44;10;0;9;0;29;31;12;33;30;34;39;9.0;1;4;1;2;1;0;0;1;4.0;5.0;1;0;1;2;2;32.888888888888886;36.25;31.46153846153846;29.0;2;2;3;2;3;0.0;0.0
46;44;44;40;50;43;38;36;45;46;39;36;42;45;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;43.166666666666664;40.13333333333333;45.0;41.357142857142854;2;2;3;2;3;4.0;45.8
40;42;37;36;31;32;33;42;39;35;42;30;35;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.5;37.733333333333334;36.875;36.785714285714285;2;2;3;2;3;2.0;38.54545454545455
45;38;46;45;50;36;42;41;45;40;50;35;35;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.27777777777778;39.266666666666666;41.75;43.714285714285715;2;2;3;2;3;3.0;41.07692307692308
37;47;37;36;48;43;38;37;44;45;36;40;38;43;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.111111111111114;36.0;42.25;39.785714285714285;2;2;3;2;3;3.0;42.61538461538461
44;47;41;34;38;42;44;40;44;42;44;35;36;43;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;40.05555555555556;39.6;41.125;40.92857142857143;2;2;3;2;3;3.0;41.76923076923077
41;42;38;38;40;41;32;44;45;40;41;36;30;50;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.27777777777778;37.2;39.875;40.857142857142854;2;2;3;2;3;3.0;42.15384615384615
18;33;0;0;0;0;0;0;0;0;0;24;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
42;37;43;40;50;36;38;43;44;45;44;34;38;45;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.77777777777778;39.13333333333333;41.125;43.07142857142857;2;2;3;2;3;3.0;44.30769230769231
47;32;50;35;42;30;38;46;45;36;39;37;38;40;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;38.05555555555556;40.4;40.0625;39.857142857142854;2;2;3;2;3;3.0;41.23076923076923
40;36;47;35;41;30;34;38;33;33;45;32;32;42;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.05555555555556;39.6;36.75;39.0;2;2;3;2;3;2.0;39.90909090909091
42;39;36;42;43;39;36;42;41;42;44;41;38;40;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.111111111111114;37.86666666666667;38.625;40.714285714285715;2;2;3;2;3;3.0;40.92307692307692
34;38;37;35;37;36;40;40;43;39;49;31;30;43;14.0;1;6;1;6;5;0;1;1;0.0;14.0;2;1;1;0;2;36.388888888888886;36.86666666666667;39.1875;40.785714285714285;2;2;3;2;3;2.0;38.45454545454545
36;31;40;35;30;33;32;35;44;30;36;35;32;35;14.0;1;6;1;6;2;1;1;2;0.0;14.0;2;1;1;0;2;35.611111111111114;39.6;39.5625;33.785714285714285;2;2;3;2;3;2.0;34.375
41;41;0;0;35;34;0;0;45;30;38;40;38;0;4.0;1;2;0;2;1;0;0;0;0.0;4.0;2;1;0;0;2;33.166666666666664;36.55555555555556;35.23076923076923;36.5;2;2;3;2;3;0.0;0.0
43;39;46;45;48;31;38;44;44;39;42;38;39;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.833333333333336;40.2;40.125;42.714285714285715;2;2;3;2;3;3.0;42.53846153846154
40;42;0;0;0;0;0;0;0;0;0;32;38;0;0.0;0;0;0;0;2;0;0;0;0.0;0.0;1;0;0;0;2;34.714285714285715;34.666666666666664;0.0;0.0;2;2;3;2;3;0.0;0.0
34;33;0;0;0;0;0;0;0;0;0;17;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;31.0;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
41;39;38;37;41;32;40;38;42;34;30;35;37;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.27777777777778;38.2;38.5625;37.57142857142857;2;2;3;2;3;2.0;38.0
45;36;45;31;40;38;38;38;45;34;40;34;40;33;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.55555555555556;36.266666666666666;38.3125;36.5;2;2;3;2;3;2.0;34.0
30;44;38;31;30;36;0;35;41;37;40;42;40;31;11.0;1;5;1;5;1;1;0;2;0.0;11.0;2;1;1;0;2;39.333333333333336;38.2;35.0;33.18181818181818;2;2;3;2;3;2.0;39.0
42;36;38;0;0;0;0;30;0;0;0;0;0;0;2.0;0;1;0;1;0;0;0;1;0.0;2.0;2;0;0;0;2;31.0;38.0;0.0;30.0;2;2;3;2;3;0.0;0.0
32;34;37;34;36;34;42;39;30;39;35;31;38;48;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.27777777777778;34.666666666666664;34.6875;39.857142857142854;2;2;3;2;3;2.0;36.875
40;34;34;39;41;31;34;33;44;36;38;33;36;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.22222222222222;34.733333333333334;38.125;37.42857142857143;2;2;3;2;3;3.0;41.07692307692308
33;33;50;40;42;35;38;43;42;39;40;40;40;44;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.72222222222222;37.666666666666664;38.875;41.142857142857146;2;2;3;2;3;2.0;39.53846153846154
46;41;45;43;40;32;29;48;43;38;40;41;47;41;14.0;1;6;1;5;0;1;1;2;3.0;11.0;2;1;1;1;2;40.333333333333336;43.4;39.375;39.42857142857143;2;2;3;2;3;2.0;37.875
46;38;43;0;0;0;0;0;0;0;0;41;39;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;31.846153846153847;40.333333333333336;0.0;0.0;2;2;3;2;3;0.0;0.0
32;47;37;31;37;35;0;40;31;32;32;33;38;0;8.0;1;4;2;4;2;2;0;1;0.0;8.0;2;2;0;0;2;35.111111111111114;35.0;35.875;35.0;2;2;3;2;3;2.0;35.4
41;30;44;38;33;30;40;40;39;38;33;32;38;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.611111111111114;37.2;34.9375;37.5;2;2;3;2;3;2.0;38.09090909090909
36;42;34;42;20;31;0;37;8;35;34;33;42;0;8.0;1;4;1;3;1;1;0;2;2.0;6.0;2;1;0;1;2;34.55555555555556;38.357142857142854;28.153846153846153;33.25;2;2;3;2;3;2.0;32.0
38;33;43;31;42;31;35;39;39;35;42;30;31;44;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.833333333333336;40.0;36.75;38.92857142857143;2;2;3;2;3;2.0;37.36363636363637
45;33;47;43;36;32;30;44;45;38;38;35;39;49;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.94444444444444;40.733333333333334;38.625;39.92857142857143;2;2;3;2;3;2.0;38.45454545454545
36;30;35;32;40;36;30;32;40;32;37;37;38;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;33.388888888888886;36.8;35.3125;33.0;2;2;3;2;3;2.0;34.25
43;34;44;38;35;34;30;45;39;32;36;38;40;34;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.388888888888886;42.13333333333333;37.625;35.714285714285715;2;2;3;2;3;2.0;38.36363636363637
43;37;42;34;39;31;45;33;33;36;37;30;34;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.94444444444444;39.8;39.0625;38.642857142857146;2;2;3;2;3;2.0;39.18181818181818
34;35;43;33;34;36;33;35;38;38;36;36;36;30;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.44444444444444;36.86666666666667;40.0;33.214285714285715;2;2;3;2;3;2.0;32.0
45;36;33;37;42;39;41;38;41;36;43;32;42;44;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.22222222222222;38.6;40.0625;41.07142857142857;2;2;3;2;3;3.0;40.46153846153846
42;32;41;37;35;32;35;39;42;34;40;38;40;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.166666666666664;39.8;37.6875;37.642857142857146;2;2;3;2;3;2.0;39.7
33;32;34;35;31;34;0;0;37;35;31;30;32;0;6.0;1;3;1;3;3;0;0;0;0.0;6.0;2;1;0;0;2;33.666666666666664;30.357142857142858;34.23076923076923;32.333333333333336;2;2;3;2;3;2.0;32.0
41;39;32;38;38;31;35;30;36;33;35;38;39;44;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.44444444444444;36.333333333333336;37.5;37.07142857142857;2;2;3;2;3;2.0;35.0
43;38;40;36;34;39;34;41;38;30;37;38;43;44;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.111111111111114;37.666666666666664;38.8125;37.857142857142854;2;2;3;2;3;2.0;37.0
36;40;31;34;35;32;30;0;44;36;37;40;41;35;12.0;1;5;1;5;0;0;1;0;0.0;12.0;2;1;1;0;2;37.5;36.733333333333334;37.84615384615385;33.916666666666664;2;2;3;2;3;2.0;38.2
42;38;40;38;37;39;33;48;47;43;41;30;42;50;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.388888888888886;38.2;41.875;41.214285714285715;2;2;3;2;3;3.0;41.23076923076923
39;32;43;45;42;31;41;41;45;49;48;43;41;45;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.77777777777778;39.06666666666667;42.125;43.57142857142857;2;2;3;2;3;3.0;41.53846153846154
37;30;39;35;39;31;37;36;30;37;34;33;39;36;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.611111111111114;40.166666666666664;38.61538461538461;36.214285714285715;2;2;3;2;3;2.0;39.625
38;41;36;37;34;30;31;34;42;34;34;36;39;34;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.94444444444444;40.266666666666666;37.75;33.785714285714285;2;2;3;2;3;2.0;36.375
42;31;35;37;41;39;41;45;37;33;39;32;37;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.5;38.666666666666664;39.0;41.142857142857146;2;2;3;2;3;2.0;36.30769230769231
42;37;46;42;41;31;41;40;42;42;40;40;41;44;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.5;42.666666666666664;39.5625;41.5;2;2;3;2;3;3.0;44.61538461538461
42;34;47;46;41;39;42;45;44;47;48;36;42;42;14.0;1;6;1;6;0;1;1;2;0.0;14.0;2;1;1;0;2;40.22222222222222;40.6;41.125;43.714285714285715;2;2;3;2;3;3.0;41.84615384615385
38;45;39;33;35;33;35;40;40;30;34;33;37;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.27777777777778;34.86666666666667;35.5625;36.142857142857146;2;2;3;2;3;2.0;34.81818181818182
32;37;34;37;33;34;38;39;42;39;43;42;42;47;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.77777777777778;38.93333333333333;39.0625;39.92857142857143;2;2;3;2;3;2.0;39.45454545454545
33;34;0;42;0;0;0;0;32;36;41;39;36;0;4.0;1;2;1;2;2;0;0;0;0.0;4.0;2;0;0;0;2;34.77777777777778;34.84615384615385;33.7;41.5;2;2;3;2;3;2.0;37.0
41;30;48;0;0;0;0;43;0;0;0;0;0;0;2.0;0;1;0;1;0;0;0;1;0.0;2.0;2;0;0;0;2;33.0;40.888888888888886;0.0;43.0;2;2;3;2;3;0.0;0.0
36;32;46;39;30;30;33;0;32;38;31;34;40;39;12.0;1;5;2;5;1;2;1;0;0.0;12.0;2;1;2;0;2;35.888888888888886;36.6;36.46153846153846;34.666666666666664;2;2;3;2;3;2.0;36.2
43;34;43;39;30;36;38;38;34;45;33;33;40;48;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.611111111111114;39.93333333333333;41.125;38.42857142857143;2;2;3;2;3;2.0;37.18181818181818
38;33;32;30;35;40;0;0;43;36;40;31;35;0;6.0;2;3;1;3;2;1;0;0;0.0;6.0;2;1;0;0;2;33.05555555555556;32.86666666666667;37.15384615384615;35.0;2;2;3;2;3;2.0;31.4
39;35;38;42;40;38;46;38;42;38;43;34;33;46;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.72222222222222;39.266666666666666;40.0;43.0;2;2;3;2;3;3.0;44.76923076923077
39;39;46;43;40;39;46;42;46;42;42;41;41;46;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.666666666666664;41.333333333333336;42.875;43.57142857142857;2;2;3;2;3;4.0;45.15384615384615
40;38;43;31;35;40;42;43;41;35;36;31;37;49;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.166666666666664;38.8;37.375;40.214285714285715;2;2;3;2;3;2.0;37.27272727272727
40;43;43;35;38;36;36;42;38;32;37;41;41;45;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.611111111111114;36.46666666666667;38.3125;39.07142857142857;2;2;3;2;3;2.0;40.0
42;30;43;42;38;31;30;30;39;40;36;31;43;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.77777777777778;38.93333333333333;39.0625;33.714285714285715;2;2;3;2;3;2.0;33.8
39;42;42;34;35;34;31;32;39;34;36;36;38;40;14.0;1;6;2;6;1;1;1;1;0.0;14.0;2;1;1;0;2;37.44444444444444;38.13333333333333;35.75;34.785714285714285;2;2;3;2;3;2.0;32.45454545454545
38;35;41;39;36;35;36;0;45;37;31;36;36;34;12.0;1;5;1;5;1;0;1;0;0.0;12.0;2;1;1;0;2;36.22222222222222;33.13333333333333;39.07692307692308;35.166666666666664;2;2;3;2;3;2.0;34.5
43;40;44;33;41;30;40;43;41;33;39;37;35;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;34.05555555555556;37.0;38.3125;39.857142857142854;2;2;3;2;3;2.0;38.81818181818182
40;34;33;36;32;31;35;38;30;33;40;37;39;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;33.666666666666664;38.06666666666667;35.625;36.5;2;2;3;2;3;2.0;40.0
38;33;44;34;37;34;30;44;43;41;37;32;40;36;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;33.55555555555556;36.666666666666664;36.6875;35.857142857142854;2;2;3;2;3;2.0;35.81818181818182
41;34;43;41;42;33;45;45;41;46;43;38;43;44;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.77777777777778;42.733333333333334;40.625;43.5;2;2;3;2;3;4.0;45.07692307692308
33;37;39;37;42;30;50;41;33;45;39;39;30;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.833333333333336;38.13333333333333;36.875;42.0;2;2;3;2;3;3.0;40.23076923076923
37;38;47;32;45;34;0;39;42;37;41;38;35;44;11.0;1;5;1;5;1;0;0;1;0.0;11.0;2;1;1;0;2;33.72222222222222;36.333333333333336;36.625;40.54545454545455;2;2;3;2;3;2.0;39.6
