NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_DOS;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;NCA_TRES;NOTA_PROG_AVANZADA;VECES_MAT_DIS;VECES_MAT_ESP;NCA_DOS;NOTA_SEGUNDA_LENGUA_TRES;NOTA_DIFERENCIAL;NOTA_MAT_ESP;VECES_METODOS_NUM;EPA_TRES;NCP_TRES;NOTA_TGS;VECES_MULTIVARIADO;VECES_PROG_AVANZADA;NOTA_FISICA_DOS;VECES_MOD_PROG_UNO;VECES_FUND_BASES;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;VECES_SEGUNDA_LENGUA_TRES;VECES_GT_DOS;CAR_TRES;NOTA_MULTIVARIADO;NOTA_EE_DOS;NOTA_ECUACIONES;NAP_TRES;NAC_DOS;VECES_TGS;CREDITOS_MOD_PROG_UNO;CREDITOS_MAT_ESP;CREDITOS_A_SISTEMAS;CREDITOS_SEGUNDA_LENGUA_TRES;CREDITOS_METODOS_NUM;CREDITOS_MAT_DIS;CREDITOS_HOMBRE;CREDITOS_GT_DOS;CREDITOS_FUND_BASES;PROMEDIO_UNO;PROMEDIO_DOS;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
43.0;40.0;39.0;36.0;36.0;50;1;1;16.0;8;6;28.5;6;16.0;42.0;1;1;19.0;0.0;35.0;30.0;1;2;0.0;44.0;1;1;38.0;1;2;0.0;1;0;1;0;36.0;49;30.0;0;8;1;3;3;2;2;1;3;1;1;2;40.77777777777778;39.473684210526315;2.0;36.3125
41.0;42.0;0.0;0.0;0.0;50;1;0;11.0;5;4;37.0;4;11.0;38.0;0;0;12.0;0.0;24.0;0.0;1;2;0.0;39.0;0;1;39.0;0;1;0.0;1;0;1;0;0.0;0;31.0;0;6;1;3;3;2;2;1;3;1;1;2;31.875;35.9;3.0;41.5
43.0;44.0;44.0;46.0;44.0;50;1;1;16.0;7;6;43.0;6;16.0;37.0;1;1;16.0;0.0;29.5;34.0;1;2;0.0;41.0;1;1;38.0;1;1;0.0;1;0;1;0;36.0;44;35.0;0;8;1;3;3;2;2;1;3;1;1;2;33.77777777777778;41.421052631578945;3.0;42.6875
43.0;39.0;44.0;35.0;0.0;50;1;0;18.0;7;7;32.0;7;18.0;34.0;1;3;16.0;35.0;29.0;26.0;1;2;0.0;40.0;2;1;39.0;1;1;37.0;1;1;1;1;30.5;43;34.0;0;8;1;3;3;2;2;1;3;1;1;2;36.05555555555556;37.526315789473685;2.0;36.470588235294116
31.0;35.0;37.0;36.0;42.0;50;1;1;14.0;7;5;36.0;5;14.0;38.0;1;2;16.0;35.0;30.0;37.0;1;2;0.0;46.0;1;1;35.0;1;1;0.0;1;1;1;0;31.0;0;38.0;0;8;1;3;3;2;2;1;3;1;1;2;35.333333333333336;37.78947368368421;2.0;36.94444444444444
46.0;36.0;40.0;24.0;40.0;50;1;1;14.0;7;4;35.0;5;11.0;38.0;2;0;16.0;0.0;30.0;0.0;1;2;3.0;47.0;2;1;39.0;1;1;0.0;1;0;1;1;29.0;0;36.0;1;8;1;3;3;2;2;1;3;1;1;2;36.888888888888886;35.1578947368421;2.0;36.15384615384615
42.0;39.0;0.0;25.5;0.0;50;1;0;16.0;5;2;26.0;6;4.0;26.0;2;0;11.0;47.0;24.0;0.0;1;1;12.0;34.0;3;2;16.5;0;2;44.0;2;1;1;4;21.33333333;0;16.66666667;4;8;1;3;3;2;2;1;3;1;1;2;31.78125;31.210526315789473;2.0;35.68181818181818
31.0;40.0;34.0;30.0;28.5;50;1;2;13.0;4;5;38.0;5;13.0;40.0;1;1;7.0;0.0;24.0;34.0;1;2;0.0;31.0;0;1;30.0;1;1;31.0;1;0;1;0;0.0;0;30.0;0;8;1;3;3;2;2;1;3;1;1;2;30.305555555555557;27.605263158421053;2.0;34.96875
39.0;44.0;39.0;43.0;44.0;0;1;1;16.0;6;6;38.0;6;16.0;37.0;1;0;16.0;0.0;34.0;0.0;1;2;0.0;45.0;1;1;32.0;1;1;0.0;1;0;0;0;30.0;44;30.0;0;6;1;3;3;2;2;1;3;1;1;2;33.44444444444444;36.5;3.0;41.083333333333336
34.0;42.0;43.0;33.0;41.0;50;1;1;18.0;7;7;38.0;7;18.0;38.0;1;1;16.0;42.0;33.0;42.0;1;2;0.0;41.0;1;1;32.0;1;1;32.0;1;1;1;0;31.0;39;32.0;0;8;1;3;3;2;2;1;3;1;1;2;35.05555555555556;38.078947368421055;3.0;40.166666666666664
46.0;40.0;45.0;48.0;44.0;50;1;1;18.0;8;7;33.0;7;18.0;46.0;1;1;19.0;44.0;39.0;40.0;1;2;0.0;41.0;1;1;37.0;1;1;37.0;1;1;1;0;40.0;49;42.0;0;8;1;3;3;2;2;1;3;1;1;2;42.166666666666664;45.473684210526315;3.0;42.94444444444444
37.0;42.0;40.0;50.0;43.0;50;1;1;18.0;6;7;35.0;7;18.0;41.0;1;1;14.0;41.0;29.0;35.0;1;2;0.0;41.0;1;1;34.0;1;1;44.0;1;1;1;0;31.0;38;35.0;0;7;1;3;3;2;2;1;3;1;1;2;32.166666666666664;36.205882352941174;3.0;41.166666666666664
8.0;42.0;21.0;15.0;0.0;50;1;0;16.0;5;4;0.0;6;11.0;36.0;1;1;11.0;0.0;23.5;22.0;1;2;5.0;42.0;1;1;36.0;2;0;0.0;1;0;1;0;21.0;23;36.0;2;7;1;3;3;2;2;1;3;1;1;2;29.666666666666668;32.470588235294116;1.0;24.307692307692307
46.0;43.0;38.0;44.0;49.0;50;1;1;18.0;7;7;36.0;7;18.0;39.0;1;1;16.0;42.0;34.0;31.0;1;2;0.0;45.0;1;1;47.0;1;1;47.0;1;1;1;0;38.0;44;42.0;0;8;1;3;3;2;2;1;3;1;1;2;40.166666666666664;38.86842105263158;3.0;40.333333333333336
31.0;46.0;42.0;36.0;42.0;50;1;1;18.0;8;7;29.0;7;18.0;40.0;1;1;19.0;33.0;33.0;33.0;1;2;0.0;45.0;1;1;39.0;1;2;45.0;1;1;1;0;40.0;42;35.0;0;8;1;3;3;2;2;1;3;1;1;2;37.666666666666664;40.578947368421055;2.0;37.333333333333336
0.0;0.0;0.0;0.0;0.0;50;0;0;3.0;4;0;0.0;1;0.0;0.0;0;0;8.0;0.0;30.0;0.0;0;1;3.0;0.0;0;0;22.0;0;0;0.0;1;0;1;0;0.0;0;0.0;1;8;0;3;3;2;2;1;3;1;1;2;32.8125;24.81578947368421;4.0;50.0
30.0;46.0;30.5;34.0;40.0;50;1;1;16.0;7;4;38.0;6;11.0;40.0;1;2;16.0;0.0;36.0;30.0;1;2;5.0;29.0;1;1;33.5;2;1;0.0;2;0;1;3;31.0;48;18.5;2;8;2;3;3;2;2;1;3;1;1;2;41.05555555555556;34.31578947368421;2.0;35.71875
32.0;42.0;37.0;33.0;42.0;0;1;1;18.0;4;5;39.0;7;12.0;35.0;1;0;8.0;0.0;19.5;0.0;1;2;6.0;45.0;2;1;30.0;1;1;40.0;1;0;0;2;28.0;50;24.5;2;8;1;3;3;2;2;1;3;1;1;2;31.47222222222222;31.236842105263158;2.0;37.166666666666664
41.0;44.0;30.0;33.0;0.0;50;1;0;14.0;5;3;30.0;5;8.0;39.0;1;2;11.0;0.0;30.0;27.0;1;2;6.0;46.0;1;1;21.33333333;1;1;0.0;3;0;1;2;30.0;0;24.0;2;7;1;3;3;2;2;1;3;1;1;2;33.90625;30.588235294705882;2.0;33.93333333333333
0.0;0.0;0.0;0.0;0.0;0;0;0;7.0;3;2;0.0;3;4.0;26.0;0;0;7.0;0.0;7.333333333;0.0;0;2;3.0;45.0;0;1;0.0;0;0;36.0;0;0;0;0;0.0;0;0.0;1;4;1;3;3;2;2;1;3;1;1;2;27.14583333325;31.85;0.0;0.0
33.0;39.0;38.0;40.0;41.0;50;1;1;16.0;5;5;36.0;6;13.0;38.0;1;0;11.0;0.0;22.5;0.0;1;2;3.0;40.0;1;1;37.0;1;1;0.0;1;0;1;1;30.0;38;23.5;1;7;1;3;3;2;2;1;3;1;1;2;28.38888888888889;31.441176470588236;2.0;39.07692307692308
41.0;19.0;0.0;0.0;0.0;50;2;0;16.0;5;2;0.0;6;4.0;28.0;0;0;10.0;0.0;31.0;0.0;1;1;12.0;48.0;1;1;17.5;0;0;34.0;2;0;1;2;15.0;0;6.5;4;8;1;3;3;2;2;1;3;1;1;2;31.5625;27.105263156842103;2.0;32.25
0.0;41.0;0.0;0.0;0.0;0;1;0;8.0;4;3;0.0;3;8.0;32.0;0;0;9.0;0.0;30.0;0.0;0;2;0.0;40.0;0;1;0.0;0;0;0.0;0;0;0;0;0.0;0;30.0;0;7;1;3;3;2;2;1;3;1;1;2;34.94444444444444;28.72222222222222;3.0;41.0
41.0;35.0;27.5;34.0;31.0;50;1;1;14.0;5;5;31.0;5;14.0;33.0;1;0;12.0;0.0;27.66666667;0.0;1;2;0.0;35.0;1;1;31.0;2;2;0.0;1;0;1;0;32.0;0;33.0;0;7;1;3;3;2;2;1;3;1;1;2;36.729166667499996;34.0;2.0;33.73076923076923
40.0;38.0;44.0;30.0;0.0;0;1;0;16.0;3;5;21.0;6;13.0;33.0;1;0;7.0;0.0;31.0;0.0;1;2;3.0;38.0;3;1;30.5;1;2;0.0;2;0;0;2;26.0;39;32.0;1;6;1;3;3;2;2;1;3;1;1;2;34.166666666666664;25.562500000625;2.0;34.54545454545455
42.0;38.0;38.0;38.0;41.0;0;1;1;18.0;8;7;40.0;7;18.0;37.0;1;1;19.0;0.0;24.0;32.0;1;2;0.0;40.0;2;1;31.0;1;1;42.0;1;0;0;1;32.0;35;41.0;0;8;1;3;3;2;2;1;3;1;1;2;29.5;37.21052631578947;2.0;37.53333333333333
34.0;40.0;34.0;22.33333333;33.0;50;1;1;16.0;7;4;31.0;6;10.0;21.66666667;3;1;16.0;0.0;33.0;9.0;1;1;6.0;38.0;1;3;17.0;1;1;34.0;2;0;1;2;31.0;0;35.0;2;8;1;3;3;2;2;1;3;1;1;2;34.6875;34.3421052631579;1.0;28.437499999375
42.0;40.0;36.0;40.0;44.0;50;1;1;18.0;4;7;35.0;7;18.0;36.0;1;1;7.0;0.0;30.0;35.0;1;2;0.0;40.0;1;1;38.0;1;1;33.0;1;0;1;0;31.0;31;37.0;0;8;1;3;3;2;2;1;3;1;1;2;29.38888888888889;31.368421053157896;2.0;38.6875
41.0;42.0;27.5;20.0;0.0;0;1;0;14.0;3;2;30.0;5;5.0;34.0;1;0;8.0;0.0;31.0;0.0;1;1;9.0;38.0;1;2;25.33333333;2;1;0.0;3;0;0;3;22.0;0;14.5;3;6;1;3;3;2;2;1;3;1;1;2;32.15625;29.12499999875;1.0;29.772727272727273
30.0;35.0;31.5;30.0;0.0;40;1;0;16.0;4;5;23.33333333;6;13.0;32.0;1;0;7.0;0.0;31.0;0.0;1;2;3.0;48.0;1;1;30.0;2;3;35.0;1;0;1;1;31.0;0;25.66666667;1;8;1;3;3;2;2;1;3;1;1;2;29.0625;28.578947368947368;2.0;30.930555554999998
42.0;41.0;30.0;24.0;41.0;50;1;1;16.0;7;2;22.33333333;6;4.0;28.0;1;3;16.0;30.0;25.5;12.0;1;1;12.0;47.0;2;2;27.5;2;3;42.0;2;1;1;4;11.0;0;26.0;4;8;1;3;3;2;2;1;3;1;1;2;30.625;35.63157894736842;1.0;28.75925925888889
40.0;42.0;34.0;35.0;30.0;50;1;1;16.0;3;4;24.0;6;10.0;32.0;1;0;5.0;0.0;30.0;0.0;1;2;6.0;40.0;1;1;22.5;1;3;0.0;2;0;1;2;31.0;43;23.75;2;7;1;3;3;2;2;1;3;1;1;2;33.05555555555556;27.823529411764707;2.0;35.30769230769231
40.0;35.0;29.0;0.0;26.0;0;1;1;14.0;3;4;0.0;5;11.0;30.0;0;0;8.0;0.0;30.0;0.0;1;2;3.0;38.0;1;1;34.0;1;0;0.0;1;0;0;0;31.0;0;20.0;1;6;1;3;3;2;2;1;3;1;1;2;31.28125;26.437500000625;2.0;31.857142857142858
34.0;37.0;44.0;31.0;44.0;48;1;1;18.0;6;7;35.0;7;18.0;33.0;1;1;13.0;40.0;30.0;36.0;1;2;0.0;42.0;1;1;37.0;1;1;42.0;1;1;1;0;30.0;38;30.0;0;8;1;3;3;2;2;1;3;1;1;2;31.166666666666668;34.07894736894737;2.0;37.94444444444444
40.0;40.0;39.0;40.0;37.0;0;1;1;18.0;6;5;23.5;7;12.0;27.0;1;0;14.0;40.0;20.66666667;0.0;1;2;6.0;50.0;2;2;36.0;1;2;42.0;1;1;0;2;27.5;39;33.0;2;8;1;3;3;2;2;1;3;1;1;2;31.481481482222218;34.28947368421053;2.0;37.214285714285715
29.5;37.0;40.0;38.0;35.0;50;1;1;18.0;6;5;30.5;7;12.0;25.0;1;3;14.0;37.0;18.66666667;19.66666667;2;2;6.0;50.0;1;2;33.0;1;2;40.0;1;1;1;2;31.0;44;21.5;2;8;1;3;3;2;2;1;3;1;1;2;25.25925926;34.6578947368421;2.0;34.25000000055556
36.0;41.0;44.0;40.0;41.0;0;1;1;18.0;7;7;44.0;7;18.0;38.0;1;1;18.0;50.0;29.0;36.0;1;2;0.0;40.0;1;1;35.0;1;1;47.0;1;1;0;0;36.0;43;35.0;0;7;1;3;3;2;2;1;3;1;1;2;40.888888888888886;40.22222222222222;3.0;41.588235294117645
47.0;43.0;39.0;33.0;42.0;45;1;1;16.0;6;5;46.0;6;13.0;33.0;1;1;13.0;42.0;30.0;30.0;1;2;3.0;42.0;1;1;31.0;1;1;30.0;1;1;1;1;30.0;0;25.0;1;8;1;3;3;2;2;1;3;1;1;2;35.94444444444444;35.315789474210526;2.0;39.0
36.0;46.0;40.0;43.0;41.0;50;1;1;16.0;6;5;41.0;6;13.0;40.0;1;1;14.0;0.0;30.0;40.0;1;2;3.0;45.0;2;1;33.0;1;1;0.0;1;0;1;1;20.5;30;32.0;1;7;1;3;3;2;2;1;3;1;1;2;34.55555555555556;35.88235294117647;3.0;41.875
30.0;39.0;31.0;31.0;0.0;50;1;0;16.0;5;5;29.0;6;13.0;33.0;1;0;11.0;41.0;24.5;0.0;1;2;3.0;40.0;3;1;30.0;1;2;31.0;1;1;1;1;20.33333333;0;31.0;1;8;1;3;3;2;2;1;3;1;1;2;36.0;33.026315788947365;2.0;34.57142857142857
0.0;38.0;44.0;0.0;0.0;0;1;0;8.0;5;2;26.0;3;5.0;38.0;0;0;13.0;0.0;23.0;0.0;0;2;3.0;41.0;0;1;28.0;1;1;0.0;1;0;0;0;0.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;30.9375;29.333333333333332;2.0;37.142857142857146
40.0;40.0;43.0;34.0;41.0;48;1;1;18.0;7;6;30.0;7;15.0;42.0;1;1;16.0;0.0;27.5;33.0;1;2;3.0;35.0;1;1;20.5;1;1;31.5;2;0;1;2;35.0;43;31.0;1;8;1;3;3;2;2;1;3;1;1;2;32.02777777777778;37.10526315789474;2.0;37.4375
30.0;42.0;35.0;32.0;38.0;50;1;1;16.0;5;5;30.0;6;13.0;35.0;2;0;10.0;0.0;19.5;0.0;1;2;3.0;40.0;1;1;36.0;1;1;0.0;1;0;1;1;31.0;48;19.0;1;8;1;3;3;2;2;1;3;1;1;2;32.388888888888886;32.973684210526315;2.0;35.61538461538461
34.0;42.0;47.0;38.0;46.0;36;1;1;18.0;7;7;35.0;7;18.0;41.0;1;1;16.0;38.5;31.0;30.0;1;2;0.0;40.0;1;1;41.0;1;1;43.0;1;2;1;0;30.0;50;35.0;0;8;1;3;3;2;2;1;3;1;1;2;37.72222222222222;36.21052631578947;2.0;38.44444444444444
41.0;44.0;43.0;37.0;0.0;50;1;0;18.0;6;6;43.0;7;15.0;33.0;1;1;13.0;49.0;32.0;35.0;1;2;3.0;43.0;1;1;29.0;1;1;47.0;2;1;1;1;30.0;41;35.0;1;8;1;3;3;2;2;1;3;1;1;2;36.94444444444444;37.6578947368421;3.0;41.64705882352941
43.0;41.0;44.0;40.0;0.0;48;1;0;15.0;7;6;43.0;6;15.0;40.0;1;1;16.0;37.0;30.0;31.0;1;2;0.0;45.0;1;1;0.0;1;1;43.0;0;1;1;0;42.0;45;37.0;0;8;1;3;3;2;2;1;3;1;1;2;38.611111111111114;38.0;2.0;39.88235294117647
31.0;42.0;43.0;30.0;45.0;50;1;1;18.0;6;5;31.0;7;12.0;37.0;1;1;13.0;0.0;23.0;33.0;1;2;6.0;37.0;2;1;31.0;1;1;37.0;1;0;1;2;25.5;43;23.33333333;2;8;1;3;3;2;2;1;3;1;1;2;31.52777777777778;34.05263157894737;2.0;36.875
40.0;37.0;39.0;38.0;43.0;50;1;1;16.0;7;4;28.5;6;10.0;42.0;1;0;16.0;37.0;21.5;0.0;1;2;6.0;44.0;2;1;35.0;1;2;41.0;1;1;1;2;29.0;0;23.66666667;2;8;1;3;3;2;2;1;3;1;1;2;32.52777777777778;36.473684210526315;2.0;37.93333333333333
43.0;37.0;39.0;38.0;0.0;50;1;0;16.0;6;4;17.0;6;10.0;44.0;1;0;13.0;47.0;19.0;0.0;1;2;6.0;35.0;1;1;33.0;1;1;47.0;1;1;1;1;21.0;0;24.0;2;8;1;3;3;2;2;1;3;1;1;2;29.5;34.6578947368421;2.0;37.57142857142857
25.5;39.0;29.0;26.0;0.0;0;1;0;5.0;3;0;0.0;2;0.0;14.0;1;0;6.0;0.0;26.5;0.0;2;1;5.0;24.0;0;2;0.0;1;0;0.0;0;0;0;2;0.0;0;0.0;2;6;2;3;3;2;2;1;3;1;1;2;29.59375;24.533333334;1.0;29.833333333333332
42.0;41.0;37.0;38.0;0.0;50;1;0;18.0;6;5;24.0;7;12.0;34.0;1;0;13.0;0.0;27.5;0.0;1;2;6.0;47.0;2;1;40.0;1;2;32.0;1;0;1;2;18.5;44;27.5;2;8;1;3;3;2;2;1;3;1;1;2;34.19444444444444;31.02631579;2.0;37.25
0.0;0.0;0.0;0.0;0.0;0;0;0;13.0;5;1;0.0;5;2.0;16.0;0;0;13.0;31.0;26.5;0.0;0;1;11.0;15.5;2;1;0.0;0;0;39.0;0;1;0;3;3.5;0;3.0;4;7;2;3;3;2;2;1;3;1;1;2;32.375;30.500000000555556;2.0;31.0
40.0;38.0;46.0;39.0;45.0;47;1;1;18.0;8;7;37.0;7;18.0;45.0;1;1;19.0;49.0;40.0;40.0;1;2;0.0;45.0;1;1;37.0;1;1;47.0;1;1;1;0;35.0;44;39.0;0;8;1;3;3;2;2;1;3;1;1;2;40.111111111111114;41.8421052631579;3.0;41.94444444444444
44.0;42.0;0.0;28.0;0.0;0;1;0;16.0;8;3;0.0;6;7.0;40.0;1;2;19.0;0.0;30.0;15.0;1;1;9.0;36.0;3;1;16.5;0;0;33.0;2;0;0;3;21.33333333;0;27.5;3;8;1;3;3;2;2;1;3;1;1;2;36.22222222222222;37.21052631578947;1.0;28.555555555555557
44.0;30.0;40.0;18.5;0.0;50;1;0;16.0;7;3;34.0;6;7.0;36.0;2;2;17.0;18.0;31.0;12.5;1;1;9.0;31.0;3;1;20.0;1;1;40.0;3;1;1;3;15.66666667;0;4.0;3;8;1;3;3;2;2;1;3;1;1;2;36.0625;35.26315789473684;1.0;27.705882352941178
44.0;42.0;48.0;39.0;42.0;50;1;1;18.0;8;7;46.0;7;18.0;40.0;1;1;19.0;49.0;30.0;35.0;1;2;0.0;45.0;1;1;38.0;1;1;50.0;1;1;1;0;39.0;49;42.0;0;8;1;3;3;2;2;1;3;1;1;2;37.0;41.78947368421053;3.0;43.111111111111114
37.0;30.0;24.0;33.0;0.0;0;1;0;18.0;7;6;41.0;7;15.0;34.0;1;0;17.0;41.0;30.0;0.0;1;2;3.0;40.0;3;1;36.0;2;1;37.0;1;1;0;1;26.0;41;35.0;1;8;1;3;3;2;2;1;3;1;1;2;36.111111111111114;35.36842105263158;2.0;33.23076923076923
44.0;32.0;31.0;30.0;0.0;0;1;0;18.0;7;6;32.0;7;15.0;36.0;1;2;16.0;0.0;26.0;29.5;1;2;3.0;37.0;3;1;40.0;1;1;38.0;1;0;0;1;27.0;46;39.0;1;8;1;3;3;2;2;1;3;1;1;2;36.611111111111114;33.78947368421053;2.0;31.678571428571427
39.0;42.0;48.0;47.0;45.0;50;1;1;18.0;8;7;47.0;7;18.0;47.0;1;1;19.0;45.0;43.0;36.0;1;2;0.0;45.0;1;1;44.0;1;1;46.0;1;1;1;0;42.0;44;39.0;0;8;1;3;3;2;2;1;3;1;1;2;40.333333333333336;45.421052631578945;3.0;44.166666666666664
0.0;20.0;0.0;34.0;0.0;0;1;0;4.0;3;2;0.0;2;4.0;0.0;1;0;7.0;46.0;25.0;0.0;0;2;0.0;35.0;0;0;0.0;0;0;31.0;0;1;0;0;0.0;0;0.0;0;5;1;3;3;2;2;1;3;1;1;2;34.4375;26.03846153846154;2.0;33.42857142857143
39.0;41.0;39.0;41.0;41.0;50;1;1;16.0;8;6;32.0;6;16.0;38.0;1;2;19.0;34.0;30.0;36.5;1;2;0.0;42.0;1;1;32.0;1;1;38.0;1;2;1;0;35.0;0;39.0;0;8;1;3;3;2;2;1;3;1;1;2;39.27777777777778;38.578947368421055;2.0;38.52777777777778
44.0;43.0;0.0;32.0;0.0;0;1;0;16.0;5;6;0.0;6;16.0;36.0;1;2;13.0;43.0;31.0;28.5;1;2;0.0;40.0;3;1;30.0;0;0;40.0;1;1;0;1;30.0;0;34.0;0;7;1;3;3;2;2;1;3;1;1;2;35.583333333333336;30.277777777222223;2.0;36.13636363636363
30.0;46.0;0.0;0.0;37.0;0;1;1;18.0;5;7;6.0;7;18.0;32.0;0;0;12.0;38.0;17.0;0.0;1;2;0.0;30.0;1;1;35.0;0;1;44.0;1;1;0;0;35.0;48;30.0;0;7;1;3;3;2;2;1;3;1;1;2;25.083333333333332;30.916666667222223;2.0;30.875
32.0;40.0;44.0;42.0;35.0;48;1;1;16.0;7;6;42.0;6;16.0;39.0;1;2;17.0;0.0;30.0;20.0;1;2;0.0;40.0;2;1;37.0;1;1;0.0;1;0;1;1;32.0;39;38.0;0;7;1;3;3;2;2;1;3;1;1;2;34.388888888888886;37.588235294117645;2.0;37.3125
34.0;32.0;36.0;43.0;0.0;0;1;0;16.0;7;5;0.0;6;13.0;35.0;1;2;17.0;0.0;26.5;1.5;1;2;3.0;34.0;2;1;38.0;1;0;0.0;1;0;0;1;24.5;35;31.0;1;7;1;3;3;2;2;1;3;1;1;2;34.5;35.64705882352941;1.0;28.291666666666668
36.0;39.0;42.0;45.0;40.0;0;1;1;18.0;4;7;31.0;7;18.0;32.0;1;2;10.0;33.0;29.5;30.0;1;2;0.0;39.0;1;1;35.0;1;1;37.0;1;1;0;1;33.0;30;30.5;0;6;1;3;3;2;2;1;3;1;1;2;31.88888888888889;32.3125;2.0;37.23529411764706
40.0;41.0;41.0;37.0;42.0;0;1;1;16.0;8;6;44.0;6;16.0;37.0;1;1;19.0;0.0;37.0;31.0;1;2;0.0;37.0;1;1;41.0;1;1;0.0;1;0;0;0;38.0;42;31.0;0;8;1;3;3;2;2;1;3;1;1;2;39.44444444444444;39.578947368421055;2.0;38.6
38.0;37.0;48.0;35.0;0.0;50;1;0;18.0;8;7;45.0;7;18.0;44.0;1;1;19.0;48.0;30.0;33.0;1;2;0.0;42.0;1;1;42.0;1;1;45.0;1;1;1;0;40.0;46;38.0;0;8;1;3;3;2;2;1;3;1;1;2;37.94444444444444;39.0;3.0;40.94117647058823
32.0;41.0;30.0;35.0;44.0;0;1;1;16.0;7;6;31.0;6;16.0;35.0;1;2;17.0;27.0;25.5;28.5;1;2;0.0;36.0;1;1;35.0;1;1;0.0;1;1;0;0;31.0;44;36.0;0;8;1;3;3;2;2;1;3;1;1;2;28.333333333333332;32.71052631578947;2.0;32.61764705882353
42.0;37.0;41.0;32.0;42.0;45;1;1;18.0;7;6;33.0;7;15.0;33.0;1;2;16.0;0.0;32.0;30.0;1;2;3.0;42.0;2;1;34.0;1;1;39.0;1;0;1;1;27.0;39;34.0;1;8;1;3;3;2;2;1;3;1;1;2;32.333333333333336;33.39473684210526;2.0;36.125
30.0;42.0;33.0;31.0;0.0;50;1;0;16.0;7;5;31.0;6;13.0;35.0;2;1;17.0;0.0;30.0;30.0;1;2;3.0;34.0;2;1;38.0;1;1;0.0;1;0;1;1;23.0;35;31.0;1;7;1;3;3;2;2;1;3;1;1;2;33.77777777777778;33.23529411764706;2.0;33.86666666666667
43.0;43.0;0.0;0.0;0.0;0;1;0;10.0;4;2;31.0;4;4.0;9.0;0;0;9.0;0.0;30.0;0.0;1;1;6.0;42.0;0;1;10.5;0;1;32.0;2;0;0;1;0.0;0;0.0;2;7;1;3;3;2;2;1;3;1;1;2;38.44444444444444;30.61111111;2.0;38.2
42.0;35.0;41.0;42.0;44.0;50;1;1;16.0;7;5;39.0;6;13.0;43.0;1;1;16.0;38.0;26.5;32.0;1;2;3.0;43.0;1;1;18.33333333;1;1;41.0;3;1;1;2;41.0;0;30.0;1;8;1;3;3;2;2;1;3;1;1;2;35.375;35.921052631578945;2.0;39.166666666666664
36.0;43.0;42.0;46.0;40.0;50;1;1;18.0;8;7;41.0;7;18.0;41.0;1;1;19.0;43.0;31.0;30.0;1;2;0.0;38.0;1;1;31.0;1;1;42.0;1;1;1;0;32.0;45;39.0;0;8;1;3;3;2;2;1;3;1;1;2;33.94444444444444;36.71052631578947;3.0;40.77777777777778
37.0;39.0;40.0;45.0;41.0;44;1;1;14.0;8;5;42.0;5;14.0;40.0;1;1;19.0;0.0;40.0;30.0;1;2;0.0;37.0;1;1;36.0;1;1;0.0;1;0;1;0;35.0;0;37.0;0;8;1;3;3;2;2;1;3;1;1;2;42.388888888888886;42.578947368421055;2.0;39.3125
44.0;42.0;47.0;49.0;46.0;50;1;1;18.0;8;7;44.0;7;18.0;43.0;1;1;19.0;0.0;32.0;34.0;1;2;0.0;47.0;1;1;39.0;1;1;48.0;1;0;1;0;43.0;50;36.0;0;8;1;3;3;2;2;1;3;1;1;2;38.94444444444444;42.421052631578945;3.0;43.875
0.0;38.0;39.0;0.0;42.0;50;1;1;16.0;4;3;11.0;6;7.0;43.0;0;0;8.0;0.0;26.5;0.0;0;1;9.0;42.0;2;1;19.0;1;1;0.0;1;0;1;1;18.5;41;12.0;3;7;1;3;3;2;2;1;3;1;1;2;33.27777777777778;28.529411764705884;2.0;34.111111111111114
42.0;37.0;40.0;41.0;0.0;40;1;0;16.0;7;5;40.0;6;13.0;37.0;1;2;16.0;39.0;25.0;32.0;1;2;3.0;35.0;1;1;30.0;1;1;43.0;1;1;1;1;32.0;0;26.0;1;8;1;3;3;2;2;1;3;1;1;2;35.05555555555556;33.10526315789474;2.0;38.411764705882355
30.0;38.0;40.0;30.0;38.0;40;1;1;16.0;6;5;31.0;6;13.0;38.0;1;2;14.0;0.0;32.0;23.0;1;2;3.0;42.0;3;1;38.0;1;1;0.0;1;0;1;1;28.66666667;40;30.0;1;7;1;3;3;2;2;1;3;1;1;2;32.0;36.55882352941177;2.0;32.8125
10.0;0.0;0.0;0.0;46.0;0;0;1;16.0;7;3;0.0;6;7.0;6.0;0;0;17.0;0.0;28.5;0.0;2;1;9.0;39.0;2;2;17.0;0;0;49.0;2;0;0;3;13.0;0;34.0;3;7;1;3;3;2;2;1;3;1;1;2;36.25;35.529411764705884;1.0;28.0
36.0;38.0;38.0;44.0;44.0;50;1;1;18.0;8;7;36.0;7;18.0;43.0;1;1;19.0;42.0;30.0;33.0;1;2;0.0;40.0;1;1;36.0;1;1;41.0;1;1;1;0;31.0;38;37.0;0;8;1;3;3;2;2;1;3;1;1;2;33.611111111111114;37.94736842105263;2.0;39.27777777777778
