NUMERO;PROMEDIO_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_TEXTOS;NOTA_EE_UNO;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NOTA_MULTIVARIADO;VECES_MULTIVARIADO;CREDITOS_MULTIVARIADO;NOTA_ESTADISTICA_UNO;VECES_ESTADISTICA_UNO;CREDITOS_ESTADISTICA_UNO;NOTA_TERMODINAMICA;VECES_TERMODINAMICA;CREDITOS_TERMODINAMICA;NOTA_TGS;VECES_TGS;CREDITOS_TGS;NOTA_ETICA;VECES_ETICA;CREDITOS_ETICA;NOTA_PORIENTADA;VECES_PORIENTADA;CREDITOS_PORIENTADA;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
1501;37.33333333333334;7;32.0;38.0;35.0;44.0;35.23529411764706;17;17;7;37.0;30.0;30.0;40.0;45.0;0;18;18;0;7;7;0;2;32.0;1;3;43.0;1;3;40.0;1;3;33.0;1;2;31.0;1;2;39.0;1;3;40.0;1;2;2;37.27777777777778
1520;29.4;3;23.0;26.5;37.0;0.0;23.14285714285714;7;1;1;0.0;0.0;0.0;17.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;38.0;1;2;0.0;0;3;0.0;0;2;0;0.0
1663;36.9;6;27.0;38.0;50.0;42.0;35.26470588235294;17;17;7;32.5;30.0;32.0;40.0;40.0;0;18;18;0;7;7;0;2;35.0;1;3;34.0;1;3;38.0;1;3;42.0;1;2;30.0;1;2;40.0;1;3;37.0;1;2;2;32.6875
1855;32.83333333333334;6;31.0;31.0;42.0;37.0;34.85294117647059;17;11;5;29.0;26.5;35.0;44.0;43.0;0;16;16;0;6;6;0;2;31.0;1;3;34.0;1;3;36.0;1;3;35.0;1;2;50.0;1;2;41.0;1;3;0.0;0;2;2;31.69230769230769
1860;33.23333333333333;6;30.0;28.5;38.0;42.0;33.52941176470588;17;14;6;32.0;22.0;31.0;43.0;44.0;0;16;16;0;6;6;0;2;36.0;1;3;30.0;1;3;35.0;1;3;40.0;1;2;38.0;1;2;43.0;1;3;0.0;0;2;2;33.19230769230769
1895;34.83333333333334;6;33.0;33.0;38.0;44.0;36.0;17;14;6;28.0;34.0;34.0;42.0;44.0;0;16;16;0;6;6;0;2;39.0;1;3;30.0;1;3;33.0;1;3;38.0;1;2;50.0;1;2;42.0;1;3;0.0;0;2;2;33.76923076923077
1898;29.69230769230769;3;25.5;27.5;37.0;0.0;29.93333333333333;15;9;4;23.0;21.66666666666667;35.0;39.0;0.0;0;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;39.0;1;2;31.0;1;2;39.0;1;3;0.0;0;2;1;28.5
2163;33.48717948717949;5;32.0;30.0;22.66666666666667;0.0;6.238095238095239;14;0;0;4.666666666666667;5.666666666666667;7.666666666666667;9.333333333333334;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;1;8.0
2167;34.73333333333333;7;32.0;39.0;35.0;40.0;31.9;15;9;4;24.5;25.0;33.0;43.0;0.0;0;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;32.0;1;2;43.0;1;2;43.0;1;3;0.0;0;2;0;0.0
36;31.53846153846154;6;30.0;30.0;30.0;0.0;29.375;12;6;2;35.0;20.0;0.0;35.0;0.0;0;11;8;3;4;3;1;1;15.0;1;3;30.0;1;3;0.0;0;3;35.0;1;2;0.0;0;2;30.0;1;3;0.0;0;2;1;28.0
75;29.06666666666667;5;22.5;30.0;35.0;28.0;36.3125;16;16;6;35.0;35.0;42.0;35.0;46.0;1;15;15;0;6;6;0;2;30.0;1;3;40.0;1;3;0.0;0;3;31.5;2;2;37.0;1;2;35.0;1;3;32.0;1;2;1;27.30555555555556
1059;37.6;7;32.0;47.0;43.0;43.0;37.41176470588236;17;17;7;36.0;30.0;33.0;49.0;38.0;0;18;18;0;7;7;0;2;39.0;1;3;34.0;1;3;48.0;1;3;39.0;1;2;40.0;1;2;49.0;1;3;42.0;1;2;3;40.28125
38;35.13333333333333;7;30.0;40.0;30.0;41.0;36.875;16;16;6;30.0;45.0;30.0;40.0;40.0;0;15;15;0;6;6;0;2;30.0;1;3;40.0;1;3;0.0;0;3;35.0;1;2;42.0;1;2;40.0;1;3;36.0;1;2;2;35.0
1476;36.06666666666667;7;31.0;33.0;38.0;40.0;32.82222222222222;15;10;4;32.0;24.0;28.66666666666667;42.0;0.0;2;16;16;0;6;6;0;2;30.0;2;3;33.5;2;3;39.0;1;3;30.0;1;2;37.0;1;2;42.0;1;3;0.0;0;2;1;26.125
1597;35.93333333333333;7;31.0;36.0;50.0;30.0;33.76666666666667;15;9;4;27.33333333333333;25.5;30.0;50.0;0.0;0;16;16;0;6;6;0;2;35.0;1;3;33.0;1;3;30.0;1;3;30.0;1;2;45.0;1;2;50.0;1;3;0.0;0;2;2;34.0625
58;36.06666666666667;7;30.0;40.0;40.0;33.0;37.1875;16;16;6;35.0;30.0;35.0;45.0;45.0;0;15;15;0;6;6;0;2;30.0;1;3;35.0;1;3;0.0;0;3;40.0;1;2;40.0;1;2;40.0;1;3;43.0;1;2;2;37.77777777777778
64;38.0;7;35.0;50.0;40.0;40.0;33.4375;16;16;6;30.0;30.0;30.0;40.0;35.0;0;15;15;0;6;6;0;2;35.0;1;3;40.0;1;3;0.0;0;3;45.0;1;2;41.0;1;2;40.0;1;3;44.0;1;2;2;38.61111111111111
1172;25.80769230769231;4;30.0;17.5;39.0;0.0;6.75;12;0;0;2.0;5.0;0.0;11.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
65;38.0;7;30.0;40.0;45.0;45.0;35.5;16;16;6;32.5;32.5;35.0;45.0;39.0;0;15;15;0;6;6;0;2;30.0;1;3;45.0;1;3;0.0;0;3;35.0;1;2;42.0;1;2;45.0;1;3;42.0;1;2;2;35.05555555555556
1547;34.66666666666666;6;29.0;30.0;50.0;31.0;27.08823529411765;17;6;3;16.66666666666667;17.5;27.0;37.0;48.0;1;16;13;3;6;5;1;2;33.0;1;3;22.5;2;3;36.0;1;3;38.0;1;2;40.0;1;2;37.0;1;3;0.0;0;2;1;27.42857142857143
73;28.65384615384615;4;20.0;30.0;35.0;0.0;28.61111111111111;9;3;1;23.33333333333333;0.0;0.0;35.0;0.0;0;6;6;0;2;2;0;2;0.0;0;3;40.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;35.0;1;3;0.0;0;2;1;20.0
150;29.66666666666667;6;30.0;15.0;30.0;35.0;28.54166666666667;12;6;2;30.0;27.5;0.0;40.0;0.0;0;9;3;6;3;1;2;1;15.0;1;3;15.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;30.0;1;3;0.0;0;2;1;23.0
695;16.0;2;12.0;30.0;14.0;0.0;2.0;6;0;0;4.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;40.0;1;2;0.0;0;3;0.0;0;2;0;0.0
917;30.46666666666667;4;24.0;32.0;40.0;45.0;37.0;1;1;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1282;33.06666666666667;5;28.0;33.0;42.0;41.0;29.79411764705882;17;11;5;19.66666666666667;33.0;35.0;40.0;31.0;0;18;18;0;7;7;0;2;32.0;1;3;39.0;1;3;39.0;1;3;36.0;1;2;46.0;1;2;31.0;1;3;39.0;1;2;2;33.34375
105;33.02222222222222;6;23.33333333333333;40.0;30.0;46.0;32.53125;16;13;5;35.0;35.0;30.0;30.0;39.0;1;15;13;2;6;5;1;2;40.0;1;3;35.0;1;3;0.0;0;3;28.5;2;2;42.0;1;2;30.0;1;3;40.0;1;2;2;32.77777777777778
163;32.0;5;25.0;25.0;50.0;35.0;34.6875;16;14;5;40.0;30.0;22.0;40.0;38.0;0;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;43.0;1;2;42.0;1;2;40.0;1;3;40.0;1;2;2;30.72222222222222
557;35.77777777777779;6;26.66666666666667;40.0;35.0;45.0;30.72549019607843;17;8;4;22.5;25.66666666666667;30.66666666666667;40.0;37.0;2;16;10;6;6;4;2;2;14.0;3;3;24.0;2;3;38.0;1;3;35.0;1;2;35.0;1;2;39.0;1;3;0.0;0;2;2;30.80769230769231
980;34.26666666666667;6;35.0;28.0;41.0;36.0;33.91176470588236;17;12;5;26.5;30.0;29.5;41.0;47.0;0;18;18;0;7;7;0;2;34.0;1;3;34.0;1;3;45.0;1;3;33.0;1;2;39.0;1;2;41.0;1;3;50.0;1;2;2;37.16666666666666
86;32.08888888888889;6;23.33333333333333;30.0;45.0;34.0;32.75;16;10;4;26.66666666666667;25.0;32.0;35.0;40.0;1;15;15;0;6;6;0;2;30.0;1;3;30.0;2;3;0.0;0;3;30.0;1;2;41.0;1;2;30.0;1;3;43.0;1;2;2;33.72222222222222
123;32.93333333333333;6;22.5;35.0;35.0;42.0;32.65625;16;10;4;30.0;25.0;35.0;45.0;35.0;0;15;15;0;6;6;0;2;35.0;1;3;35.0;1;3;0.0;0;3;40.0;1;2;39.0;1;2;45.0;1;3;35.0;1;2;2;34.05555555555556
237;39.0;7;30.0;45.0;35.0;45.0;36.5625;16;16;6;35.0;30.0;35.0;45.0;40.0;0;15;15;0;6;6;0;2;45.0;1;3;40.0;1;3;0.0;0;3;40.0;1;2;39.0;1;2;40.0;1;3;42.0;1;2;2;37.5
353;33.40909090909091;4;30.0;45.0;0.0;0.0;24.11111111111111;15;7;3;15.25;14.75;23.33333333333333;30.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
452;38.86666666666667;7;35.0;45.0;40.0;49.0;37.76470588235294;17;17;7;30.0;45.0;30.0;45.0;31.0;0;18;18;0;7;7;0;2;35.0;1;3;45.0;1;3;35.0;1;3;36.0;1;2;40.0;1;2;45.0;1;3;31.0;1;2;2;33.47222222222222
471;35.13333333333333;6;25.0;40.0;40.0;41.0;37.64705882352941;17;17;7;35.0;45.0;35.0;45.0;35.0;0;16;16;0;6;6;0;2;32.0;1;3;31.0;1;3;32.0;1;3;30.0;1;2;35.0;1;2;45.0;1;3;0.0;0;2;2;37.5625
583;38.0;7;32.5;40.0;40.0;40.0;39.88235294117647;17;17;7;45.0;38.0;34.0;43.0;36.0;0;18;18;0;7;7;0;2;32.0;1;3;32.0;1;3;35.0;1;3;34.0;1;2;35.0;1;2;43.0;1;3;32.0;1;2;2;36.47222222222222
755;29.66666666666667;5;22.5;40.0;41.0;34.0;24.2;10;4;2;10.33333333333333;24.33333333333333;0.0;0.0;0.0;0;4;2;2;2;1;1;1;0.0;0;3;0.0;0;3;0.0;0;3;15.0;1;2;40.0;1;2;0.0;0;3;0.0;0;2;0;0.0
824;35.0;7;30.5;40.0;39.0;39.0;33.47058823529412;17;13;5;35.0;18.0;39.0;49.0;32.0;0;18;18;0;7;7;0;2;39.0;1;3;34.0;1;3;41.0;1;3;34.0;1;2;34.0;1;2;49.0;1;3;44.0;1;2;2;36.77777777777778
983;34.26666666666667;5;29.0;33.0;44.0;46.0;37.85294117647059;17;17;7;30.0;41.0;42.0;40.0;38.0;0;18;18;0;7;7;0;2;30.0;1;3;45.0;1;3;43.0;1;3;31.0;1;2;40.0;1;2;40.0;1;3;43.0;1;2;3;41.11111111111111
1004;30.33333333333333;5;28.5;31.0;35.0;32.0;32.0;17;11;5;30.0;29.0;30.0;39.0;34.0;1;18;15;3;7;6;1;2;27.5;2;3;38.0;1;3;33.0;1;3;31.0;1;2;40.0;1;2;39.0;1;3;38.0;1;2;2;31.25
1005;35.6;7;32.0;33.0;36.0;45.0;33.26470588235294;17;11;5;31.5;20.0;31.0;46.0;44.0;1;18;18;0;7;7;0;2;33.0;1;3;43.0;1;3;41.0;1;3;30.0;2;2;32.0;1;2;46.0;1;3;35.0;1;2;2;37.22222222222222
1017;35.1;5;36.0;36.0;36.0;42.0;37.85294117647059;17;14;6;33.0;31.0;44.0;49.0;44.0;0;18;18;0;7;7;0;2;30.0;1;3;44.0;1;3;41.0;1;3;30.0;1;2;38.0;1;2;49.0;1;3;46.0;1;2;2;38.83333333333334
1186;37.2;7;30.0;45.0;42.0;45.0;35.58823529411764;17;17;7;32.0;30.0;30.0;38.0;38.0;1;18;16;2;7;6;1;2;37.0;1;3;32.0;1;3;39.0;1;3;28.5;2;2;47.0;1;2;38.0;1;3;36.0;1;2;2;35.77777777777778
1328;37.8;7;31.5;42.0;35.0;44.0;37.35294117647059;17;17;7;30.0;32.0;33.0;47.0;43.0;0;18;18;0;7;7;0;2;38.0;1;3;35.0;1;3;33.0;1;3;33.0;1;2;38.0;1;2;47.0;1;3;47.0;1;2;2;37.83333333333334
1368;29.2;5;14.0;39.0;40.0;33.0;11.27272727272727;11;0;0;10.0;0.0;5.0;13.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1462;37.6;7;35.0;32.0;39.0;42.0;38.29411764705883;17;17;7;41.0;30.0;34.0;43.0;45.0;1;18;15;3;7;6;1;2;25.5;2;3;46.0;1;3;34.0;1;3;31.0;1;2;39.0;1;2;43.0;1;3;45.0;1;2;2;38.33333333333334
1890;31.87179487179487;5;31.0;31.0;37.0;0.0;30.13333333333333;15;6;3;26.0;25.66666666666667;31.0;40.0;0.0;0;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;35.0;1;2;42.0;1;2;40.0;1;3;0.0;0;2;1;26.0
94;33.55555555555556;6;23.33333333333333;35.0;45.0;40.0;27.67857142857143;14;8;3;22.5;15.0;0.0;35.0;40.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;30.0;1;3;0.0;0;2;1;21.0
99;22.63636363636364;2;13.75;27.5;0.0;0.0;18.63333333333333;9;3;1;13.4;0.0;0.0;35.0;0.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;35.0;1;3;0.0;0;2;2;40.0
1381;32.23333333333333;5;26.0;38.0;41.0;34.0;37.94117647058823;17;17;7;33.0;36.0;40.0;42.0;45.0;0;18;18;0;7;7;0;2;32.0;1;3;38.0;1;3;38.0;1;3;34.0;1;2;35.0;1;2;41.0;1;3;38.0;1;2;2;35.94444444444444
2161;35.86666666666667;7;31.0;32.0;42.0;46.0;38.4;15;15;6;40.0;45.0;36.0;38.0;0.0;0;16;16;0;6;6;0;2;33.0;1;3;41.0;1;3;42.0;1;3;39.0;1;2;38.0;1;2;38.0;1;3;0.0;0;2;2;31.80769230769231
121;31.24444444444445;6;21.66666666666667;32.5;40.0;36.0;27.65625;16;7;3;25.0;25.0;30.0;27.5;30.0;2;15;9;6;6;4;2;1;24.0;2;3;30.0;1;3;0.0;0;3;30.0;1;2;36.0;1;2;27.5;2;3;30.0;1;2;2;33.68518518518518
124;29.61538461538462;5;17.5;0.0;35.0;40.0;30.0;6;3;1;0.0;0.0;0.0;35.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1438;40.4;7;40.0;43.0;41.0;45.0;39.52941176470588;17;17;7;48.0;33.0;31.0;46.0;39.0;0;18;18;0;7;7;0;2;38.0;1;3;42.0;1;3;38.0;1;3;37.0;1;2;38.0;1;2;40.0;1;3;47.0;1;2;2;38.72222222222222
370;33.02222222222222;6;23.33333333333333;35.0;46.0;40.0;35.94117647058823;17;17;7;35.0;30.0;35.0;40.0;48.0;3;18;9;9;7;4;3;1;25.0;3;3;26.5;2;3;28.0;3;3;35.0;1;2;35.0;1;2;40.0;1;3;46.0;1;2;2;33.21875
392;36.33333333333334;6;25.0;40.0;40.0;50.0;36.8235294117647;17;17;7;40.0;30.0;35.0;40.0;43.0;0;18;18;0;7;7;0;2;35.0;1;3;47.0;1;3;30.0;1;3;35.0;1;2;40.0;1;2;40.0;1;3;44.0;1;2;2;38.72222222222222
866;38.93333333333333;7;37.0;38.0;50.0;41.0;38.05882352941177;17;17;7;36.0;30.0;34.0;46.0;44.0;0;18;18;0;7;7;0;2;30.0;1;3;30.0;1;3;30.0;1;3;38.0;1;2;50.0;1;2;46.0;1;3;42.0;1;2;2;38.0
882;36.4;7;36.0;36.0;44.0;38.0;33.76470588235294;17;17;7;30.0;30.0;30.0;38.0;47.0;1;18;15;3;7;6;1;2;31.0;1;3;29.0;2;3;30.0;1;3;33.0;1;2;42.0;1;2;38.0;1;3;40.0;1;2;2;31.0
1196;32.9;6;30.0;38.0;36.0;32.0;37.64705882352941;17;17;7;30.0;31.0;33.0;47.0;47.0;0;18;18;0;7;7;0;2;37.0;1;3;35.0;1;3;40.0;1;3;34.0;1;2;31.0;1;2;47.0;1;3;45.0;1;2;2;39.16666666666666
1290;33.36666666666667;5;23.5;34.0;42.0;50.0;34.97058823529412;17;14;6;28.5;33.0;36.0;42.0;36.0;0;18;18;0;7;7;0;2;42.0;1;3;43.0;1;3;40.0;1;3;42.0;1;2;31.0;1;2;42.0;1;3;38.0;1;2;2;36.83333333333334
1624;32.73333333333333;6;30.0;32.0;37.0;37.0;38.47058823529412;17;17;7;41.0;31.0;33.0;44.0;50.0;0;16;16;0;6;6;0;2;33.0;1;3;45.0;1;3;40.0;1;3;42.0;1;2;40.0;1;2;43.0;1;3;0.0;0;2;2;38.1875
1653;38.16666666666666;7;39.0;32.0;39.0;50.0;37.6764705882353;17;17;7;35.0;31.5;33.0;45.0;45.0;0;18;18;0;7;7;0;2;41.0;1;3;36.0;1;3;41.0;1;3;35.0;1;2;40.0;1;2;39.0;1;3;50.0;1;2;2;38.72222222222222
1933;31.0;5;30.0;32.5;30.0;0.0;33.3;15;12;5;30.0;26.5;34.0;43.0;0.0;1;16;13;3;6;5;1;2;31.0;1;3;29.5;2;3;33.0;1;3;37.0;1;2;49.0;1;2;39.0;1;3;0.0;0;2;1;29.45
147;27.43846153846154;4;14.8;0.0;35.0;35.0;32.21875;8;5;2;19.25;0.0;0.0;40.0;40.0;1;6;3;3;2;1;1;1;0.0;0;3;30.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;23.33333333333333;3;3;0.0;0;2;2;35.0
268;39.2;7;30.0;40.0;40.0;44.0;35.625;16;16;6;35.0;30.0;35.0;40.0;40.0;0;15;15;0;6;6;0;2;40.0;1;3;35.0;1;3;0.0;0;3;45.0;1;2;40.0;1;2;35.0;1;3;42.0;1;2;2;38.05555555555556
387;25.20238095238095;3;45.0;35.0;12.0;9.0;22.74725274725275;13;4;2;12.33333333333333;9.571428571428571;0.0;40.0;0.0;1;7;2;5;3;1;2;1;0.0;0;3;0.0;0;3;0.0;0;3;16.0;1;2;30.0;1;2;11.0;2;3;0.0;0;2;0;0.0
2365;37.13333333333333;6;33.5;38.0;45.0;44.0;37.29411764705883;17;17;7;40.0;30.0;30.0;49.0;36.0;0;5;5;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;34.0;1;2;42.0;1;3;0.0;0;2;0;0.0
149;31.83333333333333;5;20.0;40.0;40.0;40.0;15.65625;12;3;1;10.0;5.5;0.0;35.0;0.0;1;8;3;5;3;1;2;1;0.0;0;3;11.0;4;3;0.0;0;3;0.0;0;2;16.0;1;2;35.0;1;3;0.0;0;2;1;16.03125
792;38.2;7;40.0;35.0;39.0;45.0;36.64705882352941;17;14;6;29.0;37.0;34.5;42.0;43.0;0;18;18;0;7;7;0;2;36.0;1;3;40.0;1;3;36.0;1;3;43.0;1;2;45.0;1;2;42.0;1;3;40.0;1;2;2;39.77777777777778
152;36.81818181818182;5;30.0;0.0;0.0;45.0;40.0;3;3;1;0.0;0.0;0.0;40.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
249;39.66666666666666;6;27.5;40.0;50.0;45.0;36.0;16;16;6;35.0;35.0;38.0;40.0;40.0;0;15;15;0;6;6;0;2;30.0;1;3;40.0;1;3;0.0;0;3;36.0;1;2;41.0;1;2;35.0;1;3;41.0;1;2;3;40.38888888888889
250;38.26666666666667;7;35.0;40.0;40.0;47.0;37.8125;16;16;6;35.0;30.0;40.0;45.0;45.0;0;15;15;0;6;6;0;2;40.0;1;3;45.0;1;3;0.0;0;3;40.0;1;2;42.0;1;2;45.0;1;3;43.0;1;2;2;36.11111111111111
329;33.36666666666667;5;27.5;35.0;30.0;49.0;34.25;16;13;5;30.0;30.0;34.0;45.0;40.0;2;15;11;4;6;4;2;2;30.0;1;3;35.0;1;3;0.0;0;3;22.0;2;2;22.5;2;2;35.0;1;3;36.0;1;2;2;37.44444444444444
332;24.59047619047619;3;27.5;35.0;15.5;7.0;26.18333333333333;15;7;3;30.0;23.75;13.0;31.0;0.0;3;13;3;10;5;1;4;1;11.66666666666667;3;3;0.0;0;3;3.5;2;3;0.0;1;2;25.0;2;2;31.0;1;3;0.0;0;2;0;0.0
588;33.53333333333333;6;30.0;45.0;15.0;44.0;36.38235294117647;17;17;7;35.0;30.0;35.0;46.0;38.0;0;18;18;0;7;7;0;2;32.0;1;3;43.0;1;3;34.0;1;3;34.0;1;2;40.0;1;2;46.0;1;3;41.0;1;2;2;35.16666666666666
726;38.53333333333333;7;35.0;45.0;43.0;46.0;37.58823529411764;17;17;7;30.0;39.0;38.0;44.0;40.0;0;18;18;0;7;7;0;2;31.0;1;3;40.0;1;3;32.0;1;3;32.0;1;2;45.0;1;2;39.0;1;3;50.0;1;2;3;42.33333333333334
845;37.73333333333333;7;32.0;44.0;45.0;44.0;29.67647058823529;17;12;5;30.0;23.5;32.0;43.0;13.0;3;16;8;8;6;3;3;1;9.75;4;3;31.0;1;3;9.666666666666666;3;3;0.0;2;2;42.0;1;2;43.0;1;3;0.0;0;2;1;3.0
938;34.66666666666666;6;30.0;35.0;40.0;45.0;37.58823529411764;17;17;7;38.0;34.0;36.0;43.0;38.0;0;18;18;0;7;7;0;2;40.0;1;3;43.0;1;3;48.0;1;3;31.0;1;2;42.0;1;2;43.0;1;3;44.0;1;2;3;44.11111111111111
975;35.2;6;31.5;35.0;42.0;45.0;37.41176470588236;17;17;7;36.0;41.0;35.0;43.0;36.0;0;18;18;0;7;7;0;2;34.0;1;3;30.0;1;3;41.0;1;3;32.0;1;2;39.0;1;2;39.0;1;3;37.0;1;2;2;37.94444444444444
1139;33.1;5;27.5;47.0;40.0;32.0;37.26470588235294;17;14;6;34.0;30.0;40.0;47.0;47.0;1;18;18;0;7;7;0;2;40.0;1;3;49.0;1;3;34.0;2;3;44.0;1;2;38.0;1;2;47.0;1;3;35.0;1;2;2;36.5
1341;33.8;7;31.0;35.0;35.0;37.0;34.11764705882353;17;14;6;40.0;28.0;34.0;34.0;33.0;2;18;15;3;7;6;1;2;21.33333333333333;3;3;30.0;1;3;38.0;1;3;33.0;1;2;37.0;1;2;32.5;2;3;34.0;1;2;2;32.25
1363;32.63333333333333;6;30.0;31.0;40.0;45.0;4.0;12;0;0;6.0;5.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1598;34.04444444444444;5;26.66666666666667;36.0;39.0;45.0;34.5;15;15;6;32.5;30.0;32.0;43.0;0.0;0;16;16;0;6;6;0;2;38.0;1;3;30.0;1;3;33.0;1;3;42.0;1;2;33.0;1;2;38.0;1;3;0.0;0;2;2;31.75
1776;34.8;6;36.0;30.0;50.0;37.0;40.23529411764706;17;17;7;46.0;35.0;34.0;45.0;40.0;1;18;15;3;7;6;1;2;41.0;1;3;29.5;2;3;37.0;1;3;38.0;1;2;41.0;1;2;42.0;1;3;39.0;1;2;2;36.33333333333334
157;23.84615384615385;1;15.0;0.0;35.0;27.5;23.33333333333333;3;0;0;0.0;0.0;0.0;23.33333333333333;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
642;33.66666666666666;6;22.5;40.0;40.0;45.0;36.0;17;17;7;30.0;34.0;33.0;46.0;43.0;0;18;18;0;7;7;0;2;38.0;1;3;43.0;1;3;30.0;1;3;36.0;1;2;45.0;1;2;46.0;1;3;48.0;1;2;2;39.38888888888889
165;25.76923076923077;4;15.0;0.0;30.0;35.0;24.16666666666667;9;3;1;22.5;0.0;0.0;35.0;0.0;1;6;0;6;2;0;2;1;0.0;0;3;15.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;22.5;2;3;0.0;0;2;1;27.5
1163;29.46153846153846;3;25.0;30.0;42.0;0.0;21.28571428571428;7;1;1;0.0;0.0;0.0;23.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1417;29.58888888888889;4;22.33333333333333;26.0;32.0;39.0;31.52941176470588;17;11;5;15.0;25.0;31.0;41.0;45.0;0;18;18;0;7;7;0;2;32.0;1;3;31.0;1;3;35.0;1;3;33.0;1;2;35.0;1;2;33.0;1;3;44.0;1;2;2;35.13888888888889
171;37.0;7;30.0;40.0;45.0;40.0;36.0625;16;16;6;40.0;30.0;30.0;45.0;41.0;0;15;15;0;6;6;0;2;30.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;42.0;1;2;35.0;1;3;40.0;1;2;2;39.94444444444444
182;33.93333333333333;6;20.0;40.0;45.0;37.0;31.67647058823529;17;11;5;22.5;35.0;30.0;35.0;43.0;3;15;12;3;6;5;1;2;30.0;2;3;27.5;2;3;0.0;0;3;30.0;1;2;40.0;1;2;35.0;1;3;30.0;2;2;2;37.11111111111111
1914;33.86666666666667;6;30.0;31.5;38.0;39.0;33.66666666666666;15;12;5;31.0;26.0;30.0;42.0;0.0;0;16;8;8;6;3;3;1;36.0;1;3;8.0;1;3;0.0;1;3;7.0;1;2;40.0;1;2;39.0;1;3;0.0;0;2;1;26.0
185;35.13333333333333;6;22.5;40.0;45.0;41.0;36.05882352941177;17;17;7;35.0;30.0;35.0;40.0;44.0;0;15;15;0;6;6;0;2;35.0;1;3;40.0;1;3;0.0;0;3;35.0;1;2;38.0;1;2;35.0;1;3;46.0;1;2;2;36.33333333333334
240;37.33333333333334;7;30.0;40.0;40.0;40.0;31.875;16;14;5;30.0;30.0;29.0;40.0;31.0;0;15;15;0;6;6;0;2;40.0;1;3;40.0;1;3;0.0;0;3;30.0;1;2;42.0;1;2;40.0;1;3;40.0;1;2;2;31.83333333333333
728;36.2;7;30.0;45.0;40.0;44.0;36.0;17;17;7;30.0;39.0;32.5;41.0;42.0;0;18;18;0;7;7;0;2;33.0;1;3;35.0;1;3;33.0;1;3;33.0;1;2;40.0;1;2;41.0;1;3;39.0;1;2;2;37.08333333333334
